parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
practice_intercept_offset[940],0.756,0.038,0.691,0.814,0.013,0.005,9.0,23.0,3.12,112.97401990391056,99.57102459664613,125.69176258887524,,,
practice_intercept_offset[941],0.487,0.033,0.418,0.544,0.011,0.007,9.0,19.0,3.27,62.74266093785854,51.89206744022399,72.28846360108874,,,
practice_intercept_offset[942],0.548,0.03,0.495,0.599,0.01,0.005,9.0,18.0,3.48,72.97899760278472,64.0498239057044,82.0297592345908,,,
practice_intercept_offset[943],0.468,0.037,0.389,0.529,0.012,0.007,10.0,22.0,2.51,59.67974026870526,47.55045513330549,69.7234225493002,,,
practice_intercept_offset[944],0.789,0.042,0.708,0.851,0.015,0.008,9.0,22.0,3.08,120.11941311607532,102.99273414013412,134.19876689913815,,,
practice_intercept_offset[945],0.164,0.021,0.128,0.205,0.007,0.004,9.0,15.0,2.64,17.821431509272223,13.655300269706029,22.75250649631777,,,
practice_intercept_offset[946],0.505,0.034,0.433,0.561,0.012,0.007,9.0,19.0,3.27,65.69855204608508,54.18762207006325,75.2424048424499,,,
practice_intercept_offset[947],0.52,0.034,0.447,0.574,0.012,0.007,9.0,20.0,3.24,68.20276496988865,56.36142992864181,77.53542846562733,,,
practice_intercept_offset[948],0.371,0.026,0.327,0.416,0.009,0.004,9.0,18.0,2.88,44.91830733866446,38.68014771803021,51.5885868870569,,,
practice_intercept_offset[949],0.589,0.033,0.525,0.642,0.011,0.006,9.0,19.0,3.51,80.21853286760772,69.04588483790914,90.02776365552259,,,
practice_intercept_offset[950],0.807,0.045,0.746,0.909,0.016,0.011,9.0,17.0,3.27,124.11743681943786,110.85489299875869,148.1839452598748,,,
practice_intercept_offset[951],0.117,0.028,0.056,0.168,0.009,0.006,10.0,21.0,2.38,12.41194296905368,5.759768373661123,18.29366106478108,,,
practice_intercept_offset[952],0.425,0.027,0.377,0.472,0.009,0.004,9.0,17.0,3.19,52.95904196633787,45.790430937122586,60.319738372657405,,,
practice_intercept_offset[953],0.607,0.033,0.552,0.66,0.011,0.005,9.0,21.0,3.33,83.49183782508534,73.67229927213259,93.47923344020316,,,
practice_intercept_offset[954],-0.246,0.018,-0.277,-0.211,0.006,0.003,10.0,19.0,2.29,-21.80777750745228,-24.194550288949166,-19.02259331187237,,,
practice_intercept_offset[955],0.273,0.023,0.23,0.317,0.008,0.004,9.0,17.0,2.88,31.390024482473923,25.860000992947786,37.300257192545885,,,
practice_intercept_offset[956],1.32,0.059,1.215,1.404,0.021,0.008,9.0,23.0,2.98,274.34213772608626,237.0294064321607,307.1453251610544,,,
practice_intercept_offset[957],0.748,0.041,0.669,0.811,0.014,0.008,9.0,21.0,3.05,111.27702477582268,95.22840601083392,125.01570189918864,,,
practice_intercept_offset[958],0.164,0.023,0.113,0.212,0.008,0.006,11.0,17.0,2.03,17.821431509272223,11.963193294858598,23.61478850785035,,,
practice_intercept_offset[959],0.178,0.022,0.129,0.223,0.008,0.006,10.0,17.0,2.36,19.48253212348008,13.769012416573156,24.9820573735984,,,
practice_intercept_offset[960],0.273,0.023,0.226,0.32,0.008,0.005,9.0,18.0,2.73,31.390024482473923,25.357566527818687,37.71277643359572,,,
practice_intercept_offset[961],1.149,0.054,1.051,1.225,0.019,0.008,9.0,22.0,3.14,215.5036295350299,186.051019848318,240.4166082790819,,,
practice_intercept_offset[962],0.604,0.032,0.553,0.656,0.011,0.004,9.0,30.0,2.97,82.94218719978595,73.84605843650698,92.7068622785935,,,
practice_intercept_offset[963],0.28,0.025,0.227,0.33,0.008,0.006,9.0,16.0,2.71,32.312981233743685,25.48298679402794,39.09681284637803,,,
practice_intercept_offset[964],0.623,0.033,0.568,0.676,0.011,0.005,9.0,22.0,3.35,86.45131995195231,76.47340515084595,96.5997991289726,,,
practice_intercept_offset[965],1.037,0.051,0.941,1.107,0.018,0.008,9.0,22.0,3.07,182.0742082063136,156.25426801650798,202.52689602207656,,,
practice_intercept_offset[966],0.592,0.036,0.518,0.649,0.012,0.007,9.0,20.0,3.2,80.76000026120045,67.86669562132053,91.36262456361196,,,
practice_intercept_offset[967],-0.141,0.025,-0.19,-0.094,0.008,0.005,9.0,19.0,2.73,-13.151068830233214,-17.30408660566377,-8.971723775923302,,,
practice_intercept_offset[968],0.493,0.029,0.445,0.54,0.01,0.004,9.0,24.0,2.89,63.72205213891702,56.04901958326667,71.60068621848585,,,
practice_intercept_offset[969],0.518,0.031,0.458,0.571,0.011,0.006,9.0,17.0,3.62,67.86669562132053,58.09090030614199,77.00362029134793,,,
practice_intercept_offset[970],0.062,0.019,0.03,0.102,0.006,0.003,10.0,17.0,2.37,6.396234472803375,3.045453395351694,10.73834717279334,,,
practice_intercept_offset[971],0.051,0.026,-0.004,0.098,0.009,0.006,9.0,18.0,2.94,5.232289328320383,-0.3992010656008515,10.296278510850776,,,
practice_intercept_offset[972],0.847,0.045,0.758,0.911,0.016,0.008,9.0,21.0,2.97,133.26384292605275,113.4003941758656,148.68080984936256,,,
practice_intercept_offset[973],0.344,0.03,0.279,0.397,0.01,0.007,9.0,21.0,3.12,41.05786355076784,32.18073438695392,48.73559300513066,,,
practice_intercept_offset[974],0.482,0.033,0.41,0.537,0.012,0.007,9.0,21.0,3.29,61.93097853019272,50.681778511285344,71.0866555912941,,,
practice_intercept_offset[975],0.769,0.042,0.687,0.834,0.014,0.008,9.0,23.0,2.93,115.76075670543857,98.77433493982576,130.251038626171,,,
practice_intercept_offset[976],0.266,0.025,0.212,0.313,0.008,0.006,9.0,16.0,2.63,30.4735058686928,23.61478850785035,36.75215310276052,,,
practice_intercept_offset[977],0.608,0.037,0.533,0.665,0.013,0.007,9.0,21.0,3.14,83.67542143941897,70.40367583907279,94.44905213368313,,,
practice_intercept_offset[978],0.4,0.028,0.342,0.448,0.009,0.006,9.0,17.0,3.26,49.18246976412704,40.776029751410256,56.51786956535216,,,
practice_intercept_offset[979],0.461,0.029,0.399,0.512,0.01,0.006,9.0,17.0,3.48,58.56588512805472,49.03336186074026,66.8625110139667,,,
practice_intercept_offset[980],0.76,0.042,0.675,0.822,0.015,0.008,9.0,21.0,3.0,113.82762204968184,96.40329759698474,127.5045381235993,,,
practice_intercept_offset[981],0.688,0.039,0.61,0.748,0.013,0.008,9.0,22.0,3.16,98.97320869507038,84.04313987816374,111.27702477582268,,,
practice_intercept_offset[982],0.218,0.024,0.166,0.265,0.008,0.006,10.0,17.0,2.35,24.35870676190619,18.05731017232761,30.34309757783689,,,
practice_intercept_offset[983],0.288,0.024,0.237,0.333,0.008,0.005,9.0,18.0,2.82,33.375730412338456,26.74411177752836,39.514729846980366,,,
practice_intercept_offset[984],0.654,0.038,0.577,0.713,0.013,0.008,9.0,22.0,3.14,92.3218337109468,78.06883445996127,104.0102394543184,,,
practice_intercept_offset[985],0.147,0.021,0.105,0.193,0.007,0.005,10.0,15.0,2.25,15.835396302985538,11.071061035570516,21.28827935191196,,,
practice_intercept_offset[986],0.635,0.034,0.573,0.686,0.012,0.005,9.0,22.0,3.23,88.70221414587378,77.35798177529409,98.57565995893265,,,
practice_intercept_offset[987],0.209,0.022,0.167,0.251,0.007,0.004,9.0,15.0,2.71,23.24449985302548,18.17542653083615,28.53100843311953,,,
practice_intercept_offset[988],0.539,0.035,0.466,0.597,0.012,0.008,9.0,22.0,3.24,71.42917130401752,59.36069993484847,81.66606353305505,,,
practice_intercept_offset[989],0.053,0.021,0.008,0.097,0.007,0.005,11.0,15.0,1.98,5.4429645119356,0.8032085504273478,10.186037362101064,,,
practice_intercept_offset[990],0.269,0.023,0.226,0.314,0.008,0.005,9.0,15.0,3.04,30.865514104646664,25.357566527818687,36.88897365473756,,,
practice_intercept_offset[991],0.537,0.03,0.483,0.586,0.01,0.005,9.0,18.0,3.45,71.0866555912941,62.092990501207424,79.67868744202727,,,
practice_intercept_offset[992],0.23,0.023,0.179,0.275,0.008,0.006,10.0,16.0,2.55,25.860000992947786,19.60207441678836,31.65306748676216,,,
practice_intercept_offset[993],0.385,0.031,0.317,0.438,0.011,0.007,9.0,21.0,3.28,46.96143214411443,37.300257192545885,54.960490741950885,,,
practice_intercept_offset[994],0.441,0.029,0.382,0.492,0.01,0.006,9.0,19.0,3.27,55.426070234230586,46.521208513296,63.55841192052398,,,
practice_intercept_offset[995],0.312,0.03,0.246,0.365,0.01,0.007,9.0,18.0,3.13,36.61546930294799,27.88995735417381,44.05140081492171,,,
practice_intercept_offset[996],0.472,0.03,0.412,0.524,0.01,0.006,9.0,16.0,3.48,60.319738372657405,50.98344363287448,68.87692344784637,,,
practice_intercept_offset[997],0.481,0.03,0.42,0.532,0.01,0.006,9.0,18.0,3.43,61.76912849017005,52.19615556186336,70.23335733667813,,,
practice_intercept_offset[998],0.374,0.031,0.306,0.426,0.011,0.007,9.0,18.0,3.24,45.35371504568524,35.79823065478924,53.11207751332474,,,
practice_intercept_offset[999],0.651,0.038,0.574,0.711,0.013,0.007,9.0,24.0,3.06,91.74573279326611,77.53542846562733,103.60262672401096,,,
practice_intercept_offset[1000],0.737,0.04,0.657,0.797,0.014,0.008,9.0,21.0,3.1,108.96571302360564,92.89966552642908,121.8874310633741,,,
practice_intercept_offset[1001],0.473,0.033,0.401,0.527,0.011,0.007,9.0,20.0,3.32,60.480138297625885,49.331726849996,69.38431492486188,,,
practice_intercept_offset[1002],0.384,0.031,0.317,0.439,0.011,0.007,9.0,21.0,3.1,46.81454416819895,37.300257192545885,55.11552873877142,,,
practice_intercept_offset[1003],-0.044,0.019,-0.082,-0.006,0.006,0.004,10.0,16.0,2.13,-4.3046042526953325,-7.872804130365141,-0.5982035946064723,,,
practice_intercept_offset[1004],-0.234,0.021,-0.274,-0.195,0.006,0.003,10.0,20.0,2.11,-20.863818410441613,-23.96679247391179,-17.716534194398157,,,
practice_intercept_offset[1005],0.016,0.019,-0.013,0.057,0.006,0.003,10.0,19.0,2.21,1.6128685406094911,-1.291586497971242,5.865581039550016,,,
practice_intercept_offset[1006],0.424,0.027,0.377,0.472,0.009,0.004,9.0,19.0,3.3,52.80615937840572,45.790430937122586,60.319738372657405,,,
practice_intercept_offset[1007],0.803,0.043,0.721,0.869,0.015,0.008,9.0,23.0,2.93,123.22275762345734,105.6488671413628,138.45251357284602,,,
practice_intercept_offset[1008],0.437,0.027,0.393,0.485,0.009,0.004,9.0,20.0,2.97,54.80560770563401,48.141838932926426,62.41750088442293,,,
practice_intercept_offset[1009],0.508,0.034,0.435,0.564,0.012,0.008,9.0,21.0,3.15,66.19639409191058,54.49630589513384,75.76892143698166,,,
practice_intercept_offset[1010],0.318,0.029,0.255,0.37,0.01,0.007,9.0,17.0,3.17,37.437626122756114,29.046162087288984,44.773461466332456,,,
practice_intercept_offset[1011],-0.16,0.018,-0.191,-0.125,0.006,0.003,10.0,16.0,2.29,-14.785621103378864,-17.386741184880616,-11.750309741540466,,,
practice_intercept_offset[1012],0.628,0.039,0.549,0.688,0.013,0.008,9.0,21.0,3.24,87.38591108247434,73.15206311872335,98.97320869507038,,,
practice_intercept_offset[1013],0.315,0.024,0.266,0.36,0.008,0.005,9.0,17.0,3.09,37.02593109569967,30.4735058686928,43.332941456034014,,,
practice_intercept_offset[1014],0.39,0.027,0.334,0.44,0.009,0.006,9.0,17.0,3.26,47.69807938826427,39.65431435745053,55.2707218511336,,,
practice_intercept_offset[1015],0.055,0.028,-0.006,0.104,0.01,0.006,9.0,17.0,3.02,5.654061467549432,-0.5982035946064723,10.960045491558246,,,
practice_intercept_offset[1016],0.334,0.032,0.266,0.389,0.011,0.007,9.0,19.0,3.18,39.65431435745053,30.4735058686928,47.55045513330549,,,
practice_intercept_offset[1017],0.032,0.019,-0.004,0.071,0.006,0.004,10.0,16.0,2.41,3.251750530511832,-0.3992010656008515,7.358122586835747,,,
practice_intercept_offset[1018],0.523,0.03,0.465,0.573,0.01,0.005,9.0,19.0,3.45,68.70813093472113,59.20141888871011,77.35798177529409,,,
practice_intercept_offset[1019],0.21,0.032,0.141,0.272,0.01,0.006,12.0,24.0,1.87,23.36780599567432,15.142464798474409,31.258700131110828,,,
practice_intercept_offset[1020],0.355,0.026,0.302,0.404,0.009,0.005,9.0,15.0,3.12,42.618065428148014,35.25612267094822,49.78039469581388,,,
practice_intercept_offset[1021],-0.513,0.023,-0.559,-0.479,0.008,0.003,10.0,30.0,2.37,-40.13032083942708,-42.82194413875791,-38.05975153072008,,,
practice_intercept_offset[1022],0.539,0.03,0.483,0.588,0.01,0.005,9.0,21.0,3.34,71.42917130401752,62.092990501207424,80.03840441397763,,,
practice_intercept_offset[1023],0.475,0.028,0.425,0.523,0.01,0.004,9.0,19.0,3.19,60.80141974857829,52.95904196633787,68.70813093472113,,,
practice_intercept_offset[1024],0.004,0.025,-0.05,0.051,0.009,0.006,9.0,17.0,2.85,0.4008010677341911,-4.877057549928598,5.232289328320383,,,
practice_intercept_offset[1025],0.262,0.023,0.219,0.306,0.008,0.004,9.0,16.0,2.8,29.95265424293818,24.48312766875312,35.79823065478924,,,
practice_intercept_offset[1026],0.073,0.019,0.036,0.114,0.006,0.004,10.0,16.0,2.45,7.573053691470344,3.665584649092368,12.0752124884153,,,
practice_intercept_offset[1027],0.125,0.028,0.062,0.175,0.009,0.006,10.0,19.0,2.49,13.314845306682631,6.396234472803375,19.124621661235807,,,
practice_intercept_offset[1028],0.308,0.03,0.244,0.362,0.01,0.007,9.0,20.0,2.91,36.07009889371502,27.63443304894546,43.61989419603518,,,
practice_intercept_offset[1029],-0.243,0.018,-0.275,-0.208,0.006,0.003,10.0,14.0,2.28,-21.572848622844354,-24.04278767750316,-18.77929632880609,,,
practice_intercept_offset[1030],-0.269,0.02,-0.303,-0.231,0.006,0.003,11.0,16.0,2.08,-23.585674435180103,-26.14009036295174,-20.62605339647573,,,
practice_intercept_offset[1031],-0.064,0.025,-0.117,-0.019,0.008,0.005,9.0,18.0,2.72,-6.199500046927053,-11.041480683658866,-1.8820637757194003,,,
practice_intercept_offset[1032],-0.089,0.026,-0.142,-0.042,0.008,0.005,10.0,20.0,2.34,-8.515442642554794,-13.237874351408596,-4.1130219427515495,,,
practice_intercept_offset[1033],0.182,0.032,0.111,0.242,0.009,0.006,12.0,24.0,1.73,19.96141938798684,11.73949068544582,27.379419281619487,,,
practice_intercept_offset[1034],-0.344,0.032,-0.405,-0.285,0.008,0.003,15.0,83.0,1.5,-29.10710719504892,-33.302318914152565,-24.79857456806174,,,
practice_intercept_offset[1035],-0.377,0.04,-0.455,-0.299,0.009,0.002,20.0,130.0,1.34,-31.408392610397986,-36.55520320517718,-25.844059056498946,,,
practice_intercept_offset[1036],0.14,0.029,0.075,0.19,0.01,0.007,9.0,19.0,3.13,15.027379885722736,7.788415088463152,20.92495976572515,,,
practice_intercept_offset[1037],-0.255,0.021,-0.294,-0.215,0.007,0.003,10.0,17.0,2.28,-22.5083502038919,-25.47235085567113,-19.34585598226732,,,
practice_intercept_offset[1038],0.295,0.024,0.247,0.342,0.008,0.005,9.0,17.0,2.94,34.31263586862767,28.017911277827,40.776029751410256,,,
practice_intercept_offset[1039],-0.362,0.026,-0.411,-0.323,0.009,0.004,9.0,20.0,2.66,-30.3717632158229,-33.701306839927256,-27.60261456320848,,,
practice_intercept_offset[1040],0.406,0.032,0.336,0.458,0.011,0.007,9.0,18.0,3.34,50.08025524580199,39.93390248109306,58.09090030614199,,,
practice_intercept_offset[1041],-0.317,0.026,-0.365,-0.276,0.009,0.004,9.0,16.0,2.83,-27.16692448742983,-30.58033491220211,-24.118706923875862,,,
practice_intercept_offset[1042],-0.313,0.026,-0.36,-0.274,0.009,0.004,9.0,18.0,2.73,-26.87500874311181,-30.232367392896897,-23.96679247391179,,,
practice_intercept_offset[1043],-0.097,0.026,-0.154,-0.051,0.008,0.005,10.0,20.0,2.22,-9.24439938667273,-14.27279789885426,-4.972132946757313,,,
practice_intercept_offset[1044],0.162,0.029,0.099,0.212,0.01,0.007,9.0,17.0,3.27,17.586024132099976,10.406629955888192,23.61478850785035,,,
practice_intercept_offset[1045],0.171,0.021,0.128,0.217,0.007,0.005,10.0,15.0,2.44,18.64907490217118,13.655300269706029,24.2344102137764,,,
practice_intercept_offset[1046],0.032,0.02,-0.01,0.073,0.006,0.005,10.0,16.0,2.18,3.251750530511832,-0.9950166250832004,7.573053691470344,,,
practice_intercept_offset[1047],0.4,0.033,0.327,0.453,0.011,0.008,9.0,19.0,3.37,49.18246976412704,38.68014771803021,57.30241865141752,,,
practice_intercept_offset[1048],0.259,0.035,0.187,0.325,0.01,0.006,13.0,25.0,1.62,29.563380482804845,20.56272850499248,38.40306459807514,,,
practice_intercept_offset[1049],0.497,0.031,0.447,0.55,0.01,0.004,9.0,28.0,2.68,64.37825187200612,56.36142992864181,73.32530178673953,,,
practice_intercept_offset[1050],0.308,0.024,0.265,0.351,0.008,0.004,9.0,18.0,2.95,36.07009889371502,30.34309757783689,42.04873259121951,,,
practice_intercept_offset[1051],0.771,0.046,0.678,0.836,0.016,0.009,9.0,20.0,3.19,116.1927100281878,96.99339218909296,130.71200151265555,,,
practice_intercept_offset[1052],0.476,0.039,0.394,0.536,0.013,0.008,9.0,17.0,3.57,60.96230159584366,48.290054867475305,70.91565445052328,,,
practice_intercept_offset[1053],0.44,0.029,0.38,0.492,0.01,0.006,9.0,18.0,3.29,55.2707218511336,46.228458943422446,63.55841192052398,,,
practice_intercept_offset[1054],0.402,0.028,0.356,0.448,0.009,0.004,9.0,29.0,2.78,49.48113326760426,42.760754826384485,56.51786956535216,,,
practice_intercept_offset[1055],1.22,0.053,1.141,1.309,0.019,0.007,9.0,22.0,3.75,238.71877336213348,212.9896697456783,270.2469390967304,,,
practice_intercept_offset[1056],1.037,0.047,0.966,1.111,0.016,0.006,9.0,24.0,3.57,182.0742082063136,162.7413756962452,203.7394270515161,,,
practice_intercept_offset[1057],0.37,0.027,0.32,0.417,0.009,0.004,10.0,26.0,2.49,44.773461466332456,37.71277643359572,51.74025129350848,,,
practice_intercept_offset[1058],0.679,0.035,0.621,0.735,0.012,0.005,9.0,22.0,3.31,97.1904841108186,86.0787899662108,108.54819925050276,,,
practice_intercept_offset[1059],0.621,0.033,0.564,0.672,0.011,0.004,9.0,40.0,2.76,86.0787899662108,75.76892143698166,95.81497063588058,,,
practice_intercept_offset[1060],0.799,0.038,0.735,0.856,0.013,0.005,9.0,23.0,2.96,122.33164999636088,108.54819925050276,135.37269310346608,,,
practice_intercept_offset[1061],-0.349,0.035,-0.415,-0.292,0.011,0.004,11.0,57.0,1.99,-29.46068697300456,-33.96597192950171,-25.323146402664285,,,
practice_intercept_offset[1062],0.375,0.026,0.328,0.421,0.009,0.004,9.0,18.0,3.04,45.49914146182012,38.81889722894125,52.34842784087539,,,
practice_intercept_offset[1063],0.759,0.037,0.698,0.815,0.013,0.005,9.0,22.0,3.03,113.61390130581415,100.97292268772888,125.91756723497012,,,
practice_intercept_offset[1064],1.088,0.055,0.985,1.169,0.019,0.01,9.0,22.0,3.13,196.8331469002368,167.7811884421049,221.87722563494265,,,
practice_intercept_offset[1065],0.304,0.035,0.229,0.362,0.012,0.008,9.0,18.0,3.39,35.52690560896716,25.73420390098391,43.61989419603518,,,
practice_intercept_offset[1066],-0.145,0.032,-0.205,-0.097,0.011,0.005,9.0,20.0,2.87,-13.49777068892587,-18.53526835885855,-9.24439938667273,,,
practice_intercept_offset[1067],0.318,0.024,0.276,0.362,0.008,0.004,9.0,16.0,2.95,37.437626122756114,31.78478640273033,43.61989419603518,,,
practice_intercept_offset[1068],0.374,0.027,0.329,0.42,0.009,0.004,9.0,34.0,2.76,45.35371504568524,38.95778555876106,52.19615556186336,,,
practice_intercept_offset[1069],-0.122,0.033,-0.185,-0.068,0.011,0.005,10.0,19.0,2.43,-11.485163149737287,-16.889571614787435,-6.573952642278647,,,
practice_intercept_offset[1070],0.958,0.052,0.856,1.034,0.018,0.009,9.0,21.0,2.95,160.64783003886967,135.37269310346608,181.22925364724907,,,
practice_intercept_offset[1071],0.41,0.027,0.366,0.457,0.009,0.004,9.0,24.0,2.85,50.681778511285344,44.19552426545161,57.93288842494408,,,
practice_intercept_offset[1072],0.243,0.023,0.2,0.288,0.008,0.004,10.0,21.0,2.34,27.506862411845965,22.140275816016985,33.375730412338456,,,
practice_intercept_offset[1073],0.462,0.029,0.416,0.511,0.01,0.004,9.0,25.0,2.87,58.7245303225596,51.5885868870569,66.69573190640476,,,
practice_intercept_offset[1074],0.422,0.028,0.376,0.47,0.01,0.004,9.0,29.0,2.8,52.50085246832794,45.6447133771086,59.99941932173603,,,
practice_intercept_offset[1075],0.767,0.037,0.708,0.824,0.013,0.005,9.0,29.0,2.98,115.32966642600393,102.99273414013412,127.96000251241388,,,
practice_intercept_offset[1076],0.193,0.021,0.156,0.235,0.007,0.004,9.0,16.0,2.85,21.28827935191196,16.88262030898691,26.49087687328917,,,
practice_intercept_offset[1077],0.531,0.04,0.447,0.592,0.014,0.009,9.0,17.0,3.48,70.06320906765498,56.36142992864181,80.76000026120045,,,
practice_intercept_offset[1078],0.089,0.033,0.018,0.143,0.011,0.007,9.0,17.0,3.1,9.308065632633022,1.8162976389793688,15.372980166601046,,,
practice_intercept_offset[1079],0.516,0.039,0.433,0.576,0.014,0.009,9.0,18.0,3.59,67.53129773975874,54.18762207006325,77.89085463024783,,,
practice_intercept_offset[1080],0.196,0.021,0.156,0.237,0.007,0.004,9.0,16.0,2.67,21.652690533431617,16.88262030898691,26.74411177752836,,,
practice_intercept_offset[1081],0.176,0.022,0.135,0.22,0.007,0.004,10.0,19.0,2.17,19.24380586506696,14.453678435131456,24.60767305873808,,,
practice_intercept_offset[1082],0.818,0.041,0.753,0.884,0.014,0.005,9.0,28.0,3.29,126.59633758311956,112.33605526962369,142.05626181825303,,,
practice_intercept_offset[1083],0.721,0.044,0.633,0.787,0.015,0.009,9.0,18.0,3.31,105.6488671413628,88.32518687053312,119.6796142353235,,,
practice_intercept_offset[1084],1.116,0.049,1.044,1.19,0.017,0.006,9.0,29.0,3.01,205.2619272654344,184.0556546353598,228.7081207383118,,,
practice_intercept_offset[1085],0.652,0.035,0.599,0.708,0.012,0.004,9.0,36.0,2.94,91.9375744308914,82.0297592345908,102.99273414013412,,,
practice_intercept_offset[1086],0.375,0.027,0.318,0.425,0.009,0.006,9.0,17.0,3.23,45.49914146182012,37.437626122756114,52.95904196633787,,,
practice_intercept_offset[1087],0.644,0.035,0.585,0.7,0.012,0.004,9.0,32.0,2.63,90.40819949185804,79.49909856399,101.37527074704768,,,
practice_intercept_offset[1088],0.561,0.031,0.508,0.612,0.011,0.004,9.0,24.0,3.16,75.2424048424499,66.19639409191058,84.41159448971342,,,
practice_intercept_offset[1089],0.803,0.039,0.742,0.862,0.013,0.005,9.0,30.0,2.95,123.22275762345734,110.01315801903608,136.7891744567051,,,
practice_intercept_offset[1090],0.394,0.027,0.349,0.441,0.009,0.004,9.0,34.0,2.74,48.290054867475305,41.76491903419861,55.426070234230586,,,
practice_intercept_offset[1091],0.215,0.022,0.171,0.257,0.007,0.005,9.0,15.0,2.77,23.98618969660617,18.64907490217118,29.304512675935367,,,
practice_intercept_offset[1092],0.842,0.048,0.747,0.911,0.017,0.009,9.0,21.0,3.04,132.10043465586415,111.0658533543552,148.68080984936256,,,
practice_intercept_offset[1093],0.734,0.036,0.677,0.79,0.013,0.005,9.0,28.0,3.01,108.33975529060255,96.79649726077596,120.33964262559368,,,
practice_intercept_offset[1094],-0.131,0.018,-0.16,-0.095,0.006,0.003,10.0,16.0,2.16,-12.278222560895646,-14.785621103378864,-9.062706553176858,,,
practice_intercept_offset[1095],0.735,0.036,0.673,0.791,0.013,0.005,9.0,25.0,2.86,108.54819925050276,96.01088354664576,120.56009247477304,,,
practice_intercept_offset[1096],0.719,0.036,0.662,0.775,0.012,0.005,9.0,27.0,2.96,105.23798043075293,93.8665791236518,117.05921271834426,,,
practice_intercept_offset[1097],-0.023,0.018,-0.056,0.016,0.006,0.004,10.0,17.0,2.35,-2.273751622672293,-5.446086410960371,1.6128685406094911,,,
practice_intercept_offset[1098],0.582,0.041,0.496,0.642,0.014,0.009,9.0,19.0,3.41,78.96140820710107,64.21395578187052,90.02776365552259,,,
practice_intercept_offset[1099],0.754,0.037,0.696,0.81,0.013,0.005,9.0,30.0,2.99,112.54849752831912,100.57137852036884,124.79079866764718,,,
practice_intercept_offset[1100],0.563,0.032,0.511,0.614,0.011,0.004,9.0,39.0,2.88,75.59324037071788,66.69573190640476,84.78078674788694,,,
practice_intercept_offset[1101],0.701,0.044,0.612,0.766,0.015,0.009,9.0,18.0,3.28,101.576746739001,84.41159448971342,115.11444438853182,,,
practice_intercept_offset[1102],0.164,0.039,0.084,0.234,0.011,0.006,12.0,28.0,1.76,17.821431509272223,8.76288938088261,26.364449220777782,,,
practice_intercept_offset[1103],-0.647,0.037,-0.72,-0.595,0.013,0.006,9.0,20.0,2.98,-47.63857343517366,-51.32477440400282,-44.84374341321702,,,
practice_intercept_offset[1104],-0.11,0.032,-0.171,-0.062,0.011,0.005,9.0,17.0,3.05,-10.416586470347177,-15.71784265283801,-6.011711320891111,,,
practice_intercept_offset[1105],0.661,0.034,0.606,0.714,0.012,0.004,9.0,31.0,3.03,93.67280944551467,83.30843770260485,104.21435173290266,,,
practice_intercept_offset[1106],0.228,0.022,0.187,0.271,0.007,0.004,9.0,17.0,2.84,25.608532543234407,20.56272850499248,31.12750703845879,,,
practice_intercept_offset[1107],0.51,0.039,0.428,0.57,0.014,0.008,9.0,18.0,3.5,66.52911949458864,53.41860809675796,76.8267051433735,,,
practice_intercept_offset[1108],0.689,0.035,0.63,0.744,0.012,0.005,9.0,23.0,3.28,99.17228142354028,87.76105792643432,110.43360464154782,,,
practice_intercept_offset[1109],-0.633,0.041,-0.713,-0.562,0.012,0.005,11.0,33.0,1.88,-46.900358012788566,-50.98285249432698,-42.99322126219865,,,
practice_intercept_offset[1110],0.641,0.034,0.587,0.695,0.012,0.004,9.0,34.0,3.0,89.83783087408553,79.85845599876696,100.37090739411752,,,
practice_intercept_offset[1111],0.277,0.023,0.237,0.319,0.008,0.004,9.0,15.0,3.02,31.91663710349588,26.74411177752836,37.575132490603934,,,
practice_intercept_offset[1112],0.688,0.035,0.632,0.745,0.012,0.005,9.0,37.0,2.97,98.97320869507038,88.13695581487633,110.64414349807272,,,
practice_intercept_offset[1113],0.261,0.024,0.216,0.305,0.008,0.004,10.0,19.0,2.33,29.822766543369,24.110237900067165,35.66250030062241,,,
practice_intercept_offset[1114],0.653,0.034,0.599,0.708,0.012,0.004,9.0,41.0,2.69,92.1296080061071,82.0297592345908,102.99273414013412,,,
practice_intercept_offset[1115],0.299,0.024,0.251,0.345,0.008,0.005,9.0,17.0,2.82,34.85096234729106,28.53100843311953,41.19899196676591,,,
practice_intercept_offset[1116],0.758,0.045,0.668,0.825,0.016,0.009,9.0,19.0,3.15,113.4003941758656,95.03327518649616,128.18807653293035,,,
practice_intercept_offset[1117],0.669,0.034,0.613,0.721,0.012,0.004,9.0,32.0,2.95,95.22840601083392,84.59609832074332,105.6488671413628,,,
practice_intercept_offset[1118],0.194,0.023,0.147,0.238,0.007,0.004,11.0,23.0,2.02,21.40962829562332,15.835396302985538,26.87091928249108,,,
practice_intercept_offset[1119],0.883,0.045,0.795,0.949,0.016,0.008,9.0,24.0,2.96,141.81432654423304,121.44409968040746,158.3125242080516,,,
practice_intercept_offset[1120],0.436,0.027,0.388,0.482,0.009,0.004,9.0,21.0,3.1,54.65087947493774,47.40297842881416,61.93097853019272,,,
