parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
alpha,7.7,0.026,7.655,7.742,0.009,0.004,9.0,11.0,3.51,220734.7991887209,211017.51192553548,230207.3927899505
practice_intercept_offset[0],0.047,0.037,-0.004,0.115,0.012,0.004,11.0,50.0,1.86,4.812200907965569,-0.39920106560085156,12.187343757193837
practice_intercept_offset[1],1.152,0.045,1.098,1.235,0.015,0.006,11.0,48.0,1.89,216.45156161079964,199.81636962270355,243.8378520705125
practice_intercept_offset[2],0.244,0.04,0.189,0.32,0.013,0.005,11.0,30.0,2.01,27.63443304894546,20.80409524829019,37.71277643359572
practice_intercept_offset[3],0.576,0.041,0.523,0.652,0.013,0.005,12.0,50.0,1.82,77.89085463024783,68.70813093472113,91.93757443089139
practice_intercept_offset[4],0.693,0.041,0.64,0.765,0.014,0.004,11.0,58.0,1.93,99.97056605411639,89.64808793049512,114.89943746552203
practice_intercept_offset[5],0.952,0.043,0.897,1.034,0.014,0.005,12.0,49.0,1.83,159.08862535031338,145.22353589775614,181.22925364724907
practice_intercept_offset[6],0.632,0.042,0.576,0.71,0.014,0.005,10.0,23.0,2.14,88.13695581487633,77.89085463024783,103.39912586467506
practice_intercept_offset[7],0.464,0.042,0.405,0.546,0.014,0.006,11.0,21.0,2.09,59.042297044003924,49.93025000567668,72.63338533505097
practice_intercept_offset[8],0.687,0.043,0.626,0.767,0.014,0.006,10.0,18.0,2.21,98.77433493982576,87.01151378240854,115.32966642600391
practice_intercept_offset[9],0.775,0.043,0.715,0.852,0.014,0.005,10.0,21.0,2.16,117.05921271834426,104.41866822585565,134.43308280446362
practice_intercept_offset[10],0.511,0.042,0.452,0.591,0.014,0.006,10.0,19.0,2.17,66.69573190640476,57.145194857764906,80.57933061082024
practice_intercept_offset[11],0.441,0.039,0.387,0.51,0.013,0.004,11.0,55.0,1.88,55.426070234230586,47.255649127313546,66.52911949458864
practice_intercept_offset[12],0.359,0.039,0.308,0.432,0.013,0.005,12.0,51.0,1.84,43.18968015716587,36.07009889371502,54.03351151611271
practice_intercept_offset[13],0.071,0.037,0.019,0.137,0.012,0.004,11.0,54.0,1.87,7.358122586835747,1.9181648617407898,14.682814852039815
practice_intercept_offset[14],0.733,0.043,0.674,0.815,0.014,0.006,10.0,17.0,2.23,108.13151967047499,96.20699246831083,125.91756723497012
practice_intercept_offset[15],1.108,0.044,1.054,1.192,0.015,0.006,11.0,49.0,1.88,202.82957423198042,186.91046142564792,229.36619483452665
practice_intercept_offset[16],0.65,0.049,0.568,0.742,0.014,0.003,14.0,96.0,1.53,91.55408290138962,76.47340515084595,110.01315801903608
practice_intercept_offset[17],0.782,0.043,0.722,0.864,0.014,0.006,10.0,18.0,2.25,118.58395758838131,105.85461886722113,137.26322669984424
practice_intercept_offset[18],0.69,0.043,0.631,0.771,0.014,0.006,10.0,17.0,2.24,99.37155332430822,87.94891289619105,116.19271002818779
practice_intercept_offset[19],1.112,0.046,1.049,1.197,0.015,0.006,10.0,15.0,2.29,204.0433183989171,185.47948952945035,231.0171497565163
practice_intercept_offset[20],0.852,0.042,0.798,0.925,0.014,0.004,11.0,61.0,1.94,134.43308280446362,122.10942947514347,152.1868260358148
practice_intercept_offset[21],0.234,0.04,0.178,0.314,0.013,0.005,10.0,24.0,2.1,26.364449220777786,19.482532123480077,36.888973654737555
practice_intercept_offset[22],0.125,0.037,0.075,0.195,0.012,0.004,12.0,51.0,1.85,13.314845306682631,7.788415088463152,21.531098648973067
practice_intercept_offset[23],0.96,0.045,0.896,1.043,0.015,0.006,10.0,18.0,2.16,161.16964734231178,144.97843493276594,183.77174096122096
practice_intercept_offset[24],0.735,0.042,0.681,0.814,0.014,0.005,12.0,50.0,1.81,108.54819925050276,97.5852597230606,125.69176258887525
practice_intercept_offset[25],0.369,0.041,0.309,0.447,0.014,0.005,10.0,21.0,2.11,44.628760367473966,36.2062370503422,56.36142992864181
practice_intercept_offset[26],0.735,0.043,0.676,0.818,0.014,0.006,10.0,17.0,2.21,108.54819925050276,96.59979912897259,126.59633758311956
practice_intercept_offset[27],0.788,0.043,0.731,0.868,0.014,0.005,10.0,21.0,2.17,119.89940372598839,107.71567261680337,138.21418024579782
practice_intercept_offset[28],0.83,0.042,0.777,0.904,0.014,0.004,11.0,62.0,1.94,129.33187402641826,117.49376555176343,146.946122668849
practice_intercept_offset[29],0.211,0.04,0.154,0.29,0.013,0.005,10.0,24.0,2.13,23.49123550613943,16.64908867784396,33.6427488025472
practice_intercept_offset[30],1.134,0.044,1.081,1.217,0.015,0.006,11.0,47.0,1.89,210.8063924430594,194.76257034472675,237.70413975343524
practice_intercept_offset[31],0.66,0.043,0.602,0.741,0.014,0.006,10.0,18.0,2.24,93.47923344020317,82.57666846595977,109.80324983260262
practice_intercept_offset[32],1.111,0.044,1.057,1.194,0.015,0.006,11.0,47.0,1.89,203.73942705151615,187.7724851990672,230.02558639595995
practice_intercept_offset[33],0.529,0.042,0.471,0.608,0.014,0.006,10.0,19.0,2.21,69.7234225493002,60.159498767440645,83.67542143941897
practice_intercept_offset[34],0.126,0.04,0.07,0.202,0.013,0.006,10.0,23.0,2.13,13.428216828302508,7.250818125421654,22.384800811135808
practice_intercept_offset[35],0.637,0.041,0.587,0.713,0.014,0.005,12.0,50.0,1.85,89.0799962303226,79.85845599876696,104.0102394543184
practice_intercept_offset[36],0.552,0.04,0.501,0.627,0.013,0.005,12.0,51.0,1.84,73.67229927213259,65.03708166063191,87.19861883312423
practice_intercept_offset[37],0.626,0.042,0.57,0.704,0.014,0.005,10.0,22.0,2.16,87.01151378240854,76.8267051433735,102.18238498235444
practice_intercept_offset[38],0.647,0.043,0.585,0.729,0.014,0.005,11.0,20.0,2.08,90.98028178471122,79.49909856399,107.30065642609921
practice_intercept_offset[39],0.744,0.043,0.683,0.825,0.014,0.006,10.0,18.0,2.23,110.43360464154782,97.98082567660498,128.18807653293035
practice_intercept_offset[40],1.182,0.046,1.119,1.267,0.015,0.005,10.0,21.0,2.13,226.08894643851917,206.17908810061292,255.01860124931585
practice_intercept_offset[41],0.744,0.041,0.691,0.817,0.014,0.004,11.0,60.0,1.93,110.43360464154782,99.57102459664611,126.36985450594862
practice_intercept_offset[42],0.814,0.042,0.762,0.893,0.014,0.005,12.0,52.0,1.85,125.69176258887525,114.25570523427142,144.2446009293482
practice_intercept_offset[43],0.657,0.041,0.603,0.73,0.014,0.004,11.0,65.0,1.87,92.89966552642908,82.75933645319702,107.50806076741225
practice_intercept_offset[44],0.544,0.04,0.488,0.616,0.013,0.004,11.0,56.0,1.86,72.28846360108874,62.90548499725743,85.15071812945382
practice_intercept_offset[45],0.552,0.042,0.495,0.633,0.014,0.006,10.0,19.0,2.2,73.67229927213259,64.0498239057044,88.32518687053312
practice_intercept_offset[46],0.455,0.041,0.399,0.535,0.014,0.006,10.0,20.0,2.2,57.61733830339912,49.03336186074026,70.74482422542117
practice_intercept_offset[47],0.71,0.041,0.656,0.785,0.014,0.004,11.0,61.0,1.9,103.39912586467506,92.7068622785935,119.24069407332158
practice_intercept_offset[48],0.725,0.041,0.672,0.798,0.014,0.004,11.0,59.0,1.92,106.47310999664863,95.81497063588058,122.10942947514347
practice_intercept_offset[49],0.729,0.041,0.676,0.801,0.014,0.004,11.0,55.0,1.93,107.30065642609921,96.59979912897259,122.77675825624405
practice_intercept_offset[50],-0.088,0.036,-0.139,-0.022,0.012,0.004,11.0,49.0,1.89,-8.423912327667438,-12.977197154174846,-2.175976494878995
practice_intercept_offset[51],0.577,0.041,0.527,0.654,0.013,0.005,12.0,49.0,1.84,78.06883445996127,69.38431492486188,92.3218337109468
practice_intercept_offset[52],0.503,0.042,0.444,0.582,0.014,0.005,10.0,20.0,2.16,65.367486118276,55.893048562191524,78.96140820710107
practice_intercept_offset[53],0.072,0.039,0.017,0.146,0.013,0.005,11.0,31.0,2.04,7.465534406381358,1.7145322325240686,15.719618805079616
practice_intercept_offset[54],0.445,0.041,0.39,0.522,0.013,0.005,10.0,25.0,2.12,56.04901958326667,47.69807938826427,68.53950712974088
practice_intercept_offset[55],0.2,0.04,0.144,0.277,0.013,0.006,10.0,23.0,2.17,22.140275816016985,15.488410852491352,31.91663710349588
practice_intercept_offset[56],0.23,0.04,0.176,0.31,0.013,0.005,10.0,23.0,2.13,25.860000992947786,19.243805865066953,36.34251141321778
practice_intercept_offset[57],0.249,0.038,0.2,0.321,0.013,0.005,12.0,49.0,1.85,28.27420330698114,22.140275816016985,37.85055808937538
practice_intercept_offset[58],0.614,0.041,0.562,0.69,0.014,0.005,12.0,52.0,1.84,84.78078674788694,75.41773489770915,99.37155332430822
practice_intercept_offset[59],-0.132,0.037,-0.188,-0.065,0.012,0.003,12.0,55.0,1.81,-12.365900492062664,-17.13852927673194,-6.293253662259657
practice_intercept_offset[60],-0.372,0.038,-0.429,-0.297,0.012,0.005,11.0,37.0,1.91,-31.06457574757776,-34.88400708189675,-25.695598763806014
practice_intercept_offset[61],0.11,0.037,0.06,0.179,0.012,0.004,12.0,51.0,1.85,11.627807045887128,6.183654654535964,19.602074416788362
practice_intercept_offset[62],-0.164,0.036,-0.218,-0.097,0.012,0.003,12.0,58.0,1.83,-15.125797811979325,-19.587455833344038,-9.24439938667273
practice_intercept_offset[63],-0.159,0.04,-0.224,-0.081,0.012,0.004,13.0,66.0,1.61,-14.70036410308685,-20.06848656306349,-7.7806308555391945
practice_intercept_offset[64],-0.576,0.035,-0.629,-0.507,0.011,0.004,12.0,49.0,1.82,-43.78575548031775,-46.68753408074079,-39.77002295169346
practice_intercept_offset[65],0.531,0.04,0.48,0.606,0.013,0.005,12.0,51.0,1.84,70.06320906765498,61.607440219289344,83.30843770260485
practice_intercept_offset[66],0.216,0.042,0.152,0.298,0.013,0.005,11.0,26.0,1.92,24.110237900067165,16.41602364321124,34.71617878795541
practice_intercept_offset[67],-0.04,0.038,-0.094,0.032,0.012,0.005,11.0,34.0,2.06,-3.9210560847676823,-8.971723775923302,3.251750530511832
practice_intercept_offset[68],-0.07,0.038,-0.124,0.003,0.012,0.005,11.0,37.0,2.0,-6.760618009405183,-11.662015911724911,0.3004504503377081
practice_intercept_offset[69],0.618,0.041,0.563,0.692,0.013,0.004,11.0,64.0,1.86,85.5213901141401,75.59324037071788,99.7706954400252
practice_intercept_offset[70],-0.293,0.038,-0.349,-0.215,0.012,0.005,11.0,29.0,1.99,-25.39778593027785,-29.460686973004556,-19.345855982267313
practice_intercept_offset[71],0.251,0.039,0.196,0.327,0.013,0.005,11.0,28.0,2.08,28.53100843311953,21.652690533431617,38.68014771803021
practice_intercept_offset[72],-0.555,0.036,-0.612,-0.485,0.011,0.004,12.0,62.0,1.74,-42.592773880356404,-45.77347466860168,-38.43028032357149
practice_intercept_offset[73],0.211,0.039,0.157,0.283,0.013,0.004,12.0,51.0,1.8,23.49123550613943,16.999561390091355,32.71051618171572
practice_intercept_offset[74],-1.283,0.033,-1.342,-1.217,0.01,0.004,12.0,37.0,1.72,-72.27955615305434,-73.86774994144506,-70.38828127099299
practice_intercept_offset[75],0.305,0.04,0.25,0.381,0.013,0.005,11.0,27.0,2.07,35.66250030062241,28.40254166877414,46.37476054097285
practice_intercept_offset[76],-1.284,0.033,-1.341,-1.218,0.01,0.004,12.0,36.0,1.75,-72.30726274129829,-73.84160462090502,-70.41787818879668
practice_intercept_offset[77],-2.005,0.036,-2.065,-1.926,0.011,0.005,12.0,33.0,1.76,-86.53397043044941,-87.31817094320049,-85.4270045987057
practice_intercept_offset[78],-1.435,0.045,-1.52,-1.347,0.009,0.003,23.0,70.0,1.25,-76.1884635985313,-78.12881130477852,-73.99808508235412
practice_intercept_offset[79],0.662,0.068,0.522,0.784,0.023,0.013,9.0,12.0,3.03,93.86657912365179,68.53950712974088,119.0215629630643
practice_intercept_offset[80],-0.051,0.062,-0.18,0.057,0.021,0.012,9.0,22.0,2.68,-4.972132946757313,-16.4729788588728,5.865581039550016
practice_intercept_offset[81],0.192,0.062,0.07,0.299,0.021,0.011,9.0,22.0,2.61,21.16705169649005,7.250818125421654,34.85096234729106
practice_intercept_offset[82],0.288,0.062,0.162,0.395,0.021,0.012,9.0,22.0,2.72,33.375730412338456,17.586024132099976,48.43841909209141
practice_intercept_offset[83],0.698,0.068,0.555,0.817,0.023,0.013,9.0,13.0,3.04,100.97292268772887,74.19409847740755,126.36985450594862
practice_intercept_offset[84],0.893,0.068,0.753,1.013,0.023,0.013,9.0,12.0,3.05,144.2446009293482,112.33605526962367,175.38501856310108
practice_intercept_offset[85],0.887,0.068,0.753,1.013,0.023,0.013,9.0,12.0,3.05,142.7835209469566,112.33605526962367,175.38501856310108
practice_intercept_offset[86],0.516,0.068,0.368,0.633,0.023,0.013,9.0,13.0,3.04,67.53129773975874,44.4842038973879,88.32518687053312
practice_intercept_offset[87],-0.017,0.069,-0.169,0.102,0.023,0.013,9.0,14.0,2.82,-1.6856315365090357,-15.549109661396566,10.73834717279334
practice_intercept_offset[88],1.181,0.065,1.053,1.292,0.022,0.012,9.0,15.0,2.93,225.76302048221933,186.62369437164648,264.00593992835644
practice_intercept_offset[89],0.523,0.062,0.398,0.628,0.021,0.011,9.0,22.0,2.75,68.70813093472113,48.88440299072776,87.38591108247434
practice_intercept_offset[90],0.39,0.064,0.252,0.498,0.022,0.013,9.0,16.0,2.81,47.69807938826427,28.65960372848406,64.54271234040729
practice_intercept_offset[91],0.265,0.064,0.125,0.373,0.021,0.013,9.0,16.0,2.82,30.343097577836886,13.314845306682631,45.208433983277516
practice_intercept_offset[92],0.881,0.065,0.748,0.99,0.022,0.012,9.0,16.0,2.85,141.33118119753973,111.27702477582267,169.1234472349262
practice_intercept_offset[93],0.838,0.065,0.701,0.944,0.022,0.012,9.0,17.0,2.83,131.1738872474537,101.57674673900101,157.02418511877318
practice_intercept_offset[94],0.592,0.064,0.453,0.697,0.022,0.012,9.0,15.0,2.86,80.76000026120045,57.30241865141752,100.77205021801538
practice_intercept_offset[95],0.532,0.064,0.395,0.639,0.022,0.012,9.0,15.0,2.86,70.23335733667813,48.43841909209141,89.45853463500848
practice_intercept_offset[96],0.737,0.064,0.604,0.847,0.022,0.012,9.0,15.0,2.88,108.96571302360564,82.94218719978595,133.26384292605275
practice_intercept_offset[97],0.837,0.065,0.703,0.947,0.022,0.012,9.0,18.0,2.75,130.94282890863056,101.98030365487591,157.79641544043935
practice_intercept_offset[98],0.492,0.064,0.355,0.6,0.022,0.012,9.0,15.0,2.85,63.55841192052398,42.618065428148014,82.21188003905088
practice_intercept_offset[99],0.424,0.067,0.281,0.54,0.022,0.013,9.0,14.0,2.89,52.80615937840572,32.445360393525725,71.60068621848585
practice_intercept_offset[100],0.568,0.066,0.427,0.683,0.022,0.013,9.0,13.0,2.94,76.47340515084595,53.26526617240188,97.98082567660498
practice_intercept_offset[101],0.544,0.062,0.428,0.648,0.021,0.01,9.0,21.0,2.73,72.28846360108874,53.41860809675796,91.17135758847483
practice_intercept_offset[102],1.017,0.062,0.905,1.119,0.021,0.01,9.0,21.0,2.71,176.488764657882,147.19319230574717,206.17908810061292
practice_intercept_offset[103],0.859,0.062,0.744,0.962,0.021,0.01,9.0,21.0,2.7,136.07987141986743,110.43360464154782,161.69250932469143
practice_intercept_offset[104],0.085,0.065,-0.055,0.196,0.021,0.013,9.0,17.0,2.72,8.871706669839874,-5.351485204651619,21.652690533431617
practice_intercept_offset[105],0.546,0.064,0.41,0.652,0.021,0.012,9.0,16.0,2.85,72.63338533505097,50.681778511285344,91.93757443089139
practice_intercept_offset[106],0.051,0.062,-0.077,0.16,0.021,0.012,9.0,22.0,2.64,5.232289328320383,-7.411014639350466,17.35108709918103
practice_intercept_offset[107],1.084,0.064,0.95,1.189,0.022,0.012,9.0,15.0,2.96,195.64818581475447,158.5709659315846,228.37957691686293
practice_intercept_offset[108],0.613,0.068,0.47,0.733,0.023,0.013,9.0,13.0,3.03,84.59609832074332,59.99941932173603,108.13151967047499
practice_intercept_offset[109],0.558,0.062,0.442,0.662,0.021,0.01,9.0,21.0,2.71,74.71746543074462,55.581574043410754,93.86657912365179
practice_intercept_offset[110],0.786,0.062,0.662,0.889,0.021,0.011,9.0,22.0,2.8,119.46004442429121,93.86657912365179,143.26957387976566
practice_intercept_offset[111],0.624,0.062,0.498,0.727,0.021,0.011,9.0,22.0,2.77,86.63786452864724,64.54271234040729,106.88646943829711
practice_intercept_offset[112],0.39,0.064,0.253,0.499,0.021,0.013,9.0,16.0,2.82,47.69807938826427,28.788327683463045,64.7073373515345
practice_intercept_offset[113],0.155,0.062,0.026,0.261,0.021,0.012,9.0,22.0,2.69,16.765796110512497,2.634094847344204,29.822766543368996
practice_intercept_offset[114],0.599,0.068,0.453,0.716,0.023,0.013,9.0,12.0,3.03,82.0297592345908,57.30241865141752,104.62318913749394
practice_intercept_offset[115],0.227,0.067,0.078,0.338,0.022,0.013,9.0,14.0,2.91,25.48298679402794,8.112265867008306,40.21405034053205
practice_intercept_offset[116],0.897,0.066,0.754,1.007,0.022,0.012,9.0,12.0,3.01,145.22353589775614,112.54849752831913,173.73765548304894
practice_intercept_offset[117],1.427,0.067,1.293,1.54,0.023,0.012,9.0,13.0,2.93,316.61818797037887,264.3701279319376,366.45902709881256
practice_intercept_offset[118],0.667,0.064,0.532,0.777,0.022,0.012,9.0,16.0,2.83,94.83833939544984,70.23335733667813,117.49376555176343
practice_intercept_offset[119],0.835,0.067,0.693,0.948,0.022,0.012,9.0,13.0,2.98,130.48140482870124,99.97056605411639,158.0543407970643
practice_intercept_offset[120],0.487,0.066,0.345,0.602,0.022,0.013,9.0,13.0,2.96,62.74266093785854,41.19899196676591,82.57666846595977
practice_intercept_offset[121],0.29,0.067,0.146,0.405,0.022,0.013,9.0,14.0,2.88,33.6427488025472,15.719618805079616,49.93025000567668
practice_intercept_offset[122],0.56,0.067,0.417,0.674,0.022,0.013,9.0,13.0,2.91,75.06725002961012,51.74025129350848,96.20699246831083
practice_intercept_offset[123],0.3,0.065,0.16,0.409,0.022,0.013,9.0,17.0,2.76,34.98588075760032,17.35108709918103,50.53117204855597
practice_intercept_offset[124],0.401,0.062,0.283,0.506,0.021,0.011,9.0,21.0,2.7,49.331726849996,32.71051618171572,65.8643334750305
practice_intercept_offset[125],0.625,0.064,0.491,0.735,0.022,0.012,9.0,16.0,2.85,86.82459574322223,63.39493526055651,108.54819925050276
practice_intercept_offset[126],0.482,0.064,0.346,0.593,0.021,0.012,9.0,18.0,2.74,61.93097853019272,41.34026158176771,80.94085067159598
practice_intercept_offset[127],0.267,0.067,0.124,0.384,0.022,0.013,9.0,14.0,2.91,30.60404463306543,13.201587099917521,46.81454416819895
practice_intercept_offset[128],-0.182,0.067,-0.333,-0.067,0.022,0.014,9.0,14.0,2.83,-16.63986595842647,-28.322980584430102,-6.480479866322342
practice_intercept_offset[129],0.212,0.068,0.066,0.332,0.023,0.013,9.0,13.0,2.99,23.61478850785035,6.822671716599338,39.37528485125166
practice_intercept_offset[130],0.495,0.067,0.355,0.613,0.022,0.013,9.0,14.0,2.87,64.0498239057044,42.618065428148014,84.59609832074332
practice_intercept_offset[131],0.271,0.062,0.154,0.377,0.021,0.011,9.0,21.0,2.71,31.12750703845879,16.64908867784396,45.790430937122586
practice_intercept_offset[132],0.039,0.068,-0.106,0.162,0.023,0.013,9.0,13.0,3.0,3.9770483650157784,-10.057535192407595,17.586024132099976
practice_intercept_offset[133],0.43,0.068,0.289,0.554,0.023,0.013,9.0,13.0,3.03,53.725752354828145,33.509172852850845,74.01999144695428
practice_intercept_offset[134],0.637,0.069,0.49,0.755,0.023,0.013,9.0,14.0,2.73,89.0799962303226,63.23162199553789,112.76115233552981
practice_intercept_offset[135],-0.002,0.062,-0.122,0.106,0.021,0.011,9.0,21.0,2.65,-0.1998001332666921,-11.485163149737287,11.182187650653086
practice_intercept_offset[136],0.486,0.067,0.342,0.6,0.022,0.013,9.0,14.0,2.92,62.57999962113414,40.776029751410256,82.21188003905088
practice_intercept_offset[137],0.305,0.068,0.158,0.422,0.023,0.013,9.0,13.0,3.04,35.66250030062241,17.11661947076695,52.50085246832794
practice_intercept_offset[138],0.153,0.062,0.033,0.259,0.021,0.011,9.0,22.0,2.69,16.532497894273778,3.3550539241305355,29.563380482804845
practice_intercept_offset[139],-0.899,0.071,-1.061,-0.777,0.023,0.014,10.0,17.0,2.59,-59.302356724705184,-65.38904723100956,-54.02167057694348
practice_intercept_offset[140],-0.125,0.062,-0.257,-0.019,0.021,0.012,9.0,22.0,2.65,-11.750309741540466,-22.663178623455092,-1.8820637757194003
practice_intercept_offset[141],-0.618,0.069,-0.771,-0.494,0.023,0.014,9.0,15.0,2.81,-46.097859692364295,-53.74497133276985,-38.98192169093202
practice_intercept_offset[142],-0.241,0.068,-0.4,-0.128,0.023,0.014,9.0,14.0,2.95,-21.415837361165448,-32.967995396436066,-12.01466208553562
practice_intercept_offset[143],0.433,0.066,0.29,0.547,0.022,0.013,9.0,13.0,2.93,54.18762207006325,33.6427488025472,72.80610506585812
practice_intercept_offset[144],0.156,0.068,0.005,0.272,0.023,0.013,9.0,14.0,2.96,16.88262030898691,0.501252085940096,31.258700131110828
practice_intercept_offset[145],0.085,0.064,-0.055,0.195,0.021,0.013,9.0,16.0,2.78,8.871706669839874,-5.351485204651619,21.531098648973067
practice_intercept_offset[146],-0.351,0.065,-0.495,-0.237,0.022,0.013,9.0,18.0,2.64,-29.601624614437906,-39.04290927036907,-21.100871198239023
practice_intercept_offset[147],-0.399,0.065,-0.546,-0.288,0.022,0.013,9.0,18.0,2.65,-32.90092986465542,-42.0737768619218,-25.023840776095874
practice_intercept_offset[148],-0.66,0.063,-0.788,-0.55,0.021,0.012,10.0,22.0,2.56,-48.31486655083008,-54.52466068320598,-42.30501896195133
practice_intercept_offset[149],0.253,0.064,0.114,0.362,0.021,0.013,9.0,16.0,2.81,28.788327683463045,12.0752124884153,43.61989419603518
practice_intercept_offset[150],-0.045,0.062,-0.168,0.06,0.021,0.011,9.0,22.0,2.66,-4.400251816690015,-15.464616531534126,6.183654654535964
practice_intercept_offset[151],-0.051,0.068,-0.207,0.062,0.023,0.014,9.0,13.0,2.96,-4.972132946757313,-18.698035001242896,6.396234472803375
practice_intercept_offset[152],0.027,0.068,-0.122,0.147,0.023,0.014,9.0,13.0,2.98,2.736780276348938,-11.485163149737287,15.835396302985538
practice_intercept_offset[153],0.176,0.065,0.036,0.291,0.022,0.013,10.0,20.0,2.59,19.243805865066953,3.6655846490923683,33.776458395003516
practice_intercept_offset[154],0.389,0.04,0.333,0.464,0.013,0.005,11.0,28.0,2.06,47.55045513330549,39.514729846980366,59.042297044003924
practice_intercept_offset[155],0.851,0.042,0.798,0.928,0.014,0.005,11.0,48.0,1.87,134.19876689913815,122.10942947514347,152.94452249033176
practice_intercept_offset[156],0.396,0.039,0.345,0.468,0.013,0.004,12.0,54.0,1.84,48.58693175513898,41.19899196676591,59.67974026870526
practice_intercept_offset[157],0.971,0.044,0.91,1.051,0.015,0.005,10.0,21.0,2.15,164.05837232255033,148.43225333848164,186.05101984831802
practice_intercept_offset[158],0.622,0.041,0.57,0.696,0.013,0.005,12.0,49.0,1.85,86.2649618265929,76.8267051433735,100.57137852036884
practice_intercept_offset[159],0.682,0.041,0.628,0.753,0.014,0.004,11.0,54.0,1.92,97.78294380835264,87.38591108247434,112.33605526962367
practice_intercept_offset[160],0.915,0.043,0.861,0.993,0.014,0.005,11.0,52.0,1.86,149.6775251904888,136.5525036373806,169.93202984410792
practice_intercept_offset[161],1.29,0.046,1.229,1.376,0.015,0.005,10.0,19.0,2.22,263.2786555752809,241.78100167980898,295.90337778412027
practice_intercept_offset[162],0.766,0.042,0.712,0.842,0.014,0.005,12.0,52.0,1.84,115.11444438853182,103.80633118599062,132.10043465586415
practice_intercept_offset[163],0.615,0.042,0.559,0.692,0.014,0.005,11.0,25.0,2.08,84.96565995583272,74.89227028403494,99.7706954400252
practice_intercept_offset[164],0.836,0.042,0.785,0.914,0.014,0.005,11.0,53.0,1.88,130.71200151265555,119.24069407332158,149.4279724624584
practice_intercept_offset[165],1.05,0.044,0.993,1.127,0.015,0.005,11.0,63.0,1.95,185.76511180631638,169.93202984410792,208.63834471585753
practice_intercept_offset[166],0.709,0.043,0.649,0.787,0.014,0.005,11.0,25.0,2.05,103.19582840448192,91.36262456361197,119.6796142353235
practice_intercept_offset[167],1.344,0.046,1.284,1.425,0.015,0.005,11.0,73.0,1.96,283.43502725130776,261.1055095991915,315.7857842756007
practice_intercept_offset[168],0.455,0.041,0.399,0.531,0.013,0.005,11.0,28.0,2.06,57.61733830339912,49.03336186074026,70.06320906765498
practice_intercept_offset[169],1.132,0.044,1.077,1.214,0.015,0.006,11.0,48.0,1.89,210.18540085675676,193.58587502291812,236.69254548427423
practice_intercept_offset[170],1.031,0.044,0.974,1.109,0.015,0.005,11.0,64.0,1.94,180.38683015336562,164.85173689134788,203.13255527148374
practice_intercept_offset[171],0.485,0.041,0.429,0.561,0.014,0.005,11.0,26.0,2.09,62.41750088442293,53.57210343973493,75.2424048424499
practice_intercept_offset[172],1.074,0.046,1.011,1.161,0.015,0.005,12.0,51.0,1.79,192.70643721414083,174.8347989290155,219.31248048907275
practice_intercept_offset[173],0.822,0.042,0.767,0.896,0.014,0.004,11.0,57.0,1.94,127.5045381235993,115.32966642600391,144.97843493276594
practice_intercept_offset[174],0.351,0.042,0.287,0.429,0.013,0.005,11.0,35.0,1.89,42.048732591219505,33.242421347567586,53.57210343973493
practice_intercept_offset[175],0.865,0.042,0.809,0.939,0.014,0.004,11.0,60.0,1.93,137.5006085977112,124.56612022692309,155.74227164750943
practice_intercept_offset[176],0.326,0.04,0.271,0.401,0.013,0.005,11.0,30.0,2.06,38.54153688727846,31.12750703845879,49.331726849996
practice_intercept_offset[177],0.77,0.042,0.718,0.847,0.014,0.005,11.0,50.0,1.86,115.97662537849152,105.0328450351146,133.26384292605275
practice_intercept_offset[178],0.131,0.037,0.08,0.197,0.012,0.004,11.0,53.0,1.89,13.99677813119904,8.328706767495863,21.774404070590837
practice_intercept_offset[179],0.81,0.042,0.754,0.885,0.014,0.004,11.0,59.0,1.91,124.79079866764718,112.54849752831913,142.29843914855502
practice_intercept_offset[180],0.549,0.04,0.499,0.622,0.013,0.005,12.0,52.0,1.85,73.15206311872335,64.7073373515345,86.2649618265929
practice_intercept_offset[181],1.216,0.045,1.161,1.299,0.015,0.006,11.0,50.0,1.9,237.36660440948168,219.31248048907275,266.5629204988562
practice_intercept_offset[182],0.349,0.039,0.295,0.419,0.013,0.004,11.0,53.0,1.86,41.76491903419861,34.31263586862767,52.04403547901961
practice_intercept_offset[183],0.821,0.042,0.77,0.899,0.014,0.005,11.0,50.0,1.87,127.27714729983681,115.97662537849152,145.71447374375168
practice_intercept_offset[184],1.002,0.044,0.943,1.082,0.015,0.005,10.0,21.0,2.16,172.37238323058088,156.7672894029203,195.05748034549603
practice_intercept_offset[185],0.5,0.041,0.443,0.577,0.014,0.005,11.0,24.0,2.09,64.87212707001282,55.73723343417794,78.06883445996127
practice_intercept_offset[186],0.202,0.038,0.151,0.269,0.012,0.004,11.0,54.0,1.89,22.384800811135808,16.299665808182027,30.865514104646664
practice_intercept_offset[187],0.604,0.042,0.544,0.682,0.014,0.005,11.0,25.0,2.04,82.94218719978595,72.28846360108874,97.78294380835264
practice_intercept_offset[188],1.103,0.044,1.048,1.184,0.015,0.006,11.0,50.0,1.89,201.31920542942723,185.19415273209768,226.74177694429181
