,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,44.57843107082349,58.254883298596354,0.058125526
A81002,2428.34295960238,375.4957403538566,0.058125526
A81003,188.471965816446,54.48157266654056,-0.95450646
A81004,656.1250684584921,217.72847451908208,0.058125526
A81005,539.4470603018843,116.79323542149173,-0.49171028
A81006,1788.2584044842506,600.6038872050561,0.058125526
A81007,946.0299155582741,259.86564088345887,-0.9799814
A81008,198.50658879220995,-82.05409274241376,-1.1349545
A81009,663.7109042405018,-11.703484783783113,-1.1349545
A81011,1151.7111305412348,321.9611008902354,-0.9799814
A81012,586.34167131291,207.7196630093357,-1.1349545
A81013,459.2772159369866,172.32717653947475,-0.49171028
A81014,133.24571573116668,15.01803988601382,0.058125526
A81015,2.0812214780501095,4.422623232486678,-0.46411237
A81016,924.328171462633,145.89974954800996,-1.1349545
A81017,1884.0179636127955,220.0220185973777,0.058125526
A81018,1105.2981475760387,551.4579833986384,-0.49171028
A81019,1409.7225661191787,153.74796165827252,-1.1349545
A81020,601.7090750800277,146.91523296399373,-1.1349545
A81021,1713.8786593252285,186.1953535406774,-1.1349545
A81022,1142.5077081003121,69.69323126439174,-0.49171028
A81023,399.6652646041238,78.87982609711845,-1.1349545
A81025,55.34631306404037,52.79110179142845,0.058125526
A81026,1777.3010696486763,398.3865933425532,-1.1349545
A81027,794.7721831108903,274.86457445558193,0.058125526
A81029,393.1415112918917,187.29141456028495,-1.1349545
A81030,865.9315945825011,288.14226790759153,-1.1349545
A81031,1265.049627518455,349.52865657521147,-0.9799814
A81032,1116.5824224849437,147.67822284128732,-0.49171028
A81033,98.99778654385769,-43.88419622345352,-1.1349545
A81034,2697.2989164746014,336.0140938095516,0.058125526
A81035,1013.9572947969186,94.4135630387219,-1.1349545
A81036,2034.1444452197568,262.9337215462939,0.058125526
A81037,707.0874321483269,62.594097129659204,-1.1349545
A81038,125.42679642129903,76.2601432713393,-1.1349545
A81039,623.0689037198524,170.11547897686296,0.058125526
A81040,840.3508198587131,211.16994150044556,0.058125526
A81041,601.2980612477776,92.24888745094961,-0.9799814
A81042,1501.2493063844236,758.4521979670444,-1.1349545
A81043,945.7210062731481,212.72342812134863,-1.1349545
A81044,2325.58510729167,669.4469843085844,-0.9799814
A81045,805.8042834259397,120.39419326509788,-0.49171028
A81046,1335.8022097724443,183.11862014600013,0.058125526
A81047,8.17844157854691,-149.42053077128492,-0.44925192
A81048,347.8812922255626,232.40456916002483,-0.49171028
A81049,557.8090771239657,131.04207502562014,-1.1349545
A81051,378.24479915571794,149.91740480806664,-1.1349545
A81052,775.2446679718763,264.74609609109547,-0.49171028
A81053,737.9857794263426,91.90927133536375,-0.49171028
A81054,578.6542029143467,-5.861986109516074,-0.49171028
A81056,-221.71352914873347,65.47698013769794,0.058125526
A81057,837.5168938653455,236.14442017822074,0.058125526
A81058,657.2939945040007,198.2626618913938,-1.1349545
A81060,211.76978598847597,157.28578236271798,-0.9799814
A81063,358.24325449914795,99.96508960324448,-0.9799814
A81064,392.6376592106652,247.22976927557292,-1.1349545
A81065,182.10860025344994,71.72554499441246,-1.1349545
A81066,127.07263644012205,63.94247684194189,0.058125526
A81067,1286.0248797901197,361.9851497996667,0.058125526
A81069,-244.16649304769788,-71.2979137912703,-0.44925192
A81070,101.10517906370985,342.3070823068116,-0.9799814
A81602,-71.17703608532547,31.652991187063186,0.058125526
A81605,-303.0413223741156,-69.95569072968357,-0.44925192
A81608,212.38494536914484,363.4070589008748,0.058125526
A81609,-233.85672582838373,43.39555075159061,0.092092216
A81610,644.7620909524962,108.847861018699,0.058125526
A81611,205.82101728709728,250.86436594476058,-1.1349545
A81612,-99.3825897020915,63.302669789281424,-0.9799814
A81613,-113.30677597252615,-4.172495371729323,-0.95450646
A81618,618.150540322669,201.29172162133,-0.49171028
A81621,-23.85701555817206,92.00718065096406,-1.1349545
A81622,277.4929554227841,157.91744560184566,-0.9799814
A81623,-195.1502197645393,52.83332678972445,0.092092216
A81629,342.19766110717717,258.167682543546,0.058125526
A81630,-302.9493574065215,-12.812325823908242,0.058125526
A81631,353.117527520214,186.10579862528073,-0.9799814
A81632,-375.746735164193,-77.17291036603093,0.06381582
A81633,-444.6585970501299,-8.412622278724191,-1.1349545
A81634,-378.7957630814613,36.39879458686523,0.058125526
A82003,696.5037820277042,207.17926520064327,-0.84623766
A82004,-210.99587603765613,-13.82781859046053,0.70773846
A82005,6.992374361268544,102.27476464837089,1.4274079
A82006,75.06816017509507,42.76965397239805,0.70773846
A82007,1076.728582927627,152.31299322642698,-0.84623766
A82008,1236.0990972543964,69.85387359535443,-0.84623766
A82009,1092.6836104108738,75.88926172265549,-0.84623766
A82010,336.89319682057294,54.84612732625891,-0.84623766
A82011,-54.01312378730133,9.814324483911621,-0.8462376
A82012,1570.3003679682124,279.09392802867893,-0.07137248
A82013,260.9722012491283,116.2996201846375,0.70773846
A82014,-18.270192961120603,29.550467382236498,-0.06075789
A82015,122.32717809507541,37.45427554369008,-0.07137248
A82016,2529.010112048238,1532.0050940001822,-0.07137248
A82017,1105.1719369730458,104.14611955646586,-0.088355824
A82018,538.4871851730239,81.44015170865731,-0.07137248
A82019,407.40723006109056,121.35448096919032,-0.07137248
A82020,915.5552103744355,187.1987899555983,-0.07137248
A82021,1146.1206725424345,648.5102799404006,-0.06075789
A82022,30.626020742799565,8.779017102330105,-0.07137248
A82023,270.8360675566281,200.6247232218165,-0.5872416
A82024,193.89717185881062,32.35496203653627,-0.5872416
A82025,419.7212580548627,81.15203489247762,1.4274079
A82026,1255.1916146570452,212.09507283541703,1.4274079
A82027,764.9789550648784,-85.73248667791736,1.4274079
A82028,231.6240382240431,184.27573099193432,-0.06075789
A82029,-75.8884442211288,59.355888489870196,-0.06075789
A82030,159.31969594589188,23.729247687261783,0.03052759
A82031,-152.64874709797942,34.57049921653888,0.70773846
A82032,1884.3883271748844,266.2453743194274,-0.06075789
A82033,694.3589825953745,126.58458636255456,-0.84623766
A82034,251.752306948996,9.245489658088125,1.4274079
A82035,775.3679377900656,15.783303104493305,0.70773846
A82036,485.0919767359452,105.51239123563197,0.70773846
A82037,97.59753763999434,75.0566856738211,-0.06075789
A82038,-99.18761583870695,41.15692329986361,0.70773846
A82039,335.76279650301547,92.90985539795966,-0.84623766
A82040,-61.488087598439265,-111.40107817095465,-0.62969995
