,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,46.319870196491195,58.75512766550549,0.058125526
A81002,2430.0858199028485,375.9955259415514,0.058125526
A81003,191.57197173851242,53.89964852285218,-0.95450646
A81004,658.2392319547265,218.20079301528781,0.058125526
A81005,543.665720663559,117.20333868683957,-0.49171028
A81006,1790.0031448535456,601.1089327458131,0.058125526
A81007,950.0609016315724,260.09702313033574,-0.9799814
A81008,199.5351585330335,-82.96217288923563,-1.1349545
A81009,666.3286992617119,-11.233264648777865,-1.1349545
A81011,1155.7424923266947,322.1930183683072,-0.9799814
A81012,588.9610945992162,208.19370094108055,-1.1349545
A81013,463.74298423780766,172.49873212129884,-0.49171028
A81014,134.986806562959,15.51735607485172,0.058125526
A81015,5.014923263914685,4.634872034512165,-0.46411237
A81016,926.9470178009059,146.37195439714213,-1.1349545
A81017,1886.1316847938351,220.49143351648146,0.058125526
A81018,1108.48044375893,551.9147996429728,-0.49171028
A81019,1412.3412882026298,154.21913361792906,-1.1349545
A81020,604.3280494273139,147.38822749177768,-1.1349545
A81021,1716.497504206884,186.66633401434922,-1.1349545
A81022,1146.6974648591734,69.86245650511054,-0.49171028
A81023,402.28381858286315,79.35217834656845,-1.1349545
A81025,57.08770833960462,53.2912299123274,0.058125526
A81026,1779.9214374489761,398.86093461072034,-1.1349545
A81027,797.1449116636256,275.26117435345947,0.058125526
A81029,395.7608579055195,187.76557714285036,-1.1349545
A81030,868.5514995353323,288.61696741216645,-1.1349545
A81031,1269.081147869669,349.7607589074939,-0.9799814
A81032,1120.8010922081094,148.08745480561439,-0.49171028
A81033,101.49334648936244,-43.52788551188376,-1.1349545
A81034,2699.4131790671768,336.4834806250221,0.058125526
A81035,1016.57573235261,94.88470084130557,-1.1349545
A81036,2035.8866324419203,263.43258806504014,0.058125526
A81037,709.7057524969324,63.06544331433602,-1.1349545
A81038,128.0454338267365,76.73310912011942,-1.1349545
A81039,625.1827325301219,170.58708845105497,0.058125526
A81040,842.0930760682569,211.67081095072717,0.058125526
A81041,605.3279544620848,92.47832071968753,-0.9799814
A81042,1503.8724018487096,758.9331612692614,-1.1349545
A81043,948.3403316803323,213.1966879571932,-1.1349545
A81044,2329.6185630100767,669.6818421200561,-0.9799814
A81045,808.9835496139495,120.84459091292604,-0.49171028
A81046,1337.5440763021427,183.61783831387234,0.058125526
A81047,12.107196858336208,-149.49388774859676,-0.44925192
A81048,352.0725320238171,232.57839162375888,-0.49171028
A81049,560.4279521855984,131.51491194748053,-1.1349545
A81051,382.63798166779156,150.09651320550458,-1.1349545
A81052,778.4249977431807,265.19895662796125,-0.49171028
A81053,742.4508573805197,92.07882795957605,-0.49171028
A81054,581.8326337582201,-5.413134413619144,-0.49171028
A81056,-219.97193783215695,65.97798199339003,0.058125526
A81057,839.2593331696373,236.64570985866632,0.058125526
A81058,661.7061837871536,198.56470819565325,-1.1349545
A81060,215.8002988675495,157.51722544351415,-0.9799814
A81063,362.273294818676,100.19523287338345,-0.9799814
A81064,395.2574428935903,247.7049253173432,-1.1349545
A81065,184.72718341720915,72.19829998781192,-1.1349545
A81066,129.37044795885703,64.36477231368404,0.058125526
A81067,1287.7680686592157,362.48744826861423,0.058125526
A81069,-241.83878875570755,-71.60547160135303,-0.44925192
A81070,105.13708190499919,342.54185343988115,-0.9799814
A81602,-69.43574758290639,32.153072476049715,0.058125526
A81605,-300.8448615709272,-70.36636488460202,-0.44925192
A81608,214.12854596956134,363.911952925545,0.058125526
A81609,-232.5638073487845,43.48300985762681,0.092092216
A81610,646.5036744711911,109.34750512671204,0.058125526
A81611,210.2337587539353,251.16836459712158,-1.1349545
A81612,-95.35264553090676,63.53330242032894,-0.9799814
A81613,-110.25454146780433,-4.796082340214009,-0.95450646
A81618,622.3414523075845,201.46438156781267,-0.49171028
A81621,-21.238207566915566,92.48076480980345,-1.1349545
A81622,281.5234483358088,158.14874169275944,-0.9799814
A81623,-193.82849045343463,52.94366031594873,0.092092216
A81629,343.9404461050812,258.67052339816644,0.058125526
A81630,-301.20830635971356,-12.312425403253947,0.058125526
A81631,357.1481976228418,186.3373801950879,-0.9799814
A81632,-374.0552129430532,-76.72626207468163,0.06381582
A81633,-442.0403636915226,-7.939692449945301,-1.1349545
A81634,-377.05432498781585,36.899691373333845,0.058125526
A82003,702.1248862936673,207.0241461047277,-0.84623766
A82004,-209.65644819752646,-13.359401762801985,0.70773846
A82005,5.924507852794289,102.74647520726536,1.4274079
A82006,76.33109195595027,43.26820873129881,0.70773846
A82007,1081.750139098867,152.21698807498697,-0.84623766
A82008,1241.1199928149374,69.75612158184387,-0.84623766
A82009,1097.704603576561,75.79195318905629,-0.84623766
A82010,341.91431914994087,54.75028100816366,-0.84623766
A82011,-48.96180811096244,9.64615548406041,-0.8462376
A82012,1574.1995032712762,278.95062930868744,-0.07137248
A82013,262.27003771209155,116.80058401324523,0.70773846
A82014,-14.334692178091435,29.5769033416732,-0.06075789
A82015,125.53518299362892,37.37506722887893,-0.07137248
A82016,2532.2281107873305,1531.9448618353656,-0.07137248
A82017,1108.2913237663204,104.00695867411868,-0.088355824
A82018,541.6953551011064,81.36067460521083,-0.07137248
A82019,410.6157399213677,121.2759786451125,-0.07137248
A82020,919.0645047885265,187.06511772861407,-0.07137248
A82021,1149.850311633471,648.6013906309918,-0.06075789
A82022,34.37887031637552,8.645560680233086,-0.07137248
A82023,275.82232356632693,200.3333832069853,-0.5872416
A82024,198.78289244548776,32.000470207906595,-0.5872416
A82025,418.33124330295857,81.52342575426638,1.4274079
A82026,1253.802241998245,212.46662994320084,1.4274079
A82027,763.5875948466645,-85.36468561462921,1.4274079
A82028,235.54729760634876,184.3306258558094,-0.06075789
A82029,-72.07058615177482,59.36608985180955,-0.06075789
A82030,162.51083340194495,23.971279787420674,0.03052759
A82031,-151.53262520026894,35.004949867036224,0.70773846
A82032,1888.0056786880593,266.3453740453459,-0.06075789
A82033,699.8668017528706,126.39871382981589,-0.84623766
A82034,250.7791972560612,9.68493080079767,1.4274079
A82035,776.3196101871669,16.206716234062693,0.70773846
A82036,486.0444116703326,105.93798517587813,0.70773846
A82037,101.47604389512645,75.07965507525797,-0.06075789
A82038,-98.08310460244259,41.6065863768163,0.70773846
A82039,341.3815431572573,92.73154013960497,-0.84623766
A82040,-56.63723927175576,-111.7868486840464,-0.62969995
A82041,1174.9080393334743,187.64735354544797,-0.5872416
A82044,3089.6323610371237,820.8795684979665,-0.5872416
A82045,644.4822848870216,193.33911759813168,-0.06075789
A82046,-72.85638745181542,-11.98733749664477,1.4274079
A82047,959.7549160520286,230.91103430422336,-0.5872416
A82048,368.2456522983764,40.810400772725295,-0.5872416
A82049,287.7130267272163,166.57832892297358,-0.5872416
A82050,489.7162376964671,171.13569740395735,-0.5872416
A82052,115.86708942845478,75.47257340641696,-0.088355824
A82053,40.218872935951346,41.73152112811671,1.4274079
A82055,466.404562122001,119.684227037811,-0.06075789
A82057,177.4005285606633,56.099250277818975,-0.052266218
A82058,269.7251003267954,149.32231778704428,-0.5872416
A82060,33.35113252870728,153.0316081394539,-0.60392165
A82062,158.48771247489975,108.84570075298048,-0.84623766
A82063,-336.7662231887907,-78.91967906204398,-0.052266218
A82064,360.18853069039346,100.12208350032871,-0.5872416
A82065,13.697043429767126,57.03621963570703,1.4274079
A82068,-44.54699459480705,28.162872479508394,-0.84623766
A82070,40.681392427092845,26.44209669006884,1.4274079
A82071,198.77689073282048,65.65618834006656,-0.84623766
A82072,617.8145440421463,234.8568736800982,-0.84623766
