coef,pval,ci_low,ci_high,error,name
-1.71855630812522,3.220502318650157e-19,-2.0944459970149687,-1.3426666192354713,,hydro_rain_high_vs_median
-2.956797587507782,5.1445905506494e-31,-3.4572051236377463,-2.4563900513778174,,hydro_rain_low_vs_median
-2.718503815666963,2.2909600267386036e-40,-3.119094869438306,-2.31791276189562,,met_rain_high_vs_median
-7.336384053882961,3.1367442498032695e-166,-7.859659738106063,-6.813108369659859,,met_rain_low_vs_median
-1.72185931770088,3.5597865007611393e-22,-2.0703844763006094,-1.3733341591011508,,met_tmax_high_vs_median
6.8055877866503725,4.713253143743061e-41,5.811532277013728,7.799643296287017,,met_tmax_low_vs_median
-39.219065603827936,1.533946769263358e-188,-41.84374080979979,-36.59439039785608,,flood_vs_not
2.7774817928911504,5.386080127865604e-35,2.3364023336814865,3.2185612521008142,,aqrean_carbon_monoxide_high_vs_not
-0.86511584189358,0.03584321210993196,-1.673041980305969,-0.05718970348119101,,aqrean_daqi_overall_high+vhigh_vs_low+mod
-0.8384827699738727,5.396778870455521e-06,-1.1997686718385374,-0.477196868109208,,aqrean_daqi_overall_high+vhigh+mod_vs_low
1.81755770682271,5.01511644432852e-13,1.3244916277501149,2.3106237858953054,,aqrean_nitrogen_monoxide_high_vs_not
0.09067923505659199,0.7346779901166849,-0.4337324214847251,0.6150908915979091,,aqrean_nitrogen_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh_vs_low+mod
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh+mod_vs_low
1.6768575617875163,1.265329350622367e-10,1.1658271164309895,2.187888007144043,,aqrean_nox_expressed_as_nitrogen_dioxide_high_vs_not
-4.199057893307829,4.3279001597681206e-65,-4.682109914280496,-3.7160058723351623,,aqrean_ozone_high_vs_not
1.9463158800067621,0.4730806159476241,-3.3705317136936284,7.263163473707152,,aqrean_daqi_ozone_high+vhigh_vs_low+mod
-3.132178911247769,1.3878543737411365e-34,-3.6326858041737107,-2.631672018321827,,aqrean_daqi_ozone_high+vhigh+mod_vs_low
-0.03919511491658701,0.8820804188454947,-0.5570927242090792,0.4787024943759052,,aqrean_pm2p5_high_vs_not
-2.7281805834688266,5.656134701931816e-26,-3.235503960433494,-2.220857206504159,,aqrean_pm10_high_vs_not
-8.15089566623964,7.915660926929686e-16,-10.134070912780414,-6.167720419698865,,aqrean_daqi_pm10_high+vhigh_vs_low+mod
-0.5272186957542845,0.07669088689237402,-1.1109489755376358,0.056511584029066864,,aqrean_daqi_pm10_high+vhigh+mod_vs_low
0.9776222966741422,3.465298863732451e-05,0.5148524739918435,1.4403921193564408,,aqrean_sulfur_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_sulfur_dioxide_high+vhigh_vs_low+mod
13.861241446160484,0.6159302740603491,-40.29764757151842,68.0201304638394,,aqrean_daqi_sulfur_dioxide_high+vhigh+mod_vs_low
