,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-84.42724978671893,-3.4483040205949873,0.05208663
A81002,717.9949418545702,-85.28982654666882,0.05208663
A81003,-79.09484854622795,5.9368939399731175,-0.95930564
A81004,185.27757816102277,26.266612290550615,0.05208663
A81005,99.5694558211926,-21.464881954175006,-0.49734253
A81006,422.8318007639895,-3.9309398225559318,0.05208663
A81007,173.7412616208218,5.421978111583545,-0.9850099
A81008,-73.20004719536782,-49.569253391644914,-1.1395926
A81009,145.49053237407847,-61.215561059828254,-1.1395926
A81011,302.95598940697835,-24.45438456125107,-0.9850099
A81012,22.120125980033517,-0.959122733833085,-1.1395926
A81013,-5.362199675162796,-18.630505877439802,-0.49734253
A81014,-113.20516693204586,-42.75863891378825,0.05208663
A81015,-175.21199654602603,-32.45485759128279,-0.46952593
A81016,176.4260864875517,-79.89927514871945,-1.1395926
A81017,662.966715280649,-322.46001578111026,0.05208663
A81018,298.9937129884636,183.65934225787825,-0.49734253
A81019,274.7900856793966,-34.926997943229345,-1.1395926
A81020,184.67781795427157,-28.851133051572436,-1.1395926
A81021,564.8330950523925,-45.15946019135874,-1.1395926
A81022,243.45241681722933,-77.75506907750602,-0.49734253
A81023,29.677087930140097,-41.770955171694105,-1.1395926
A81025,-98.89151628840607,-48.571463282492346,0.05208663
A81026,579.7775608978989,-28.91011273647615,-1.1395926
A81027,345.41885021184424,58.45949218457984,0.05208663
A81029,-59.27200645539132,-30.917535051552893,-1.1395926
A81030,522.7225181335695,64.57021234371187,-1.1395926
A81031,452.8307527745314,-8.6511176706221,-0.9850099
A81032,361.8249096664354,-0.5519337079971777,-0.49734253
A81033,-155.02283455122304,-49.18674195007537,-1.1395926
A81034,819.6175394077086,-286.9836230977812,0.05208663
A81035,113.46369588678616,-206.55612334086285,-1.1395926
A81036,615.6804167573401,-139.34589897331327,0.05208663
A81037,148.77741957617397,-84.53064353668938,-1.1395926
A81038,-67.3348781594276,-13.808131038096878,-1.1395926
A81039,239.05777322909228,-6.863624394084973,0.05208663
A81040,178.16094631158103,-39.07609588887491,0.05208663
A81041,208.59220133737426,-16.532054952799744,-0.9850099
A81042,330.5953653143001,210.88420661712192,-1.1395926
A81043,217.65514439352708,-6.280660760339167,-1.1395926
A81044,563.9715042396531,-90.57996659660226,-0.9850099
A81045,182.26199036631652,-90.59511366379532,-0.49734253
A81046,289.7978081625073,-68.15238461683991,0.05208663
A81047,-42.62583425139732,-88.34994741694527,-0.4568742
A81048,41.898936111455406,45.1085762431213,-0.49734253
A81049,86.63209138599393,-18.12188059480725,-1.1395926
A81051,114.52328045561683,-41.72377617545248,-1.1395926
A81052,221.67382721222887,10.64104183692976,-0.49734253
A81053,142.66500410932147,18.085494180775882,-0.49734253
A81054,145.5557368217868,-31.86742784790405,-0.49734253
A81056,-185.66850830499985,-9.051043955827803,0.05208663
A81057,195.50351739044388,-38.80863440459325,0.05208663
A81058,204.02136386250694,46.49352345057023,-1.1395926
A81060,54.432981383990935,22.525518633026845,-0.9850099
A81063,-44.877854852599135,-59.32024468302104,-0.9850099
A81064,20.302188974745327,-42.29636222005582,-1.1395926
A81065,-45.8954042292284,25.069019822016408,-1.1395926
A81066,-71.64738900288134,-44.147995035927146,0.05208663
A81067,221.3398023334531,-10.899190784465436,0.05208663
A81069,-180.41567184095902,-14.122298484104528,-0.45450205
A81070,-79.24988831867164,103.35894602012671,-0.9850099
A81602,-161.68959812706134,-3.659299672334886,0.05208663
A81605,-217.44407307107898,-23.716264571826045,-0.45450202
A81608,-107.92809891041253,71.09586544232846,0.05208663
A81609,-244.415768643763,-5.331983903503809,0.08635901
A81610,90.06592887668813,-43.73130748770917,0.05208663
A81611,17.622570667279337,49.66044887562993,-1.1395926
A81612,-130.85957737945597,-6.784128497497187,-0.9850099
A81613,-162.53388941717265,-63.051002902349055,-0.95930564
A81618,215.11107381016893,-11.17356953852154,-0.49734253
A81621,-168.70903138041191,-17.804941026541993,-1.1395926
A81622,6.517450657520957,-41.31136119018812,-0.9850099
A81623,-231.94340767873814,-0.24120607266139907,0.08635901
A81629,-48.88257156038595,30.222361924055615,0.05208663
A81630,-237.25756400538947,15.391037631980662,0.05208663
A81631,64.20920056293244,48.2427078898531,-0.9850099
A81632,-266.14878331054547,-23.817473781762388,0.060274933
A81633,-256.97211026915744,6.044350085454184,-1.1395926
A81634,-228.07718666853017,18.98025978636722,0.05208663
A82003,255.9960768698237,23.23835629499732,-0.85113347
A82004,-182.3799830232302,-9.976604468317909,0.70111984
A82005,-9.114735167426133,-19.558013232979935,1.4204829
A82006,-80.36118955804272,-43.55828340014285,0.70111984
A82007,165.24385931845575,-71.97359855007122,-0.85113347
A82008,305.8586678100132,-84.82745248279905,-0.85113347
A82009,202.14752028266315,-107.00237184870959,-0.85113347
A82010,22.177700628059572,-109.36393642444285,-0.85113347
A82011,-151.0821364478381,-61.05129140163147,-0.8511334
A82012,626.8531665348098,-18.686844235812337,-0.07679181
A82013,-2.175985650877966,-44.804075006220266,0.70111984
A82014,-101.2161764525972,-17.135256497531184,-0.0664387
A82015,-25.871869599968544,-13.896377491452531,-0.07679181
A82016,1312.8288474527576,598.5064150713935,-0.07679181
A82017,500.1392374091057,-139.04761550659728,-0.093928
A82018,292.48991690154384,8.242240768004491,-0.07679181
A82019,180.27042554023333,-59.738383324612094,-0.07679181
A82020,512.8101887344417,-72.16519056837276,-0.07679181
A82021,362.92962600966496,162.15986470617375,-0.0664387
A82022,-15.974824646616126,-61.3512199149349,-0.07679181
A82023,-50.79086860565607,14.019937446841995,-0.59194857
A82024,28.887086858296204,-57.60550615380782,-0.59194857
A82025,97.91064884760243,16.973192171929902,1.4204829
A82026,323.23009941959634,-10.874951438363878,1.4204829
A82027,136.83240910297138,-102.94174813850712,1.4204829
A82028,30.74426133659096,22.673892231015095,-0.0664387
A82029,-136.1479589660301,-11.231207238485329,-0.0664387
A82030,18.498036317370925,-20.86987775855755,0.024597317
A82031,-158.38316346122096,9.787118234004263,0.70111984
A82032,509.86093853844346,-98.75329668995563,-0.0664387
A82033,302.4311467154609,-32.61339282493526,-0.85113347
A82034,79.76221559411752,-33.968158318871545,1.4204829
A82035,329.5213557798851,-151.43736605675437,0.70111984
A82036,74.41277036548878,-43.2085132558663,0.70111984
A82037,-71.167182190298,-53.244725649334086,-0.0664387
A82038,-138.8170874333996,-1.628867019501551,0.70111984
A82039,85.46461884546348,-15.108066542064341,-0.85113347
A82040,-103.32094279883428,-45.90368138309293,-0.63478905
A82041,355.72031864414623,-159.04861368731702,-0.59194857
A82044,1150.3571796179504,218.80585719462343,-0.59194857
A82045,138.6341240007547,22.277213593535468,-0.0664387
A82046,-83.27570094535781,-35.29339802299657,1.4204829
A82047,324.6299453233049,41.13106231366054,-0.59194857
A82048,78.47391811855478,13.199720505625537,-0.59194857
A82049,62.39845774175561,71.10087861745077,-0.59194857
A82050,179.5570855797731,28.734699563123463,-0.59194857
A82052,46.06828652134582,-123.90687114142713,-0.093928
A82053,-44.24390348804285,-49.373629867500625,1.4204829
A82055,70.37233392610106,-15.442710286614306,-0.0664387
A82057,15.191229008039068,9.545037890625101,-0.0578706
A82058,-76.77369243357859,-20.51353329821918,-0.59194857
A82060,-122.84717093366042,47.55274088311089,-0.6104807
A82062,-23.714051498566608,22.656005011977857,-0.85113347
A82063,-226.29220760295658,-45.84733925173994,-0.057870604
A82064,-20.48948927429915,-44.86803601665496,-0.59194857
A82065,-115.74303926294445,-24.639524084107954,1.4204829
A82068,-80.46723367549023,-9.701950766739433,-0.85113347
A82070,-68.40136731205989,-42.32772930779553,1.4204829
A82071,-67.49171570083227,-20.381315933450534,-0.85113347
A82072,111.31465496488396,34.28669722589146,-0.85113347
A82074,-218.26130368029544,-34.69263221494129,1.4204829
A82075,46.406090653035484,-33.69838613479858,-0.59194857
A82077,199.76176203612593,-84.42617591319042,-0.85113347
A82608,-106.83923815528473,-10.3960012833972,1.4204829
A82613,-233.34421934728118,2.724063022121667,-0.85113347
A82617,-182.31241606195132,3.7310905066097146,0.70111984
A82619,-205.56292388684892,5.21238239668886,-0.85113347
A82620,-289.1931882058555,-3.2435007572220345,1.4204829
A82621,-205.75032825687057,-16.658376546840746,-0.85113347
A82623,20.250032774031858,-29.653488926063694,-0.59194857
A82629,-137.17226864763805,-17.716999564765704,-0.85113347
A82631,-122.2909843398568,4.278280976631059,-0.07679181
A82635,-184.95897355863227,-4.55590446150695,-0.093928
A82641,-252.1320859028356,-50.65368242108198,-0.093928
A82642,-257.2136960920493,-4.796251817880409,1.4204829
A82646,-109.3413510863568,-101.09791655401543,-0.07679181
A82647,-187.7080543189234,4.650449921587769,1.4204829
A82650,-127.88330852103933,15.192634360550167,-0.85113347
A82651,-111.08263101865745,16.926563754680288,-0.85113347
A82654,68.78601993882495,76.50739599645956,-0.07679181
A83001,401.7018101362282,36.49247595473026,-0.028596275
A83003,248.80733064035556,-6.672206058670726,-0.4612851
A83004,-68.33704242401787,15.54212220190871,-0.93097484
A83005,319.4684465557116,43.31738535203623,-0.028596275
A83006,51.91059513446884,17.246593752300356,-0.028596275
A83007,277.6745298475959,6.015962680363555,-0.9850099
A83008,84.74308585114787,-23.235926039162873,-0.028596275
A83009,174.43625709153943,-43.27117744517119,-0.5144787
A83010,379.21372704711047,-5.472648467865243,-0.028596275
A83011,401.914022494242,-35.154111834103176,-0.93181634
A83012,572.9684542853701,7.192657028068568,-0.9850099
A83013,290.53296697095954,-14.84883470907683,-0.028596275
A83014,164.75866586017435,-61.968105062585515,-0.93181634
A83015,296.9912063790962,-64.82675227344801,-0.028596275
A83016,399.304784482563,-166.00450770409975,-0.5144787
A83017,126.16825204137348,-109.52762446598415,-0.9303846
A83018,910.8323478227536,-113.96999943926001,-0.5144787
A83019,-50.61773741238448,-93.29987990735717,-0.9300801
A83020,492.00257201377417,-92.6496279146646,-0.4612851
A83021,609.7697891768682,-36.94134883521238,-0.028596275
A83022,1037.757344981546,-85.08044927983734,-0.5144787
A83023,309.3761877010903,82.75784565797856,-0.5144787
A83024,-31.238860640496632,-30.07458872805588,-0.93181634
A83025,571.6273751567416,-74.7441616651155,-0.028596275
A83026,290.7459768705948,25.339465557087998,-0.5144787
A83027,126.15521821716662,-27.393186923491587,-0.93181634
A83028,223.83541932875283,-45.653613383764366,-0.5144787
A83029,18.427624010544744,-51.5227564533564,-0.93181634
A83030,347.3775723647825,1.3669765265814526,-0.5144787
A83031,230.0685196080017,3.349577322675643,-0.028596275
A83032,-181.8216998357906,-35.98155341348359,-0.4612851
A83033,157.72233570963272,-21.100820140810654,-0.5144787
A83034,151.95055619897536,15.169054665739136,-0.028596275
A83035,0.6967726227815721,-56.70006508588363,-0.4612851
A83036,306.48230915919567,-77.55489087070761,-0.93181634
A83037,522.2701547812236,-170.49188101816551,-0.028596275
A83038,-45.25469326579238,-47.57330329241259,-0.5144787
A83040,170.48808265817672,-32.1832585286927,-0.028596275
A83041,176.44026499835812,-65.27397678061297,-0.93181634
A83042,-35.68902491652809,-18.215354279580335,-0.97282714
A83043,-168.44815970785464,-12.68300613369313,-0.4612851
A83044,105.86255846096272,-11.753469747683393,-0.9850099
A83045,423.10394253740884,-166.46625660348545,-0.028596275
A83046,138.3628664694184,-9.261421152211659,-0.4612851
A83047,517.9490615785355,66.35101978179219,-0.028596275
A83048,-9.370389863865134,-4.5544478986569885,-0.028596275
A83049,492.45314696524036,25.03611468990791,-0.5144787
A83050,479.6693670397138,-45.822096995006504,-0.5144787
A83051,257.56762631711604,-77.29698574046085,-0.93181634
A83052,231.37406382956084,-41.79807362067175,-0.028596275
A83054,467.30117950531115,-3.077745485124738,-0.028596275
A83055,-109.6158604769021,11.688919306926625,-0.93181634
A83057,204.88465611469928,176.86274354743284,-0.9850099
A83060,-99.31660424159703,-40.68965983014225,-0.4612851
A83061,-115.7486602890452,28.319088954698323,-0.028596275
A83066,270.3585974003676,65.31641164892832,-0.028596275
A83068,-197.82686721161144,-11.708433426619626,-0.95930564
A83070,-48.11756653772013,-53.129696050228276,-0.028596275
A83071,-66.02659253862491,-41.17366074354986,-0.93181634
A83072,-105.8718105021324,-23.054104580620386,-0.5144787
A83073,42.81242654361726,19.430143225796446,-0.5144787
A83074,389.4868751205699,26.04759526283532,-0.028596275
A83075,-44.422815158932224,-63.52690290820499,-0.93181634
A83076,-143.02343481003967,-24.97991835628645,-0.49096006
A83603,-162.71470141384214,-39.57050291976206,-0.028596275
A83610,-105.74684675291444,24.440364466935208,-0.9850099
A83616,-74.2926010470411,26.572454688723862,-0.93181634
A83617,-118.99148867988006,-46.017251035277006,-0.5144787
A83618,28.227344068106355,54.59353283857583,-0.5144787
A83619,-135.51475667586638,30.604486082146995,-0.93181634
A83622,-232.7574992073027,-16.565455263845635,-0.5144787
A83626,-174.93482422299923,-19.64687038609104,-0.4612851
A83627,5.6623823885709745,11.651807297486508,-0.93181634
A83630,-176.92786144143287,12.234518238812127,-0.5144787
A83632,-156.09552898900077,-17.500660101059104,-0.5144787
A83634,-89.707939968208,-2.5863009025727113,-0.028596275
A83635,-93.34236012949435,-5.9540935715739405,-0.93181634
A83636,42.87565160151287,-2.078287259987732,-0.5144787
A83637,-129.34004559575118,8.982068217423747,-0.5144787
A83638,-239.70631123206235,-43.11550011488322,0.014244203
A83641,-101.32795317090768,0.4288575947711875,-0.028596275
A83642,-274.93503000146643,15.872802053738075,-0.93089676
A83644,-121.49913360743143,8.215814748481588,-0.5144787
A84002,-63.81145395204137,16.876464834032166,0.24094173
A84003,607.8451717280138,-35.50910846867327,0.17739502
A84005,340.94193551084237,-85.94375306939538,-0.35311288
A84006,499.74744269426844,235.1854493809374,-0.35311288
A84007,269.23500081143953,2.0335251383775153,-0.35311288
A84008,-62.559749810726615,6.157054191329695,0.24094173
A84009,908.410632930672,290.5763619797324,0.17739502
A84011,102.51068217678002,-11.115812084596326,-0.35311288
A84013,-23.593113631012596,-39.57119970526794,0.17739502
A84014,301.3648945614117,-7.068054213903371,0.17739502
A84015,-119.16692530495008,-20.87627562656097,0.17739502
A84016,-34.0557902978424,-15.782769931768097,-0.5144787
