,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-83.0989470206907,-2.0015167044378748,0.05242263
A81002,719.269082505951,-85.38410538213168,0.05242263
A81003,-76.36016532190384,6.658799548272025,-0.95930564
A81004,186.72168399732053,26.68133912438279,0.05242263
A81005,101.74128351358823,-19.21343170562058,-0.49692252
A81006,424.1318418719962,-3.2626367433706776,0.05242263
A81007,176.2996622584835,5.912358238231773,-0.9847579
A81008,-71.82510131034348,-45.48994025966296,-1.1395926
A81009,146.03505316780584,-59.27999083941721,-1.1395926
A81011,305.5604454229123,-22.481018666054783,-0.9847579
A81012,22.68987471526484,1.75427654428445,-1.1395926
A81013,-3.1874940883782585,-16.764531829451204,-0.49692252
A81014,-111.89543978311006,-41.911245272188104,0.05242263
A81015,-172.82052065631564,-30.740819562823713,-0.46934918
A81016,176.97898726465115,-77.6938726369281,-1.1395926
A81017,664.4429175711336,-320.9653118817719,0.05242263
A81018,301.03043392639404,184.30103984914302,-0.49692252
A81019,275.33410658082335,-32.97434427516767,-1.1395926
A81020,185.24272873456601,-26.257271587603388,-1.1395926
A81021,565.3706478627626,-43.34654578537578,-1.1395926
A81022,245.59005210853954,-76.41100211310757,-0.49692252
A81023,30.25560311465993,-38.78367232790958,-1.1395926
A81025,-97.59099381811403,-48.0128054485686,0.05242263
A81026,580.2804142610713,-28.189678790499144,-1.1395926
A81027,346.92715365512595,58.77301460548013,0.05242263
A81029,-58.71830257067682,-28.734266105132964,-1.1395926
A81030,523.2520790638055,66.13470098186609,-1.1395926
A81031,455.47754032990224,-5.302020139624482,-0.9847579
A81032,363.9264216365907,-0.46287342665111625,-0.49692252
A81033,-154.18754609929272,-46.309057771766916,-1.1395926
A81034,821.0368054082587,-287.2502002428843,0.05242263
A81035,113.9740466084227,-205.72773660635661,-1.1395926
A81036,616.9769361896291,-138.7623570411914,0.05242263
A81037,149.34097134553167,-81.99512529620245,-1.1395926
A81038,-66.7697950147393,-11.264440548524497,-1.1395926
A81039,240.53115933001385,-5.514363601004501,0.05242263
A81040,179.4455452356997,-38.95680804206774,0.05242263
A81041,211.16358704195846,-15.625651395937442,-0.9847579
A81042,331.07719232197485,210.91316321755303,-1.1395926
A81043,218.21398684694134,-3.8683900332202765,-1.1395926
