,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-66.75180177115503,-19.292749822158417,0.049676333
A81002,743.8119919028444,-88.09594291356454,0.049676333
A81003,-56.92217615051982,1.0240442756432162,-0.95930564
A81004,222.64581448698576,32.2939459887249,0.049676333
A81005,122.70053396022658,-23.594198799084257,-0.53537065
A81006,469.2375362398995,3.3782077911157753,0.049676333
A81007,184.15035310483626,-14.678348598511402,-0.9918198
A81008,-50.68458504519923,-43.42031077935989,-1.1395926
A81009,146.3870535435712,-85.84131864051282,-1.1262535
A81010,-195.84191781887566,38.03655423584881,-0.95930564
A81011,344.01987714095276,-0.1316394611246494,-0.9918198
A81012,34.11852400136787,-3.28338915120244,-1.1262535
A81013,38.213139689616895,7.843598951714635,-0.53537065
A81014,-63.170415398469565,-16.84378177089991,0.049676333
A81015,-148.63661789606073,-32.7513164635422,-0.46764794
A81016,234.47742440854947,-29.240722828065202,-1.1262535
A81017,763.4906773487422,-222.9916365190061,0.049676333
A81018,290.59501549331725,142.51101022478593,-0.53537065
A81019,286.49759540062286,-40.95151705219523,-1.1262535
A81020,198.27169831617766,-35.22326508838816,-1.1262535
A81021,672.512019306899,81.63472544860238,-1.1262535
A81022,278.17163203132867,-63.52957728656812,-0.53537065
A81023,76.71808503199047,-6.438232092547655,-1.1262535
A81025,-49.60836324521331,-27.74644350839662,0.049676333
A81026,620.34802042633,-11.058306414090357,-1.1262535
A81027,357.7175170988997,37.73629531975129,0.049676333
A81029,-13.87592894432519,2.0741640329218685,-1.1262535
A81030,517.6134783762164,19.820235629740775,-1.1262535
A81031,439.64927054797323,-38.68430940737987,-0.9918198
A81032,389.8232966526397,-6.135750108612303,-0.53537065
A81033,-134.05808493843008,-48.341580487455325,-1.1395926
A81034,939.2343530325035,-187.08611031226272,0.049676333
A81035,184.40922591599974,-141.45920742413915,-1.1262535
A81036,641.7952373577357,-142.40701306131572,0.049676333
A81037,158.38357127625912,-100.26448952594656,-1.1262535
A81038,-43.53730916955238,-6.440625333213822,-1.1262535
A81039,269.2237857121332,0.7336085649388842,0.049676333
A81040,189.12776146645766,-55.059661846561625,0.049676333
A81041,229.40675973414452,-22.283153415708,-0.9918198
A81042,345.70440362790794,199.51320880098743,-1.1262535
A81043,214.52967767046206,-29.73098194602148,-1.1352658
A81044,659.1701048447816,-21.075986707816693,-0.9918198
A81045,191.60741251411739,-95.51001028657427,-0.53537065
A81046,328.50259614079965,-52.86083299932625,0.049676333
A81047,-14.850628123023228,-87.29914738195058,-0.45655072
A81048,46.49105456959737,19.352713620686465,-0.53537065
A81049,91.98359956484693,-27.912129880126294,-1.1262535
A81051,119.23432192535296,-58.93754793937336,-1.1262535
A81052,245.9379506204429,6.25836995152172,-0.53537065
