,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-84.27849411264269,-3.6351740636546093,0.05208663
A81002,718.1430840262631,-85.47752015236186,0.05208663
A81003,-77.90027627857269,5.663321163432519,-0.95930564
A81004,185.5125794442572,26.175193915281753,0.05208663
A81005,100.34130215955489,-21.598566379934653,-0.49734253
A81006,422.9800876303451,-4.118447569777556,0.05208663
A81007,175.080167510324,5.263594320978119,-0.9850099
A81008,-73.91632232920024,-49.137499161314175,-1.1395926
A81009,145.13987525631373,-60.425458053841815,-1.1395926
A81011,304.2948228837105,-24.61286282881537,-0.9850099
A81012,21.76948786774969,-0.1690020085105639,-1.1395926
A81013,-4.698411508214108,-18.817754823049615,-0.49734253
A81014,-113.0563225121797,-42.945382918715715,0.05208663
A81015,-174.51070878910372,-32.615560713692446,-0.46952593
A81016,176.07543025090666,-79.10916842130287,-1.1395926
A81017,663.2018253158578,-322.5512391228817,0.05208663
A81018,299.7822139042593,183.58735467885361,-0.49734253
A81019,274.43926733582657,-34.137117819467484,-1.1395926
A81020,184.3270734285054,-28.06115332589988,-1.1395926
A81021,564.4820243819254,-44.36992195334724,-1.1395926
A81022,244.1217184665504,-77.90714886337328,-0.49734253
A81023,29.326507300575052,-40.98075073595745,-1.1395926
A81025,-98.74267593506737,-48.758212034706304,0.05208663
A81026,579.4264507210714,-28.120630437129172,-1.1395926
A81027,345.63501197253845,58.3797857342759,0.05208663
A81029,-59.62252189186531,-30.12724339217397,-1.1395926
A81030,522.3713130840265,65.35955295558871,-1.1395926
A81031,454.1694225443189,-8.8098207796642,-0.9850099
A81032,362.59648019448235,-0.6859961717684814,-0.49734253
A81033,-155.5887241776894,-48.619505808016335,-1.1395926
A81034,819.8524483824679,-287.07512475397317,0.05208663
A81035,113.1132980382397,-205.76564799871616,-1.1395926
A81036,615.8287390442854,-139.53334025005097,0.05208663
A81037,148.4267962508068,-83.74049141094793,-1.1395926
A81038,-67.68541316308432,-13.017868308185882,-1.1395926
A81039,239.29277707012739,-6.95503481644936,0.05208663
A81040,178.30951519551846,-39.26321523205238,0.05208663
A81041,209.93110965030223,-16.69043248230318,-0.9850099
A81042,330.2441069569112,211.6734549531218,-1.1395926
A81043,217.30433368166888,-5.490774122101583,-1.1395926
A81044,565.3102005650558,-90.73862251716248,-0.9850099
A81045,183.05103263264238,-90.66632775515845,-0.49734253
A81046,289.94631964133214,-68.33957812825173,0.05208663
A81047,-42.18188796180522,-88.72226363733192,-0.4568742
A81048,42.568230228016496,44.9564696202444,-0.49734253
A81049,86.2814206701805,-17.331801906190748,-1.1395926
A81051,115.2894436427379,-42.108153266121924,-1.1395926
A81052,222.46267305293696,10.569546857668689,-0.49734253
A81053,143.328597240023,17.89797494908188,-0.49734253
A81054,146.34472028383811,-31.93872986656978,-0.49734253
A81056,-185.51965006002666,-9.237773704280997,0.05208663
A81057,195.65206979775095,-38.99577619876399,0.05208663
A81058,205.18051907338122,46.69260809060302,-1.1395926
A81060,55.77197069562974,22.367246021051034,-0.9850099
A81063,-43.53864430152105,-59.478205268261874,-0.9850099
A81064,19.951617853624306,-41.50614477802895,-1.1395926
A81065,-46.246020501031616,25.859166744843222,-1.1395926
A81066,-71.39097902635994,-44.14094706584079,0.05208663
A81067,221.48828673019926,-11.086428869042457,0.05208663
A81069,-179.5745372287556,-14.187257390375043,-0.45450205
A81070,-77.9109029645525,103.20065710993242,-0.9850099
A81602,-161.5407705977996,-3.84607193459803,0.05208663
A81605,-216.9754958815298,-24.066183002827117,-0.45450202
A81608,-107.77943925309029,70.9088547121482,0.05208663
A81609,-244.34223428248106,-5.587762918388635,0.08635901
A81610,90.21458666498025,-43.91830525619092,0.05208663
A81611,18.781893424266862,49.85976101904223,-1.1395926
A81612,-129.52037023627238,-6.942100812452316,-0.9850099
A81613,-161.14381173080247,-63.16265024608766,-0.95930564
A81618,215.78029650363047,-11.325765726466873,-0.49734253
A81621,-169.0594662273266,-17.014541503121436,-1.1395926
A81622,7.856585179850061,-41.46942763707313,-0.9850099
A81623,-231.797450644758,-0.43936540880822667,0.08635901
A81629,-48.73390198596701,30.03537020406221,0.05208663
A81630,-237.10869662013488,15.204317017736148,0.05208663
A81631,65.54814019436812,48.084364220198694,-0.9850099
A81632,-266.0492882458083,-24.056660627249304,0.060274933
A81633,-257.3225010900587,6.834806281920625,-1.1395926
A81634,-227.92833345207998,18.793519412079675,0.05208663
A82003,256.7357125855628,22.954772987333193,-0.85113347
A82004,-182.9632335565864,-9.946684929943562,0.70111984
A82005,-10.165396846867775,-19.49905807091333,1.4204829
A82006,-80.92487102240509,-43.53651333060207,0.70111984
A82007,166.0065629941905,-72.11790829895966,-0.85113347
A82008,306.621261625944,-84.97190994988337,-0.85113347
A82009,202.9102451383306,-107.14664805471499,-0.85113347
A82010,22.940595812990455,-109.50798059444615,-0.85113347
A82011,-150.678914662831,-61.495345479839315,-0.8511334
A82012,626.6992121249739,-18.804539783814292,-0.07679181
A82013,-2.735678790114802,-44.77722835156975,0.70111984
A82014,-101.35891253085025,-17.234282303925145,-0.0664387
A82015,-25.770962381464635,-13.990181391566475,-0.07679181
A82016,1312.927547905501,598.4095263834313,-0.07679181
A82017,500.2743945494035,-139.10329902193664,-0.093928
A82018,292.5904944356014,8.147985373665524,-0.07679181
A82019,180.371214357902,-59.83234210832032,-0.07679181
A82020,512.8522108733057,-72.29650859473153,-0.07679181
A82021,362.8586593346782,162.025347797129,-0.0664387
A82022,-16.087936549078805,-61.53319165022929,-0.07679181
A82023,-50.52081175832054,13.711456742760102,-0.59194857
A82024,29.18954724718554,-57.90734535091897,-0.59194857
A82025,96.84652667809577,16.950971888960318,1.4204829
A82026,322.16581266859026,-10.897391858964895,1.4204829
A82027,135.76844035593734,-102.9637435131961,1.4204829
A82028,30.575583118684825,22.560416215089333,-0.0664387
A82029,-136.245143081046,-11.329949251083566,-0.0664387
A82030,18.51435978143366,-20.960920970047304,0.024597317
A82031,-158.92915795262786,9.817349989557686,0.70111984
A82032,509.8510990092525,-98.85904621569478,-0.0664387
A82033,303.0641759287355,-32.87971710675668,-0.85113347
A82034,78.61866278618783,-33.87743955828415,1.4204829
A82035,328.9735858086554,-151.41068475774767,0.70111984
A82036,73.86506555889133,-43.18175791982164,0.70111984
A82037,-71.26058982713052,-53.25037975177541,-0.0664387
A82038,-139.37021422668488,-1.6068128409758524,0.70111984
A82039,86.16685868428645,-15.305037200729634,-0.85113347
A82040,-103.05359332792573,-46.128213452430955,-0.63478905
A82041,356.01031220465376,-159.2631930557364,-0.59194857
A82044,1150.622452239775,218.4856937318893,-0.59194857
A82045,138.5472642788484,22.16320682069577,-0.0664387
A82046,-84.34538372885194,-35.24236406379573,1.4204829
A82047,324.93147667281426,40.938765059150214,-0.59194857
A82048,78.74385660114964,12.891078888123692,-0.59194857
A82049,62.668319627981184,70.79212497971481,-0.59194857
A82050,179.85877080818588,28.542613320468828,-0.59194857
A82052,46.295346580514774,-123.88629603638566,-0.093928
A82053,-45.380322492995184,-49.28838757872846,1.4204829
A82055,70.257320381443,-15.592872785330863,-0.0664387
A82057,15.121018268514174,9.410943849076594,-0.0578706
A82058,-76.48351738294937,-20.7278844717758,-0.59194857
A82060,-122.60717494805948,47.28879481041886,-0.6104807
A82062,-22.95132240860801,22.51171705957347,-0.85113347
A82063,-226.44706362436148,-45.95890844827926,-0.057870604
A82064,-20.22271622243135,-45.186122682256354,-0.59194857
A82065,-116.87943115823934,-24.554248254828657,1.4204829
A82068,-79.72723445317962,-9.985035109912081,-0.85113347
A82070,-69.47105275130062,-42.27669801165666,1.4204829
A82071,-66.60202359707097,-20.535561684451086,-0.85113347
A82072,112.07724068342043,34.142212659578036,-0.85113347
A82074,-219.39998189291433,-34.59753095372304,1.4204829
A82075,46.696172506619995,-33.91286231400706,-0.59194857
A82077,200.52445343226861,-84.5705006858912,-0.85113347
A82608,-107.91602971671627,-10.320417043662664,1.4204829
A82613,-232.91971455394406,2.5327450447193365,-0.85113347
A82617,-182.87622285088162,3.7465421819730236,0.70111984
A82619,-205.27094096786305,4.696500892614722,-0.85113347
A82620,-290.2129277426234,-3.201699314293976,1.4204829
A82621,-205.0478163907187,-16.854976928322444,-0.85113347
A82623,20.551957720052943,-29.84524117144853,-0.59194857
A82629,-136.40937074435828,-17.861052411103405,-0.85113347
A82631,-122.33286092263626,4.1612373984816635,-0.07679181
A82635,-184.82958986893124,-4.611803622457661,-0.093928
A82641,-251.93916387922067,-50.66108403523137,-0.093928
A82642,-258.34653764185447,-4.809235925650156,1.4204829
A82646,-109.40932200595574,-101.32029244895317,-0.07679181
A82647,-188.84442587106557,4.735749471026877,1.4204829
A82650,-127.14330473634236,14.909552862774767,-0.85113347
A82651,-110.38025984702008,16.729767436687144,-0.85113347
A82654,68.88669670440484,76.41326638000463,-0.07679181
A83001,402.0306251420414,36.51391680260798,-0.028596275
A83003,249.4329575075804,-6.757795328361363,-0.4612851
A83004,-67.23542403418656,15.261107550276138,-0.93097484
A83005,319.82364171991895,43.25824595124122,-0.028596275
A83006,52.26549078791136,17.15758690743242,-0.028596275
A83007,279.05848597948955,5.819007632470811,-0.9850099
A83008,85.08600233695708,-23.240632425059733,-0.028596275
A83009,174.85605611307383,-43.29365510791603,-0.5144787
