,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-68.24206898214064,-18.92123424419285,0.049676333
A81002,742.3220334041666,-87.72427281726678,0.049676333
A81003,-57.79308339998768,0.8994324506833307,-0.95930564
A81004,221.15566947901164,32.66548640420783,0.049676333
A81005,121.88818343979653,-23.27581510396362,-0.53537065
A81006,467.74748389295644,3.7497983946301203,0.049676333
A81007,183.7077646434243,-14.490391515608199,-0.9918198
A81008,-51.11125925518823,-43.35858366382827,-1.1395926
A81009,146.08387903896323,-85.7142575611037,-1.1262535
A81010,-198.35043225150451,36.97346383002515,-0.95930564
A81011,343.57735399201954,0.05633689909480095,-0.9918198
A81012,33.81531822949929,-3.1563785601564183,-1.1262535
A81013,37.400760809617694,8.161956875899474,-0.53537065
A81014,-64.66068081221952,-16.472266606698987,0.049676333
A81015,-149.5897507046249,-32.55626569944605,-0.46764794
A81016,234.17429353734713,-29.11367047764584,-1.1262535
A81017,762.0007053809754,-222.61990960874257,0.049676333
A81018,289.7827572974985,142.8293540912341,-0.53537065
A81019,286.19448319364096,-40.82445187953077,-1.1262535
A81020,197.96855223046794,-35.09621603304913,-1.1262535
A81021,672.2090785636661,81.76180233198392,-1.1262535
A81022,277.35933651628307,-63.21115330415812,-0.53537065
A81023,76.41489555729541,-6.311213564384653,-1.1262535
A81025,-51.098625028181445,-27.374921874921355,0.049676333
A81026,620.0450445333684,-10.93120079241284,-1.1262535
A81027,356.22742619490793,38.107854749884815,0.049676333
A81029,-14.179152793419155,2.2011649634913124,-1.1262535
A81030,517.3104668421992,19.947312841690543,-1.1262535
A81031,439.2067790312284,-38.496302695100354,-0.9918198
A81032,389.01105418398254,-5.817331476176098,-0.53537065
A81033,-134.4845550578401,-48.30425966402283,-1.1395926
A81034,937.7444559956867,-186.71437014232117,0.049676333
A81035,184.106057648691,-141.3321182298451,-1.1262535
A81036,640.3052300957174,-142.03533733190162,0.049676333
A81037,158.08039923133003,-100.13742082060926,-1.1262535
A81038,-43.84054605154258,-6.313625662848738,-1.1262535
A81039,267.7336540999595,1.1051688551101417,0.049676333
A81040,187.63758949961783,-54.688091895277864,0.049676333
