parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
intercept,6.238,0.004,6.233,6.245,0.001,0.001,9.0,15.0,3.11,51083.38189544958,50828.1037132571,51442.92249268514,51091.99908270245,50828.94876274137,51462.71120532961
slope,0.114,0.003,0.109,0.119,0.001,0.0,11.0,17.0,1.99,12.0752124884153,11.516235034144785,12.636991828835288,12.068313810406497,11.49540511846254,12.688110411597139
practice_intercept_offset[0],-0.061,0.05,-0.168,0.018,0.017,0.011,9.0,13.0,3.14,-5.917676022399032,-15.464616531534126,1.8162976389793688,,,
practice_intercept_offset[1],1.526,0.056,1.407,1.599,0.019,0.012,9.0,20.0,2.66,359.9741011213829,308.3685951240297,394.80818676616326,,,
practice_intercept_offset[2],0.133,0.056,0.006,0.225,0.017,0.011,12.0,23.0,1.74,14.224999833089424,0.6018036054064924,25.23227161918644,,,
practice_intercept_offset[3],0.659,0.051,0.547,0.735,0.017,0.012,9.0,16.0,2.97,93.2858509141412,72.80610506585812,108.54819925050276,,,
practice_intercept_offset[4],0.571,0.05,0.456,0.642,0.017,0.012,9.0,18.0,2.66,77.00362029134793,57.77503447664781,90.02776365552259,,,
practice_intercept_offset[5],1.295,0.054,1.177,1.365,0.019,0.012,9.0,19.0,2.67,265.0995974141272,224.4625710331208,291.57230519927214,,,
practice_intercept_offset[6],0.883,0.052,0.758,0.95,0.018,0.014,9.0,17.0,2.65,141.81432654423304,113.4003941758656,158.5709659315846,,,
practice_intercept_offset[7],0.209,0.056,0.08,0.298,0.017,0.012,13.0,23.0,1.67,23.24449985302548,8.328706767495863,34.71617878795541,,,
practice_intercept_offset[8],0.674,0.052,0.549,0.742,0.018,0.014,10.0,22.0,2.38,96.20699246831084,73.15206311872335,110.01315801903608,,,
practice_intercept_offset[9],1.009,0.053,0.884,1.079,0.018,0.014,9.0,20.0,2.76,174.2856786344921,142.05626181825303,194.1736343363576,,,
practice_intercept_offset[10],0.619,0.051,0.497,0.688,0.017,0.013,10.0,19.0,2.35,85.70700429587728,64.37825187200612,98.97320869507038,,,
practice_intercept_offset[11],0.499,0.05,0.384,0.57,0.017,0.012,9.0,17.0,2.64,64.7073373515345,46.81454416819895,76.8267051433735,,,
practice_intercept_offset[12],0.08,0.05,-0.026,0.16,0.017,0.011,9.0,13.0,3.07,8.328706767495863,-2.566491039125063,17.35108709918103,,,
practice_intercept_offset[13],-0.032,0.051,-0.145,0.05,0.017,0.011,10.0,17.0,2.34,-3.14934179208024,-13.49777068892587,5.127109637602412,,,
practice_intercept_offset[14],0.859,0.052,0.734,0.929,0.018,0.014,9.0,19.0,2.62,136.07987141986743,108.33975529060255,153.19759352725134,,,
practice_intercept_offset[15],1.333,0.055,1.214,1.406,0.019,0.012,9.0,20.0,2.63,279.2403549454195,236.69254548427423,307.96043064515885,,,
practice_intercept_offset[16],0.975,0.053,0.85,1.046,0.018,0.013,10.0,22.0,2.36,165.11672109826063,133.96468519259906,184.6243344348701,,,
practice_intercept_offset[17],1.137,0.054,1.008,1.21,0.019,0.014,9.0,21.0,2.75,211.7402116488329,174.01153005299412,235.34846525490235,,,
practice_intercept_offset[18],0.617,0.051,0.494,0.682,0.017,0.014,10.0,19.0,2.56,85.33596145380852,63.88585607937585,97.78294380835264,,,
practice_intercept_offset[19],1.276,0.055,1.144,1.35,0.019,0.014,9.0,21.0,2.79,258.2281901458985,213.93004861793963,285.74255306969746,,,
practice_intercept_offset[20],1.014,0.053,0.892,1.083,0.018,0.013,10.0,21.0,2.46,175.6605413200825,144.00047841002203,195.35268540377024,,,
practice_intercept_offset[21],0.411,0.05,0.292,0.479,0.017,0.014,10.0,17.0,2.54,50.83253565580581,33.910301763929375,61.44591355586231,,,
practice_intercept_offset[22],-0.044,0.049,-0.148,0.037,0.017,0.011,9.0,13.0,3.03,-4.3046042526953325,-13.75688850579545,3.769302083815696,,,
practice_intercept_offset[23],1.306,0.056,1.172,1.382,0.019,0.014,10.0,23.0,2.56,269.1378627258037,222.8443072088973,298.2859385855512,,,
practice_intercept_offset[24],0.761,0.051,0.649,0.835,0.017,0.012,9.0,17.0,2.8,114.0415566211894,91.36262456361196,130.48140482870124,,,
practice_intercept_offset[25],0.42,0.05,0.301,0.49,0.017,0.013,10.0,19.0,2.47,52.19615556186336,35.12093415380156,63.23162199553789,,,
practice_intercept_offset[26],0.82,0.052,0.695,0.888,0.018,0.014,10.0,20.0,2.54,127.04998375324055,100.37090739411752,143.0264259001381,,,
practice_intercept_offset[27],1.07,0.054,0.945,1.142,0.018,0.014,9.0,19.0,2.73,191.53794999769968,157.2813378588326,213.3028159624368,,,
practice_intercept_offset[28],0.988,0.052,0.868,1.056,0.018,0.013,10.0,19.0,2.55,168.58573822869892,138.21418024579782,187.4848565521607,,,
practice_intercept_offset[29],0.23,0.053,0.106,0.307,0.017,0.012,11.0,21.0,2.0,25.860000992947786,11.182187650653086,35.93409680719806,,,
practice_intercept_offset[30],1.613,0.057,1.494,1.69,0.019,0.012,9.0,19.0,2.75,401.7842196697159,345.48794452202173,441.94807051312057,,,
practice_intercept_offset[31],0.923,0.052,0.797,0.991,0.018,0.014,9.0,20.0,2.73,151.6829564213142,121.8874310633741,169.39270528874988,,,
practice_intercept_offset[32],1.392,0.055,1.273,1.463,0.019,0.012,9.0,19.0,2.71,302.28877881561067,257.1551159914979,331.8896803139479,,,
practice_intercept_offset[33],0.707,0.051,0.583,0.773,0.017,0.014,10.0,20.0,2.52,102.78984286853743,79.14045912584665,116.62552812206536,,,
practice_intercept_offset[34],0.077,0.049,-0.041,0.142,0.017,0.013,9.0,16.0,2.64,8.00420763926002,-4.017087005220111,15.257664853700504,,,
practice_intercept_offset[35],0.628,0.05,0.518,0.703,0.017,0.011,9.0,17.0,2.96,87.38591108247434,67.86669562132053,101.98030365487593,,,
practice_intercept_offset[36],0.797,0.051,0.684,0.871,0.018,0.012,9.0,17.0,2.85,121.8874310633741,98.17890552569948,138.92989582311458,,,
practice_intercept_offset[37],0.625,0.051,0.504,0.692,0.017,0.013,10.0,18.0,2.55,86.82459574322223,65.5329363157055,99.7706954400252,,,
practice_intercept_offset[38],1.184,0.055,1.054,1.262,0.019,0.014,10.0,21.0,2.52,226.7417769442918,186.91046142564792,253.24793858860008,,,
practice_intercept_offset[39],0.877,0.053,0.753,0.947,0.018,0.014,9.0,19.0,2.68,140.36778455057205,112.33605526962369,157.79641544043935,,,
practice_intercept_offset[40],1.505,0.058,1.371,1.586,0.019,0.014,10.0,22.0,2.54,350.41536302884833,293.9288014497347,388.41731103503525,,,
practice_intercept_offset[41],0.794,0.052,0.672,0.863,0.018,0.013,10.0,19.0,2.45,121.22276626587872,95.81497063588058,137.02608206522376,,,
practice_intercept_offset[42],1.089,0.053,0.973,1.159,0.018,0.012,9.0,18.0,2.76,197.130128513195,164.58701753619405,218.6744937275184,,,
practice_intercept_offset[43],0.103,0.053,-0.016,0.186,0.017,0.011,11.0,25.0,2.0,10.849140907600718,-1.5872679944714865,20.44222603776298,,,
practice_intercept_offset[44],0.356,0.05,0.241,0.429,0.017,0.012,10.0,18.0,2.53,42.760754826384485,27.2521035308229,53.57210343973493,,,
practice_intercept_offset[45],0.583,0.051,0.46,0.651,0.017,0.014,10.0,18.0,2.41,79.14045912584665,58.407398499448185,91.74573279326611,,,
practice_intercept_offset[46],0.4,0.051,0.277,0.467,0.017,0.014,10.0,19.0,2.5,49.18246976412704,31.91663710349588,59.520140341700056,,,
practice_intercept_offset[47],0.753,0.051,0.635,0.822,0.018,0.013,9.0,18.0,2.63,112.33605526962369,88.70221414587378,127.5045381235993,,,
practice_intercept_offset[48],0.742,0.051,0.625,0.809,0.017,0.013,9.0,18.0,2.6,110.01315801903608,86.82459574322223,124.56612022692308,,,
practice_intercept_offset[49],0.6,0.05,0.481,0.67,0.017,0.013,10.0,19.0,2.5,82.21188003905088,61.76912849017005,95.42373206359396,,,
practice_intercept_offset[50],-0.716,0.052,-0.818,-0.631,0.017,0.009,9.0,13.0,3.11,-51.12968358009204,-55.868660073414375,-46.794052458695234,,,
practice_intercept_offset[51],0.789,0.051,0.675,0.862,0.018,0.012,9.0,17.0,2.88,120.11941311607532,96.40329759698474,136.7891744567051,,,
practice_intercept_offset[52],0.672,0.051,0.55,0.739,0.017,0.014,9.0,20.0,2.58,95.81497063588058,73.32530178673953,109.3840626598392,,,
practice_intercept_offset[53],0.202,0.05,0.084,0.269,0.017,0.013,9.0,16.0,2.58,22.384800811135808,8.76288938088261,30.865514104646664,,,
practice_intercept_offset[54],0.384,0.05,0.267,0.455,0.017,0.013,10.0,19.0,2.54,46.81454416819895,30.60404463306543,57.61733830339912,,,
practice_intercept_offset[55],0.413,0.051,0.292,0.481,0.017,0.014,10.0,19.0,2.54,51.134502593399375,33.910301763929375,61.76912849017005,,,
practice_intercept_offset[56],0.161,0.05,0.044,0.23,0.017,0.013,10.0,16.0,2.51,17.468496881387164,4.498235488844382,25.860000992947786,,,
practice_intercept_offset[57],0.071,0.05,-0.038,0.151,0.017,0.011,9.0,15.0,3.13,7.358122586835747,-3.728705910880048,16.299665808182027,,,
practice_intercept_offset[58],1.056,0.052,0.943,1.129,0.018,0.012,9.0,17.0,2.75,187.4848565521607,156.7672894029203,209.2562390937024,,,
practice_intercept_offset[59],-0.786,0.061,-0.913,-0.68,0.017,0.008,13.0,33.0,1.64,-54.43361899322965,-59.86815390894581,-49.33830076344105,,,
practice_intercept_offset[60],-0.138,0.066,-0.279,-0.024,0.017,0.009,17.0,30.0,1.42,-12.890130825420163,-24.34600967849526,-2.3714290242090708,,,
practice_intercept_offset[61],-0.294,0.05,-0.396,-0.21,0.017,0.01,9.0,14.0,3.05,-25.47235085567113,-32.69933040626136,-18.941575402981293,,,
practice_intercept_offset[62],-0.454,0.059,-0.573,-0.348,0.017,0.008,13.0,31.0,1.64,-36.49172667540719,-43.61685952950444,-29.39011237856156,,,
practice_intercept_offset[63],0.136,0.052,0.02,0.219,0.017,0.011,10.0,17.0,2.57,14.568189359486183,2.0201340026755776,24.48312766875312,,,
practice_intercept_offset[64],-0.872,0.054,-0.979,-0.78,0.018,0.009,9.0,17.0,2.6,-58.18855165060807,-62.43134023316321,-54.15939886947765,,,
practice_intercept_offset[65],0.644,0.051,0.533,0.719,0.017,0.011,9.0,17.0,2.91,90.40819949185804,70.40367583907279,105.23798043075293,,,
practice_intercept_offset[66],0.197,0.05,0.078,0.266,0.017,0.013,10.0,18.0,2.44,21.77440407059084,8.112265867008306,30.4735058686928,,,
practice_intercept_offset[67],-0.355,0.049,-0.468,-0.284,0.017,0.012,9.0,17.0,2.7,-29.882655679142754,-37.3746476342444,-24.72333552938037,,,
practice_intercept_offset[68],-0.104,0.056,-0.23,-0.011,0.017,0.011,12.0,23.0,1.81,-9.877470257879516,-20.5466397496666,-1.0939721224631271,,,
practice_intercept_offset[69],0.641,0.051,0.525,0.709,0.017,0.013,9.0,19.0,2.7,89.83783087408553,69.04588483790914,103.19582840448192,,,
practice_intercept_offset[70],-0.158,0.05,-0.279,-0.09,0.017,0.012,10.0,16.0,2.46,-14.615021803151828,-24.34600967849526,-8.60688147287718,,,
practice_intercept_offset[71],0.289,0.05,0.173,0.36,0.017,0.013,10.0,16.0,2.57,33.509172852850845,18.88661050840321,43.332941456034014,,,
practice_intercept_offset[72],-0.747,0.056,-0.856,-0.649,0.018,0.008,10.0,21.0,2.22,-52.62142198240303,-57.514187953807536,-47.74319163523052,,,
practice_intercept_offset[73],0.352,0.05,0.241,0.428,0.017,0.011,9.0,17.0,2.92,42.19085237185774,27.2521035308229,53.41860809675796,,,
practice_intercept_offset[74],-1.038,0.054,-1.14,-0.946,0.018,0.009,9.0,12.0,2.97,-64.58377012964299,-68.01809781836961,-61.1708914394127,,,
practice_intercept_offset[75],0.374,0.05,0.257,0.444,0.017,0.013,10.0,17.0,2.54,45.35371504568524,29.304512675935367,55.89304856219152,,,
practice_intercept_offset[76],-1.468,0.059,-1.577,-1.367,0.019,0.008,10.0,18.0,2.32,-76.96142036852117,-79.34060486849765,-74.51295749428839,,,
practice_intercept_offset[77],-2.561,0.067,-2.68,-2.461,0.022,0.007,10.0,42.0,2.13,-92.27725256576542,-93.1436845845722,-91.46504412804062,,,
practice_intercept_offset[78],-1.576,0.058,-1.678,-1.484,0.019,0.008,9.0,16.0,2.79,-79.31993514022449,-81.32529030119362,-77.32710436939246,,,
practice_intercept_offset[79],0.681,0.035,0.614,0.745,0.011,0.006,10.0,23.0,2.36,97.5852597230606,84.78078674788694,110.64414349807272,,,
practice_intercept_offset[80],-0.699,0.035,-0.762,-0.633,0.011,0.005,10.0,21.0,2.32,-50.29178625293622,-53.326797113450006,-46.900358012788566,,,
practice_intercept_offset[81],-0.146,0.034,-0.214,-0.08,0.011,0.006,10.0,25.0,2.16,-13.58422968153572,-19.265161497731853,-7.688365361336425,,,
practice_intercept_offset[82],-0.026,0.031,-0.089,0.034,0.01,0.006,11.0,24.0,2.03,-2.566491039125063,-8.515442642554794,3.458460672811792,,,
practice_intercept_offset[83],0.947,0.037,0.877,1.018,0.012,0.007,9.0,19.0,2.59,157.79641544043935,140.36778455057205,176.76539171301525,,,
practice_intercept_offset[84],1.04,0.038,0.968,1.111,0.012,0.007,10.0,20.0,2.56,182.921701435156,163.26738428088615,203.7394270515161,,,
practice_intercept_offset[85],0.958,0.037,0.888,1.027,0.012,0.006,10.0,22.0,2.56,160.64783003886967,143.0264259001381,179.26752293958893,,,
practice_intercept_offset[86],0.344,0.034,0.278,0.401,0.011,0.005,10.0,29.0,2.2,41.05786355076784,32.048619720909535,49.331726849996,,,
practice_intercept_offset[87],-0.289,0.035,-0.357,-0.23,0.011,0.004,12.0,46.0,1.79,-25.098779459733063,-30.022750226538896,-20.5466397496666,,,
practice_intercept_offset[88],1.185,0.036,1.116,1.256,0.012,0.006,10.0,23.0,2.4,227.0686821465952,205.2619272654344,251.13479672208985,,,
practice_intercept_offset[89],0.242,0.031,0.176,0.298,0.009,0.006,11.0,23.0,2.01,27.379419281619487,19.24380586506696,34.71617878795541,,,
practice_intercept_offset[90],-0.186,0.032,-0.25,-0.132,0.01,0.005,11.0,26.0,2.04,-16.972640501806737,-22.11992169285952,-12.365900492062664,,,
practice_intercept_offset[91],0.048,0.031,-0.018,0.101,0.01,0.005,11.0,24.0,2.04,4.91706553244704,-1.7838967641699233,10.627664176342355,,,
practice_intercept_offset[92],1.519,0.043,1.438,1.606,0.013,0.007,11.0,26.0,1.91,356.7655255297767,321.2262861129411,398.28399521020776,,,
practice_intercept_offset[93],1.069,0.044,0.983,1.155,0.012,0.005,14.0,38.0,1.55,191.24655776809945,167.24616127073452,217.40234175276,,,
practice_intercept_offset[94],0.542,0.031,0.475,0.597,0.01,0.006,10.0,23.0,2.1,71.94423102121061,60.80141974857829,81.66606353305505,,,
practice_intercept_offset[95],0.404,0.031,0.338,0.456,0.01,0.006,10.0,23.0,2.16,49.78039469581388,40.21405034053205,57.77503447664781,,,
practice_intercept_offset[96],0.831,0.033,0.764,0.892,0.01,0.006,10.0,23.0,2.28,129.56132060461326,114.68464544196762,144.00047841002203,,,
practice_intercept_offset[97],0.963,0.035,0.895,1.031,0.011,0.006,10.0,23.0,2.12,161.95433272389712,144.7335789462311,180.3868301533656,,,
practice_intercept_offset[98],-0.101,0.031,-0.166,-0.049,0.01,0.005,11.0,25.0,2.05,-9.606696711413589,-15.295376581060038,-4.781887030149512,,,
practice_intercept_offset[99],0.258,0.033,0.191,0.311,0.01,0.005,11.0,28.0,2.08,29.43388186242377,21.045945208129947,36.47892211861614,,,
practice_intercept_offset[100],0.156,0.032,0.093,0.211,0.01,0.005,11.0,29.0,2.07,16.88262030898691,9.7461735268082,23.49123550613943,,,
practice_intercept_offset[101],0.411,0.031,0.342,0.469,0.01,0.006,10.0,23.0,2.18,50.83253565580581,40.776029751410256,59.83949987546404,,,
practice_intercept_offset[102],1.016,0.034,0.945,1.073,0.011,0.006,10.0,22.0,2.25,176.21241409153652,157.2813378588326,192.41387708137304,,,
practice_intercept_offset[103],0.707,0.033,0.638,0.769,0.01,0.006,10.0,22.0,2.1,102.78984286853743,89.26917079807227,115.76075670543857,,,
practice_intercept_offset[104],-0.308,0.032,-0.371,-0.252,0.01,0.005,11.0,31.0,1.96,-26.508468199093127,-30.995605844121098,-22.27552619310539,,,
practice_intercept_offset[105],0.109,0.031,0.044,0.162,0.01,0.006,11.0,24.0,2.07,11.516235034144785,4.498235488844382,17.586024132099976,,,
practice_intercept_offset[106],-0.517,0.034,-0.584,-0.454,0.011,0.005,10.0,25.0,2.13,-40.3693212366079,-44.23367536802088,-36.49172667540719,,,
practice_intercept_offset[107],1.332,0.037,1.26,1.405,0.012,0.007,10.0,22.0,2.5,278.86130414746066,252.5421487365382,307.55267412675266,,,
practice_intercept_offset[108],0.683,0.035,0.615,0.748,0.011,0.006,10.0,23.0,2.39,97.98082567660498,84.96565995583272,111.27702477582268,,,
practice_intercept_offset[109],0.221,0.033,0.15,0.282,0.01,0.006,11.0,24.0,2.05,24.73234305640648,16.183424272828304,32.577871998679186,,,
practice_intercept_offset[110],0.728,0.032,0.66,0.783,0.01,0.006,10.0,22.0,2.1,107.09345938545982,93.47923344020316,118.80265087438823,,,
practice_intercept_offset[111],0.483,0.031,0.418,0.54,0.01,0.006,10.0,22.0,2.1,62.092990501207424,51.89206744022399,71.60068621848585,,,
practice_intercept_offset[112],0.011,0.032,-0.057,0.065,0.01,0.005,12.0,27.0,1.81,1.106072244471945,-5.540593063347665,6.715902438419263,,,
practice_intercept_offset[113],-0.367,0.033,-0.433,-0.307,0.01,0.005,10.0,24.0,2.15,-30.71903549556083,-35.14395081950239,-26.434939909274668,,,
practice_intercept_offset[114],0.35,0.034,0.282,0.409,0.011,0.005,10.0,29.0,2.11,41.90675485932572,32.577871998679186,50.53117204855597,,,
practice_intercept_offset[115],0.049,0.04,-0.031,0.122,0.01,0.004,16.0,57.0,1.45,5.022035074002806,-3.0524426923974057,12.975410178031876,,,
practice_intercept_offset[116],1.002,0.036,0.933,1.071,0.012,0.006,10.0,23.0,2.46,172.37238323058088,154.2124121855858,191.82963376527417,,,
practice_intercept_offset[117],1.706,0.043,1.633,1.796,0.014,0.008,9.0,23.0,2.6,450.6889804488668,411.9209333113242,502.5497207269915,,,
practice_intercept_offset[118],0.637,0.032,0.569,0.694,0.01,0.006,11.0,23.0,2.08,89.0799962303226,76.64996682211896,100.17063663879028,,,
practice_intercept_offset[119],0.879,0.035,0.809,0.945,0.011,0.006,10.0,26.0,2.36,140.849001175893,124.56612022692308,157.2813378588326,,,
practice_intercept_offset[120],0.393,0.033,0.328,0.452,0.01,0.005,10.0,24.0,2.13,48.141838932926426,38.81889722894125,57.145194857764906,,,
practice_intercept_offset[121],0.279,0.032,0.214,0.335,0.01,0.005,10.0,26.0,2.11,32.18073438695392,23.862265479345226,39.7940385222467,,,
practice_intercept_offset[122],0.484,0.035,0.416,0.546,0.011,0.005,11.0,26.0,2.06,62.25516456522613,51.5885868870569,72.63338533505097,,,
practice_intercept_offset[123],0.168,0.039,0.094,0.242,0.01,0.004,16.0,43.0,1.43,18.29366106478108,9.855974591717365,27.379419281619487,,,
practice_intercept_offset[124],-0.062,0.033,-0.13,-0.0,0.01,0.006,10.0,24.0,2.18,-6.011711320891111,-12.190456907943869,0.0,,,
practice_intercept_offset[125],0.457,0.031,0.391,0.512,0.01,0.006,10.0,22.0,2.11,57.93288842494408,47.84585134131471,66.8625110139667,,,
practice_intercept_offset[126],0.2,0.038,0.126,0.274,0.009,0.004,19.0,43.0,1.35,22.140275816016985,13.428216828302508,31.521480223872445,,,
practice_intercept_offset[127],0.261,0.032,0.196,0.314,0.01,0.005,10.0,25.0,2.13,29.822766543369,21.652690533431617,36.88897365473756,,,
practice_intercept_offset[128],-0.533,0.043,-0.617,-0.451,0.011,0.003,17.0,76.0,1.41,-41.31581991550534,-46.04393059200057,-36.30091578220175,,,
practice_intercept_offset[129],0.107,0.033,0.041,0.158,0.01,0.005,10.0,29.0,2.13,11.29342544793257,4.185210554547947,17.11661947076695,,,
practice_intercept_offset[130],0.36,0.033,0.292,0.418,0.01,0.005,11.0,27.0,2.03,43.332941456034014,33.910301763929375,51.89206744022399,,,
practice_intercept_offset[131],-0.125,0.033,-0.19,-0.059,0.011,0.006,10.0,23.0,2.24,-11.750309741540466,-17.30408660566377,-5.729323084290028,,,
practice_intercept_offset[132],-0.256,0.033,-0.321,-0.203,0.01,0.004,11.0,32.0,1.99,-22.58580312077516,-27.45767490098589,-18.37217585743901,,,
practice_intercept_offset[133],0.164,0.033,0.099,0.22,0.011,0.005,10.0,34.0,2.1,17.821431509272223,10.406629955888192,24.60767305873808,,,
practice_intercept_offset[134],0.604,0.035,0.532,0.665,0.011,0.005,10.0,31.0,2.12,82.94218719978595,70.23335733667813,94.44905213368313,,,
practice_intercept_offset[135],-0.786,0.042,-0.863,-0.705,0.012,0.005,12.0,34.0,1.84,-54.43361899322965,-57.81055016026361,-50.58914257438583,,,
practice_intercept_offset[136],0.543,0.033,0.475,0.601,0.01,0.005,10.0,25.0,2.18,72.11626125301187,60.80141974857829,82.3941830554062,,,
practice_intercept_offset[137],0.323,0.033,0.258,0.379,0.011,0.005,10.0,28.0,2.19,38.12653509056301,29.43388186242377,46.08230357434317,,,
practice_intercept_offset[138],-0.386,0.035,-0.45,-0.318,0.011,0.006,10.0,24.0,2.35,-32.02294743196789,-36.23718483782267,-27.23972115854045,,,
practice_intercept_offset[139],-1.67,0.046,-1.755,-1.586,0.014,0.006,11.0,39.0,1.98,-81.17529343612533,-82.70927577082836,-79.52570522365724,,,
practice_intercept_offset[140],-0.766,0.036,-0.832,-0.701,0.011,0.005,10.0,26.0,2.28,-53.513117036723166,-56.482194073364326,-50.39110333024735,,,
practice_intercept_offset[141],-1.022,0.054,-1.125,-0.915,0.013,0.003,18.0,123.0,1.36,-64.01255289979404,-67.53475326416503,-59.94833739091811,,,
practice_intercept_offset[142],-0.712,0.036,-0.779,-0.651,0.011,0.004,11.0,51.0,2.05,-50.933810830075984,-54.11353534040455,-47.84760080798425,,,
practice_intercept_offset[143],0.352,0.032,0.286,0.406,0.01,0.005,10.0,25.0,2.17,42.19085237185774,33.10924552522916,50.08025524580199,,,
practice_intercept_offset[144],0.126,0.034,0.06,0.185,0.01,0.004,11.0,36.0,1.85,13.428216828302508,6.183654654535964,20.32184401276953,,,
practice_intercept_offset[145],-0.405,0.032,-0.469,-0.351,0.01,0.005,10.0,30.0,2.15,-33.302318914152565,-37.43724168436893,-29.601624614437902,,,
practice_intercept_offset[146],-1.333,0.06,-1.451,-1.218,0.014,0.003,19.0,121.0,1.34,-73.63149815256553,-76.56641649482374,-70.41787818879668,,,
practice_intercept_offset[147],-1.192,0.056,-1.297,-1.083,0.013,0.002,19.0,137.0,1.34,-69.63865704243268,-72.66493839665033,-66.14217342791646,,,
practice_intercept_offset[148],-1.448,0.052,-1.542,-1.349,0.015,0.004,13.0,49.0,1.66,-76.49601018765217,-78.60472322993718,-74.05003694301148,,,
practice_intercept_offset[149],0.05,0.032,-0.016,0.104,0.01,0.005,11.0,26.0,1.9,5.127109637602412,-1.5872679944714865,10.960045491558246,,,
practice_intercept_offset[150],-0.485,0.035,-0.551,-0.419,0.011,0.006,10.0,24.0,2.39,-38.43028032357149,-42.36268510511229,-34.2295804732183,,,
practice_intercept_offset[151],-0.63,0.035,-0.695,-0.569,0.011,0.004,10.0,50.0,2.11,-46.74081989931028,-50.0925552014864,-43.390875300476615,,,
practice_intercept_offset[152],-0.451,0.034,-0.515,-0.394,0.011,0.004,10.0,43.0,2.11,-36.30091578220175,-40.249940538176254,-32.56459437595558,,,
practice_intercept_offset[153],0.182,0.032,0.115,0.239,0.01,0.005,12.0,25.0,1.83,19.96141938798684,12.187343757193837,26.99785365838365,,,
practice_intercept_offset[154],0.117,0.05,0.0,0.186,0.017,0.012,10.0,16.0,2.5,12.41194296905368,0.0,20.44222603776298,,,
practice_intercept_offset[155],0.864,0.052,0.748,0.935,0.018,0.012,9.0,15.0,2.82,137.26322669984424,111.27702477582268,154.72134577390077,,,
practice_intercept_offset[156],0.377,0.05,0.265,0.451,0.017,0.011,9.0,16.0,2.97,45.790430937122586,30.34309757783689,56.98812820932024,,,
practice_intercept_offset[157],1.215,0.055,1.089,1.29,0.019,0.014,9.0,23.0,2.86,237.0294064321607,197.130128513195,263.2786555752809,,,
practice_intercept_offset[158],0.61,0.051,0.496,0.684,0.017,0.012,9.0,18.0,2.9,84.04313987816374,64.21395578187052,98.17890552569948,,,
practice_intercept_offset[159],0.602,0.05,0.484,0.67,0.017,0.013,9.0,17.0,2.68,82.57666846595977,62.25516456522613,95.42373206359396,,,
practice_intercept_offset[160],0.936,0.052,0.821,1.009,0.018,0.012,9.0,19.0,2.73,154.97619452281174,127.2771472998368,174.2856786344921,,,
practice_intercept_offset[161],1.633,0.058,1.501,1.715,0.02,0.014,9.0,17.0,3.02,411.9209333113242,348.6173001000073,455.667551236142,,,
practice_intercept_offset[162],0.871,0.052,0.756,0.942,0.018,0.012,9.0,18.0,2.8,138.92989582311458,112.97401990391056,156.51065045437824,,,
practice_intercept_offset[163],0.326,0.05,0.206,0.394,0.017,0.013,9.0,17.0,2.61,38.54153688727846,22.8753203995312,48.290054867475305,,,
practice_intercept_offset[164],0.772,0.051,0.662,0.845,0.017,0.012,9.0,17.0,2.84,116.40901087061212,93.8665791236518,132.79778145702346,,,
practice_intercept_offset[165],1.223,0.053,1.101,1.292,0.018,0.013,9.0,22.0,2.65,239.73645544207835,200.71716925542108,264.00593992835644,,,
practice_intercept_offset[166],0.814,0.052,0.691,0.884,0.018,0.013,10.0,21.0,2.42,125.69176258887524,99.57102459664613,142.05626181825303,,,
practice_intercept_offset[167],1.551,0.056,1.423,1.625,0.019,0.013,9.0,21.0,2.81,371.6184009293864,314.9550437245141,407.84190371800815,,,
practice_intercept_offset[168],0.489,0.051,0.368,0.559,0.017,0.013,10.0,19.0,2.32,63.06847196215488,44.4842038973879,74.89227028403494,,,
practice_intercept_offset[169],1.473,0.056,1.351,1.545,0.019,0.012,9.0,22.0,2.62,336.230243763031,286.12848855835017,368.7971627022013,,,
practice_intercept_offset[170],1.25,0.054,1.126,1.321,0.019,0.013,9.0,21.0,2.68,249.0342957461841,208.3298606388871,274.71666709728714,,,
practice_intercept_offset[171],0.34,0.05,0.222,0.407,0.017,0.013,9.0,17.0,2.63,40.49475905635938,24.85713778642836,50.23041056619504,,,
practice_intercept_offset[172],1.331,0.055,1.212,1.403,0.019,0.012,9.0,20.0,2.62,278.48263221083744,236.01983332969763,306.73838334071536,,,
practice_intercept_offset[173],0.959,0.052,0.841,1.028,0.018,0.013,9.0,18.0,2.69,160.9086082362757,131.86845023275188,179.54693014284624,,,
practice_intercept_offset[174],0.289,0.05,0.172,0.358,0.017,0.013,10.0,19.0,2.47,33.509172852850845,18.76778332139057,43.0465620479898,,,
practice_intercept_offset[175],0.874,0.051,0.756,0.942,0.018,0.013,9.0,19.0,2.74,139.64776177110653,112.97401990391056,156.51065045437824,,,
practice_intercept_offset[176],-0.055,0.049,-0.169,0.016,0.017,0.012,9.0,16.0,2.7,-5.351485204651619,-15.549109661396566,1.6128685406094911,,,
practice_intercept_offset[177],0.625,0.051,0.513,0.698,0.017,0.012,9.0,16.0,2.83,86.82459574322223,67.02945698405354,100.97292268772888,,,
practice_intercept_offset[178],-0.38,0.05,-0.488,-0.303,0.017,0.011,9.0,13.0,2.98,-31.613859078764417,-38.6147126957183,-26.14009036295174,,,
