name,type,pred_coef,pred_ci_low,pred_ci_high,pred_p,imd_coef,imd_ci_low,imd_ci_high,imd_p,region_main,n_practices,n_obs,error
aqrean_pm2p5_high_vs_not,binary_simple,-0.46849278556544416,-0.6122084061422783,-0.32456935093753136,1.8950328498020766e-10,-0.5005211079988303,-1.2255304672532663,0.2298098548389138,0.17869779217909632,"{'East Midlands': {'coef': 14.120679285983817, 'ci_low': 6.179243226559783, 'ci_high': 22.656077072478652, 'p': 0.00033163896466554453}, 'East of England': {'coef': 7.486472033878222, 'ci_low': 0.4887116856465923, 'ci_high': 14.97153736462835, 'p': 0.03556181837760881}, 'London': {'coef': -1.3686843093748902, 'ci_low': -6.966406344649334, 'ci_high': 4.5658460846121685, 'p': 0.643870479424668}, 'North East': {'coef': -2.2168828047267386, 'ci_low': -10.01725884232757, 'ci_high': 6.259688084744175, 'p': 0.5971305051888307}, 'North West': {'coef': 1.4003677732579822, 'ci_low': -4.478610778876213, 'ci_high': 7.641175116810239, 'p': 0.648137080430166}, 'South West': {'coef': 2.528007068544147, 'ci_low': -4.3189624851218795, 'ci_high': 9.864948232954251, 'p': 0.4789626508381972}, 'West Midlands': {'coef': 8.371755715923435, 'ci_low': 1.651188574856155, 'ci_high': 15.53664646334314, 'p': 0.013841794023553608}, 'Yorkshire and The Humber': {'coef': 6.040807990876673, 'ci_low': -0.8307232112981566, 'ci_high': 13.38847396574998, 'p': 0.08617661145113703}}",8825,818811,
aqrean_daqi_pm2p5_daqipair1,daqi_pair1,-0.43360898449645857,-0.6420383660085682,-0.22474236769526312,4.8171531535551715e-05,-0.5132338862541164,-1.2396975047821113,0.21857347237705937,0.16879925999420609,"{'East Midlands': {'coef': 14.353735500656285, 'ci_low': 6.395926965958476, 'ci_high': 22.906742728394015, 'p': 0.0002678007714553284}, 'East of England': {'coef': 7.7275603756979505, 'ci_low': 0.7177669733025471, 'ci_high': 15.225224041909758, 'p': 0.03013563524677932}, 'London': {'coef': -1.4278793253953315, 'ci_low': -7.018469152548001, 'ci_high': 4.498849241683445, 'p': 0.6292606460932577}, 'North East': {'coef': -2.210341249633141, 'ci_low': -10.004543586203784, 'ci_high': 6.258890610473422, 'p': 0.5978975449094652}, 'North West': {'coef': 1.4494076512819198, 'ci_low': -4.429853699567776, 'ci_high': 7.69034799258681, 'p': 0.6366196807223033}, 'South West': {'coef': 2.477737548310044, 'ci_low': -4.359976447961477, 'ci_high': 9.804308938780814, 'p': 0.48725290816375977}, 'West Midlands': {'coef': 8.397814607477216, 'ci_low': 1.6776888124324651, 'ci_high': 15.562089863713368, 'p': 0.013530797218223352}, 'Yorkshire and The Humber': {'coef': 6.540752682411521, 'ci_low': -0.36381789628929795, 'ci_high': 13.923794975600924, 'p': 0.06383291835428032}}",8814,810238,
aqrean_daqi_pm2p5_daqipair2,daqi_pair2,-0.489026877937071,-0.6010533012283936,-0.3768741965722744,1.4630304072979734e-17,-0.5111845204744947,-1.2376412946890958,0.22061578189920272,0.17049820335243715,"{'East Midlands': {'coef': 14.354091377532963, 'ci_low': 6.396290182017661, 'ci_high': 22.9070881363429, 'p': 0.00026769686596500196}, 'East of England': {'coef': 7.742300089198517, 'ci_low': 0.7315882870031487, 'ci_high': 15.240943043967414, 'p': 0.029832926611347597}, 'London': {'coef': -1.3995092125796194, 'ci_low': -6.991692275690586, 'ci_high': 4.528907378229108, 'p': 0.6361352392200497}, 'North East': {'coef': -2.219190767043655, 'ci_low': -10.012648227303277, 'ci_high': 6.249227984868333, 'p': 0.5964137879756493}, 'North West': {'coef': 1.4377862477540138, 'ci_low': -4.440778989223427, 'ci_high': 7.6779861745067235, 'p': 0.6393047441167676}, 'South West': {'coef': 2.4540151913720054, 'ci_low': -4.382091837641533, 'ci_high': 9.778862877970052, 'p': 0.49137963986358735}, 'West Midlands': {'coef': 8.38772428999306, 'ci_low': 1.668253500648964, 'ci_high': 15.551299174117927, 'p': 0.013638565431019335}, 'Yorkshire and The Humber': {'coef': 6.536473419743416, 'ci_low': -0.3677857366469861, 'ci_high': 13.919180183175882, 'p': 0.0640000438458626}}",8814,810238,
aqrean_pm10_high_vs_not,binary_simple,0.03268839711469962,-0.10582695076498672,0.17139581327036968,0.6438738041440752,-0.49502602500973714,-1.2200850691834186,0.23535505874969775,0.18353244435247318,"{'East Midlands': {'coef': 14.125325381841769, 'ci_low': 6.18386745867705, 'ci_high': 22.660722435825377, 'p': 0.0003300555184185369}, 'East of England': {'coef': 7.500002332976319, 'ci_low': 0.5016441221136425, 'ci_high': 14.985686080404758, 'p': 0.035234312073008235}, 'London': {'coef': -1.332178122252059, 'ci_low': -6.9317530059778365, 'ci_high': 4.604302633145152, 'p': 0.6527835790274528}, 'North East': {'coef': -2.1900754154602575, 'ci_low': -9.992290152058548, 'ci_high': 6.288465325863979, 'p': 0.6016077390307861}, 'North West': {'coef': 1.410696720362492, 'ci_low': -4.4686556326221645, 'ci_high': 7.651886167962019, 'p': 0.6457226835763782}, 'South West': {'coef': 2.5413733587294374, 'ci_low': -4.306225686138521, 'ci_high': 9.878968884721484, 'p': 0.47665244231644566}, 'West Midlands': {'coef': 8.368857315942769, 'ci_low': 1.6487273607940667, 'ci_high': 15.53326382807969, 'p': 0.013869656060637971}, 'Yorkshire and The Humber': {'coef': 6.05411890782066, 'ci_low': -0.8180128816523968, 'ci_high': 13.402407676035576, 'p': 0.0854942168033186}}",8825,818811,
aqrean_daqi_pm10_daqipair1,daqi_pair1,0.3814512028859296,-0.12345529219175422,0.8889101547943534,0.13892203364553912,-0.5221941202675717,-1.2486310978396364,0.20958668887109955,0.16148809674877174,"{'East Midlands': {'coef': 14.33274806839766, 'ci_low': 6.376610938150806, 'ci_high': 22.883941926594776, 'p': 0.00027293524436618763}, 'East of England': {'coef': 7.714129096994604, 'ci_low': 0.7053843182502906, 'ci_high': 15.210658155657232, 'p': 0.0304086167397185}, 'London': {'coef': -1.4608649408649477, 'ci_low': -7.049431329781752, 'ci_high': 4.463708798304222, 'p': 0.6212944624482136}, 'North East': {'coef': -2.210117287091984, 'ci_low': -10.004140264831307, 'ci_high': 6.25890112217371, 'p': 0.5979254061596649}, 'North West': {'coef': 1.433035241769054, 'ci_low': -4.445132279222019, 'ci_high': 7.67280499432621, 'p': 0.6403972708500577}, 'South West': {'coef': 2.4842260016990636, 'ci_low': -4.353744672745208, 'ci_high': 9.811058919464566, 'p': 0.4861155469093902}, 'West Midlands': {'coef': 8.37799343829644, 'ci_low': 1.6592627904303159, 'ci_high': 15.540769619048556, 'p': 0.013741647405556095}, 'Yorkshire and The Humber': {'coef': 6.522901800590275, 'ci_low': -0.38034564774805935, 'ci_high': 13.904516953001167, 'p': 0.06453156526651548}}",8814,810238,
aqrean_daqi_pm10_daqipair2,daqi_pair2,-0.5457042893120323,-0.6946831650866736,-0.39650191386856326,8.410734637945659e-13,-0.5036656698985564,-1.23019563604978,0.22820849831033385,0.1769005829168384,"{'East Midlands': {'coef': 14.3554023138168, 'ci_low': 6.397316503618522, 'ci_high': 22.9087205212563, 'p': 0.0002674683325691078}, 'East of England': {'coef': 7.7312739921534535, 'ci_low': 0.7210845276474753, 'ci_high': 15.22937278129326, 'p': 0.030063117116690418}, 'London': {'coef': -1.4052867884207343, 'ci_low': -6.997275444054784, 'ci_high': 4.522932201045404, 'p': 0.6347409253486431}, 'North East': {'coef': -2.215211371557646, 'ci_low': -10.009193142686957, 'ci_high': 6.2537965935807405, 'p': 0.5970900970535157}, 'North West': {'coef': 1.4530973072081732, 'ci_low': -4.426503837353812, 'ci_high': 7.694406571773449, 'p': 0.6357753015411001}, 'South West': {'coef': 2.459220425356179, 'ci_low': -4.377410002621007, 'ci_high': 9.784642420368161, 'p': 0.49048367016624994}, 'West Midlands': {'coef': 8.413159066222487, 'ci_low': 1.6919375637521439, 'ci_high': 15.578612624522691, 'p': 0.01336979255618763}, 'Yorkshire and The Humber': {'coef': 6.556128396219574, 'ci_low': -0.3495888935992508, 'ci_high': 13.940407999604588, 'p': 0.06323656112467288}}",8814,810238,
aqrean_sulfur_dioxide_high_vs_not,binary_simple,-0.9349456019852043,-1.0515440384831432,-0.8182097687460921,4.333170239098135e-55,-0.5643668852808537,-1.2888997772935173,0.16548402983582733,0.12931138977557394,"{'East Midlands': {'coef': 14.035508413957466, 'ci_low': 6.099145340742496, 'ci_high': 22.565522440981802, 'p': 0.0003589519968056391}, 'East of England': {'coef': 7.463462581384284, 'ci_low': 0.46643839224183026, 'ci_high': 14.947797242430806, 'p': 0.036132488725462694}, 'London': {'coef': -1.4473528513768819, 'ci_low': -7.041165416656591, 'ci_high': 4.48306826924596, 'p': 0.6248345079270632}, 'North East': {'coef': -2.345026616391266, 'ci_low': -10.136037931422347, 'ci_high': 6.121448543252184, 'p': 0.5758999693727179}, 'North West': {'coef': 1.283625779714792, 'ci_low': -4.589205702009702, 'ci_high': 7.517948326119184, 'p': 0.6755788422069273}, 'South West': {'coef': 2.498335870841051, 'ci_low': -4.347405715954666, 'ci_high': 9.834018982212855, 'p': 0.48412438155652626}, 'West Midlands': {'coef': 8.268165592155219, 'ci_low': 1.5533075598513024, 'ci_high': 15.427020176392436, 'p': 0.015024095568230577}, 'Yorkshire and The Humber': {'coef': 5.932817336056595, 'ci_low': -0.9324714606892437, 'ci_high': 13.273864344980101, 'p': 0.09181114409028492}}",8825,818811,
aqrean_daqi_sulfur_dioxide_daqipair1,daqi_pair1,,,,,,,,,{},8814,810238,Singular matrix
aqrean_daqi_sulfur_dioxide_daqipair2,daqi_pair2,11.651479140698928,-4.721042835491717,30.83741851605375,0.17312850149334924,-0.5169715208099723,-1.2434093666970902,0.2148098868642867,0.16571128903000198,"{'East Midlands': {'coef': 14.33690434258228, 'ci_low': 6.380427803120292, 'ci_high': 22.888467029283376, 'p': 0.00027191528085023246}, 'East of England': {'coef': 7.718178357329486, 'ci_low': 0.7091277713504374, 'ci_high': 15.215037657413855, 'p': 0.030325838037379264}, 'London': {'coef': -1.45378464307645, 'ci_low': -7.042783705190225, 'ci_high': 4.471249766925123, 'p': 0.6230008496739015}, 'North East': {'coef': -2.205806338646865, 'ci_low': -10.000221522697661, 'ci_high': 6.263642818700688, 'p': 0.5986502235167832}, 'North West': {'coef': 1.4403611467712185, 'ci_low': -4.43826167570599, 'ci_high': 7.680616217624614, 'p': 0.6387037055842761}, 'South West': {'coef': 2.4865434123488406, 'ci_low': -4.351626343860316, 'ci_high': 9.813593050434921, 'p': 0.4857167732759622}, 'West Midlands': {'coef': 8.38581141194641, 'ci_low': 1.6665602163336457, 'ci_high': 15.549145072173642, 'p': 0.013657703047010817}, 'Yorkshire and The Humber': {'coef': 6.530853448539675, 'ci_low': -0.37294574552177995, 'ci_high': 13.913061280381145, 'p': 0.06421805755263933}}",8814,810238,
hydro_rain_values,continuous,-0.19610267407554893,-0.23481064925555684,-0.15737968055745677,3.479309789157846e-23,-1.1820491280669976,-1.5503875015285495,-0.8123326571815803,4.3529513373194693e-10,"{'East Midlands': {'coef': 5.41874838861045, 'ci_low': -3.1366006966809246, 'ci_high': 14.729738908103363, 'p': 0.2217105815358773}, 'East of England': {'coef': 0.9681916494508114, 'ci_low': -6.776943925443446, 'ci_high': 9.356806719648446, 'p': 0.8129498297277753}, 'London': {'coef': 0.17942193283726482, 'ci_low': -6.48843461963966, 'ci_high': 7.32273102237273, 'p': 0.9593175052636695}, 'North East': {'coef': -3.704660729482334, 'ci_low': -12.788093433927871, 'ci_high': 6.324844053248535, 'p': 0.45520303664643047}, 'North West': {'coef': -0.7508337423265843, 'ci_low': -7.483418243437134, 'ci_high': 6.471692055835621, 'p': 0.8334453120286628}, 'South West': {'coef': 7.021506012378942, 'ci_low': -1.5229394070646496, 'ci_high': 16.307317462513037, 'p': 0.10993884283145107}, 'West Midlands': {'coef': 7.202516840191775, 'ci_low': -0.5617844467273869, 'ci_high': 15.57306768759059, 'p': 0.06981662412879715}, 'Yorkshire and The Humber': {'coef': 3.935261246573196, 'ci_low': -3.9882029418291776, 'ci_high': 12.512616796959541, 'p': 0.3400755184819687}}",9104,1241044,
met_rain_values,continuous,-0.1916316886305225,-0.23207302235355165,-0.15117396184889387,1.7509468892629548e-20,-1.1427728218462274,-1.5110853543683356,-0.773082935110192,1.5888390774026172e-09,"{'East Midlands': {'coef': 5.256416191692304, 'ci_low': -3.656374348496616, 'ci_high': 14.99373284532255, 'p': 0.2564476703009798}, 'East of England': {'coef': 0.21798349724935218, 'ci_low': -8.075024543904341, 'ci_high': 9.25914493229203, 'p': 0.9605928819832625}, 'London': {'coef': -0.32383907918565047, 'ci_low': -7.302535933173104, 'ci_high': 7.180246578801275, 'p': 0.930206147852052}, 'North East': {'coef': -2.774593289647387, 'ci_low': -12.137567113949487, 'ci_high': 7.586136639909169, 'p': 0.5860038191638065}, 'North West': {'coef': 4.26405667942642, 'ci_low': -7.7421272828326675, 'ci_high': 17.83269216034904, 'p': 0.5035142303772353}, 'South West': {'coef': 7.260919952419287, 'ci_low': -1.5811937212145355, 'ci_high': 16.897424222460057, 'p': 0.11029620080602107}, 'West Midlands': {'coef': 8.716503839499401, 'ci_low': 0.26178106936822765, 'ci_high': 17.88418359440942, 'p': 0.043046696998133384}, 'Yorkshire and The Humber': {'coef': 2.8379751552998878, 'ci_low': -5.282068340654556, 'ci_high': 11.654139282491593, 'p': 0.504873330630589}}",7635,1094756,
met_tmax_values,continuous,1.7159189375376416,1.584590560669552,1.8474170954963176,6.774577715369643e-147,-1.1533337429098345,-1.5214923644747191,-0.7837987725975215,1.1076081243384326e-09,"{'East Midlands': {'coef': 5.55490186072658, 'ci_low': -3.3827903007893845, 'ci_high': 15.319386075363472, 'p': 0.23106923123179912}, 'East of England': {'coef': 0.29029630232684234, 'ci_low': -8.008314643694414, 'ci_high': 9.33752864132169, 'p': 0.9475530469435389}, 'London': {'coef': -0.5132574961351222, 'ci_low': -7.478426940948268, 'ci_high': 6.9762608523006975, 'p': 0.889487256189014}, 'North East': {'coef': -2.21156557112, 'ci_low': -11.628445883009785, 'ci_high': 8.208778306557729, 'p': 0.6650975686295859}, 'North West': {'coef': 4.766810610930494, 'ci_low': -7.296790281511023, 'ci_high': 18.400265092412216, 'p': 0.4556268169954879}, 'South West': {'coef': 7.26755902251246, 'ci_low': -1.5746954919444445, 'ci_high': 16.90417699146125, 'p': 0.10996510587533935}, 'West Midlands': {'coef': 8.994857915600596, 'ci_low': 0.5188313540043232, 'ci_high': 18.185606537781407, 'p': 0.03704660016346943}, 'Yorkshire and The Humber': {'coef': 3.29507214580278, 'ci_low': -4.860769150672606, 'ci_high': 12.150075571922025, 'p': 0.4397878384773556}}",7635,1094756,
met_tmin_values,continuous,1.1407971418178287,1.0182619152012462,1.2634810037551514,3.986910024363192e-75,-1.1628678633214595,-1.5310458515482073,-0.7933132479924221,8.106705066178508e-10,"{'East Midlands': {'coef': 5.613998397641851, 'ci_low': -3.3308911868395907, 'ci_high': 15.386567585885924, 'p': 0.22639478568444904}, 'East of England': {'coef': 0.4454522919732362, 'ci_low': -7.8680254577856985, 'ci_high': 9.509092106955986, 'p': 0.9196823397988304}, 'London': {'coef': -0.28788653448645896, 'ci_low': -7.270471884466023, 'ci_high': 7.220491399156459, 'p': 0.9379617985433174}, 'North East': {'coef': -2.264687873144433, 'ci_low': -11.678748782869054, 'ci_high': 8.152806996025896, 'p': 0.6575558192155648}, 'North West': {'coef': 4.796238708886347, 'ci_low': -7.273710391952271, 'ci_high': 18.437302883051366, 'p': 0.4530312429423037}, 'South West': {'coef': 7.373206899221896, 'ci_low': -1.479917209496362, 'ci_high': 17.021882577370228, 'p': 0.10515397739953096}, 'West Midlands': {'coef': 9.15430851716128, 'ci_low': 0.663723640604652, 'ci_high': 18.361040471719804, 'p': 0.033999258973274174}, 'Yorkshire and The Humber': {'coef': 3.1192369443399093, 'ci_low': -5.024674483377378, 'ci_high': 11.96146967795151, 'p': 0.46430936965621905}}",7635,1094756,
aqrean_carbon_monoxide_values,continuous,1.040325491094407,0.9849353450163134,1.095746018617727,1.5235725008790029e-299,-0.36893966378970244,-1.0944906828341372,0.361933852301366,0.32160447664063685,"{'East Midlands': {'coef': 14.162222670516368, 'ci_low': 6.214514856963271, 'ci_high': 22.70463319089515, 'p': 0.0003212335935782348}, 'East of England': {'coef': 7.687115863427296, 'ci_low': 0.6733010230490333, 'ci_high': 15.18957663192353, 'p': 0.031142449899026408}, 'London': {'coef': -2.102244864200742, 'ci_low': -7.66069847770583, 'ci_high': 3.790805243582862, 'p': 0.4762166619539028}, 'North East': {'coef': -2.186207843877075, 'ci_low': -9.992258170560142, 'ci_high': 6.296833377857847, 'p': 0.6024280039558679}, 'North West': {'coef': 1.2460593391167452, 'ci_low': -4.626389521494856, 'ci_high': 7.480093080991401, 'p': 0.6845931841184043}, 'South West': {'coef': 3.1022073123641025, 'ci_low': -3.7861347075338503, 'ci_high': 10.483713759643255, 'p': 0.3865177469140545}, 'West Midlands': {'coef': 8.261265148762199, 'ci_low': 1.544751682385237, 'ci_high': 15.4220315420174, 'p': 0.015137681505392313}, 'Yorkshire and The Humber': {'coef': 5.933240315205923, 'ci_low': -0.9341812212920297, 'ci_high': 13.276723919744793, 'p': 0.09189165459646574}}",8825,818811,
aqrean_daqi_overall_values,continuous,-0.13786677840781358,-0.18691784767522757,-0.08879160400965258,3.7195061555905585e-08,-0.4977186805355749,-1.224320978206428,0.23422856544854653,0.18209819747780365,"{'East Midlands': {'coef': 14.351394556961905, 'ci_low': 6.393641947904083, 'ci_high': 22.904350276164, 'p': 0.0002684335517134147}, 'East of England': {'coef': 7.734953331075123, 'ci_low': 0.7245841570584277, 'ci_high': 15.233239892562711, 'p': 0.029986264800946818}, 'London': {'coef': -1.4017508657143352, 'ci_low': -6.9939136751891, 'ci_high': 4.526651066633081, 'p': 0.6355975382037518}, 'North East': {'coef': -2.2261469995177086, 'ci_low': -10.019198605070667, 'ci_high': 6.241844730876545, 'p': 0.5952573908026275}, 'North West': {'coef': 1.4428567868510767, 'ci_low': -4.436108618208556, 'ci_high': 7.683488441936137, 'p': 0.638138278115084}, 'South West': {'coef': 2.468495214182287, 'ci_low': -4.368701482215986, 'ci_high': 9.794519934352985, 'p': 0.4888655141055325}, 'West Midlands': {'coef': 8.405277689788448, 'ci_low': 1.6845940811791582, 'ci_high': 15.570154330539543, 'p': 0.013452628672264266}, 'Yorkshire and The Humber': {'coef': 6.536444207227743, 'ci_low': -0.3679390013559214, 'ci_high': 13.919292952036933, 'p': 0.0640062116593169}}",8814,810238,
aqrean_nitrogen_monoxide_values,continuous,0.38044550938598487,0.3170640923393142,0.4438669715043586,4.7610571445504615e-32,-0.4700206557894604,-1.1952246733866079,0.2605061902377859,0.20670309049259883,"{'East Midlands': {'coef': 14.180346360170049, 'ci_low': 6.234721579867308, 'ci_high': 22.720249096027057, 'p': 0.00031404534901376076}, 'East of England': {'coef': 7.5795140256760485, 'ci_low': 0.5756489167076495, 'ci_high': 15.071112765925786, 'p': 0.03341356023759237}, 'London': {'coef': -1.683612342343832, 'ci_low': -7.263747923790309, 'ci_high': 4.232291748290784, 'p': 0.568987470645558}, 'North East': {'coef': -2.1038325200846586, 'ci_low': -9.913279045673873, 'ci_high': 6.38260007392808, 'p': 0.6161692958759099}, 'North West': {'coef': 1.350954774935964, 'ci_low': -4.525178043033595, 'ci_high': 7.588742489837208, 'p': 0.659679948136867}, 'South West': {'coef': 2.744098992487909, 'ci_low': -4.117422371859558, 'ci_high': 10.09664256960885, 'p': 0.44268756191979763}, 'West Midlands': {'coef': 8.34965439549502, 'ci_low': 1.6304364404198246, 'ci_high': 15.513108265608055, 'p': 0.014084901377400625}, 'Yorkshire and The Humber': {'coef': 6.059791034121265, 'ci_low': -0.8130076929918739, 'ci_high': 13.40881513358163, 'p': 0.08522408324745312}}",8825,818811,
aqrean_nitrogen_dioxide_values,continuous,0.717732867220966,0.6400510945341997,0.7954746007060587,9.470796225417772e-74,-0.5141264515822863,-1.2389382796393456,0.21600480274397427,0.16709083514551482,"{'East Midlands': {'coef': 14.39387541006434, 'ci_low': 6.432610202688704, 'ci_high': 22.950651181180426, 'p': 0.0002583597273762753}, 'East of England': {'coef': 7.746596609970724, 'ci_low': 0.7311383939056171, 'ci_high': 15.250649065772294, 'p': 0.02985327471940867}, 'London': {'coef': -1.927560797831196, 'ci_low': -7.494410833085352, 'ci_high': 3.974294068959039, 'p': 0.5138799580189204}, 'North East': {'coef': -1.9269881582109072, 'ci_low': -9.751313761647529, 'ci_high': 6.5756860583779275, 'p': 0.6464570793256709}, 'North West': {'coef': 1.3027565725542756, 'ci_low': -4.571153786907544, 'ci_high': 7.5382224184352475, 'p': 0.671053133352451}, 'South West': {'coef': 3.3233715177378054, 'ci_low': -3.5778944426549164, 'ci_high': 10.718585121990575, 'p': 0.35395543736862334}, 'West Midlands': {'coef': 8.452063172088708, 'ci_low': 1.7258659265426246, 'ci_high': 15.623002066908764, 'p': 0.012999848512689384}, 'Yorkshire and The Humber': {'coef': 6.114672104253227, 'ci_low': -0.7623382782426913, 'ci_high': 13.468248247977566, 'p': 0.08254431382936164}}",8825,818811,
aqrean_daqi_nitrogen_dioxide_values,continuous,0.12300942865921538,0.0676910533433217,0.17835838450130925,1.3019673989105075e-05,-0.5412710041337365,-1.2676086688780064,0.1904100580114365,0.14669879681775472,"{'East Midlands': {'coef': 14.354566478112352, 'ci_low': 6.396856573773579, 'ci_high': 22.907455121380348, 'p': 0.00026751794567312753}, 'East of England': {'coef': 7.744758267786955, 'ci_low': 0.733968368949478, 'ci_high': 15.243478661188291, 'p': 0.029780890515763565}, 'London': {'coef': -1.5708049794883827, 'ci_low': -7.153390995330289, 'ci_high': 4.347445062841637, 'p': 0.5950962110560332}, 'North East': {'coef': -2.195468160634717, 'ci_low': -9.990708054915398, 'ci_high': 6.274877199940021, 'p': 0.6003842296124737}, 'North West': {'coef': 1.3904498699653267, 'ci_low': -4.485322830826311, 'ci_high': 7.627682252709511, 'p': 0.6502960462024547}, 'South West': {'coef': 2.5421116098921948, 'ci_low': -4.299814269649637, 'ci_high': 9.873189619953893, 'p': 0.476144303059837}, 'West Midlands': {'coef': 8.366795117557846, 'ci_low': 1.6487188876251446, 'ci_high': 15.528876434077832, 'p': 0.013864026726044039}, 'Yorkshire and The Humber': {'coef': 6.517989096002941, 'ci_low': -0.3849821756612859, 'ci_high': 13.899312060194568, 'p': 0.06472849587254721}}",8814,810238,
aqrean_nox_expressed_as_nitrogen_dioxide_values,continuous,0.4626930323959666,0.39473036406088013,0.53070170836782,9.075457809356669e-41,-0.470882355347757,-1.1960645387750657,0.25962238124208614,0.20586031928882198,"{'East Midlands': {'coef': 14.20910017331105, 'ci_low': 6.261288002323573, 'ci_high': 22.751368890918933, 'p': 0.0003059794902271386}, 'East of England': {'coef': 7.607688080995367, 'ci_low': 0.601814459200023, 'ci_high': 15.101448183451293, 'p': 0.03278983095167937}, 'London': {'coef': -1.7762654402514566, 'ci_low': -7.351334282082334, 'ci_high': 4.134279280808872, 'p': 0.5477415324587946}, 'North East': {'coef': -2.080562363062577, 'ci_low': -9.892052453024336, 'ci_high': 6.408108587042083, 'p': 0.6201265135911489}, 'North West': {'coef': 1.325245384870799, 'ci_low': -4.549536791842779, 'ci_high': 7.561608474487502, 'p': 0.6657274502858547}, 'South West': {'coef': 2.8334028017720003, 'ci_low': -4.034292311417764, 'ci_high': 10.192578020759413, 'p': 0.4282005495234378}, 'West Midlands': {'coef': 8.343924592637064, 'ci_low': 1.6249078430878416, 'ci_high': 15.50717481839694, 'p': 0.014150751314553888}, 'Yorkshire and The Humber': {'coef': 6.059718756625609, 'ci_low': -0.8132374179504076, 'ci_high': 13.408923226316304, 'p': 0.08523531862476735}}",8825,818811,
aqrean_ozone_values,continuous,-0.21412235171370808,-0.27865648798620635,-0.14954645251867849,8.356770357178163e-11,-0.4469118708752995,-1.1724512289978062,0.28395401175107526,0.23006704090134533,"{'East Midlands': {'coef': 14.117480185356346, 'ci_low': 6.176168785109715, 'ci_high': 22.65275186385829, 'p': 0.0003326678327378489}, 'East of England': {'coef': 7.522469722145808, 'ci_low': 0.522296006519829, 'ci_high': 15.010121678875255, 'p': 0.03471823231135015}, 'London': {'coef': -1.300212248106336, 'ci_low': -6.90188615616224, 'ci_high': 4.638511996166139, 'p': 0.6606548584372878}, 'North East': {'coef': -2.2045465801357245, 'ci_low': -10.005995759141829, 'ci_high': 6.27319886778317, 'p': 0.5992001464720871}, 'North West': {'coef': 1.4029682196083915, 'ci_low': -4.476236156064505, 'ci_high': 7.644020189010958, 'p': 0.6475364553178152}, 'South West': {'coef': 2.5634673727914503, 'ci_low': -4.285965201606235, 'ci_high': 9.9030550920437, 'p': 0.4729004915422893}, 'West Midlands': {'coef': 8.394874012827191, 'ci_low': 1.6727861665811972, 'ci_high': 15.561392140924756, 'p': 0.013593097816453735}, 'Yorkshire and The Humber': {'coef': 6.022294443114751, 'ci_low': -0.8481263456227794, 'ci_high': 13.368779677985266, 'p': 0.08712000468264759}}",8825,818811,
aqrean_daqi_ozone_values,continuous,-0.3006916011086713,-0.35353301792575564,-0.2478221630740296,8.633219649348108e-29,-0.4060868487368752,-1.1335557176646915,0.32673480655946996,0.2766516909729302,"{'East Midlands': {'coef': 14.370331184495067, 'ci_low': 6.410838149495057, 'ci_high': 22.925191481664477, 'p': 0.0002639829251093531}, 'East of England': {'coef': 7.764185857028139, 'ci_low': 0.7515345900883652, 'ci_high': 15.264941627703665, 'p': 0.029402122164301905}, 'London': {'coef': -1.3603784652790218, 'ci_low': -6.955172911806451, 'ci_high': 4.570831512111018, 'p': 0.6456908238969201}, 'North East': {'coef': -2.150592772468518, 'ci_low': -9.950075958118376, 'ci_high': 6.324426107525083, 'p': 0.6079669749474952}, 'North West': {'coef': 1.4900445258895445, 'ci_low': -4.391975433376494, 'ci_high': 7.733939536523193, 'p': 0.6272905356196974}, 'South West': {'coef': 2.531398334434476, 'ci_low': -4.310375787336252, 'ci_high': 9.8623568742493, 'p': 0.4780194578458986}, 'West Midlands': {'coef': 8.471561158634767, 'ci_low': 1.7463976889233956, 'ci_high': 15.641239861530298, 'p': 0.012769499298885231}, 'Yorkshire and The Humber': {'coef': 6.548023785173429, 'ci_low': -0.3574775690034615, 'ci_high': 13.932095410246092, 'p': 0.0635657220215975}}",8814,810238,
aqrean_pm2p5_values,continuous,0.33470468623706395,0.28416532956332397,0.38526951279993504,1.246239616566394e-38,-0.517176074347081,-1.2420159429940347,0.212983797945121,0.164610298278133,"{'East Midlands': {'coef': 14.08836207297053, 'ci_low': 6.149421105741704, 'ci_high': 22.621058361939284, 'p': 0.00034141470727922136}, 'East of England': {'coef': 7.440348998565116, 'ci_low': 0.4458315857723605, 'ci_high': 14.921927676773205, 'p': 0.03666445492377713}, 'London': {'coef': -1.4400677538337736, 'ci_low': -7.033557915720101, 'ci_high': 4.48996462145419, 'p': 0.6265441256885833}, 'North East': {'coef': -2.1403674442600495, 'ci_low': -9.946584204741216, 'ci_high': 6.342525704045876, 'p': 0.6099755057761436}, 'North West': {'coef': 1.4138348241866439, 'ci_low': -4.465727621001825, 'ci_high': 7.6552491334865636, 'p': 0.6449954913598073}, 'South West': {'coef': 2.639866407196556, 'ci_low': -4.21437014766447, 'ci_high': 9.984579026394357, 'p': 0.45995778975836565}, 'West Midlands': {'coef': 8.356764285717588, 'ci_low': 1.6373506994221465, 'ci_high': 15.520409432881, 'p': 0.014002772018280018}, 'Yorkshire and The Humber': {'coef': 6.0170671920319885, 'ci_low': -0.8526989543865993, 'ci_high': 13.36282901769521, 'p': 0.08737164824116674}}",8825,818811,
