,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[G83003],-0.316,0.086,-0.479,-0.156,0.0,0.001,37121.0,19352.0,1.0
1|practice_id[G83004],0.086,0.087,-0.073,0.253,0.0,0.001,38030.0,18434.0,1.0
1|practice_id[G83005],-0.722,0.1,-0.912,-0.534,0.001,0.001,34990.0,19133.0,1.0
1|practice_id[G83006],-0.032,0.086,-0.198,0.127,0.0,0.001,36081.0,17812.0,1.0
1|practice_id[G83007],-0.613,0.174,-0.949,-0.297,0.001,0.001,34002.0,19061.0,1.0
1|practice_id[G83009],0.788,0.086,0.629,0.952,0.0,0.001,35845.0,19841.0,1.0
1|practice_id[G83010],-0.301,0.086,-0.457,-0.134,0.0,0.001,36940.0,19822.0,1.0
1|practice_id[G83012],-0.059,0.086,-0.212,0.112,0.0,0.001,38936.0,19174.0,1.0
1|practice_id[G83013],-0.053,0.086,-0.215,0.106,0.0,0.001,36495.0,17365.0,1.0
1|practice_id[G83015],-0.431,0.086,-0.592,-0.268,0.0,0.001,38075.0,18458.0,1.0
1|practice_id[G83016],0.166,0.086,0.006,0.333,0.0,0.001,38884.0,18739.0,1.0
1|practice_id[G83017],-0.11,0.149,-0.39,0.167,0.001,0.001,33173.0,18950.0,1.0
1|practice_id[G83018],0.093,0.086,-0.069,0.253,0.0,0.001,36281.0,18568.0,1.0
1|practice_id[G83019],0.182,0.086,0.026,0.35,0.0,0.001,36660.0,19478.0,1.0
1|practice_id[G83021],0.068,0.086,-0.093,0.228,0.0,0.001,36667.0,19287.0,1.0
1|practice_id[G83022],-0.251,0.086,-0.412,-0.089,0.0,0.001,34610.0,18439.0,1.0
1|practice_id[G83024],-0.083,0.086,-0.247,0.078,0.0,0.001,36291.0,19617.0,1.0
1|practice_id[G83025],-0.019,0.086,-0.174,0.147,0.0,0.001,35113.0,19114.0,1.0
1|practice_id[G83026],-0.011,0.087,-0.173,0.152,0.0,0.001,38098.0,19979.0,1.0
1|practice_id[G83027],-0.108,0.086,-0.269,0.053,0.0,0.001,36958.0,19255.0,1.0
1|practice_id[G83028],0.31,0.086,0.146,0.469,0.0,0.001,35946.0,18751.0,1.0
1|practice_id[G83029],-0.227,0.085,-0.389,-0.069,0.0,0.001,36589.0,18734.0,1.0
1|practice_id[G83030],0.311,0.086,0.151,0.472,0.0,0.001,36467.0,19320.0,1.0
1|practice_id[G83031],-0.033,0.085,-0.193,0.127,0.0,0.001,35504.0,19672.0,1.0
1|practice_id[G83033],-0.067,0.085,-0.227,0.094,0.0,0.001,36465.0,18345.0,1.0
1|practice_id[G83034],-0.485,0.086,-0.652,-0.331,0.0,0.001,38793.0,18674.0,1.0
1|practice_id[G83037],0.455,0.086,0.287,0.61,0.0,0.001,34227.0,18581.0,1.0
1|practice_id[G83039],0.082,0.086,-0.076,0.245,0.0,0.001,36332.0,18341.0,1.0
1|practice_id[G83042],-0.882,0.29,-1.418,-0.333,0.002,0.002,36118.0,17643.0,1.0
1|practice_id[G83043],-0.043,0.136,-0.296,0.216,0.001,0.001,37691.0,18933.0,1.0
1|practice_id[G83044],-0.236,0.086,-0.397,-0.073,0.0,0.001,38577.0,16651.0,1.0
1|practice_id[G83046],0.123,0.086,-0.037,0.285,0.0,0.001,39329.0,19300.0,1.0
1|practice_id[G83047],-0.18,0.085,-0.345,-0.024,0.0,0.001,35673.0,19538.0,1.0
1|practice_id[G83049],-0.103,0.085,-0.272,0.05,0.0,0.001,35071.0,18583.0,1.0
1|practice_id[G83052],0.157,0.086,-0.006,0.316,0.0,0.001,40608.0,19164.0,1.0
1|practice_id[G83053],-0.154,0.085,-0.312,0.005,0.0,0.001,36887.0,20067.0,1.0
1|practice_id[G83057],0.082,0.086,-0.082,0.243,0.0,0.001,35792.0,18916.0,1.0
1|practice_id[G83058],0.279,0.086,0.118,0.443,0.0,0.001,36796.0,19555.0,1.0
1|practice_id[G83060],0.001,0.086,-0.164,0.161,0.0,0.001,35753.0,18400.0,1.0
1|practice_id[G83061],-0.447,0.086,-0.608,-0.284,0.0,0.001,36103.0,19122.0,1.0
1|practice_id[G83062],0.325,0.085,0.162,0.483,0.0,0.001,36891.0,19326.0,1.0
1|practice_id[G83063],-0.837,0.157,-1.135,-0.542,0.001,0.001,34604.0,19058.0,1.0
1|practice_id[G83064],-0.475,0.123,-0.709,-0.245,0.001,0.001,30288.0,19046.0,1.0
1|practice_id[G83065],0.824,0.086,0.658,0.982,0.0,0.001,35877.0,18772.0,1.0
1|practice_id[G83066],-0.185,0.086,-0.346,-0.021,0.0,0.001,36645.0,17995.0,1.0
1|practice_id[G83067],0.038,0.086,-0.117,0.206,0.0,0.001,35957.0,19048.0,1.0
1|practice_id[G83068],-0.246,0.187,-0.599,0.101,0.001,0.001,33077.0,19804.0,1.0
1|practice_id[G83069],-0.571,0.341,-1.216,0.055,0.002,0.002,35341.0,17364.0,1.0
1|practice_id[G83605],-0.549,0.283,-1.077,-0.01,0.002,0.002,31561.0,18138.0,1.0
1|practice_id[G83628],-0.018,0.085,-0.172,0.148,0.0,0.001,34338.0,17818.0,1.0
1|practice_id[G83630],-0.417,0.086,-0.581,-0.257,0.0,0.001,38624.0,18138.0,1.0
1|practice_id[G83631],0.193,0.085,0.032,0.352,0.0,0.001,34029.0,19357.0,1.0
1|practice_id[G83633],0.818,0.086,0.659,0.985,0.0,0.001,36706.0,18331.0,1.0
1|practice_id[G83635],0.099,0.085,-0.065,0.258,0.0,0.001,36602.0,18189.0,1.0
1|practice_id[G83641],0.083,0.085,-0.082,0.238,0.0,0.001,36271.0,18706.0,1.0
1|practice_id[G83642],0.472,0.086,0.306,0.629,0.0,0.001,38291.0,20247.0,1.0
1|practice_id[G83647],0.045,0.086,-0.118,0.206,0.0,0.001,36953.0,19462.0,1.0
1|practice_id[G83651],-0.037,0.086,-0.193,0.129,0.0,0.001,35918.0,19549.0,1.0
1|practice_id[G83654],0.546,0.086,0.382,0.704,0.0,0.001,39673.0,18549.0,1.0
1|practice_id[G83655],-0.523,0.151,-0.808,-0.242,0.001,0.001,36209.0,17248.0,1.0
1|practice_id[G83663],-0.423,0.086,-0.581,-0.257,0.0,0.001,39492.0,19121.0,1.0
1|practice_id[G83668],-0.728,0.151,-1.007,-0.44,0.001,0.001,29855.0,18407.0,1.0
1|practice_id[G83670],0.026,0.36,-0.643,0.711,0.002,0.002,31372.0,18375.0,1.0
1|practice_id[G83672],-0.545,0.111,-0.755,-0.338,0.001,0.001,32683.0,18944.0,1.0
1|practice_id[G83673],0.12,0.084,-0.041,0.276,0.0,0.001,36198.0,18559.0,1.0
1|practice_id[G83680],-0.138,0.086,-0.299,0.027,0.0,0.001,39611.0,18972.0,1.0
1|practice_id[G84001],0.74,0.086,0.578,0.899,0.0,0.001,39390.0,19303.0,1.0
1|practice_id[G84002],-0.027,0.086,-0.189,0.132,0.0,0.001,38398.0,19241.0,1.0
1|practice_id[G84003],-0.181,0.085,-0.349,-0.025,0.0,0.001,40289.0,18965.0,1.0
1|practice_id[G84004],-0.032,0.085,-0.187,0.132,0.0,0.001,37486.0,18526.0,1.0
1|practice_id[G84005],-0.149,0.086,-0.31,0.013,0.0,0.001,35355.0,18987.0,1.0
1|practice_id[G84006],0.132,0.085,-0.026,0.293,0.0,0.001,36840.0,18330.0,1.0
1|practice_id[G84007],0.498,0.085,0.338,0.659,0.0,0.001,37165.0,18486.0,1.0
1|practice_id[G84008],0.167,0.086,-0.001,0.321,0.0,0.001,39572.0,19468.0,1.0
1|practice_id[G84009],0.01,0.086,-0.151,0.171,0.0,0.001,39348.0,18268.0,1.0
1|practice_id[G84010],-0.089,0.086,-0.246,0.076,0.0,0.001,36665.0,19035.0,1.0
1|practice_id[G84011],0.2,0.086,0.038,0.359,0.0,0.001,39674.0,19722.0,1.0
1|practice_id[G84013],-0.184,0.085,-0.347,-0.026,0.0,0.001,37489.0,19507.0,1.0
1|practice_id[G84015],0.149,0.086,-0.015,0.307,0.0,0.001,38189.0,19197.0,1.0
1|practice_id[G84016],0.118,0.086,-0.042,0.283,0.0,0.001,41582.0,19018.0,1.0
1|practice_id[G84017],-0.113,0.088,-0.275,0.056,0.0,0.001,40132.0,17935.0,1.0
1|practice_id[G84018],-0.305,0.086,-0.464,-0.141,0.0,0.001,39005.0,18919.0,1.0
1|practice_id[G84019],0.336,0.085,0.173,0.494,0.0,0.001,38065.0,18848.0,1.0
1|practice_id[G84020],-0.007,0.086,-0.175,0.15,0.0,0.001,36927.0,18748.0,1.0
1|practice_id[G84021],-0.613,0.085,-0.773,-0.454,0.0,0.001,38860.0,17195.0,1.0
1|practice_id[G84022],-0.528,0.086,-0.683,-0.363,0.0,0.001,39264.0,20506.0,1.0
1|practice_id[G84023],0.01,0.086,-0.15,0.173,0.0,0.001,37324.0,18480.0,1.0
1|practice_id[G84024],0.164,0.085,0.006,0.327,0.0,0.001,36617.0,18959.0,1.0
1|practice_id[G84025],-0.265,0.087,-0.422,-0.1,0.0,0.001,36558.0,19911.0,1.0
1|practice_id[G84027],0.068,0.086,-0.098,0.226,0.0,0.001,36268.0,19160.0,1.0
1|practice_id[G84028],0.293,0.087,0.13,0.453,0.0,0.001,38675.0,18039.0,1.0
1|practice_id[G84029],0.001,0.086,-0.159,0.164,0.0,0.001,37937.0,18884.0,1.0
1|practice_id[G84030],-0.175,0.085,-0.338,-0.019,0.0,0.001,37153.0,19122.0,1.0
1|practice_id[G84032],-0.055,0.085,-0.216,0.102,0.0,0.001,35454.0,19020.0,1.0
1|practice_id[G84033],-0.023,0.086,-0.188,0.137,0.0,0.001,40744.0,19549.0,1.0
1|practice_id[G84035],0.293,0.086,0.134,0.459,0.0,0.001,35289.0,18483.0,1.0
1|practice_id[G84037],-0.227,0.323,-0.843,0.373,0.002,0.002,32904.0,17308.0,1.0
1|practice_id[G84039],-0.301,0.086,-0.461,-0.139,0.0,0.001,37837.0,18860.0,1.0
1|practice_id[G84040],-0.058,0.085,-0.218,0.101,0.0,0.001,39359.0,18750.0,1.0
1|practice_id[G84041],-0.248,0.086,-0.407,-0.086,0.0,0.001,34792.0,19618.0,1.0
1|practice_id[G84604],0.086,0.086,-0.078,0.248,0.0,0.001,36672.0,18099.0,1.0
1|practice_id[G84607],0.272,0.086,0.108,0.432,0.0,0.001,41332.0,18726.0,1.0
1|practice_id[G84609],-0.194,0.085,-0.355,-0.034,0.0,0.001,36476.0,18373.0,1.0
1|practice_id[G84621],-0.141,0.086,-0.302,0.022,0.0,0.001,37129.0,18528.0,1.0
1|practice_id[G84624],0.063,0.086,-0.096,0.228,0.0,0.001,39719.0,17827.0,1.0
1|practice_id[G84625],-0.333,0.086,-0.496,-0.172,0.0,0.001,38613.0,19807.0,1.0
1|practice_id[G84627],0.391,0.086,0.229,0.552,0.0,0.001,34255.0,18487.0,1.0
1|practice_id[G84628],0.163,0.101,-0.023,0.355,0.001,0.001,33574.0,19218.0,1.0
1|practice_id[G84629],0.092,0.085,-0.067,0.254,0.0,0.001,37770.0,19110.0,1.0
1|practice_id[G84630],0.298,0.085,0.133,0.453,0.0,0.001,38552.0,19244.0,1.0
1|practice_id[G85001],0.033,0.086,-0.129,0.196,0.0,0.001,38979.0,19286.0,1.0
1|practice_id[G85002],0.467,0.085,0.308,0.63,0.0,0.001,37321.0,20028.0,1.0
1|practice_id[G85003],-0.25,0.086,-0.412,-0.088,0.0,0.001,38300.0,19559.0,1.0
1|practice_id[G85004],-0.409,0.086,-0.569,-0.247,0.0,0.001,35026.0,18097.0,1.0
1|practice_id[G85005],-0.053,0.087,-0.217,0.107,0.0,0.001,38553.0,19295.0,1.0
1|practice_id[G85006],-0.301,0.085,-0.46,-0.14,0.0,0.001,35984.0,19490.0,1.0
1|practice_id[G85007],-0.222,0.335,-0.843,0.416,0.002,0.002,32628.0,18391.0,1.0
1|practice_id[G85008],-0.266,0.086,-0.433,-0.11,0.0,0.001,37829.0,19033.0,1.0
1|practice_id[G85009],-0.965,0.152,-1.244,-0.678,0.001,0.001,35302.0,18852.0,1.0
1|practice_id[G85010],-0.307,0.105,-0.505,-0.114,0.001,0.001,34657.0,18637.0,1.0
1|practice_id[G85011],0.24,0.086,0.082,0.407,0.0,0.001,38369.0,19624.0,1.0
1|practice_id[G85012],-0.562,0.15,-0.848,-0.285,0.001,0.001,32292.0,18514.0,1.0
1|practice_id[G85013],-0.23,0.086,-0.394,-0.073,0.0,0.001,35781.0,19398.0,1.0
1|practice_id[G85014],0.702,0.086,0.54,0.864,0.0,0.001,36856.0,18216.0,1.0
1|practice_id[G85015],0.072,0.085,-0.088,0.229,0.0,0.001,33486.0,18961.0,1.0
1|practice_id[G85016],0.402,0.085,0.24,0.561,0.0,0.001,37603.0,18342.0,1.0
1|practice_id[G85019],0.024,0.086,-0.142,0.181,0.0,0.001,39643.0,18796.0,1.0
1|practice_id[G85020],-0.311,0.086,-0.471,-0.15,0.0,0.001,35718.0,18913.0,1.0
1|practice_id[G85021],0.167,0.086,0.003,0.325,0.0,0.001,36758.0,18639.0,1.0
1|practice_id[G85022],-0.013,0.086,-0.172,0.152,0.0,0.001,38209.0,19799.0,1.0
1|practice_id[G85023],0.301,0.087,0.142,0.468,0.0,0.001,37233.0,18933.0,1.0
1|practice_id[G85024],0.079,0.087,-0.083,0.242,0.0,0.001,38812.0,18343.0,1.0
1|practice_id[G85025],-0.253,0.086,-0.417,-0.092,0.0,0.001,37038.0,19627.0,1.0
1|practice_id[G85026],-0.011,0.085,-0.172,0.146,0.0,0.001,32999.0,19596.0,1.0
1|practice_id[G85027],-0.114,0.086,-0.276,0.045,0.0,0.001,38642.0,19700.0,1.0
1|practice_id[G85028],-0.086,0.085,-0.241,0.078,0.0,0.001,35518.0,18850.0,1.0
1|practice_id[G85029],-0.821,0.086,-0.981,-0.657,0.0,0.001,39210.0,19181.0,1.0
1|practice_id[G85030],-0.17,0.085,-0.331,-0.01,0.0,0.001,36073.0,18940.0,1.0
1|practice_id[G85031],-0.4,0.086,-0.558,-0.237,0.0,0.001,36130.0,18968.0,1.0
1|practice_id[G85032],0.044,0.086,-0.118,0.208,0.0,0.001,38313.0,18149.0,1.0
1|practice_id[G85034],0.376,0.086,0.211,0.535,0.0,0.001,37259.0,18655.0,1.0
1|practice_id[G85035],-0.199,0.086,-0.357,-0.034,0.0,0.001,35382.0,19126.0,1.0
1|practice_id[G85036],-0.647,0.11,-0.859,-0.444,0.001,0.001,33842.0,18550.0,1.0
1|practice_id[G85038],-0.417,0.085,-0.585,-0.264,0.0,0.001,36750.0,18551.0,1.0
1|practice_id[G85039],0.063,0.085,-0.096,0.221,0.0,0.001,35097.0,20207.0,1.0
1|practice_id[G85040],-0.385,0.085,-0.546,-0.226,0.0,0.001,34087.0,18674.0,1.0
1|practice_id[G85041],-0.135,0.086,-0.297,0.024,0.0,0.001,36962.0,19163.0,1.0
1|practice_id[G85042],-0.318,0.087,-0.479,-0.152,0.0,0.001,37857.0,17766.0,1.0
1|practice_id[G85044],0.07,0.086,-0.088,0.236,0.0,0.001,33613.0,19012.0,1.0
1|practice_id[G85045],0.052,0.086,-0.103,0.221,0.0,0.001,37958.0,18819.0,1.0
1|practice_id[G85046],-0.273,0.086,-0.435,-0.111,0.0,0.001,37003.0,17990.0,1.0
1|practice_id[G85047],0.352,0.086,0.191,0.516,0.0,0.001,39501.0,19863.0,1.0
1|practice_id[G85048],-0.256,0.086,-0.422,-0.098,0.0,0.001,38752.0,18122.0,1.0
1|practice_id[G85050],-0.445,0.093,-0.616,-0.266,0.0,0.001,35260.0,17379.0,1.0
1|practice_id[G85051],0.054,0.086,-0.106,0.218,0.0,0.001,36513.0,18591.0,1.0
1|practice_id[G85052],0.282,0.086,0.125,0.448,0.0,0.001,36939.0,18502.0,1.0
1|practice_id[G85053],-0.452,0.086,-0.619,-0.298,0.0,0.001,38640.0,20180.0,1.0
1|practice_id[G85054],0.198,0.086,0.036,0.358,0.0,0.001,38427.0,19302.0,1.0
1|practice_id[G85055],-0.169,0.085,-0.331,-0.01,0.0,0.001,36739.0,20165.0,1.0
1|practice_id[G85057],-0.383,0.086,-0.546,-0.219,0.0,0.001,38295.0,20038.0,1.0
1|practice_id[G85061],0.071,0.086,-0.092,0.23,0.0,0.001,37748.0,19187.0,1.0
1|practice_id[G85073],0.259,0.085,0.098,0.416,0.0,0.001,37162.0,18024.0,1.0
1|practice_id[G85076],-0.486,0.085,-0.649,-0.331,0.0,0.001,36669.0,20223.0,1.0
1|practice_id[G85078],-0.158,0.252,-0.634,0.313,0.001,0.002,36440.0,18119.0,1.0
1|practice_id[G85081],-0.397,0.092,-0.568,-0.223,0.001,0.001,33765.0,19568.0,1.0
1|practice_id[G85082],-0.339,0.086,-0.497,-0.174,0.0,0.001,38675.0,19310.0,1.0
1|practice_id[G85083],-0.243,0.086,-0.4,-0.082,0.0,0.001,37565.0,19131.0,1.0
1|practice_id[G85084],-0.241,0.086,-0.406,-0.084,0.0,0.001,36283.0,19173.0,1.0
1|practice_id[G85085],0.186,0.085,0.024,0.344,0.0,0.001,34283.0,20119.0,1.0
1|practice_id[G85086],-0.076,0.085,-0.236,0.083,0.0,0.001,36639.0,18785.0,1.0
1|practice_id[G85087],0.038,0.086,-0.126,0.195,0.0,0.001,38041.0,19984.0,1.0
1|practice_id[G85088],-0.073,0.145,-0.346,0.199,0.001,0.001,32497.0,19331.0,1.0
1|practice_id[G85089],0.262,0.086,0.104,0.424,0.0,0.001,35694.0,19802.0,1.0
1|practice_id[G85091],0.275,0.085,0.11,0.429,0.0,0.001,38155.0,18517.0,1.0
1|practice_id[G85094],-0.396,0.152,-0.673,-0.105,0.001,0.001,34851.0,18035.0,1.0
1|practice_id[G85095],-1.026,0.147,-1.307,-0.756,0.001,0.001,31345.0,19001.0,1.0
1|practice_id[G85096],0.243,0.086,0.088,0.413,0.0,0.001,37552.0,19626.0,1.0
1|practice_id[G85097],-0.968,0.134,-1.216,-0.712,0.001,0.001,30261.0,19170.0,1.0
1|practice_id[G85099],-0.821,0.152,-1.113,-0.541,0.001,0.001,34924.0,17929.0,1.0
1|practice_id[G85100],-0.205,0.086,-0.368,-0.046,0.0,0.001,35332.0,17872.0,1.0
1|practice_id[G85102],-0.443,0.086,-0.604,-0.28,0.0,0.001,36452.0,18832.0,1.0
1|practice_id[G85104],0.305,0.086,0.142,0.464,0.0,0.001,39442.0,19951.0,1.0
1|practice_id[G85105],1.006,0.086,0.847,1.17,0.0,0.001,38053.0,18923.0,1.0
1|practice_id[G85106],-0.506,0.086,-0.667,-0.345,0.0,0.001,37157.0,19701.0,1.0
1|practice_id[G85109],-0.364,0.085,-0.525,-0.206,0.0,0.001,32451.0,19469.0,1.0
1|practice_id[G85112],0.504,0.089,0.338,0.674,0.0,0.001,36151.0,18284.0,1.0
1|practice_id[G85113],0.135,0.15,-0.146,0.418,0.001,0.001,35682.0,19049.0,1.0
1|practice_id[G85114],0.034,0.086,-0.129,0.194,0.0,0.001,39320.0,17818.0,1.0
1|practice_id[G85118],-0.247,0.086,-0.408,-0.082,0.0,0.001,34526.0,18812.0,1.0
1|practice_id[G85119],0.096,0.086,-0.065,0.256,0.0,0.001,34861.0,19009.0,1.0
1|practice_id[G85120],-0.125,0.086,-0.283,0.038,0.0,0.001,36324.0,20272.0,1.0
1|practice_id[G85121],-0.232,0.086,-0.399,-0.075,0.0,0.001,39808.0,19446.0,1.0
1|practice_id[G85123],-0.003,0.085,-0.163,0.16,0.0,0.001,35437.0,18220.0,1.0
1|practice_id[G85124],-0.112,0.086,-0.27,0.051,0.0,0.001,37561.0,19722.0,1.0
1|practice_id[G85125],0.16,0.086,-0.004,0.321,0.0,0.001,40270.0,18506.0,1.0
1|practice_id[G85127],-0.166,0.087,-0.323,0.002,0.0,0.001,39944.0,19563.0,1.0
1|practice_id[G85129],0.154,0.087,-0.012,0.315,0.0,0.001,36129.0,17673.0,1.0
1|practice_id[G85130],-0.338,0.085,-0.504,-0.183,0.0,0.001,38491.0,18927.0,1.0
1|practice_id[G85132],-0.526,0.086,-0.69,-0.366,0.0,0.001,38122.0,18979.0,1.0
1|practice_id[G85133],-0.838,0.111,-1.05,-0.633,0.001,0.001,34864.0,18757.0,1.0
1|practice_id[G85134],-0.199,0.086,-0.353,-0.031,0.0,0.001,34180.0,18157.0,1.0
1|practice_id[G85135],0.275,0.086,0.113,0.438,0.0,0.001,37878.0,18912.0,1.0
1|practice_id[G85136],0.705,0.086,0.545,0.869,0.0,0.001,37252.0,19402.0,1.0
1|practice_id[G85137],0.25,0.085,0.088,0.409,0.0,0.001,34722.0,18951.0,1.0
1|practice_id[G85138],-0.204,0.085,-0.36,-0.038,0.0,0.001,35963.0,19059.0,1.0
1|practice_id[G85618],-0.648,0.337,-1.297,-0.031,0.002,0.002,34197.0,18023.0,1.0
1|practice_id[G85623],0.259,0.086,0.103,0.427,0.0,0.001,35976.0,18420.0,1.0
1|practice_id[G85632],-0.318,0.086,-0.477,-0.154,0.0,0.001,38161.0,18699.0,1.0
1|practice_id[G85633],-0.206,0.087,-0.367,-0.04,0.0,0.001,41304.0,19030.0,1.0
1|practice_id[G85642],0.217,0.086,0.052,0.374,0.0,0.001,32584.0,18156.0,1.0
1|practice_id[G85644],0.02,0.086,-0.138,0.183,0.0,0.001,34953.0,19917.0,1.0
1|practice_id[G85647],-0.02,0.086,-0.184,0.138,0.0,0.001,37439.0,18875.0,1.0
1|practice_id[G85651],-0.011,0.085,-0.172,0.145,0.0,0.001,34066.0,19484.0,1.0
1|practice_id[G85662],0.111,0.086,-0.043,0.28,0.0,0.001,36344.0,19461.0,1.0
1|practice_id[G85673],0.08,0.086,-0.081,0.242,0.0,0.001,37830.0,19657.0,1.0
1|practice_id[G85674],0.092,0.085,-0.062,0.259,0.0,0.001,37807.0,20151.0,1.0
1|practice_id[G85677],-0.689,0.357,-1.372,-0.024,0.002,0.002,36165.0,18301.0,1.0
1|practice_id[G85681],-0.231,0.086,-0.389,-0.068,0.0,0.001,34973.0,19627.0,1.0
1|practice_id[G85682],-0.562,0.166,-0.871,-0.248,0.001,0.001,32561.0,17370.0,1.0
1|practice_id[G85685],0.107,0.086,-0.057,0.266,0.0,0.001,40790.0,18851.0,1.0
1|practice_id[G85690],-0.04,0.086,-0.197,0.125,0.0,0.001,35172.0,19849.0,1.0
1|practice_id[G85692],-0.786,0.135,-1.039,-0.535,0.001,0.001,35937.0,18972.0,1.0
1|practice_id[G85695],-0.448,0.086,-0.609,-0.287,0.0,0.001,36795.0,18673.0,1.0
1|practice_id[G85696],0.666,0.086,0.504,0.827,0.0,0.001,33534.0,18222.0,1.0
1|practice_id[G85698],0.6,0.086,0.434,0.758,0.0,0.001,38857.0,19381.0,1.0
1|practice_id[G85703],-0.641,0.231,-1.069,-0.207,0.001,0.002,37191.0,18844.0,1.0
1|practice_id[G85705],0.251,0.087,0.089,0.413,0.0,0.001,37225.0,18829.0,1.0
1|practice_id[G85706],-0.247,0.085,-0.411,-0.091,0.0,0.001,40557.0,18348.0,1.0
1|practice_id[G85707],-0.246,0.271,-0.747,0.277,0.001,0.002,34432.0,17610.0,1.0
1|practice_id[G85708],-0.145,0.086,-0.31,0.011,0.0,0.001,37769.0,19860.0,1.0
1|practice_id[G85711],-0.022,0.086,-0.184,0.14,0.0,0.001,37384.0,19229.0,1.0
1|practice_id[G85712],-0.65,0.112,-0.864,-0.443,0.001,0.001,35791.0,17539.0,1.0
1|practice_id[G85715],-0.539,0.085,-0.702,-0.384,0.0,0.001,37608.0,18866.0,1.0
1|practice_id[G85716],0.427,0.087,0.266,0.596,0.0,0.001,38395.0,18630.0,1.0
1|practice_id[G85717],-0.438,0.093,-0.609,-0.261,0.0,0.001,35637.0,19303.0,1.0
1|practice_id[G85719],-0.432,0.36,-1.088,0.27,0.002,0.002,31785.0,18330.0,1.0
1|practice_id[G85721],0.221,0.086,0.061,0.385,0.0,0.001,37698.0,19581.0,1.0
1|practice_id[G85722],0.272,0.085,0.116,0.433,0.0,0.001,34857.0,19843.0,1.0
1|practice_id[G85723],-0.476,0.1,-0.666,-0.29,0.001,0.001,34218.0,19868.0,1.0
1|practice_id[G85724],0.028,0.085,-0.143,0.18,0.0,0.001,37769.0,19878.0,1.0
1|practice_id[G85726],-0.084,0.085,-0.238,0.078,0.0,0.001,36789.0,19800.0,1.0
1|practice_id[G85727],0.569,0.086,0.412,0.736,0.0,0.001,35204.0,19372.0,1.0
1|practice_id[G85736],0.658,0.085,0.494,0.813,0.0,0.001,36391.0,18749.0,1.0
1|practice_id[H81003],0.322,0.087,0.161,0.484,0.0,0.001,36671.0,18156.0,1.0
1|practice_id[H81005],0.191,0.085,0.025,0.344,0.0,0.001,33742.0,19377.0,1.0
1|practice_id[H81006],-0.467,0.086,-0.622,-0.297,0.0,0.001,35444.0,18580.0,1.0
1|practice_id[H81010],-0.027,0.085,-0.191,0.131,0.0,0.001,35138.0,18621.0,1.0
1|practice_id[H81011],0.196,0.085,0.032,0.355,0.0,0.001,34117.0,19362.0,1.0
1|practice_id[H81013],0.281,0.086,0.119,0.441,0.0,0.001,36414.0,18866.0,1.0
1|practice_id[H81015],0.143,0.086,-0.021,0.301,0.0,0.001,37718.0,17805.0,1.0
1|practice_id[H81016],0.102,0.086,-0.063,0.259,0.0,0.001,35506.0,18692.0,1.0
1|practice_id[H81017],0.21,0.086,0.05,0.373,0.0,0.001,38779.0,17952.0,1.0
1|practice_id[H81019],0.03,0.085,-0.122,0.199,0.0,0.001,35913.0,19024.0,1.0
1|practice_id[H81020],0.183,0.085,0.025,0.342,0.0,0.001,38512.0,19035.0,1.0
1|practice_id[H81021],0.007,0.085,-0.153,0.166,0.0,0.001,36709.0,17650.0,1.0
1|practice_id[H81022],0.02,0.086,-0.139,0.183,0.0,0.001,35972.0,19074.0,1.0
1|practice_id[H81023],0.075,0.087,-0.092,0.233,0.0,0.001,36882.0,18082.0,1.0
1|practice_id[H81024],0.173,0.086,0.012,0.333,0.0,0.001,33191.0,18929.0,1.0
1|practice_id[H81025],0.179,0.085,0.02,0.339,0.0,0.001,35465.0,19132.0,1.0
1|practice_id[H81026],0.073,0.086,-0.09,0.231,0.0,0.001,34526.0,20510.0,1.0
1|practice_id[H81027],-0.162,0.086,-0.322,-0.001,0.0,0.001,36380.0,19315.0,1.0
1|practice_id[H81028],0.087,0.086,-0.074,0.249,0.0,0.001,38481.0,18447.0,1.0
1|practice_id[H81029],0.042,0.086,-0.116,0.205,0.0,0.001,37583.0,18931.0,1.0
1|practice_id[H81030],-0.108,0.086,-0.268,0.056,0.0,0.001,36291.0,19227.0,1.0
1|practice_id[H81031],0.244,0.086,0.085,0.407,0.0,0.001,34177.0,18433.0,1.0
1|practice_id[H81032],0.607,0.085,0.45,0.77,0.0,0.001,37739.0,18859.0,1.0
1|practice_id[H81033],-0.088,0.086,-0.247,0.075,0.0,0.001,36693.0,18661.0,1.0
1|practice_id[H81034],0.406,0.085,0.246,0.567,0.0,0.001,36265.0,19686.0,1.0
1|practice_id[H81035],-0.081,0.087,-0.246,0.081,0.0,0.001,36373.0,19219.0,1.0
1|practice_id[H81036],0.133,0.086,-0.035,0.289,0.0,0.001,37104.0,18874.0,1.0
1|practice_id[H81037],0.334,0.085,0.176,0.494,0.0,0.001,37727.0,19797.0,1.0
1|practice_id[H81038],0.031,0.086,-0.129,0.193,0.0,0.001,36518.0,19308.0,1.0
1|practice_id[H81039],0.19,0.086,0.025,0.347,0.0,0.001,39186.0,18863.0,1.0
1|practice_id[H81040],0.361,0.085,0.202,0.522,0.0,0.001,36505.0,19778.0,1.0
1|practice_id[H81041],0.243,0.085,0.081,0.403,0.0,0.001,36407.0,19269.0,1.0
