coef,pval,ci_low,ci_high,error,name
-0.008778296589937585,1.930637931817445e-32,-0.010229094781864732,-0.007327498398010437,,hydro_rain_values
-0.009334240728638383,3.0476210405920205e-34,-0.010833615418758108,-0.007834866038518658,,met_rain_values
0.056993009060285094,8.654852288927212e-122,0.052233159845907526,0.06175285827466266,,met_tmax_values
0.010847547268355231,5.320750431885787e-26,0.008831472811276773,0.01286362172543369,,aqrean_carbon_monoxide_values
-0.015348796756205686,1.084780475619376e-60,-0.017179290925706085,-0.013518302586705288,,aqrean_daqi_overall_values
-0.0060315909749701305,3.110513013753676e-07,-0.008342040003786156,-0.0037211419461541054,,aqrean_nitrogen_monoxide_values
0.0031337393553480908,0.02618975831047439,0.00037127918663988407,0.005896199524056298,,aqrean_nitrogen_dioxide_values
-0.010373249619355087,1.340990088175353e-23,-0.012403798716429154,-0.00834270052228102,,aqrean_daqi_nitrogen_dioxide_values
-0.006058242566192578,1.4055812383177632e-06,-0.008519564370476752,-0.003596920761908404,,aqrean_nox_expressed_as_nitrogen_dioxide_values
-0.00179332418411949,0.14351159801627297,-0.004196084988466859,0.0006094366202278789,,aqrean_ozone_values
-0.0017798583494449084,0.07665960652992732,-0.003750287255042087,0.00019057055615227022,,aqrean_daqi_ozone_values
-0.005920814595447523,6.388931753246459e-10,-0.007798419794232341,-0.004043209396662704,,aqrean_pm2p5_values
0.0036555134202663027,0.00011257888473496288,0.0018002200217502235,0.005510806818782382,,aqrean_pm10_values
-0.018364586309541592,9.125414841317847e-74,-0.02034567628017296,-0.016383496338910224,,aqrean_daqi_pm10_values
-0.007964307721546009,2.6133250928287285e-15,-0.009938200668020102,-0.005990414775071916,,aqrean_sulfur_dioxide_values
-0.0008920443345535946,0.24346894388838136,-0.00239104536571112,0.0006069566966039305,,aqrean_daqi_sulfur_dioxide_values
