coef,pval,ci_low,ci_high,error,name
-3.3771731995106653,9.68956113866128e-09,-4.531122115181365,-2.223224283839966,,hydro_rain_values
-4.365446079870893,5.762576189912481e-12,-5.608092586470494,-3.122799573271293,,met_rain_values
22.01346681580329,1.791206425512366e-27,18.040505926166926,25.986427705439656,,met_tmax_values
-2.6320146070453236,0.00037500780568534907,-4.082266439347951,-1.1817627747426964,,aqrean_carbon_monoxide_values
-3.8479060536280945,6.927354651841714e-09,-5.149853011246405,-2.545959096009784,,aqrean_daqi_overall_values
-3.9470990064473916,3.634322948994756e-06,-5.617520832531932,-2.276677180362851,,aqrean_nitrogen_monoxide_values
1.9598468941497453,0.06017100425735742,-0.08386190228720936,4.0035556905867,,aqrean_nitrogen_dioxide_values
-2.48882304481024,0.000833775701864092,-3.948721096685035,-1.0289249929354447,,aqrean_daqi_nitrogen_dioxide_values
-3.9737170992461364,1.357141822497943e-05,-5.763859597324262,-2.1835746011680106,,aqrean_nox_expressed_as_nitrogen_dioxide_values
5.521143937119977,2.4029865241697276e-10,3.8124610405868005,7.229826833653153,,aqrean_ozone_values
5.347027936620961,7.64725687851584e-14,3.945258313670246,6.748797559571676,,aqrean_daqi_ozone_values
-1.90895334965202,0.005051749177349861,-3.2434254406818575,-0.5744812586221821,,aqrean_pm2p5_values
2.705573534122752,5.8340141866872085e-05,1.3862739877550116,4.024873080490492,,aqrean_pm10_values
-7.441343804430812,4.585807314500688e-25,-8.851694059043737,-6.030993549817885,,aqrean_daqi_pm10_values
2.053905071812816,0.004533339804622391,0.6356726793488676,3.4721374642767646,,aqrean_sulfur_dioxide_values
0.3858777514097913,0.47878117177809365,-0.6819532062243672,1.4537087090439498,,aqrean_daqi_sulfur_dioxide_values
