,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[A81066],-0.083,0.086,-0.243,0.08,0.0,0.001,38307.0,19626.0,1.0
1|practice_id[A81067],-0.296,0.085,-0.454,-0.132,0.0,0.001,36928.0,19086.0,1.0
1|practice_id[A81069],-0.744,0.217,-1.144,-0.322,0.001,0.001,36048.0,19759.0,1.0
1|practice_id[A81070],0.323,0.086,0.157,0.48,0.0,0.001,34716.0,18723.0,1.0
1|practice_id[A81602],0.489,0.086,0.33,0.653,0.0,0.001,42020.0,19629.0,1.0
1|practice_id[A81605],-0.826,0.182,-1.163,-0.485,0.001,0.001,32431.0,18764.0,1.0
1|practice_id[A81608],-0.166,0.087,-0.331,-0.004,0.0,0.001,40294.0,18845.0,1.0
1|practice_id[A81609],0.56,0.21,0.175,0.967,0.001,0.001,34490.0,17992.0,1.0
1|practice_id[A81610],-0.245,0.087,-0.409,-0.084,0.0,0.001,38313.0,19534.0,1.0
1|practice_id[A81611],-0.054,0.087,-0.215,0.113,0.0,0.001,35827.0,19194.0,1.0
1|practice_id[A81612],0.039,0.086,-0.12,0.203,0.0,0.001,36941.0,20171.0,1.0
1|practice_id[A81613],-0.636,0.168,-0.959,-0.329,0.001,0.001,31206.0,18317.0,1.0
1|practice_id[A81618],-0.03,0.085,-0.195,0.123,0.0,0.001,37906.0,19408.0,1.0
1|practice_id[A81621],0.16,0.086,-0.002,0.322,0.0,0.001,36943.0,19389.0,1.0
1|practice_id[A81622],0.033,0.085,-0.126,0.194,0.0,0.001,34755.0,18479.0,1.0
1|practice_id[A81623],-0.104,0.214,-0.497,0.31,0.001,0.001,29365.0,17624.0,1.0
1|practice_id[A81629],-0.062,0.086,-0.229,0.097,0.0,0.001,36661.0,19558.0,1.0
1|practice_id[A81630],0.105,0.086,-0.06,0.264,0.0,0.001,34662.0,19997.0,1.0
1|practice_id[A81631],-0.167,0.085,-0.323,-0.006,0.0,0.001,37982.0,18861.0,1.0
1|practice_id[A81632],0.266,0.092,0.092,0.437,0.0,0.001,36553.0,19005.0,1.0
1|practice_id[A81633],-0.173,0.085,-0.329,-0.01,0.0,0.001,37902.0,20114.0,1.0
1|practice_id[A81634],-0.037,0.086,-0.205,0.119,0.0,0.001,37405.0,19032.0,1.0
1|practice_id[A82003],0.389,0.085,0.232,0.55,0.0,0.001,35963.0,19060.0,1.0
1|practice_id[A82004],0.311,0.086,0.147,0.47,0.0,0.001,36808.0,19009.0,1.0
1|practice_id[A82005],-0.034,0.086,-0.195,0.128,0.0,0.001,37407.0,18587.0,1.0
1|practice_id[A82006],-0.101,0.085,-0.267,0.051,0.0,0.001,35768.0,19413.0,1.0
1|practice_id[A82007],-0.066,0.087,-0.232,0.093,0.0,0.001,34785.0,18470.0,1.0
1|practice_id[A82008],-0.176,0.086,-0.345,-0.019,0.0,0.001,34914.0,19329.0,1.0
1|practice_id[A82009],0.12,0.085,-0.043,0.276,0.0,0.001,34700.0,19250.0,1.0
1|practice_id[A82010],0.454,0.087,0.291,0.616,0.0,0.001,34977.0,19197.0,1.0
1|practice_id[A82011],0.398,0.257,-0.077,0.89,0.001,0.002,31232.0,19056.0,1.0
1|practice_id[A82012],-0.088,0.087,-0.249,0.078,0.0,0.001,34909.0,18609.0,1.0
1|practice_id[A82013],0.048,0.085,-0.108,0.212,0.0,0.001,38359.0,18491.0,1.0
1|practice_id[A82014],0.854,0.085,0.698,1.019,0.0,0.001,36420.0,19144.0,1.0
1|practice_id[A82015],-0.142,0.086,-0.31,0.013,0.0,0.001,34652.0,19348.0,1.0
1|practice_id[A82016],0.164,0.086,0.007,0.327,0.0,0.001,35257.0,18867.0,1.0
1|practice_id[A82017],0.204,0.173,-0.113,0.536,0.001,0.001,33340.0,18403.0,1.0
1|practice_id[A82018],-0.071,0.086,-0.232,0.088,0.0,0.001,37796.0,19248.0,1.0
1|practice_id[A82019],0.394,0.085,0.235,0.553,0.0,0.001,33591.0,19857.0,1.0
1|practice_id[A82020],0.034,0.086,-0.123,0.201,0.0,0.001,37179.0,18832.0,1.0
1|practice_id[A82021],0.113,0.086,-0.046,0.273,0.0,0.001,38946.0,18646.0,1.0
1|practice_id[A82022],-0.168,0.085,-0.328,-0.008,0.0,0.001,37278.0,18260.0,1.0
1|practice_id[A82023],-0.074,0.085,-0.231,0.091,0.0,0.001,36277.0,19183.0,1.0
1|practice_id[A82024],-0.325,0.085,-0.478,-0.158,0.0,0.001,35660.0,19289.0,1.0
1|practice_id[A82025],-0.222,0.086,-0.393,-0.068,0.0,0.001,36198.0,19585.0,1.0
1|practice_id[A82026],-0.068,0.084,-0.225,0.09,0.0,0.001,37523.0,18622.0,1.0
1|practice_id[A82027],-0.337,0.086,-0.503,-0.178,0.0,0.001,33824.0,19337.0,1.0
1|practice_id[A82029],0.096,0.085,-0.063,0.259,0.0,0.001,34767.0,19016.0,1.0
1|practice_id[A82030],0.116,0.086,-0.043,0.28,0.0,0.001,36214.0,19925.0,1.0
1|practice_id[A82031],0.196,0.085,0.038,0.357,0.0,0.001,33468.0,19017.0,1.0
1|practice_id[A82032],-0.19,0.085,-0.348,-0.027,0.0,0.001,34882.0,18981.0,1.0
1|practice_id[A82033],0.297,0.086,0.128,0.451,0.0,0.001,36160.0,19986.0,1.0
1|practice_id[A82034],0.303,0.092,0.134,0.483,0.0,0.001,35670.0,18656.0,1.0
1|practice_id[A82035],0.407,0.084,0.247,0.565,0.0,0.001,35086.0,19332.0,1.0
1|practice_id[A82036],-0.053,0.086,-0.214,0.107,0.0,0.001,38034.0,18577.0,1.0
1|practice_id[A82037],-0.309,0.085,-0.463,-0.146,0.0,0.001,35494.0,20087.0,1.0
1|practice_id[A82038],-0.006,0.085,-0.164,0.152,0.0,0.001,35714.0,19171.0,1.0
1|practice_id[A82039],0.391,0.085,0.224,0.544,0.0,0.001,36717.0,18710.0,1.0
1|practice_id[A82040],-0.583,0.165,-0.897,-0.279,0.001,0.001,34551.0,18463.0,1.0
1|practice_id[A82041],-0.207,0.086,-0.37,-0.047,0.0,0.001,35615.0,19899.0,1.0
1|practice_id[A82044],0.197,0.096,0.025,0.384,0.0,0.001,52533.0,17680.0,1.0
1|practice_id[A82045],-0.006,0.086,-0.164,0.156,0.0,0.001,34948.0,18402.0,1.0
1|practice_id[A82047],-0.523,0.085,-0.687,-0.365,0.0,0.001,35792.0,19997.0,1.0
1|practice_id[A82048],0.19,0.086,0.028,0.35,0.0,0.001,36180.0,19638.0,1.0
1|practice_id[A82049],0.462,0.085,0.296,0.617,0.0,0.001,33258.0,19469.0,1.0
1|practice_id[A82050],0.51,0.085,0.348,0.667,0.0,0.001,35627.0,19364.0,1.0
1|practice_id[A82052],0.499,0.172,0.186,0.831,0.001,0.001,32634.0,18896.0,1.0
1|practice_id[A82053],-0.443,0.085,-0.61,-0.29,0.0,0.001,36043.0,19823.0,1.0
1|practice_id[A82055],0.317,0.085,0.158,0.476,0.0,0.001,37791.0,18873.0,1.0
1|practice_id[A82057],0.406,0.176,0.081,0.739,0.001,0.001,35356.0,18477.0,1.0
1|practice_id[A82058],0.428,0.085,0.269,0.589,0.0,0.001,35681.0,18424.0,1.0
1|practice_id[A82060],0.566,0.104,0.368,0.76,0.001,0.001,33324.0,18399.0,1.0
1|practice_id[A82062],-0.023,0.086,-0.18,0.142,0.0,0.001,36421.0,18650.0,1.0
1|practice_id[A82064],-0.332,0.095,-0.514,-0.16,0.0,0.001,53270.0,18141.0,1.0
1|practice_id[A82065],0.122,0.086,-0.04,0.281,0.0,0.001,38126.0,19180.0,1.0
1|practice_id[A82068],-0.141,0.086,-0.307,0.017,0.0,0.001,36454.0,19703.0,1.0
1|practice_id[A82071],0.62,0.085,0.46,0.782,0.0,0.001,35558.0,17911.0,1.0
1|practice_id[A82072],0.522,0.086,0.366,0.687,0.0,0.001,37492.0,20011.0,1.0
1|practice_id[A82074],-0.516,0.12,-0.735,-0.282,0.001,0.001,33265.0,18102.0,1.0
1|practice_id[A82075],0.045,0.085,-0.115,0.202,0.0,0.001,36421.0,19962.0,1.0
1|practice_id[A82077],0.157,0.085,-0.001,0.32,0.0,0.001,39328.0,18985.0,1.0
1|practice_id[A82608],-0.551,0.086,-0.717,-0.392,0.0,0.001,35328.0,19186.0,1.0
1|practice_id[A82613],-0.291,0.155,-0.576,0.006,0.001,0.001,37697.0,17721.0,1.0
1|practice_id[A82617],-0.155,0.086,-0.316,0.005,0.0,0.001,33093.0,18437.0,1.0
1|practice_id[A82619],-0.712,0.221,-1.126,-0.299,0.001,0.001,33342.0,18760.0,1.0
1|practice_id[A82621],-0.329,0.085,-0.489,-0.17,0.0,0.001,35220.0,20012.0,1.0
1|practice_id[A82623],-0.22,0.085,-0.375,-0.057,0.0,0.001,35496.0,18197.0,1.0
1|practice_id[A82629],0.207,0.084,0.048,0.365,0.0,0.001,36797.0,18608.0,1.0
1|practice_id[A82631],-0.289,0.085,-0.448,-0.128,0.0,0.001,35146.0,19505.0,1.0
1|practice_id[A82635],-0.792,0.214,-1.188,-0.383,0.001,0.001,30453.0,18743.0,1.0
1|practice_id[A82641],-0.809,0.212,-1.203,-0.403,0.001,0.001,30449.0,18889.0,1.0
1|practice_id[A82642],0.97,0.197,0.597,1.335,0.001,0.001,37650.0,18900.0,1.0
1|practice_id[A82646],0.2,0.086,0.04,0.362,0.0,0.001,38213.0,19131.0,1.0
1|practice_id[A82647],-0.312,0.085,-0.473,-0.152,0.0,0.001,37974.0,20036.0,1.0
1|practice_id[A82650],-0.059,0.086,-0.221,0.103,0.0,0.001,36080.0,18336.0,1.0
1|practice_id[A82651],-0.609,0.085,-0.76,-0.442,0.0,0.001,37295.0,18968.0,1.0
1|practice_id[A82654],0.299,0.085,0.139,0.462,0.0,0.001,33944.0,18442.0,1.0
1|practice_id[A83004],0.813,0.089,0.64,0.975,0.0,0.001,34934.0,19551.0,1.0
1|practice_id[A83005],-0.543,0.085,-0.701,-0.382,0.0,0.001,37594.0,19689.0,1.0
1|practice_id[A83006],0.035,0.085,-0.124,0.195,0.0,0.001,34414.0,18756.0,1.0
1|practice_id[A83007],0.253,0.085,0.097,0.414,0.0,0.001,35885.0,18638.0,1.0
1|practice_id[A83008],0.001,0.085,-0.159,0.16,0.0,0.001,38153.0,18784.0,1.0
1|practice_id[A83009],0.473,0.086,0.306,0.629,0.0,0.001,35996.0,19476.0,1.0
1|practice_id[A83010],-0.195,0.085,-0.36,-0.042,0.0,0.001,33880.0,19852.0,1.0
1|practice_id[A83012],0.633,0.086,0.473,0.796,0.0,0.001,38382.0,19806.0,1.0
1|practice_id[A83013],0.049,0.086,-0.111,0.21,0.0,0.001,35870.0,18765.0,1.0
1|practice_id[A83014],-0.199,0.085,-0.359,-0.041,0.0,0.001,35009.0,19383.0,1.0
1|practice_id[A83015],-0.111,0.085,-0.269,0.051,0.0,0.001,34860.0,19170.0,1.0
1|practice_id[A83016],0.25,0.086,0.086,0.41,0.0,0.001,37617.0,20117.0,1.0
1|practice_id[A83017],0.796,0.096,0.616,0.977,0.0,0.001,38224.0,19188.0,1.0
1|practice_id[A83018],0.682,0.086,0.519,0.841,0.0,0.001,36866.0,19608.0,1.0
1|practice_id[A83019],0.037,0.092,-0.136,0.209,0.0,0.001,35899.0,19326.0,1.0
1|practice_id[A83021],-0.085,0.084,-0.246,0.07,0.0,0.001,34709.0,19705.0,1.0
1|practice_id[A83023],0.322,0.087,0.161,0.487,0.0,0.001,39423.0,20140.0,1.0
1|practice_id[A83024],0.034,0.086,-0.126,0.196,0.0,0.001,35934.0,18263.0,1.0
1|practice_id[A83025],0.403,0.086,0.241,0.561,0.0,0.001,34308.0,19969.0,1.0
1|practice_id[A83026],-0.236,0.087,-0.402,-0.077,0.0,0.001,39397.0,18779.0,1.0
1|practice_id[A83027],0.167,0.086,0.003,0.326,0.0,0.001,34117.0,19120.0,1.0
1|practice_id[A83028],0.184,0.085,0.023,0.342,0.0,0.001,36936.0,19886.0,1.0
1|practice_id[A83029],-0.08,0.085,-0.238,0.083,0.0,0.001,34142.0,18828.0,1.0
1|practice_id[A83031],0.234,0.085,0.076,0.392,0.0,0.001,34724.0,19285.0,1.0
1|practice_id[A83032],-0.189,0.085,-0.347,-0.028,0.0,0.001,34844.0,19363.0,1.0
1|practice_id[A83033],-0.108,0.086,-0.266,0.056,0.0,0.001,38702.0,19394.0,1.0
1|practice_id[A83034],-0.027,0.086,-0.184,0.138,0.0,0.001,39083.0,19733.0,1.0
1|practice_id[A83037],0.739,0.086,0.58,0.9,0.0,0.001,35541.0,18345.0,1.0
1|practice_id[A83038],-0.227,0.086,-0.388,-0.063,0.0,0.001,42458.0,19005.0,1.0
1|practice_id[A83040],0.284,0.086,0.124,0.447,0.0,0.001,33863.0,18961.0,1.0
1|practice_id[A83041],0.361,0.086,0.201,0.52,0.0,0.001,38446.0,19709.0,1.0
1|practice_id[A83042],-0.188,0.102,-0.377,0.004,0.001,0.001,31133.0,18396.0,1.0
1|practice_id[A83043],0.21,0.085,0.051,0.371,0.0,0.001,34719.0,18716.0,1.0
1|practice_id[A83044],0.092,0.085,-0.069,0.253,0.0,0.001,36770.0,19181.0,1.0
1|practice_id[A83045],-0.058,0.085,-0.215,0.104,0.0,0.001,38249.0,19400.0,1.0
1|practice_id[A83046],0.476,0.086,0.315,0.637,0.0,0.001,35782.0,18996.0,1.0
1|practice_id[A83047],0.199,0.085,0.041,0.361,0.0,0.001,37517.0,19601.0,1.0
1|practice_id[A83048],-0.141,0.086,-0.305,0.02,0.0,0.001,35775.0,18984.0,1.0
1|practice_id[A83049],-0.061,0.085,-0.224,0.098,0.0,0.001,40778.0,19382.0,1.0
1|practice_id[A83050],0.03,0.087,-0.133,0.194,0.0,0.001,42430.0,19434.0,1.0
1|practice_id[A83051],0.194,0.086,0.034,0.357,0.0,0.001,34606.0,19473.0,1.0
1|practice_id[A83054],-0.148,0.085,-0.313,0.006,0.0,0.001,37026.0,18964.0,1.0
1|practice_id[A83055],-0.104,0.085,-0.266,0.056,0.0,0.001,35504.0,17497.0,1.0
1|practice_id[A83057],-0.169,0.086,-0.327,-0.004,0.0,0.001,35741.0,18941.0,1.0
1|practice_id[A83060],-0.19,0.085,-0.35,-0.032,0.0,0.001,32132.0,18755.0,1.0
1|practice_id[A83061],-0.311,0.085,-0.465,-0.149,0.0,0.001,34347.0,19391.0,1.0
1|practice_id[A83066],0.122,0.085,-0.038,0.282,0.0,0.001,34684.0,19452.0,1.0
1|practice_id[A83068],-0.267,0.208,-0.652,0.129,0.001,0.001,31656.0,18904.0,1.0
1|practice_id[A83070],-0.059,0.085,-0.22,0.098,0.0,0.001,34723.0,19961.0,1.0
1|practice_id[A83071],-0.219,0.086,-0.378,-0.055,0.0,0.001,35606.0,18703.0,1.0
1|practice_id[A83073],-0.043,0.087,-0.203,0.125,0.0,0.001,40838.0,18836.0,1.0
1|practice_id[A83074],0.578,0.085,0.419,0.738,0.0,0.001,36427.0,19082.0,1.0
1|practice_id[A83075],-0.362,0.086,-0.519,-0.197,0.0,0.001,36662.0,18093.0,1.0
1|practice_id[A83076],0.14,0.102,-0.055,0.329,0.001,0.001,32850.0,19136.0,1.0
1|practice_id[A83610],-0.188,0.085,-0.35,-0.032,0.0,0.001,35699.0,20511.0,1.0
1|practice_id[A83616],-0.301,0.086,-0.465,-0.144,0.0,0.001,35147.0,17804.0,1.0
1|practice_id[A83618],-0.064,0.086,-0.231,0.092,0.0,0.001,35629.0,19024.0,1.0
1|practice_id[A83619],0.118,0.085,-0.042,0.278,0.0,0.001,37908.0,18789.0,1.0
1|practice_id[A83626],-0.34,0.086,-0.503,-0.183,0.0,0.001,36783.0,19018.0,1.0
1|practice_id[A83627],0.494,0.085,0.339,0.657,0.0,0.001,37578.0,19927.0,1.0
1|practice_id[A83632],0.466,0.087,0.302,0.625,0.0,0.001,39579.0,19789.0,1.0
1|practice_id[A83634],-0.052,0.086,-0.215,0.108,0.0,0.001,35284.0,18640.0,1.0
1|practice_id[A83635],-0.056,0.085,-0.218,0.103,0.0,0.001,36416.0,20265.0,1.0
1|practice_id[A83636],0.009,0.086,-0.149,0.171,0.0,0.001,35576.0,18468.0,1.0
1|practice_id[A83637],-0.558,0.085,-0.717,-0.396,0.0,0.001,39525.0,19670.0,1.0
1|practice_id[A83638],-0.704,0.157,-1.0,-0.41,0.001,0.001,31808.0,18442.0,1.0
1|practice_id[A83641],0.703,0.087,0.539,0.864,0.0,0.001,38605.0,19768.0,1.0
1|practice_id[A83644],-0.339,0.087,-0.503,-0.177,0.0,0.001,41387.0,19884.0,1.0
1|practice_id[A84002],0.105,0.086,-0.055,0.265,0.0,0.001,38017.0,19989.0,1.0
1|practice_id[A84003],0.674,0.088,0.509,0.842,0.0,0.001,31918.0,18945.0,1.0
1|practice_id[A84005],-0.308,0.085,-0.471,-0.15,0.0,0.001,35658.0,19234.0,1.0
