,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[G82064],0.808,0.085,0.647,0.967,0.0,0.001,35090.0,19236.0,1.0
1|practice_id[G82065],-0.332,0.086,-0.492,-0.171,0.0,0.001,34312.0,20332.0,1.0
1|practice_id[G82066],-0.605,0.087,-0.77,-0.445,0.0,0.001,33170.0,19608.0,1.0
1|practice_id[G82067],0.423,0.085,0.264,0.587,0.001,0.001,27295.0,19006.0,1.0
1|practice_id[G82069],-0.575,0.085,-0.73,-0.409,0.0,0.001,30117.0,19669.0,1.0
1|practice_id[G82071],-0.036,0.086,-0.202,0.121,0.001,0.001,28957.0,19048.0,1.0
1|practice_id[G82072],0.707,0.085,0.545,0.865,0.0,0.001,32438.0,20576.0,1.0
1|practice_id[G82073],-0.189,0.084,-0.347,-0.032,0.0,0.001,30977.0,19074.0,1.0
1|practice_id[G82074],0.101,0.086,-0.059,0.263,0.0,0.001,33010.0,19288.0,1.0
1|practice_id[G82075],-0.681,0.151,-0.964,-0.396,0.001,0.001,36790.0,19268.0,1.0
1|practice_id[G82076],0.588,0.086,0.428,0.751,0.0,0.001,32054.0,20353.0,1.0
1|practice_id[G82077],-0.086,0.085,-0.245,0.072,0.0,0.001,31684.0,19684.0,1.0
1|practice_id[G82079],0.464,0.086,0.302,0.625,0.0,0.001,32426.0,19296.0,1.0
1|practice_id[G82080],-0.263,0.086,-0.425,-0.102,0.0,0.001,32465.0,19452.0,1.0
1|practice_id[G82082],-0.213,0.085,-0.367,-0.047,0.0,0.001,34548.0,19035.0,1.0
1|practice_id[G82083],0.546,0.086,0.386,0.707,0.0,0.001,29472.0,18776.0,1.0
1|practice_id[G82085],-0.594,0.086,-0.756,-0.433,0.0,0.001,35727.0,19554.0,1.0
1|practice_id[G82086],0.405,0.085,0.246,0.564,0.0,0.001,30945.0,20450.0,1.0
1|practice_id[G82087],0.482,0.085,0.318,0.64,0.0,0.001,34115.0,19776.0,1.0
1|practice_id[G82088],-0.078,0.086,-0.238,0.084,0.0,0.001,32645.0,19414.0,1.0
1|practice_id[G82089],0.035,0.086,-0.127,0.194,0.0,0.001,34705.0,18609.0,1.0
1|practice_id[G82090],-0.116,0.086,-0.279,0.047,0.0,0.001,31178.0,18928.0,1.0
1|practice_id[G82091],0.299,0.086,0.135,0.458,0.0,0.001,34911.0,19921.0,1.0
1|practice_id[G82092],-0.485,0.088,-0.654,-0.323,0.0,0.001,32507.0,19433.0,1.0
1|practice_id[G82093],0.294,0.085,0.137,0.455,0.0,0.001,33031.0,19935.0,1.0
1|practice_id[G82094],0.085,0.086,-0.072,0.249,0.0,0.001,32942.0,18952.0,1.0
1|practice_id[G82095],0.392,0.085,0.232,0.552,0.001,0.001,28373.0,19581.0,1.0
1|practice_id[G82096],0.042,0.088,-0.122,0.208,0.0,0.001,32124.0,20079.0,1.0
1|practice_id[G82097],0.439,0.086,0.278,0.599,0.0,0.001,32453.0,19713.0,1.0
1|practice_id[G82098],-0.394,0.085,-0.552,-0.236,0.0,0.001,31073.0,19955.0,1.0
1|practice_id[G82099],-0.401,0.086,-0.561,-0.237,0.0,0.001,32807.0,19084.0,1.0
1|practice_id[G82100],-0.249,0.086,-0.411,-0.09,0.0,0.001,33070.0,19319.0,1.0
1|practice_id[G82103],-0.049,0.086,-0.213,0.109,0.0,0.001,30747.0,18481.0,1.0
1|practice_id[G82104],0.771,0.107,0.576,0.976,0.001,0.001,28532.0,19629.0,1.0
1|practice_id[G82105],0.149,0.086,-0.014,0.312,0.0,0.001,30549.0,19381.0,1.0
1|practice_id[G82106],-0.164,0.085,-0.326,-0.006,0.0,0.001,31188.0,19527.0,1.0
1|practice_id[G82107],0.236,0.085,0.074,0.392,0.0,0.001,32974.0,19688.0,1.0
1|practice_id[G82108],-0.176,0.086,-0.337,-0.016,0.0,0.001,33539.0,19142.0,1.0
1|practice_id[G82109],-0.186,0.085,-0.347,-0.027,0.0,0.001,31929.0,19770.0,1.0
1|practice_id[G82110],0.14,0.087,-0.02,0.306,0.0,0.001,35723.0,19200.0,1.0
1|practice_id[G82111],-0.103,0.086,-0.257,0.065,0.0,0.001,31920.0,19857.0,1.0
1|practice_id[G82112],0.635,0.085,0.472,0.79,0.0,0.001,33367.0,20041.0,1.0
1|practice_id[G82113],0.393,0.086,0.231,0.554,0.0,0.001,29809.0,19467.0,1.0
1|practice_id[G82114],-0.134,0.086,-0.287,0.036,0.0,0.001,32438.0,19208.0,1.0
1|practice_id[G82115],-0.232,0.085,-0.388,-0.069,0.0,0.001,33118.0,19383.0,1.0
1|practice_id[G82117],0.304,0.086,0.139,0.463,0.0,0.001,35223.0,20211.0,1.0
1|practice_id[G82118],-0.115,0.085,-0.283,0.04,0.0,0.001,31327.0,19934.0,1.0
1|practice_id[G82119],0.258,0.086,0.095,0.417,0.0,0.001,31934.0,19290.0,1.0
1|practice_id[G82120],-0.29,0.085,-0.451,-0.131,0.0,0.001,30231.0,19775.0,1.0
1|practice_id[G82121],-0.303,0.086,-0.464,-0.143,0.0,0.001,30601.0,19299.0,1.0
1|practice_id[G82122],-0.338,0.087,-0.497,-0.17,0.0,0.001,34322.0,18931.0,1.0
1|practice_id[G82123],0.67,0.085,0.511,0.831,0.0,0.001,33178.0,18689.0,1.0
1|practice_id[G82124],0.283,0.151,0.001,0.57,0.001,0.001,25828.0,18145.0,1.0
1|practice_id[G82125],-0.403,0.086,-0.569,-0.247,0.0,0.001,32699.0,20143.0,1.0
1|practice_id[G82126],0.366,0.085,0.205,0.527,0.0,0.001,34373.0,19228.0,1.0
1|practice_id[G82128],0.252,0.086,0.091,0.411,0.0,0.001,32949.0,18971.0,1.0
1|practice_id[G82129],-0.031,0.086,-0.198,0.128,0.0,0.001,32343.0,17900.0,1.0
1|practice_id[G82133],-0.031,0.086,-0.19,0.132,0.0,0.001,33374.0,18803.0,1.0
1|practice_id[G82135],0.133,0.086,-0.031,0.291,0.0,0.001,33245.0,19655.0,1.0
1|practice_id[G82137],-0.03,0.086,-0.197,0.129,0.0,0.001,31004.0,19135.0,1.0
1|practice_id[G82138],0.342,0.086,0.184,0.507,0.0,0.001,31181.0,19827.0,1.0
1|practice_id[G82139],-0.12,0.085,-0.279,0.041,0.0,0.001,32004.0,19768.0,1.0
1|practice_id[G82140],-0.267,0.086,-0.43,-0.107,0.0,0.001,34371.0,18737.0,1.0
1|practice_id[G82141],-0.289,0.087,-0.458,-0.133,0.001,0.001,28948.0,18858.0,1.0
1|practice_id[G82142],-0.322,0.086,-0.478,-0.155,0.0,0.0,30702.0,20352.0,1.0
1|practice_id[G82143],0.655,0.086,0.495,0.815,0.0,0.001,32804.0,20132.0,1.0
1|practice_id[G82147],0.32,0.087,0.151,0.48,0.0,0.001,31628.0,20267.0,1.0
1|practice_id[G82148],-0.057,0.098,-0.239,0.128,0.001,0.001,28612.0,18793.0,1.0
1|practice_id[G82150],0.799,0.085,0.638,0.958,0.0,0.001,33473.0,19979.0,1.0
1|practice_id[G82152],-0.441,0.086,-0.601,-0.277,0.0,0.001,31390.0,19562.0,1.0
1|practice_id[G82154],0.624,0.085,0.464,0.782,0.0,0.0,32753.0,19489.0,1.0
1|practice_id[G82155],0.725,0.104,0.526,0.916,0.001,0.001,43023.0,18777.0,1.0
1|practice_id[G82156],-1.097,0.152,-1.386,-0.815,0.001,0.001,29293.0,18585.0,1.0
1|practice_id[G82158],-0.313,0.085,-0.473,-0.153,0.0,0.001,33284.0,20179.0,1.0
1|practice_id[G82160],-0.379,0.086,-0.537,-0.214,0.0,0.001,32831.0,19171.0,1.0
1|practice_id[G82161],0.065,0.084,-0.089,0.229,0.0,0.001,30788.0,18125.0,1.0
1|practice_id[G82162],0.043,0.085,-0.119,0.199,0.0,0.001,31521.0,19475.0,1.0
1|practice_id[G82164],-0.053,0.086,-0.211,0.115,0.0,0.001,30651.0,19452.0,1.0
1|practice_id[G82165],-0.204,0.085,-0.367,-0.049,0.0,0.001,32346.0,19068.0,1.0
1|practice_id[G82170],-0.235,0.086,-0.401,-0.079,0.0,0.001,31331.0,18854.0,1.0
1|practice_id[G82175],-0.164,0.099,-0.346,0.025,0.001,0.001,29371.0,20168.0,1.0
1|practice_id[G82179],-0.784,0.179,-1.128,-0.458,0.001,0.001,22435.0,18088.0,1.0
1|practice_id[G82180],-0.028,0.085,-0.183,0.14,0.0,0.001,32327.0,19542.0,1.0
1|practice_id[G82184],-0.252,0.085,-0.412,-0.092,0.0,0.001,29698.0,19135.0,1.0
1|practice_id[G82185],-0.207,0.085,-0.366,-0.046,0.0,0.001,31289.0,20145.0,1.0
1|practice_id[G82186],0.128,0.086,-0.042,0.281,0.0,0.001,31670.0,18997.0,1.0
1|practice_id[G82187],0.341,0.135,0.082,0.589,0.001,0.001,25625.0,18580.0,1.0
1|practice_id[G82197],0.937,0.134,0.691,1.193,0.001,0.001,27658.0,19408.0,1.0
1|practice_id[G82198],0.477,0.086,0.32,0.641,0.0,0.0,31037.0,19968.0,1.0
1|practice_id[G82200],0.063,0.086,-0.102,0.22,0.0,0.001,30095.0,18693.0,1.0
1|practice_id[G82203],0.497,0.086,0.333,0.656,0.0,0.001,30729.0,19871.0,1.0
1|practice_id[G82204],-0.465,0.109,-0.666,-0.258,0.001,0.001,26634.0,19080.0,1.0
1|practice_id[G82205],0.187,0.085,0.025,0.344,0.0,0.001,31483.0,19215.0,1.0
1|practice_id[G82206],0.865,0.086,0.707,1.03,0.0,0.001,32181.0,20029.0,1.0
1|practice_id[G82210],-1.321,0.199,-1.701,-0.956,0.001,0.001,30018.0,18923.0,1.0
1|practice_id[G82211],0.628,0.085,0.473,0.793,0.0,0.001,29622.0,19240.0,1.0
1|practice_id[G82212],0.4,0.086,0.237,0.557,0.0,0.001,31564.0,20170.0,1.0
1|practice_id[G82215],-0.096,0.086,-0.259,0.064,0.0,0.001,31806.0,20066.0,1.0
1|practice_id[G82217],-0.644,0.085,-0.806,-0.487,0.0,0.001,34149.0,19429.0,1.0
1|practice_id[G82218],0.001,0.086,-0.158,0.165,0.0,0.001,31143.0,18536.0,1.0
1|practice_id[G82219],-0.46,0.086,-0.617,-0.295,0.0,0.001,29592.0,20121.0,1.0
1|practice_id[G82221],0.786,0.085,0.627,0.945,0.0,0.001,30665.0,19224.0,1.0
1|practice_id[G82224],-0.651,0.086,-0.811,-0.487,0.0,0.001,32808.0,19572.0,1.0
1|practice_id[G82225],0.128,0.086,-0.043,0.285,0.0,0.001,32681.0,19713.0,1.0
1|practice_id[G82226],0.058,0.085,-0.099,0.22,0.0,0.0,31308.0,20516.0,1.0
1|practice_id[G82227],-0.035,0.085,-0.195,0.126,0.0,0.001,31354.0,20801.0,1.0
1|practice_id[G82228],0.338,0.085,0.174,0.493,0.0,0.001,31432.0,19486.0,1.0
1|practice_id[G82229],-0.154,0.086,-0.318,0.005,0.0,0.001,30283.0,19444.0,1.0
1|practice_id[G82230],-0.24,0.118,-0.462,-0.017,0.001,0.001,26809.0,19155.0,1.0
1|practice_id[G82231],0.754,0.085,0.595,0.916,0.0,0.001,30304.0,20146.0,1.0
1|practice_id[G82232],-0.259,0.085,-0.417,-0.098,0.0,0.001,29922.0,20265.0,1.0
1|practice_id[G82233],0.601,0.085,0.444,0.764,0.0,0.001,31821.0,19590.0,1.0
1|practice_id[G82234],-0.096,0.085,-0.26,0.059,0.0,0.001,32822.0,20442.0,1.0
1|practice_id[G82235],-0.095,0.086,-0.257,0.066,0.0,0.001,30578.0,19681.0,1.0
1|practice_id[G82600],-0.235,0.086,-0.399,-0.077,0.001,0.001,28962.0,19020.0,1.0
1|practice_id[G82604],-0.417,0.085,-0.57,-0.252,0.0,0.001,30960.0,19622.0,1.0
1|practice_id[G82605],0.584,0.085,0.421,0.74,0.0,0.001,30555.0,19274.0,1.0
1|practice_id[G82622],-0.221,0.085,-0.384,-0.066,0.0,0.001,31457.0,19874.0,1.0
1|practice_id[G82630],-1.702,0.214,-2.11,-1.307,0.001,0.001,27331.0,18903.0,1.0
1|practice_id[G82631],0.541,0.085,0.382,0.703,0.0,0.001,32501.0,19858.0,1.0
1|practice_id[G82634],-0.092,0.086,-0.252,0.069,0.0,0.001,29895.0,19604.0,1.0
1|practice_id[G82635],-0.453,0.086,-0.612,-0.288,0.001,0.001,28135.0,18748.0,1.0
1|practice_id[G82639],0.176,0.085,0.014,0.333,0.0,0.001,34693.0,20432.0,1.0
1|practice_id[G82641],-0.702,0.085,-0.863,-0.546,0.0,0.001,32385.0,19479.0,1.0
1|practice_id[G82644],-0.692,0.287,-1.227,-0.147,0.002,0.002,21416.0,18306.0,1.0
1|practice_id[G82647],0.114,0.086,-0.045,0.277,0.0,0.001,33052.0,19286.0,1.0
1|practice_id[G82648],0.099,0.086,-0.07,0.254,0.001,0.001,28957.0,19611.0,1.0
1|practice_id[G82649],0.86,0.151,0.582,1.149,0.001,0.001,25886.0,18357.0,1.0
1|practice_id[G82650],0.619,0.086,0.459,0.784,0.001,0.001,29042.0,18344.0,1.0
1|practice_id[G82651],-0.082,0.187,-0.424,0.277,0.001,0.001,26373.0,18303.0,1.0
1|practice_id[G82652],-0.639,0.085,-0.798,-0.481,0.0,0.001,32141.0,20296.0,1.0
1|practice_id[G82653],0.226,0.085,0.07,0.391,0.0,0.001,31293.0,19250.0,1.0
1|practice_id[G82656],-0.653,0.195,-1.021,-0.286,0.001,0.001,26149.0,18048.0,1.0
1|practice_id[G82658],0.07,0.085,-0.099,0.221,0.0,0.001,34314.0,18491.0,1.0
1|practice_id[G82662],0.668,0.09,0.498,0.836,0.001,0.001,32220.0,18763.0,1.0
1|practice_id[G82663],-0.451,0.376,-1.129,0.288,0.002,0.002,25033.0,18953.0,1.0
1|practice_id[G82665],0.422,0.085,0.26,0.581,0.0,0.001,32029.0,19635.0,1.0
1|practice_id[G82666],-0.487,0.086,-0.648,-0.324,0.0,0.001,33927.0,19412.0,1.0
1|practice_id[G82667],-0.614,0.148,-0.885,-0.33,0.001,0.001,26301.0,20024.0,1.0
1|practice_id[G82670],-0.801,0.179,-1.14,-0.468,0.001,0.001,28374.0,18819.0,1.0
1|practice_id[G82671],0.222,0.086,0.061,0.381,0.0,0.001,31306.0,18799.0,1.0
1|practice_id[G82674],-0.814,0.347,-1.454,-0.158,0.002,0.002,27970.0,18577.0,1.0
1|practice_id[G82679],0.514,0.085,0.355,0.672,0.0,0.001,30997.0,19888.0,1.0
1|practice_id[G82681],-0.182,0.085,-0.343,-0.021,0.001,0.001,28544.0,19407.0,1.0
1|practice_id[G82682],-0.163,0.085,-0.323,-0.003,0.0,0.001,33438.0,20418.0,1.0
1|practice_id[G82684],0.254,0.085,0.091,0.408,0.0,0.0,31422.0,18556.0,1.0
1|practice_id[G82686],0.457,0.085,0.297,0.616,0.0,0.001,30936.0,20322.0,1.0
1|practice_id[G82687],-0.436,0.085,-0.59,-0.269,0.0,0.001,32304.0,20348.0,1.0
1|practice_id[G82688],0.7,0.104,0.511,0.903,0.001,0.001,29927.0,19659.0,1.0
1|practice_id[G82690],0.629,0.085,0.469,0.787,0.0,0.001,32762.0,20500.0,1.0
1|practice_id[G82691],0.305,0.086,0.146,0.465,0.0,0.001,32211.0,19643.0,1.0
1|practice_id[G82693],0.402,0.086,0.24,0.565,0.0,0.001,29973.0,18881.0,1.0
1|practice_id[G82696],-0.215,0.085,-0.376,-0.055,0.0,0.001,30809.0,20173.0,1.0
1|practice_id[G82697],0.087,0.086,-0.073,0.251,0.0,0.001,32671.0,19008.0,1.0
1|practice_id[G82698],0.05,0.086,-0.115,0.209,0.0,0.001,33820.0,18625.0,1.0
1|practice_id[G82700],-0.532,0.086,-0.689,-0.368,0.0,0.001,31997.0,19530.0,1.0
1|practice_id[G82702],-0.428,0.085,-0.586,-0.266,0.0,0.001,32578.0,19216.0,1.0
1|practice_id[G82704],0.325,0.086,0.167,0.488,0.0,0.001,33965.0,18635.0,1.0
1|practice_id[G82706],0.327,0.085,0.166,0.484,0.0,0.001,30848.0,19938.0,1.0
1|practice_id[G82708],0.296,0.086,0.137,0.46,0.0,0.001,36396.0,18878.0,1.0
1|practice_id[G82710],-0.457,0.139,-0.727,-0.205,0.001,0.001,31357.0,19472.0,1.0
1|practice_id[G82711],-0.248,0.085,-0.407,-0.088,0.0,0.001,32622.0,20409.0,1.0
1|practice_id[G82712],-0.446,0.137,-0.704,-0.192,0.001,0.001,27068.0,19676.0,1.0
1|practice_id[G82715],-0.801,0.158,-1.103,-0.515,0.001,0.001,23791.0,18809.0,1.0
1|practice_id[G82718],-0.454,0.392,-1.213,0.262,0.002,0.002,25666.0,19029.0,1.0
1|practice_id[G82719],-0.506,0.086,-0.666,-0.345,0.0,0.001,30942.0,19181.0,1.0
1|practice_id[G82721],0.374,0.085,0.216,0.535,0.0,0.001,32072.0,19268.0,1.0
1|practice_id[G82722],0.65,0.086,0.489,0.813,0.0,0.001,30411.0,19596.0,1.0
1|practice_id[G82726],-0.085,0.114,-0.296,0.128,0.001,0.001,28009.0,19996.0,1.0
1|practice_id[G82727],0.284,0.087,0.12,0.445,0.0,0.001,33504.0,19414.0,1.0
1|practice_id[G82729],-0.051,0.085,-0.209,0.112,0.0,0.001,34055.0,20607.0,1.0
1|practice_id[G82730],0.065,0.086,-0.091,0.232,0.0,0.001,31126.0,19491.0,1.0
1|practice_id[G82732],0.585,0.086,0.426,0.749,0.0,0.001,32156.0,19208.0,1.0
1|practice_id[G82733],-0.554,0.086,-0.715,-0.391,0.0,0.001,31433.0,19775.0,1.0
1|practice_id[G82735],-0.35,0.089,-0.511,-0.174,0.001,0.001,30196.0,19644.0,1.0
1|practice_id[G82737],-0.33,0.085,-0.486,-0.169,0.0,0.0,31214.0,21144.0,1.0
1|practice_id[G82739],-1.005,0.206,-1.391,-0.618,0.001,0.001,27367.0,18290.0,1.0
1|practice_id[G82741],-0.442,0.086,-0.598,-0.276,0.0,0.001,31640.0,18729.0,1.0
1|practice_id[G82743],0.303,0.385,-0.414,1.02,0.003,0.002,21938.0,17855.0,1.0
1|practice_id[G82744],-0.525,0.086,-0.687,-0.366,0.0,0.001,30448.0,19040.0,1.0
1|practice_id[G82748],-0.043,0.295,-0.602,0.511,0.002,0.002,24683.0,17912.0,1.0
1|practice_id[G82751],1.157,0.104,0.956,1.347,0.001,0.001,29022.0,19022.0,1.0
1|practice_id[G82753],0.562,0.085,0.401,0.721,0.0,0.001,30716.0,19020.0,1.0
1|practice_id[G82754],-0.169,0.084,-0.324,-0.01,0.0,0.0,31112.0,20050.0,1.0
1|practice_id[G82757],0.793,0.086,0.63,0.952,0.0,0.001,31299.0,19258.0,1.0
1|practice_id[G82760],-0.327,0.085,-0.487,-0.166,0.001,0.001,27140.0,17783.0,1.0
1|practice_id[G82762],0.366,0.085,0.207,0.526,0.0,0.001,31375.0,19953.0,1.0
1|practice_id[G82763],0.323,0.086,0.158,0.481,0.0,0.001,31145.0,20064.0,1.0
1|practice_id[G82764],-0.396,0.178,-0.73,-0.059,0.001,0.001,28564.0,19391.0,1.0
1|practice_id[G82768],-0.437,0.086,-0.595,-0.274,0.0,0.001,32415.0,19643.0,1.0
1|practice_id[G82769],-0.38,0.216,-0.783,0.024,0.001,0.001,24393.0,18678.0,1.0
1|practice_id[G82775],-0.366,0.085,-0.527,-0.209,0.0,0.001,32291.0,19471.0,1.0
1|practice_id[G82777],0.818,0.097,0.631,1.0,0.001,0.001,30256.0,18120.0,1.0
1|practice_id[G82780],-0.373,0.085,-0.531,-0.212,0.0,0.001,32450.0,19567.0,1.0
1|practice_id[G82790],0.027,0.085,-0.136,0.183,0.0,0.001,32298.0,19877.0,1.0
1|practice_id[G82791],0.585,0.086,0.427,0.751,0.0,0.001,32848.0,20168.0,1.0
1|practice_id[G82793],-0.55,0.106,-0.753,-0.357,0.001,0.001,28456.0,19228.0,1.0
1|practice_id[G82796],0.547,0.086,0.39,0.713,0.0,0.001,31625.0,20335.0,1.0
1|practice_id[G82799],-0.45,0.086,-0.608,-0.286,0.0,0.001,29720.0,18002.0,1.0
1|practice_id[G82802],0.664,0.085,0.503,0.823,0.0,0.001,31437.0,20133.0,1.0
1|practice_id[G82805],-1.097,0.348,-1.758,-0.444,0.002,0.002,26269.0,18273.0,1.0
1|practice_id[G82808],0.637,0.085,0.475,0.793,0.0,0.001,31218.0,19685.0,1.0
1|practice_id[G82809],-0.484,0.086,-0.643,-0.321,0.0,0.001,32157.0,19354.0,1.0
1|practice_id[G82810],-0.745,0.172,-1.064,-0.42,0.001,0.001,27400.0,18643.0,1.0
1|practice_id[G82812],0.306,0.18,-0.032,0.639,0.001,0.001,24681.0,19707.0,1.0
1|practice_id[G82813],0.443,0.085,0.287,0.606,0.0,0.001,32383.0,20085.0,1.0
1|practice_id[G82818],-0.7,0.254,-1.179,-0.226,0.002,0.002,28571.0,18274.0,1.0
1|practice_id[G82820],0.897,0.085,0.735,1.055,0.0,0.001,34371.0,19720.0,1.0
1|practice_id[G82888],-0.07,0.086,-0.231,0.094,0.0,0.001,31668.0,20005.0,1.0
1|practice_id[G83001],-0.155,0.085,-0.315,0.003,0.001,0.0,28734.0,20327.0,1.0
1|practice_id[G83002],0.189,0.085,0.03,0.351,0.0,0.001,31370.0,19262.0,1.0
1|practice_id[G83003],0.08,0.086,-0.081,0.242,0.001,0.001,29257.0,19890.0,1.0
1|practice_id[G83004],0.349,0.085,0.187,0.507,0.0,0.001,31474.0,20352.0,1.0
1|practice_id[G83005],-0.367,0.095,-0.551,-0.19,0.001,0.001,32029.0,19829.0,1.0
1|practice_id[G83006],-0.04,0.086,-0.203,0.118,0.0,0.001,31479.0,19872.0,1.0
1|practice_id[G83007],0.347,0.18,0.011,0.683,0.001,0.001,25728.0,18460.0,1.0
1|practice_id[G83009],0.189,0.086,0.032,0.352,0.0,0.001,31322.0,19610.0,1.0
1|practice_id[G83010],-0.255,0.086,-0.421,-0.098,0.0,0.001,32462.0,19961.0,1.0
1|practice_id[G83012],-0.111,0.085,-0.274,0.042,0.0,0.001,30112.0,20462.0,1.0
1|practice_id[G83013],-0.201,0.086,-0.361,-0.039,0.0,0.001,31183.0,19301.0,1.0
1|practice_id[G83015],-0.381,0.085,-0.542,-0.22,0.0,0.001,30668.0,19760.0,1.0
1|practice_id[G83016],0.381,0.085,0.221,0.54,0.0,0.001,35982.0,19637.0,1.0
1|practice_id[G83017],0.483,0.143,0.218,0.757,0.001,0.001,27071.0,19106.0,1.0
1|practice_id[G83018],0.043,0.086,-0.116,0.211,0.001,0.001,29872.0,19188.0,1.0
1|practice_id[G83019],-0.151,0.087,-0.309,0.016,0.0,0.001,32820.0,19470.0,1.0
1|practice_id[G83021],-0.031,0.085,-0.194,0.125,0.0,0.001,32306.0,19999.0,1.0
1|practice_id[G83022],0.174,0.085,0.012,0.33,0.0,0.001,32084.0,20397.0,1.0
1|practice_id[G83024],1.062,0.085,0.904,1.223,0.0,0.001,31187.0,19805.0,1.0
1|practice_id[G83025],-0.088,0.085,-0.245,0.075,0.0,0.001,33054.0,19716.0,1.0
1|practice_id[G83026],0.409,0.087,0.25,0.577,0.0,0.001,31410.0,19634.0,1.0
1|practice_id[G83027],0.98,0.086,0.821,1.144,0.0,0.001,32406.0,18004.0,1.0
1|practice_id[G83028],-0.357,0.086,-0.515,-0.196,0.0,0.001,31497.0,19723.0,1.0
1|practice_id[G83029],0.062,0.086,-0.105,0.219,0.0,0.001,33150.0,18926.0,1.0
1|practice_id[G83030],-0.212,0.086,-0.371,-0.048,0.0,0.001,34015.0,19346.0,1.0
1|practice_id[G83031],0.492,0.085,0.334,0.655,0.0,0.001,30839.0,19193.0,1.0
1|practice_id[G83033],-0.457,0.085,-0.613,-0.295,0.0,0.001,34330.0,19548.0,1.0
1|practice_id[G83034],0.469,0.085,0.312,0.632,0.0,0.001,32514.0,18519.0,1.0
1|practice_id[G83037],0.081,0.086,-0.077,0.244,0.0,0.001,32103.0,20158.0,1.0
1|practice_id[G83039],-0.083,0.086,-0.242,0.08,0.0,0.001,31217.0,20001.0,1.0
1|practice_id[G83042],-1.367,0.302,-1.94,-0.808,0.002,0.002,26256.0,17911.0,1.0
1|practice_id[G83043],0.005,0.135,-0.255,0.254,0.001,0.001,26563.0,19651.0,1.0
1|practice_id[G83044],-0.576,0.086,-0.735,-0.413,0.0,0.001,32871.0,20119.0,1.0
1|practice_id[G83046],0.184,0.086,0.032,0.353,0.0,0.001,31567.0,19812.0,1.0
1|practice_id[G83047],-0.119,0.085,-0.278,0.045,0.0,0.001,32968.0,19564.0,1.0
1|practice_id[G83049],-0.414,0.087,-0.575,-0.248,0.0,0.001,32063.0,18968.0,1.0
1|practice_id[G83052],0.004,0.086,-0.162,0.158,0.0,0.001,31131.0,20390.0,1.0
1|practice_id[G83053],-0.263,0.087,-0.428,-0.103,0.0,0.001,30885.0,19370.0,1.0
1|practice_id[G83057],0.35,0.086,0.19,0.514,0.0,0.001,31200.0,18928.0,1.0
1|practice_id[G83058],-0.206,0.086,-0.367,-0.043,0.0,0.001,34000.0,19688.0,1.0
1|practice_id[G83060],0.287,0.087,0.126,0.453,0.0,0.001,32264.0,19790.0,1.0
1|practice_id[G83061],0.116,0.085,-0.045,0.276,0.0,0.001,34081.0,18744.0,1.0
1|practice_id[G83062],-0.146,0.086,-0.313,0.01,0.0,0.001,29880.0,19304.0,1.0
1|practice_id[G83063],-0.505,0.147,-0.787,-0.236,0.001,0.001,27076.0,18798.0,1.0
1|practice_id[G83064],-0.456,0.125,-0.691,-0.223,0.001,0.001,31427.0,19046.0,1.0
1|practice_id[G83065],0.056,0.085,-0.098,0.221,0.0,0.001,30672.0,19989.0,1.0
1|practice_id[G83066],-0.331,0.086,-0.497,-0.175,0.0,0.001,30501.0,19299.0,1.0
1|practice_id[G83067],0.197,0.087,0.034,0.359,0.0,0.001,31624.0,19812.0,1.0
1|practice_id[G83068],0.255,0.182,-0.084,0.6,0.001,0.001,29839.0,18051.0,1.0
1|practice_id[G83069],-0.948,0.358,-1.623,-0.283,0.002,0.002,24867.0,18095.0,1.0
1|practice_id[G83605],-0.528,0.286,-1.062,0.013,0.002,0.002,27476.0,18135.0,1.0
1|practice_id[G83628],0.301,0.086,0.146,0.468,0.0,0.001,32445.0,19600.0,1.0
1|practice_id[G83630],-0.324,0.085,-0.487,-0.169,0.0,0.001,30403.0,19866.0,1.0
1|practice_id[G83631],0.544,0.085,0.391,0.709,0.0,0.001,35235.0,19764.0,1.0
1|practice_id[G83633],-0.432,0.085,-0.595,-0.277,0.0,0.001,36471.0,20912.0,1.0
1|practice_id[G83635],0.515,0.085,0.36,0.679,0.0,0.001,35181.0,20990.0,1.0
1|practice_id[G83641],0.15,0.085,-0.008,0.31,0.0,0.001,31370.0,19269.0,1.0
1|practice_id[G83642],0.216,0.085,0.061,0.379,0.0,0.001,31291.0,19426.0,1.0
1|practice_id[G83647],0.071,0.085,-0.087,0.234,0.0,0.001,32630.0,19312.0,1.0
1|practice_id[G83651],-0.125,0.086,-0.293,0.03,0.0,0.001,29977.0,19599.0,1.0
1|practice_id[G83654],0.36,0.086,0.196,0.52,0.0,0.001,30976.0,20272.0,1.0
1|practice_id[G83655],0.176,0.148,-0.103,0.451,0.001,0.001,30534.0,19286.0,1.0
1|practice_id[G83663],0.026,0.085,-0.138,0.183,0.0,0.001,30069.0,19708.0,1.0
1|practice_id[G83668],-0.376,0.145,-0.647,-0.103,0.001,0.001,27439.0,18684.0,1.0
1|practice_id[G83670],0.4,0.393,-0.343,1.143,0.002,0.003,28587.0,18167.0,1.0
1|practice_id[G83672],0.278,0.103,0.082,0.469,0.001,0.001,29232.0,18585.0,1.0
1|practice_id[G83673],0.452,0.086,0.288,0.612,0.0,0.001,31644.0,19609.0,1.0
