,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[B87017],-0.024,0.091,-0.201,0.141,0.001,0.001,30441.0,18564.0,1.0
1|practice_id[B87018],-0.207,0.09,-0.376,-0.038,0.001,0.001,30923.0,19402.0,1.0
1|practice_id[B87019],0.374,0.09,0.204,0.54,0.001,0.001,28997.0,19068.0,1.0
1|practice_id[B87020],-0.087,0.09,-0.258,0.082,0.001,0.001,31266.0,19017.0,1.0
1|practice_id[B87021],0.017,0.091,-0.151,0.19,0.0,0.001,35315.0,19240.0,1.0
1|practice_id[B87022],-0.395,0.09,-0.567,-0.228,0.0,0.001,32423.0,18138.0,1.0
1|practice_id[B87023],-0.008,0.108,-0.21,0.194,0.001,0.001,29044.0,19226.0,1.0
1|practice_id[B87025],-0.033,0.09,-0.204,0.134,0.0,0.001,33026.0,20248.0,1.0
1|practice_id[B87026],-0.173,0.091,-0.35,-0.007,0.0,0.001,34371.0,17983.0,1.0
1|practice_id[B87027],-0.019,0.09,-0.189,0.15,0.001,0.001,31207.0,19518.0,1.0
1|practice_id[B87028],0.194,0.091,0.013,0.356,0.001,0.001,30118.0,19172.0,1.0
1|practice_id[B87029],-0.598,0.152,-0.886,-0.317,0.001,0.001,26116.0,18302.0,1.0
1|practice_id[B87030],-0.293,0.09,-0.457,-0.116,0.001,0.001,31447.0,19179.0,1.0
1|practice_id[B87032],-0.18,0.09,-0.35,-0.014,0.001,0.001,31840.0,19977.0,1.0
1|practice_id[B87033],-0.266,0.09,-0.438,-0.102,0.001,0.001,30709.0,19488.0,1.0
1|practice_id[B87036],-0.559,0.09,-0.736,-0.398,0.001,0.001,32062.0,18416.0,1.0
1|practice_id[B87039],0.049,0.091,-0.118,0.222,0.0,0.001,35945.0,19451.0,1.0
1|practice_id[B87041],-0.07,0.09,-0.24,0.097,0.001,0.001,31417.0,20001.0,1.0
1|practice_id[B87042],-0.307,0.09,-0.476,-0.138,0.0,0.001,33057.0,20270.0,1.0
1|practice_id[B87044],0.412,0.089,0.248,0.586,0.0,0.001,33083.0,19397.0,1.0
1|practice_id[B87600],0.53,0.092,0.361,0.703,0.001,0.001,33448.0,18263.0,1.0
1|practice_id[B87602],-0.744,0.091,-0.912,-0.573,0.0,0.001,35925.0,19473.0,1.0
1|practice_id[B87604],-0.597,0.091,-0.764,-0.425,0.0,0.001,34300.0,19017.0,1.0
1|practice_id[B87614],0.731,0.185,0.394,1.091,0.001,0.001,23304.0,19221.0,1.0
1|practice_id[C81001],0.083,0.092,-0.088,0.256,0.001,0.001,29988.0,18489.0,1.0
1|practice_id[C81002],0.082,0.09,-0.084,0.254,0.001,0.001,31110.0,20077.0,1.0
1|practice_id[C81004],0.03,0.091,-0.143,0.2,0.0,0.001,34222.0,19013.0,1.0
1|practice_id[C81005],0.092,0.09,-0.079,0.261,0.001,0.001,31016.0,19595.0,1.0
1|practice_id[C81006],-0.237,0.091,-0.405,-0.063,0.0,0.001,34143.0,17371.0,1.0
1|practice_id[C81007],-0.81,0.09,-0.98,-0.642,0.0,0.001,33047.0,19873.0,1.0
1|practice_id[C81008],0.293,0.09,0.121,0.458,0.0,0.001,32313.0,19408.0,1.0
1|practice_id[C81009],0.297,0.091,0.122,0.464,0.001,0.001,31350.0,19073.0,1.0
1|practice_id[C81010],-0.134,0.09,-0.305,0.032,0.0,0.001,36719.0,20022.0,1.0
1|practice_id[C81011],-1.323,0.239,-1.773,-0.874,0.001,0.002,29788.0,18840.0,1.0
1|practice_id[C81012],-0.222,0.09,-0.397,-0.058,0.0,0.001,32892.0,19135.0,1.0
1|practice_id[C81013],0.125,0.09,-0.049,0.291,0.001,0.001,32400.0,19554.0,1.0
1|practice_id[C81014],-0.472,0.09,-0.642,-0.307,0.001,0.001,31641.0,19630.0,1.0
1|practice_id[C81015],-0.413,0.09,-0.586,-0.25,0.001,0.001,29703.0,19867.0,1.0
1|practice_id[C81016],-0.588,0.091,-0.76,-0.418,0.0,0.001,33259.0,19433.0,1.0
1|practice_id[C81017],0.029,0.091,-0.144,0.2,0.0,0.001,33726.0,18968.0,1.0
1|practice_id[C81018],0.026,0.09,-0.143,0.195,0.0,0.001,32530.0,18963.0,1.0
1|practice_id[C81019],-0.038,0.1,-0.227,0.148,0.001,0.001,32353.0,18555.0,1.0
1|practice_id[C81020],0.312,0.09,0.141,0.482,0.001,0.001,31350.0,19890.0,1.0
1|practice_id[C81021],0.345,0.09,0.174,0.511,0.0,0.001,33134.0,19542.0,1.0
1|practice_id[C81022],-0.278,0.089,-0.444,-0.109,0.0,0.001,33531.0,20472.0,1.0
1|practice_id[C81023],0.461,0.091,0.292,0.632,0.0,0.001,33860.0,18559.0,1.0
1|practice_id[C81024],0.375,0.224,-0.045,0.807,0.001,0.001,24512.0,17391.0,1.0
1|practice_id[C81025],0.029,0.09,-0.137,0.203,0.001,0.001,32198.0,18510.0,1.0
1|practice_id[C81026],0.436,0.09,0.266,0.602,0.0,0.001,33776.0,20065.0,1.0
1|practice_id[C81027],-0.1,0.091,-0.264,0.076,0.0,0.001,36072.0,19210.0,1.0
1|practice_id[C81028],0.244,0.09,0.082,0.421,0.001,0.001,32124.0,19785.0,1.0
1|practice_id[C81029],0.553,0.09,0.379,0.717,0.0,0.001,33115.0,18940.0,1.0
1|practice_id[C81030],0.278,0.089,0.107,0.443,0.0,0.001,33146.0,19176.0,1.0
1|practice_id[C81031],-0.224,0.091,-0.395,-0.052,0.001,0.001,31105.0,20150.0,1.0
1|practice_id[C81032],0.135,0.091,-0.039,0.307,0.0,0.001,33755.0,19325.0,1.0
1|practice_id[C81033],-0.152,0.091,-0.324,0.017,0.001,0.001,31772.0,20168.0,1.0
1|practice_id[C81035],-0.023,0.091,-0.199,0.141,0.0,0.001,33062.0,18935.0,1.0
1|practice_id[C81036],0.328,0.09,0.158,0.498,0.001,0.001,32539.0,19406.0,1.0
1|practice_id[C81037],0.009,0.092,-0.156,0.187,0.0,0.001,41411.0,18495.0,1.0
1|practice_id[C81038],-0.314,0.09,-0.482,-0.142,0.001,0.001,32617.0,19976.0,1.0
1|practice_id[C81039],-0.136,0.09,-0.308,0.033,0.001,0.001,31041.0,19389.0,1.0
1|practice_id[C81040],-0.188,0.091,-0.365,-0.023,0.001,0.001,31339.0,17771.0,1.0
1|practice_id[C81041],-0.0,0.09,-0.173,0.165,0.001,0.001,31688.0,19082.0,1.0
1|practice_id[C81042],-0.425,0.091,-0.592,-0.25,0.0,0.001,33286.0,18554.0,1.0
1|practice_id[C81044],0.005,0.09,-0.163,0.175,0.001,0.001,31992.0,20983.0,1.0
1|practice_id[C81045],0.403,0.09,0.236,0.573,0.001,0.001,31221.0,19972.0,1.0
1|practice_id[C81046],-0.096,0.091,-0.265,0.074,0.001,0.001,32207.0,19723.0,1.0
1|practice_id[C81047],-0.126,0.09,-0.29,0.048,0.001,0.001,31109.0,19415.0,1.0
1|practice_id[C81048],0.226,0.091,0.059,0.4,0.001,0.001,31794.0,19751.0,1.0
1|practice_id[C81049],0.101,0.09,-0.065,0.273,0.001,0.001,31316.0,19692.0,1.0
1|practice_id[C81050],0.189,0.09,0.021,0.362,0.0,0.001,34040.0,20465.0,1.0
1|practice_id[C81051],-0.448,0.091,-0.618,-0.277,0.0,0.001,33360.0,17880.0,1.0
1|practice_id[C81052],-0.124,0.09,-0.297,0.042,0.001,0.001,29872.0,19570.0,1.0
1|practice_id[C81053],0.092,0.09,-0.074,0.264,0.0,0.001,34167.0,20182.0,1.0
1|practice_id[C81054],-0.32,0.09,-0.488,-0.151,0.0,0.001,32849.0,20310.0,1.0
1|practice_id[C81055],0.049,0.09,-0.121,0.219,0.0,0.001,32705.0,19249.0,1.0
1|practice_id[C81056],0.194,0.09,0.025,0.362,0.001,0.001,31727.0,19327.0,1.0
1|practice_id[C81057],-0.232,0.091,-0.403,-0.059,0.001,0.001,32899.0,19526.0,1.0
1|practice_id[C81058],0.062,0.091,-0.109,0.234,0.0,0.001,33036.0,19541.0,1.0
1|practice_id[C81059],0.176,0.09,0.01,0.349,0.0,0.001,36078.0,18935.0,1.0
1|practice_id[C81060],0.071,0.09,-0.103,0.238,0.0,0.001,36019.0,20223.0,1.0
1|practice_id[C81061],-0.665,0.09,-0.835,-0.498,0.001,0.001,28231.0,19379.0,1.0
1|practice_id[C81062],0.207,0.091,0.039,0.377,0.001,0.001,32290.0,18463.0,1.0
1|practice_id[C81064],-0.426,0.091,-0.595,-0.253,0.0,0.001,35697.0,19638.0,1.0
1|practice_id[C81066],-0.244,0.09,-0.413,-0.074,0.0,0.001,34269.0,20232.0,1.0
1|practice_id[C81067],0.137,0.091,-0.035,0.308,0.001,0.001,31297.0,19535.0,1.0
1|practice_id[C81068],0.379,0.091,0.207,0.545,0.001,0.001,29234.0,19283.0,1.0
1|practice_id[C81069],0.11,0.09,-0.06,0.278,0.001,0.001,31215.0,19701.0,1.0
1|practice_id[C81070],0.413,0.09,0.241,0.578,0.001,0.001,32354.0,19588.0,1.0
1|practice_id[C81071],0.583,0.09,0.415,0.753,0.0,0.001,34059.0,19014.0,1.0
1|practice_id[C81072],0.211,0.089,0.045,0.378,0.001,0.001,31367.0,19368.0,1.0
1|practice_id[C81073],0.261,0.09,0.097,0.435,0.001,0.001,31498.0,19859.0,1.0
1|practice_id[C81075],0.438,0.09,0.269,0.607,0.001,0.001,32666.0,19528.0,1.0
1|practice_id[C81076],0.211,0.09,0.04,0.379,0.001,0.001,31366.0,20339.0,1.0
1|practice_id[C81079],-0.729,0.302,-1.295,-0.163,0.002,0.002,25880.0,17778.0,1.0
1|practice_id[C81082],-0.463,0.09,-0.64,-0.3,0.001,0.001,31306.0,19235.0,1.0
1|practice_id[C81083],-0.401,0.09,-0.572,-0.234,0.0,0.001,36808.0,19740.0,1.0
1|practice_id[C81084],0.057,0.09,-0.115,0.223,0.001,0.001,28685.0,19218.0,1.0
1|practice_id[C81086],0.259,0.091,0.083,0.429,0.0,0.001,44239.0,18589.0,1.0
1|practice_id[C81087],0.399,0.09,0.228,0.566,0.0,0.001,35550.0,18832.0,1.0
1|practice_id[C81089],-0.139,0.09,-0.308,0.03,0.001,0.001,32455.0,20020.0,1.0
1|practice_id[C81090],0.146,0.091,-0.023,0.322,0.001,0.001,31229.0,19393.0,1.0
1|practice_id[C81091],0.326,0.091,0.154,0.494,0.0,0.001,33734.0,18708.0,1.0
1|practice_id[C81092],-0.369,0.09,-0.54,-0.202,0.0,0.001,35481.0,19036.0,1.0
1|practice_id[C81094],-0.183,0.09,-0.356,-0.016,0.001,0.001,31119.0,19528.0,1.0
1|practice_id[C81095],-0.465,0.09,-0.633,-0.294,0.001,0.001,30988.0,19647.0,1.0
1|practice_id[C81096],-0.36,0.09,-0.526,-0.191,0.0,0.001,32537.0,21208.0,1.0
1|practice_id[C81097],-0.287,0.091,-0.462,-0.12,0.0,0.001,33836.0,19182.0,1.0
1|practice_id[C81099],-0.284,0.09,-0.455,-0.116,0.0,0.001,32615.0,19885.0,1.0
1|practice_id[C81100],-0.663,0.135,-0.921,-0.412,0.001,0.001,29821.0,19449.0,1.0
1|practice_id[C81101],-0.186,0.09,-0.356,-0.015,0.0,0.001,33283.0,19548.0,1.0
1|practice_id[C81104],0.438,0.091,0.273,0.614,0.0,0.001,35852.0,19006.0,1.0
1|practice_id[C81108],0.116,0.09,-0.059,0.281,0.001,0.001,30613.0,19661.0,1.0
1|practice_id[C81110],0.256,0.091,0.088,0.427,0.0,0.001,33030.0,18656.0,1.0
1|practice_id[C81113],0.319,0.09,0.155,0.492,0.001,0.001,30624.0,18979.0,1.0
1|practice_id[C81114],-0.119,0.09,-0.287,0.054,0.001,0.001,32419.0,19515.0,1.0
1|practice_id[C81115],0.361,0.091,0.186,0.528,0.001,0.001,31094.0,19767.0,1.0
1|practice_id[C81116],1.108,0.317,0.522,1.711,0.002,0.002,27088.0,19534.0,1.0
1|practice_id[C81118],0.794,0.09,0.621,0.962,0.0,0.001,34887.0,20233.0,1.0
1|practice_id[C81604],-0.458,0.09,-0.627,-0.288,0.001,0.001,32265.0,19952.0,1.0
1|practice_id[C81611],-0.165,0.091,-0.34,0.0,0.0,0.001,35893.0,20062.0,1.0
1|practice_id[C81616],0.201,0.09,0.033,0.369,0.0,0.001,32158.0,18653.0,1.0
1|practice_id[C81617],0.873,0.319,0.247,1.447,0.002,0.002,24269.0,18571.0,1.0
1|practice_id[C81627],-0.534,0.182,-0.878,-0.194,0.001,0.001,26797.0,19011.0,1.0
1|practice_id[C81629],-1.054,0.144,-1.325,-0.785,0.001,0.001,27171.0,18569.0,1.0
1|practice_id[C81633],-0.51,0.162,-0.812,-0.209,0.001,0.001,25139.0,19779.0,1.0
1|practice_id[C81638],-0.001,0.09,-0.171,0.167,0.001,0.001,29636.0,19017.0,1.0
1|practice_id[C81642],0.354,0.091,0.183,0.522,0.0,0.001,36374.0,19525.0,1.0
1|practice_id[C81647],0.56,0.09,0.387,0.727,0.0,0.001,33537.0,19268.0,1.0
1|practice_id[C81648],0.562,0.091,0.394,0.736,0.0,0.001,33625.0,19978.0,1.0
1|practice_id[C81649],0.052,0.091,-0.117,0.227,0.0,0.001,33707.0,20082.0,1.0
1|practice_id[C81652],-0.076,0.091,-0.246,0.098,0.001,0.001,29810.0,19550.0,1.0
1|practice_id[C81653],-0.042,0.09,-0.216,0.123,0.001,0.001,30092.0,19576.0,1.0
1|practice_id[C81654],-0.018,0.115,-0.235,0.197,0.001,0.001,28995.0,19584.0,1.0
1|practice_id[C81655],0.555,0.091,0.379,0.722,0.001,0.001,32928.0,19738.0,1.0
1|practice_id[C81658],-0.199,0.091,-0.373,-0.031,0.001,0.001,27727.0,18822.0,1.0
1|practice_id[C81661],0.063,0.09,-0.106,0.23,0.0,0.001,32568.0,19772.0,1.0
1|practice_id[C81662],0.24,0.09,0.074,0.41,0.0,0.001,32509.0,20048.0,1.0
1|practice_id[C81665],-0.358,0.202,-0.742,0.015,0.001,0.001,27947.0,19059.0,1.0
1|practice_id[C81667],-0.206,0.123,-0.43,0.026,0.001,0.001,33687.0,19620.0,1.0
1|practice_id[C81680],0.112,0.31,-0.458,0.707,0.002,0.002,29459.0,19211.0,1.0
1|practice_id[C82001],-0.324,0.09,-0.493,-0.156,0.001,0.001,31789.0,18814.0,1.0
1|practice_id[C82002],-0.1,0.091,-0.273,0.069,0.001,0.001,32678.0,19575.0,1.0
1|practice_id[C82003],0.353,0.09,0.183,0.522,0.0,0.001,34354.0,19799.0,1.0
1|practice_id[C82005],-0.084,0.091,-0.247,0.094,0.0,0.001,36143.0,20598.0,1.0
1|practice_id[C82007],0.502,0.09,0.331,0.668,0.001,0.001,31238.0,19632.0,1.0
1|practice_id[C82008],0.684,0.09,0.514,0.851,0.0,0.001,35174.0,20215.0,1.0
1|practice_id[C82009],0.081,0.09,-0.092,0.246,0.001,0.001,32099.0,19997.0,1.0
1|practice_id[C82010],0.475,0.09,0.307,0.645,0.001,0.001,29526.0,18981.0,1.0
1|practice_id[C82011],0.073,0.171,-0.248,0.394,0.001,0.001,31745.0,20029.0,1.0
1|practice_id[C82012],-0.14,0.091,-0.31,0.028,0.001,0.001,32763.0,20658.0,1.0
1|practice_id[C82013],-0.092,0.09,-0.256,0.083,0.0,0.001,35293.0,19483.0,1.0
1|practice_id[C82014],-0.309,0.091,-0.486,-0.141,0.0,0.001,34720.0,19241.0,1.0
1|practice_id[C82015],-0.626,0.124,-0.867,-0.4,0.001,0.001,33002.0,19654.0,1.0
1|practice_id[C82016],-0.159,0.09,-0.331,0.007,0.001,0.001,32145.0,19486.0,1.0
1|practice_id[C82017],-0.023,0.091,-0.193,0.149,0.0,0.001,33217.0,19979.0,1.0
1|practice_id[C82018],0.921,0.091,0.748,1.09,0.001,0.001,32159.0,18979.0,1.0
1|practice_id[C82019],0.109,0.09,-0.064,0.275,0.0,0.001,33352.0,19205.0,1.0
1|practice_id[C82020],0.583,0.09,0.415,0.751,0.001,0.001,29546.0,19812.0,1.0
1|practice_id[C82021],0.345,0.09,0.176,0.512,0.0,0.001,37492.0,19074.0,1.0
1|practice_id[C82022],0.116,0.09,-0.055,0.284,0.0,0.001,33047.0,19451.0,1.0
1|practice_id[C82023],-0.68,0.133,-0.918,-0.42,0.001,0.001,29384.0,19119.0,1.0
1|practice_id[C82024],-0.333,0.091,-0.5,-0.16,0.0,0.001,33623.0,20531.0,1.0
1|practice_id[C82025],-0.473,0.09,-0.639,-0.299,0.001,0.001,30696.0,20232.0,1.0
1|practice_id[C82026],0.691,0.173,0.362,1.01,0.001,0.001,32809.0,19310.0,1.0
1|practice_id[C82027],0.591,0.091,0.423,0.766,0.0,0.001,33291.0,18790.0,1.0
1|practice_id[C82028],0.149,0.091,-0.021,0.319,0.001,0.001,30066.0,18776.0,1.0
1|practice_id[C82029],0.731,0.09,0.564,0.902,0.0,0.001,35378.0,19497.0,1.0
1|practice_id[C82030],0.183,0.09,0.013,0.351,0.0,0.001,33153.0,19537.0,1.0
1|practice_id[C82031],0.251,0.09,0.078,0.419,0.0,0.001,34924.0,19539.0,1.0
1|practice_id[C82032],-0.163,0.09,-0.334,0.007,0.001,0.001,32353.0,18924.0,1.0
1|practice_id[C82033],-0.107,0.091,-0.274,0.068,0.001,0.001,30341.0,19261.0,1.0
1|practice_id[C82034],-0.303,0.09,-0.476,-0.138,0.001,0.001,31569.0,19995.0,1.0
1|practice_id[C82035],-0.044,0.174,-0.371,0.286,0.001,0.001,31076.0,20049.0,1.0
1|practice_id[C82036],0.474,0.1,0.285,0.66,0.001,0.001,29436.0,20127.0,1.0
1|practice_id[C82037],0.045,0.091,-0.127,0.211,0.001,0.001,31124.0,19746.0,1.0
1|practice_id[C82038],-0.405,0.091,-0.576,-0.236,0.001,0.001,31116.0,19817.0,1.0
1|practice_id[C82039],0.029,0.091,-0.141,0.199,0.001,0.001,32700.0,19533.0,1.0
1|practice_id[C82040],0.223,0.09,0.051,0.39,0.0,0.001,32716.0,19313.0,1.0
1|practice_id[C82041],0.097,0.173,-0.231,0.417,0.001,0.001,31297.0,20006.0,1.0
1|practice_id[C82042],-0.027,0.089,-0.191,0.145,0.0,0.001,32931.0,19638.0,1.0
1|practice_id[C82043],0.649,0.091,0.476,0.816,0.001,0.001,30686.0,19774.0,1.0
1|practice_id[C82044],-0.3,0.091,-0.467,-0.127,0.001,0.001,30659.0,19384.0,1.0
1|practice_id[C82045],0.014,0.091,-0.157,0.182,0.0,0.001,36492.0,19019.0,1.0
1|practice_id[C82046],0.304,0.09,0.133,0.471,0.001,0.001,32512.0,17459.0,1.0
1|practice_id[C82047],0.26,0.09,0.094,0.43,0.0,0.001,33854.0,18966.0,1.0
1|practice_id[C82048],-0.463,0.09,-0.634,-0.297,0.001,0.001,30847.0,20365.0,1.0
1|practice_id[C82050],0.425,0.09,0.257,0.592,0.0,0.001,32714.0,19789.0,1.0
1|practice_id[C82051],0.003,0.089,-0.162,0.174,0.001,0.001,30852.0,19864.0,1.0
1|practice_id[C82052],-0.131,0.09,-0.304,0.034,0.001,0.001,32080.0,18924.0,1.0
1|practice_id[C82053],0.314,0.091,0.147,0.486,0.001,0.001,31078.0,18829.0,1.0
1|practice_id[C82054],0.078,0.09,-0.094,0.244,0.001,0.001,31461.0,18220.0,1.0
1|practice_id[C82055],-0.224,0.09,-0.394,-0.054,0.001,0.001,32155.0,19090.0,1.0
1|practice_id[C82056],-0.105,0.091,-0.279,0.064,0.0,0.001,33631.0,19023.0,1.0
1|practice_id[C82058],-0.887,0.191,-1.243,-0.527,0.001,0.001,26901.0,19594.0,1.0
1|practice_id[C82059],0.266,0.09,0.095,0.433,0.0,0.001,34185.0,19415.0,1.0
1|practice_id[C82060],0.409,0.09,0.239,0.575,0.001,0.001,30638.0,20070.0,1.0
1|practice_id[C82061],0.019,0.09,-0.149,0.188,0.001,0.001,31034.0,19527.0,1.0
1|practice_id[C82062],-0.14,0.091,-0.312,0.027,0.001,0.001,31758.0,19955.0,1.0
1|practice_id[C82063],0.185,0.09,0.017,0.351,0.0,0.001,33717.0,19172.0,1.0
1|practice_id[C82064],-0.127,0.091,-0.302,0.042,0.001,0.001,31674.0,18054.0,1.0
1|practice_id[C82065],-0.27,0.211,-0.671,0.124,0.001,0.001,24335.0,19246.0,1.0
1|practice_id[C82066],0.023,0.09,-0.147,0.189,0.001,0.001,30972.0,19504.0,1.0
1|practice_id[C82067],0.071,0.089,-0.097,0.239,0.001,0.001,30114.0,19523.0,1.0
1|practice_id[C82068],0.022,0.091,-0.149,0.194,0.0,0.001,33451.0,20059.0,1.0
1|practice_id[C82070],0.142,0.172,-0.168,0.482,0.001,0.001,31466.0,19735.0,1.0
1|practice_id[C82071],0.261,0.09,0.091,0.429,0.001,0.001,31017.0,18338.0,1.0
1|practice_id[C82072],-0.539,0.091,-0.708,-0.365,0.001,0.001,33068.0,19253.0,1.0
1|practice_id[C82073],0.456,0.091,0.285,0.626,0.001,0.001,31602.0,19391.0,1.0
1|practice_id[C82075],-0.041,0.091,-0.207,0.135,0.001,0.001,32145.0,18431.0,1.0
1|practice_id[C82076],-0.175,0.09,-0.347,-0.012,0.0,0.001,33304.0,21148.0,1.0
1|practice_id[C82077],0.086,0.09,-0.082,0.257,0.0,0.001,34286.0,19867.0,1.0
1|practice_id[C82078],0.113,0.091,-0.06,0.282,0.001,0.001,32728.0,19391.0,1.0
1|practice_id[C82079],0.27,0.091,0.103,0.443,0.0,0.001,33212.0,19905.0,1.0
1|practice_id[C82080],0.104,0.09,-0.064,0.275,0.0,0.001,32728.0,18113.0,1.0
1|practice_id[C82081],-0.455,0.195,-0.815,-0.085,0.001,0.001,27294.0,18939.0,1.0
1|practice_id[C82082],0.639,0.09,0.476,0.813,0.0,0.001,33997.0,20076.0,1.0
1|practice_id[C82084],0.063,0.091,-0.105,0.237,0.0,0.001,33505.0,18825.0,1.0
1|practice_id[C82085],-0.898,0.362,-1.553,-0.188,0.002,0.002,23682.0,18684.0,1.0
1|practice_id[C82086],0.192,0.089,0.026,0.362,0.0,0.001,34850.0,19873.0,1.0
1|practice_id[C82088],-0.151,0.089,-0.32,0.012,0.0,0.001,32611.0,20414.0,1.0
1|practice_id[C82091],-0.406,0.09,-0.572,-0.237,0.001,0.001,31588.0,20419.0,1.0
1|practice_id[C82092],-0.096,0.091,-0.265,0.077,0.0,0.001,35118.0,18864.0,1.0
1|practice_id[C82093],-0.325,0.091,-0.496,-0.154,0.0,0.001,34661.0,18769.0,1.0
1|practice_id[C82094],-0.381,0.09,-0.553,-0.214,0.0,0.001,33256.0,19189.0,1.0
1|practice_id[C82095],0.152,0.091,-0.016,0.325,0.0,0.001,33679.0,19401.0,1.0
1|practice_id[C82096],0.14,0.09,-0.025,0.312,0.0,0.001,33309.0,19417.0,1.0
1|practice_id[C82097],-0.538,0.09,-0.701,-0.362,0.0,0.001,35622.0,19560.0,1.0
1|practice_id[C82098],-0.047,0.09,-0.213,0.124,0.0,0.001,35470.0,20029.0,1.0
1|practice_id[C82099],0.414,0.09,0.243,0.581,0.0,0.001,33472.0,20213.0,1.0
1|practice_id[C82100],0.527,0.09,0.355,0.692,0.001,0.001,30779.0,19566.0,1.0
1|practice_id[C82102],-0.674,0.09,-0.85,-0.513,0.001,0.001,30987.0,19300.0,1.0
1|practice_id[C82103],1.294,0.173,0.973,1.624,0.001,0.001,31509.0,19328.0,1.0
1|practice_id[C82105],-0.472,0.09,-0.645,-0.305,0.0,0.001,34119.0,19330.0,1.0
1|practice_id[C82106],0.351,0.207,-0.041,0.737,0.001,0.001,32277.0,19129.0,1.0
1|practice_id[C82107],0.183,0.09,0.014,0.352,0.001,0.001,32009.0,19225.0,1.0
1|practice_id[C82108],-1.184,0.162,-1.486,-0.883,0.001,0.001,29963.0,18742.0,1.0
1|practice_id[C82109],-0.162,0.089,-0.331,0.006,0.001,0.001,30780.0,19827.0,1.0
1|practice_id[C82111],0.573,0.172,0.246,0.888,0.001,0.001,33473.0,19004.0,1.0
1|practice_id[C82112],-0.658,0.09,-0.822,-0.484,0.001,0.001,31099.0,19797.0,1.0
1|practice_id[C82114],-0.003,0.089,-0.174,0.162,0.001,0.001,30608.0,18772.0,1.0
1|practice_id[C82116],-0.225,0.089,-0.385,-0.049,0.001,0.001,30655.0,19071.0,1.0
1|practice_id[C82119],0.128,0.091,-0.046,0.294,0.001,0.001,32190.0,19460.0,1.0
1|practice_id[C82120],-0.057,0.091,-0.234,0.108,0.0,0.001,33391.0,19528.0,1.0
1|practice_id[C82121],-0.212,0.089,-0.382,-0.045,0.0,0.001,33698.0,19869.0,1.0
1|practice_id[C82122],0.43,0.089,0.265,0.601,0.001,0.001,29014.0,19071.0,1.0
1|practice_id[C82123],0.574,0.116,0.354,0.792,0.001,0.001,30207.0,19176.0,1.0
1|practice_id[C82124],-0.001,0.09,-0.17,0.168,0.001,0.001,31198.0,19279.0,1.0
1|practice_id[C82600],-0.189,0.091,-0.355,-0.019,0.0,0.001,34350.0,19430.0,1.0
1|practice_id[C82610],0.14,0.091,-0.031,0.31,0.001,0.001,32782.0,19977.0,1.0
1|practice_id[C82611],-0.009,0.092,-0.181,0.163,0.001,0.001,32177.0,18828.0,1.0
1|practice_id[C82614],0.466,0.09,0.289,0.628,0.0,0.001,33966.0,19700.0,1.0
1|practice_id[C82620],0.494,0.09,0.325,0.667,0.001,0.001,32004.0,19022.0,1.0
1|practice_id[C82623],0.32,0.091,0.146,0.487,0.001,0.001,31511.0,20447.0,1.0
1|practice_id[C82624],-0.333,0.09,-0.506,-0.17,0.0,0.001,35911.0,19104.0,1.0
1|practice_id[C82625],-0.975,0.282,-1.504,-0.447,0.002,0.002,23142.0,18968.0,1.0
1|practice_id[C82626],-0.19,0.09,-0.36,-0.019,0.0,0.001,35079.0,19273.0,1.0
1|practice_id[C82627],-0.482,0.091,-0.653,-0.311,0.0,0.001,32924.0,19435.0,1.0
1|practice_id[C82628],0.108,0.091,-0.061,0.28,0.001,0.001,32304.0,18532.0,1.0
1|practice_id[C82631],-0.125,0.09,-0.297,0.043,0.001,0.001,31547.0,18100.0,1.0
1|practice_id[C82634],-0.376,0.09,-0.542,-0.206,0.0,0.001,34624.0,20518.0,1.0
1|practice_id[C82639],-0.563,0.091,-0.733,-0.392,0.001,0.001,32795.0,19771.0,1.0
1|practice_id[C82641],0.93,0.294,0.379,1.478,0.002,0.002,27371.0,19345.0,1.0
1|practice_id[C82642],-0.264,0.09,-0.432,-0.094,0.001,0.001,32556.0,20743.0,1.0
1|practice_id[C82643],-0.33,0.09,-0.498,-0.161,0.001,0.001,30380.0,19285.0,1.0
1|practice_id[C82644],-0.087,0.09,-0.256,0.08,0.001,0.001,30906.0,18694.0,1.0
1|practice_id[C82649],0.195,0.091,0.02,0.361,0.001,0.001,31636.0,19807.0,1.0
1|practice_id[C82650],0.05,0.09,-0.121,0.219,0.0,0.001,33313.0,19710.0,1.0
1|practice_id[C82651],0.188,0.09,0.012,0.351,0.001,0.001,30601.0,19334.0,1.0
1|practice_id[C82653],0.082,0.091,-0.087,0.256,0.0,0.001,35383.0,19402.0,1.0
1|practice_id[C82655],0.36,0.239,-0.085,0.809,0.001,0.002,29792.0,18764.0,1.0
1|practice_id[C82656],0.527,0.091,0.357,0.701,0.0,0.001,33246.0,19703.0,1.0
1|practice_id[C82657],0.377,0.091,0.202,0.544,0.001,0.001,31838.0,19831.0,1.0
1|practice_id[C82659],0.752,0.09,0.583,0.921,0.001,0.001,31195.0,19680.0,1.0
1|practice_id[C82660],-0.111,0.09,-0.279,0.056,0.0,0.001,32587.0,20365.0,1.0
1|practice_id[C82662],-0.269,0.091,-0.442,-0.102,0.001,0.001,31820.0,18626.0,1.0
