,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[F81746],0.041,0.089,-0.127,0.209,0.001,0.001,30257.0,19627.0,1.0
1|practice_id[F81749],-0.009,0.091,-0.185,0.157,0.001,0.001,31288.0,20021.0,1.0
1|practice_id[F81751],0.223,0.091,0.048,0.39,0.001,0.001,30344.0,19851.0,1.0
1|practice_id[F81755],-0.74,0.138,-1.0,-0.482,0.001,0.001,24292.0,19399.0,1.0
1|practice_id[F81756],-0.061,0.098,-0.249,0.118,0.001,0.001,28130.0,20163.0,1.0
1|practice_id[F81757],0.203,0.091,0.032,0.374,0.001,0.001,30462.0,20334.0,1.0
1|practice_id[F81758],-0.356,0.119,-0.573,-0.131,0.001,0.001,26498.0,19672.0,1.0
1|practice_id[F82001],0.275,0.09,0.106,0.448,0.0,0.001,34213.0,17848.0,1.0
1|practice_id[F82002],0.451,0.091,0.282,0.621,0.001,0.001,30392.0,19595.0,1.0
1|practice_id[F82003],0.222,0.091,0.054,0.395,0.001,0.001,31251.0,19265.0,1.0
1|practice_id[F82004],-0.566,0.162,-0.872,-0.272,0.001,0.001,26776.0,18846.0,1.0
1|practice_id[F82005],-0.129,0.09,-0.297,0.044,0.0,0.001,32964.0,18089.0,1.0
1|practice_id[F82006],0.772,0.091,0.605,0.949,0.001,0.001,30290.0,19848.0,1.0
1|practice_id[F82007],0.294,0.091,0.126,0.467,0.001,0.001,29826.0,18789.0,1.0
1|practice_id[F82008],0.275,0.091,0.11,0.454,0.001,0.001,31620.0,18087.0,1.0
1|practice_id[F82009],0.35,0.091,0.183,0.527,0.001,0.001,29752.0,19147.0,1.0
1|practice_id[F82010],-0.149,0.09,-0.314,0.022,0.001,0.001,29249.0,19621.0,1.0
1|practice_id[F82011],0.227,0.091,0.056,0.398,0.001,0.001,29633.0,19198.0,1.0
1|practice_id[F82012],-0.164,0.092,-0.334,0.008,0.001,0.001,31992.0,20126.0,1.0
1|practice_id[F82013],0.042,0.091,-0.129,0.214,0.001,0.001,29669.0,19020.0,1.0
1|practice_id[F82014],0.116,0.091,-0.056,0.285,0.001,0.001,31513.0,19266.0,1.0
1|practice_id[F82015],0.549,0.09,0.382,0.72,0.001,0.001,29974.0,20609.0,1.0
1|practice_id[F82016],0.485,0.09,0.318,0.657,0.001,0.001,27937.0,19363.0,1.0
1|practice_id[F82017],-0.12,0.09,-0.293,0.044,0.0,0.001,33015.0,19460.0,1.0
1|practice_id[F82018],0.314,0.091,0.14,0.483,0.001,0.001,29718.0,18252.0,1.0
1|practice_id[F82019],0.409,0.09,0.244,0.582,0.001,0.001,30831.0,19442.0,1.0
1|practice_id[F82020],-0.739,0.171,-1.058,-0.416,0.001,0.001,26947.0,18806.0,1.0
1|practice_id[F82021],-0.011,0.091,-0.179,0.164,0.001,0.001,29909.0,19589.0,1.0
1|practice_id[F82022],-0.194,0.09,-0.363,-0.025,0.001,0.001,30796.0,18685.0,1.0
1|practice_id[F82023],-0.218,0.09,-0.385,-0.045,0.001,0.001,28946.0,19058.0,1.0
1|practice_id[F82025],0.254,0.09,0.082,0.423,0.001,0.001,30329.0,19155.0,1.0
1|practice_id[F82027],0.064,0.09,-0.103,0.237,0.0,0.001,33174.0,20230.0,1.0
1|practice_id[F82028],0.32,0.09,0.151,0.49,0.001,0.001,30256.0,20270.0,1.0
1|practice_id[F82030],0.283,0.091,0.11,0.449,0.001,0.001,30397.0,20182.0,1.0
1|practice_id[F82031],0.342,0.091,0.174,0.513,0.001,0.001,32681.0,18892.0,1.0
1|practice_id[F82033],0.491,0.09,0.327,0.666,0.001,0.001,30366.0,19544.0,1.0
1|practice_id[F82034],-0.232,0.092,-0.409,-0.065,0.001,0.001,28740.0,18711.0,1.0
1|practice_id[F82038],0.536,0.09,0.371,0.71,0.001,0.001,30977.0,18947.0,1.0
1|practice_id[F82039],-0.145,0.09,-0.315,0.024,0.001,0.001,30792.0,19144.0,1.0
1|practice_id[F82040],-0.425,0.091,-0.592,-0.251,0.001,0.001,28529.0,20253.0,1.0
1|practice_id[F82042],-0.487,0.091,-0.654,-0.313,0.001,0.001,31773.0,19046.0,1.0
1|practice_id[F82045],-0.195,0.091,-0.359,-0.021,0.001,0.001,29782.0,19761.0,1.0
1|practice_id[F82051],0.197,0.091,0.033,0.375,0.001,0.001,32598.0,20131.0,1.0
1|practice_id[F82052],1.037,0.247,0.586,1.507,0.002,0.002,25303.0,18458.0,1.0
1|practice_id[F82053],0.674,0.09,0.504,0.843,0.001,0.001,31223.0,19352.0,1.0
1|practice_id[F82055],-0.382,0.09,-0.552,-0.214,0.0,0.001,33752.0,20200.0,1.0
1|practice_id[F82604],0.207,0.09,0.04,0.377,0.001,0.001,30848.0,20023.0,1.0
1|practice_id[F82607],0.569,0.091,0.396,0.74,0.001,0.001,29265.0,19304.0,1.0
1|practice_id[F82608],-0.181,0.313,-0.78,0.398,0.002,0.002,24568.0,18185.0,1.0
1|practice_id[F82609],-0.251,0.09,-0.418,-0.08,0.001,0.001,29529.0,18911.0,1.0
1|practice_id[F82610],0.014,0.091,-0.157,0.184,0.0,0.001,33803.0,19857.0,1.0
1|practice_id[F82612],-0.289,0.091,-0.458,-0.119,0.001,0.001,30579.0,19526.0,1.0
1|practice_id[F82614],0.506,0.09,0.342,0.68,0.001,0.001,31498.0,19261.0,1.0
1|practice_id[F82619],-0.755,0.09,-0.928,-0.591,0.001,0.001,31074.0,18801.0,1.0
1|practice_id[F82621],0.468,0.091,0.305,0.642,0.001,0.001,32050.0,19812.0,1.0
1|practice_id[F82624],-0.489,0.09,-0.662,-0.323,0.001,0.001,30104.0,19574.0,1.0
1|practice_id[F82625],0.171,0.09,-0.002,0.338,0.001,0.001,31219.0,19960.0,1.0
1|practice_id[F82627],0.64,0.089,0.475,0.81,0.0,0.001,32042.0,20420.0,1.0
1|practice_id[F82629],-0.673,0.243,-1.131,-0.221,0.002,0.002,24845.0,18553.0,1.0
1|practice_id[F82630],-0.171,0.089,-0.342,-0.009,0.001,0.001,28789.0,20133.0,1.0
1|practice_id[F82634],0.067,0.09,-0.1,0.239,0.001,0.001,30278.0,18903.0,1.0
1|practice_id[F82638],-0.379,0.09,-0.542,-0.205,0.001,0.001,26818.0,19311.0,1.0
1|practice_id[F82639],-0.116,0.093,-0.288,0.058,0.001,0.001,31187.0,19266.0,1.0
1|practice_id[F82641],-0.14,0.185,-0.492,0.203,0.001,0.001,23445.0,18865.0,1.0
1|practice_id[F82642],-0.399,0.09,-0.571,-0.23,0.001,0.001,30254.0,17487.0,1.0
1|practice_id[F82643],-0.408,0.186,-0.751,-0.053,0.001,0.001,27290.0,19352.0,1.0
1|practice_id[F82646],-0.596,0.15,-0.882,-0.32,0.001,0.001,23368.0,19170.0,1.0
1|practice_id[F82647],0.276,0.09,0.107,0.446,0.0,0.001,32704.0,19788.0,1.0
1|practice_id[F82648],-0.306,0.09,-0.47,-0.132,0.0,0.001,33633.0,20491.0,1.0
1|practice_id[F82649],-0.137,0.09,-0.302,0.036,0.001,0.001,29776.0,18282.0,1.0
1|practice_id[F82650],0.138,0.092,-0.033,0.31,0.001,0.001,31791.0,18815.0,1.0
1|practice_id[F82653],-0.423,0.103,-0.617,-0.232,0.001,0.001,26060.0,19687.0,1.0
1|practice_id[F82657],-1.196,0.284,-1.742,-0.677,0.002,0.002,24288.0,18550.0,1.0
1|practice_id[F82660],0.302,0.091,0.139,0.482,0.001,0.001,29184.0,19780.0,1.0
1|practice_id[F82661],0.089,0.09,-0.078,0.259,0.001,0.001,30970.0,19938.0,1.0
1|practice_id[F82663],-0.299,0.091,-0.464,-0.124,0.001,0.001,29643.0,18337.0,1.0
1|practice_id[F82665],-0.808,0.137,-1.071,-0.559,0.001,0.001,23259.0,19191.0,1.0
1|practice_id[F82666],0.02,0.09,-0.148,0.19,0.001,0.001,27396.0,19538.0,1.0
1|practice_id[F82668],0.144,0.125,-0.086,0.381,0.001,0.001,25670.0,19751.0,1.0
1|practice_id[F82670],-0.505,0.089,-0.677,-0.343,0.001,0.001,28514.0,19044.0,1.0
1|practice_id[F82671],-0.289,0.089,-0.455,-0.12,0.0,0.001,32726.0,19685.0,1.0
1|practice_id[F82674],0.047,0.09,-0.125,0.21,0.001,0.001,30890.0,19842.0,1.0
1|practice_id[F82675],0.11,0.09,-0.058,0.278,0.0,0.001,33825.0,20392.0,1.0
1|practice_id[F82676],0.059,0.091,-0.112,0.229,0.001,0.001,31073.0,19356.0,1.0
1|practice_id[F82677],-0.33,0.091,-0.502,-0.16,0.001,0.001,30858.0,20347.0,1.0
1|practice_id[F82678],0.071,0.091,-0.098,0.243,0.001,0.001,29531.0,19536.0,1.0
1|practice_id[F82679],-0.347,0.09,-0.517,-0.18,0.001,0.001,30567.0,19788.0,1.0
1|practice_id[F82680],0.236,0.092,0.063,0.408,0.001,0.001,26749.0,20403.0,1.0
1|practice_id[F82686],-0.318,0.091,-0.491,-0.151,0.001,0.001,30241.0,19437.0,1.0
1|practice_id[F82744],-0.825,0.291,-1.381,-0.294,0.002,0.002,25314.0,18427.0,1.0
1|practice_id[F83002],0.018,0.09,-0.151,0.188,0.0,0.001,33054.0,19432.0,1.0
1|practice_id[F83003],0.16,0.09,-0.005,0.333,0.0,0.001,33658.0,19290.0,1.0
1|practice_id[F83004],-0.624,0.091,-0.797,-0.456,0.001,0.001,29045.0,18916.0,1.0
1|practice_id[F83005],-0.266,0.091,-0.437,-0.097,0.001,0.001,30508.0,20254.0,1.0
1|practice_id[F83006],-0.052,0.09,-0.221,0.119,0.001,0.001,29916.0,18739.0,1.0
1|practice_id[F83007],-0.27,0.09,-0.436,-0.098,0.001,0.001,30933.0,19625.0,1.0
1|practice_id[F83008],0.11,0.091,-0.061,0.279,0.001,0.001,31871.0,20250.0,1.0
1|practice_id[F83010],-0.232,0.091,-0.405,-0.063,0.001,0.001,32792.0,19762.0,1.0
1|practice_id[F83011],-0.128,0.091,-0.3,0.041,0.001,0.001,28708.0,19397.0,1.0
1|practice_id[F83012],-0.112,0.091,-0.28,0.061,0.0,0.001,33030.0,19466.0,1.0
1|practice_id[F83013],-1.365,0.238,-1.82,-0.926,0.002,0.001,22290.0,17293.0,1.0
1|practice_id[F83015],-0.162,0.091,-0.33,0.008,0.001,0.001,29350.0,19012.0,1.0
1|practice_id[F83017],-0.223,0.09,-0.394,-0.056,0.001,0.001,32120.0,19205.0,1.0
1|practice_id[F83018],0.702,0.09,0.527,0.865,0.0,0.001,33104.0,19834.0,1.0
1|practice_id[F83019],-0.107,0.091,-0.28,0.06,0.001,0.001,31055.0,18680.0,1.0
1|practice_id[F83020],-0.083,0.09,-0.25,0.089,0.001,0.001,30183.0,19106.0,1.0
1|practice_id[F83021],0.266,0.091,0.092,0.432,0.001,0.001,31081.0,18965.0,1.0
1|practice_id[F83022],-0.137,0.091,-0.308,0.038,0.001,0.001,30366.0,19052.0,1.0
1|practice_id[F83023],-0.082,0.091,-0.25,0.089,0.001,0.001,28214.0,19329.0,1.0
1|practice_id[F83025],0.46,0.091,0.287,0.628,0.001,0.001,31444.0,19188.0,1.0
1|practice_id[F83027],0.535,0.09,0.366,0.704,0.001,0.001,29971.0,19303.0,1.0
1|practice_id[F83030],-0.503,0.148,-0.776,-0.219,0.001,0.001,24846.0,17712.0,1.0
1|practice_id[F83031],-1.118,0.239,-1.574,-0.682,0.002,0.002,22871.0,17962.0,1.0
1|practice_id[F83032],-0.235,0.09,-0.4,-0.064,0.001,0.001,31897.0,20034.0,1.0
1|practice_id[F83033],0.093,0.09,-0.071,0.27,0.001,0.001,29477.0,18606.0,1.0
1|practice_id[F83034],0.198,0.091,0.034,0.375,0.001,0.001,30657.0,19448.0,1.0
1|practice_id[F83039],-0.451,0.091,-0.62,-0.277,0.001,0.001,29177.0,19121.0,1.0
1|practice_id[F83040],-0.483,0.276,-0.988,0.047,0.002,0.002,23861.0,17918.0,1.0
1|practice_id[F83042],-0.64,0.091,-0.811,-0.471,0.001,0.001,30116.0,19085.0,1.0
1|practice_id[F83043],0.069,0.091,-0.104,0.238,0.001,0.001,28532.0,19338.0,1.0
1|practice_id[F83044],-0.472,0.089,-0.643,-0.307,0.001,0.001,30289.0,19322.0,1.0
1|practice_id[F83045],0.107,0.09,-0.059,0.28,0.001,0.001,31746.0,20471.0,1.0
1|practice_id[F83048],0.394,0.09,0.225,0.562,0.001,0.001,30962.0,20090.0,1.0
1|practice_id[F83049],-0.987,0.242,-1.441,-0.532,0.002,0.001,21884.0,18007.0,1.0
1|practice_id[F83050],0.094,0.091,-0.078,0.262,0.001,0.001,32484.0,19061.0,1.0
1|practice_id[F83051],-0.664,0.104,-0.858,-0.47,0.001,0.001,27849.0,19498.0,1.0
1|practice_id[F83052],-0.56,0.09,-0.731,-0.395,0.001,0.001,27653.0,19846.0,1.0
1|practice_id[F83053],-0.236,0.089,-0.401,-0.07,0.001,0.001,27505.0,19501.0,1.0
1|practice_id[F83055],-0.459,0.09,-0.63,-0.294,0.0,0.001,32441.0,19471.0,1.0
1|practice_id[F83056],-0.735,0.09,-0.901,-0.562,0.001,0.001,30872.0,20323.0,1.0
1|practice_id[F83057],0.321,0.091,0.156,0.497,0.001,0.001,32301.0,19347.0,1.0
1|practice_id[F83058],-0.224,0.09,-0.399,-0.061,0.001,0.001,30310.0,19443.0,1.0
1|practice_id[F83059],-0.104,0.09,-0.276,0.06,0.001,0.001,29092.0,20114.0,1.0
1|practice_id[F83060],0.07,0.091,-0.1,0.242,0.001,0.001,29197.0,19093.0,1.0
1|practice_id[F83061],-0.115,0.091,-0.284,0.056,0.001,0.001,32463.0,20119.0,1.0
1|practice_id[F83063],0.012,0.09,-0.159,0.184,0.001,0.001,28512.0,18805.0,1.0
1|practice_id[F83064],-0.296,0.09,-0.469,-0.131,0.001,0.001,30304.0,19500.0,1.0
1|practice_id[F83602],-1.064,0.258,-1.541,-0.574,0.002,0.002,22808.0,18822.0,1.0
1|practice_id[F83615],0.07,0.09,-0.101,0.238,0.001,0.001,29582.0,18839.0,1.0
1|practice_id[F83623],0.027,0.09,-0.141,0.2,0.001,0.001,32638.0,19432.0,1.0
1|practice_id[F83624],-0.246,0.09,-0.416,-0.078,0.001,0.001,30879.0,19378.0,1.0
1|practice_id[F83630],-1.1,0.263,-1.578,-0.593,0.002,0.002,25095.0,17995.0,1.0
1|practice_id[F83632],0.064,0.09,-0.102,0.233,0.001,0.001,31770.0,20290.0,1.0
1|practice_id[F83633],-0.703,0.092,-0.883,-0.538,0.001,0.001,33165.0,20157.0,1.0
1|practice_id[F83635],-0.363,0.091,-0.54,-0.197,0.001,0.001,29799.0,20075.0,1.0
1|practice_id[F83648],1.0,0.179,0.646,1.325,0.001,0.001,23967.0,18925.0,1.0
1|practice_id[F83652],-0.081,0.09,-0.249,0.091,0.001,0.001,29901.0,19469.0,1.0
1|practice_id[F83658],-0.332,0.09,-0.498,-0.163,0.001,0.001,30453.0,19797.0,1.0
1|practice_id[F83660],-0.224,0.09,-0.393,-0.056,0.001,0.001,29745.0,20343.0,1.0
1|practice_id[F83663],-0.953,0.297,-1.518,-0.397,0.002,0.002,22910.0,18724.0,1.0
1|practice_id[F83664],-0.072,0.09,-0.234,0.104,0.001,0.001,28494.0,18678.0,1.0
1|practice_id[F83665],-0.136,0.09,-0.31,0.029,0.001,0.001,31141.0,20587.0,1.0
1|practice_id[F83666],-0.229,0.09,-0.395,-0.056,0.001,0.001,31467.0,18845.0,1.0
1|practice_id[F83671],-0.096,0.09,-0.267,0.072,0.0,0.001,33668.0,19691.0,1.0
1|practice_id[F83672],-0.187,0.09,-0.359,-0.018,0.001,0.001,30670.0,19555.0,1.0
1|practice_id[F83673],-0.14,0.091,-0.312,0.028,0.001,0.001,29312.0,19258.0,1.0
1|practice_id[F83674],0.011,0.09,-0.16,0.178,0.001,0.001,28297.0,18752.0,1.0
1|practice_id[F83676],-0.574,0.103,-0.765,-0.379,0.001,0.001,29338.0,20150.0,1.0
1|practice_id[F83677],-0.406,0.09,-0.572,-0.235,0.001,0.001,25570.0,19631.0,1.0
1|practice_id[F83678],0.234,0.09,0.063,0.399,0.001,0.001,29026.0,19806.0,1.0
1|practice_id[F83680],0.075,0.09,-0.093,0.246,0.001,0.001,27552.0,19471.0,1.0
1|practice_id[F83681],-0.574,0.09,-0.749,-0.41,0.0,0.001,33277.0,20447.0,1.0
1|practice_id[F83682],-0.263,0.089,-0.43,-0.093,0.001,0.001,31578.0,18620.0,1.0
1|practice_id[F83683],-0.49,0.09,-0.659,-0.32,0.001,0.001,27279.0,19092.0,1.0
1|practice_id[F83685],-0.283,0.376,-1.006,0.404,0.003,0.002,21908.0,18036.0,1.0
1|practice_id[F83686],-0.466,0.09,-0.636,-0.301,0.001,0.001,29605.0,20759.0,1.0
1|practice_id[F84004],0.551,0.091,0.382,0.723,0.001,0.001,28936.0,20238.0,1.0
1|practice_id[F84006],-0.108,0.091,-0.279,0.06,0.001,0.001,30708.0,19343.0,1.0
1|practice_id[F84008],-0.289,0.091,-0.456,-0.117,0.001,0.001,30892.0,19444.0,1.0
1|practice_id[F84009],0.246,0.09,0.074,0.414,0.001,0.001,31269.0,19995.0,1.0
1|practice_id[F84010],-0.048,0.092,-0.218,0.127,0.001,0.001,32973.0,19738.0,1.0
1|practice_id[F84012],-0.003,0.091,-0.173,0.169,0.001,0.001,30675.0,19207.0,1.0
1|practice_id[F84014],0.344,0.091,0.173,0.513,0.001,0.001,29962.0,20054.0,1.0
1|practice_id[F84016],-0.148,0.091,-0.318,0.021,0.001,0.001,31462.0,19789.0,1.0
1|practice_id[F84017],0.51,0.09,0.336,0.676,0.001,0.001,27786.0,19086.0,1.0
1|practice_id[F84022],-0.535,0.09,-0.702,-0.365,0.001,0.001,31492.0,20770.0,1.0
1|practice_id[F84025],-0.18,0.091,-0.352,-0.011,0.001,0.001,28641.0,19562.0,1.0
1|practice_id[F84030],-0.116,0.09,-0.287,0.054,0.0,0.001,32904.0,19127.0,1.0
1|practice_id[F84031],-0.346,0.092,-0.52,-0.175,0.001,0.001,31703.0,19018.0,1.0
1|practice_id[F84032],-0.462,0.155,-0.753,-0.173,0.001,0.001,23313.0,17912.0,1.0
1|practice_id[F84033],-0.272,0.091,-0.443,-0.103,0.001,0.001,27603.0,19583.0,1.0
1|practice_id[F84034],0.168,0.09,-0.002,0.338,0.001,0.001,31192.0,20257.0,1.0
1|practice_id[F84036],-0.104,0.09,-0.269,0.07,0.001,0.001,28436.0,20900.0,1.0
1|practice_id[F84039],-0.541,0.09,-0.709,-0.372,0.001,0.001,30787.0,18679.0,1.0
1|practice_id[F84041],0.439,0.091,0.264,0.606,0.001,0.001,27799.0,18222.0,1.0
1|practice_id[F84042],-0.579,0.283,-1.11,-0.044,0.002,0.002,22598.0,17458.0,1.0
1|practice_id[F84044],-0.319,0.089,-0.494,-0.16,0.0,0.001,32133.0,20012.0,1.0
1|practice_id[F84046],-0.22,0.089,-0.38,-0.043,0.001,0.001,29902.0,18910.0,1.0
1|practice_id[F84047],0.143,0.091,-0.029,0.311,0.001,0.001,29324.0,20016.0,1.0
1|practice_id[F84050],-0.178,0.091,-0.347,-0.006,0.001,0.001,29171.0,18783.0,1.0
1|practice_id[F84051],-0.212,0.09,-0.376,-0.039,0.001,0.001,31511.0,20184.0,1.0
1|practice_id[F84052],-0.443,0.091,-0.616,-0.274,0.001,0.001,31427.0,19205.0,1.0
1|practice_id[F84053],-0.544,0.09,-0.714,-0.376,0.001,0.001,31847.0,19189.0,1.0
1|practice_id[F84054],0.028,0.09,-0.145,0.194,0.0,0.001,32730.0,20367.0,1.0
1|practice_id[F84055],-0.424,0.091,-0.593,-0.249,0.001,0.001,31793.0,18015.0,1.0
1|practice_id[F84062],0.21,0.09,0.043,0.382,0.001,0.001,30972.0,18559.0,1.0
1|practice_id[F84070],-0.091,0.091,-0.263,0.079,0.001,0.001,29799.0,19485.0,1.0
1|practice_id[F84072],-0.163,0.091,-0.335,0.007,0.0,0.001,34437.0,19927.0,1.0
1|practice_id[F84074],-0.219,0.09,-0.385,-0.05,0.001,0.001,30508.0,19617.0,1.0
1|practice_id[F84077],0.23,0.091,0.062,0.402,0.001,0.001,32526.0,20998.0,1.0
1|practice_id[F84079],-0.111,0.091,-0.287,0.057,0.001,0.001,33066.0,18784.0,1.0
1|practice_id[F84081],-0.021,0.09,-0.189,0.149,0.001,0.001,31177.0,19731.0,1.0
1|practice_id[F84083],-0.485,0.09,-0.651,-0.313,0.001,0.001,29545.0,20292.0,1.0
1|practice_id[F84086],-0.097,0.091,-0.27,0.071,0.001,0.001,32397.0,18023.0,1.0
1|practice_id[F84087],0.506,0.091,0.329,0.67,0.001,0.001,29996.0,19588.0,1.0
1|practice_id[F84088],-0.208,0.09,-0.372,-0.034,0.001,0.001,30899.0,19115.0,1.0
1|practice_id[F84089],-0.606,0.138,-0.87,-0.351,0.001,0.001,27138.0,18313.0,1.0
1|practice_id[F84091],-0.251,0.173,-0.573,0.075,0.001,0.001,27018.0,17970.0,1.0
1|practice_id[F84092],-0.529,0.091,-0.698,-0.356,0.001,0.001,27382.0,18991.0,1.0
1|practice_id[F84093],-0.213,0.091,-0.385,-0.04,0.001,0.001,30731.0,19505.0,1.0
1|practice_id[F84096],0.264,0.09,0.095,0.435,0.001,0.001,30778.0,19672.0,1.0
1|practice_id[F84097],-0.167,0.09,-0.332,0.006,0.001,0.001,31468.0,19618.0,1.0
1|practice_id[F84111],-0.396,0.09,-0.564,-0.224,0.0,0.001,33736.0,19801.0,1.0
1|practice_id[F84114],-0.669,0.091,-0.842,-0.501,0.001,0.001,31321.0,19775.0,1.0
1|practice_id[F84115],-0.416,0.09,-0.588,-0.249,0.001,0.001,31184.0,19968.0,1.0
1|practice_id[F84117],-0.343,0.09,-0.513,-0.174,0.001,0.001,26851.0,18587.0,1.0
1|practice_id[F84118],-0.506,0.09,-0.671,-0.329,0.001,0.001,30608.0,19666.0,1.0
1|practice_id[F84119],-0.055,0.09,-0.222,0.114,0.001,0.001,31264.0,18670.0,1.0
1|practice_id[F84121],-0.157,0.089,-0.327,0.008,0.001,0.001,29610.0,19864.0,1.0
1|practice_id[F84122],-0.144,0.091,-0.313,0.028,0.001,0.001,31348.0,18888.0,1.0
1|practice_id[F84123],-0.367,0.091,-0.534,-0.192,0.001,0.001,32206.0,19965.0,1.0
1|practice_id[F84124],-0.302,0.091,-0.47,-0.132,0.001,0.001,31861.0,19590.0,1.0
1|practice_id[F84624],0.04,0.09,-0.129,0.209,0.001,0.001,28400.0,19066.0,1.0
1|practice_id[F84631],-0.26,0.097,-0.45,-0.085,0.001,0.001,30256.0,18590.0,1.0
1|practice_id[F84635],-0.289,0.09,-0.454,-0.112,0.001,0.001,30634.0,18871.0,1.0
1|practice_id[F84636],-0.441,0.091,-0.618,-0.275,0.001,0.001,32150.0,19654.0,1.0
1|practice_id[F84640],0.38,0.09,0.208,0.543,0.0,0.001,32873.0,19483.0,1.0
1|practice_id[F84641],-0.401,0.09,-0.57,-0.234,0.001,0.001,29685.0,19636.0,1.0
1|practice_id[F84642],-0.767,0.089,-0.929,-0.591,0.0,0.001,32565.0,19914.0,1.0
1|practice_id[F84647],-0.261,0.091,-0.44,-0.101,0.001,0.001,29577.0,19323.0,1.0
1|practice_id[F84654],-0.553,0.351,-1.217,0.108,0.002,0.002,27208.0,18416.0,1.0
1|practice_id[F84656],-0.153,0.091,-0.323,0.019,0.001,0.001,29793.0,19630.0,1.0
1|practice_id[F84657],0.208,0.091,0.042,0.382,0.001,0.001,31709.0,19011.0,1.0
1|practice_id[F84658],0.453,0.09,0.286,0.621,0.001,0.001,28001.0,20061.0,1.0
1|practice_id[F84659],0.041,0.144,-0.238,0.303,0.001,0.001,26576.0,18572.0,1.0
1|practice_id[F84660],0.008,0.091,-0.167,0.173,0.001,0.001,28965.0,19517.0,1.0
1|practice_id[F84661],-0.311,0.105,-0.509,-0.116,0.001,0.001,28055.0,19635.0,1.0
1|practice_id[F84666],-0.267,0.09,-0.434,-0.095,0.001,0.001,28068.0,18439.0,1.0
1|practice_id[F84669],0.333,0.091,0.167,0.507,0.001,0.001,31753.0,20097.0,1.0
1|practice_id[F84670],-0.388,0.089,-0.557,-0.223,0.0,0.001,32443.0,18977.0,1.0
1|practice_id[F84671],-0.986,0.26,-1.479,-0.499,0.002,0.002,24403.0,18262.0,1.0
1|practice_id[F84672],-0.104,0.09,-0.274,0.065,0.001,0.001,26146.0,18875.0,1.0
1|practice_id[F84673],-0.203,0.091,-0.373,-0.032,0.001,0.001,30129.0,20381.0,1.0
1|practice_id[F84676],0.569,0.09,0.405,0.745,0.001,0.001,30523.0,20122.0,1.0
1|practice_id[F84677],0.053,0.091,-0.116,0.223,0.001,0.001,31153.0,19837.0,1.0
1|practice_id[F84679],-0.479,0.126,-0.713,-0.239,0.001,0.001,25332.0,18721.0,1.0
1|practice_id[F84681],0.36,0.09,0.192,0.529,0.001,0.001,30890.0,18306.0,1.0
1|practice_id[F84682],0.59,0.09,0.426,0.767,0.001,0.001,29395.0,19436.0,1.0
1|practice_id[F84686],-0.158,0.091,-0.333,0.007,0.001,0.001,30883.0,19828.0,1.0
1|practice_id[F84692],-0.146,0.09,-0.315,0.024,0.001,0.001,28355.0,19581.0,1.0
1|practice_id[F84696],-0.059,0.09,-0.227,0.112,0.001,0.001,30076.0,20323.0,1.0
1|practice_id[F84698],-0.139,0.091,-0.305,0.036,0.001,0.001,31882.0,19766.0,1.0
1|practice_id[F84699],-1.166,0.239,-1.614,-0.712,0.002,0.002,24808.0,17675.0,1.0
1|practice_id[F84700],-1.439,0.186,-1.787,-1.09,0.001,0.001,23416.0,18114.0,1.0
1|practice_id[F84702],0.317,0.115,0.099,0.529,0.001,0.001,29862.0,18942.0,1.0
1|practice_id[F84706],0.265,0.089,0.1,0.433,0.001,0.001,30435.0,20547.0,1.0
1|practice_id[F84707],-0.882,0.354,-1.548,-0.223,0.002,0.002,21533.0,18258.0,1.0
1|practice_id[F84708],-0.03,0.103,-0.228,0.156,0.001,0.001,28737.0,19040.0,1.0
1|practice_id[F84710],-0.347,0.091,-0.517,-0.18,0.001,0.001,31838.0,19163.0,1.0
1|practice_id[F84713],-1.182,0.161,-1.494,-0.889,0.001,0.001,27144.0,18641.0,1.0
1|practice_id[F84714],-0.079,0.091,-0.25,0.093,0.001,0.001,31067.0,18243.0,1.0
1|practice_id[F84716],-0.189,0.089,-0.364,-0.027,0.0,0.001,32185.0,19454.0,1.0
1|practice_id[F84717],-0.164,0.091,-0.34,-0.0,0.001,0.001,30422.0,19312.0,1.0
1|practice_id[F84718],-0.043,0.091,-0.214,0.125,0.001,0.001,31428.0,19196.0,1.0
1|practice_id[F84724],0.052,0.09,-0.119,0.223,0.001,0.001,30652.0,19582.0,1.0
1|practice_id[F84727],-0.307,0.212,-0.707,0.093,0.001,0.001,26774.0,18747.0,1.0
1|practice_id[F84729],-0.137,0.09,-0.305,0.032,0.001,0.001,27360.0,20032.0,1.0
1|practice_id[F84730],0.126,0.09,-0.041,0.298,0.001,0.001,30859.0,20167.0,1.0
1|practice_id[F84731],0.018,0.09,-0.15,0.185,0.001,0.001,31411.0,20811.0,1.0
1|practice_id[F84733],0.191,0.09,0.024,0.363,0.0,0.001,32324.0,19858.0,1.0
1|practice_id[F84734],-0.496,0.09,-0.66,-0.321,0.001,0.001,32351.0,20146.0,1.0
1|practice_id[F84735],-0.054,0.091,-0.231,0.11,0.001,0.001,29602.0,19252.0,1.0
1|practice_id[F84736],-0.342,0.379,-1.079,0.337,0.002,0.002,25251.0,18836.0,1.0
1|practice_id[F84737],1.105,0.091,0.936,1.276,0.001,0.001,29274.0,19462.0,1.0
