name,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[K81048],-0.294,0.087,-0.463,-0.125,0.0,0.001,35021.0,19646.0,1.0
1|practice_id[K81050],0.24,0.086,0.066,0.402,0.0,0.001,32519.0,19168.0,1.0
1|practice_id[K81051],0.511,0.087,0.341,0.683,0.0,0.001,33994.0,19101.0,1.0
1|practice_id[K81052],-0.276,0.085,-0.443,-0.107,0.0,0.001,31941.0,20137.0,1.0
1|practice_id[K81055],-0.068,0.087,-0.244,0.1,0.0,0.001,35598.0,20502.0,1.0
1|practice_id[K81056],-0.036,0.087,-0.208,0.133,0.0,0.001,36527.0,19060.0,1.0
1|practice_id[K81057],0.225,0.085,0.066,0.399,0.0,0.001,29505.0,19413.0,1.0
1|practice_id[K81059],-0.048,0.086,-0.216,0.118,0.0,0.001,31979.0,20185.0,1.0
1|practice_id[K81060],0.344,0.086,0.175,0.513,0.0,0.001,30970.0,19463.0,1.0
1|practice_id[K81061],-0.99,0.185,-1.343,-0.619,0.001,0.001,22789.0,19286.0,1.0
1|practice_id[K81062],-0.229,0.086,-0.397,-0.061,0.0,0.001,33853.0,19777.0,1.0
1|practice_id[K81063],0.6,0.085,0.431,0.765,0.0,0.001,29234.0,18869.0,1.0
1|practice_id[K81065],0.165,0.262,-0.344,0.679,0.002,0.002,26274.0,17632.0,1.0
1|practice_id[K81067],-0.51,0.089,-0.681,-0.337,0.0,0.001,32683.0,19384.0,1.0
1|practice_id[K81068],0.044,0.086,-0.124,0.214,0.0,0.001,30240.0,18585.0,1.0
1|practice_id[K81069],0.04,0.087,-0.13,0.208,0.0,0.001,34230.0,19755.0,1.0
1|practice_id[K81070],-0.098,0.086,-0.265,0.07,0.0,0.001,35131.0,19627.0,1.0
1|practice_id[K81072],-0.725,0.174,-1.067,-0.384,0.001,0.001,25876.0,18938.0,1.0
1|practice_id[K81073],0.015,0.085,-0.153,0.178,0.0,0.001,31332.0,19825.0,1.0
1|practice_id[K81074],0.376,0.086,0.208,0.545,0.0,0.001,31474.0,19053.0,1.0
1|practice_id[K81076],0.293,0.086,0.13,0.467,0.0,0.001,29523.0,19143.0,1.0
1|practice_id[K81077],0.334,0.085,0.166,0.5,0.0,0.001,32483.0,19256.0,1.0
1|practice_id[K81078],-0.17,0.087,-0.338,0.001,0.0,0.001,35735.0,19956.0,1.0
1|practice_id[K81080],-0.464,0.085,-0.634,-0.3,0.001,0.001,28704.0,18506.0,1.0
1|practice_id[K81081],-0.465,0.087,-0.633,-0.293,0.0,0.001,32088.0,19023.0,1.0
1|practice_id[K81085],0.226,0.086,0.059,0.394,0.0,0.001,31306.0,19773.0,1.0
1|practice_id[K81086],0.096,0.086,-0.07,0.262,0.001,0.001,28505.0,18756.0,1.0
1|practice_id[K81087],0.192,0.085,0.024,0.358,0.001,0.001,27401.0,20029.0,1.0
1|practice_id[K81089],0.421,0.086,0.255,0.595,0.0,0.001,30506.0,19518.0,1.0
1|practice_id[K81092],0.271,0.086,0.101,0.438,0.0,0.001,36554.0,19347.0,1.0
1|practice_id[K81094],-0.01,0.087,-0.178,0.161,0.001,0.001,28790.0,19447.0,1.0
1|practice_id[K81097],0.302,0.086,0.133,0.47,0.0,0.001,32192.0,19695.0,1.0
1|practice_id[K81100],-0.317,0.086,-0.483,-0.148,0.0,0.001,37219.0,19127.0,1.0
1|practice_id[K81101],-0.966,0.169,-1.293,-0.638,0.001,0.001,25049.0,19757.0,1.0
1|practice_id[K81102],0.241,0.085,0.071,0.405,0.0,0.001,29654.0,19701.0,1.0
1|practice_id[K81103],0.058,0.087,-0.11,0.228,0.0,0.001,33711.0,19425.0,1.0
1|practice_id[K81605],0.413,0.086,0.245,0.582,0.0,0.001,34581.0,20662.0,1.0
1|practice_id[K81610],-0.255,0.085,-0.426,-0.09,0.0,0.001,32457.0,19119.0,1.0
1|practice_id[K81613],-0.204,0.086,-0.373,-0.035,0.0,0.001,34414.0,19008.0,1.0
1|practice_id[K81616],0.086,0.085,-0.081,0.254,0.001,0.001,27770.0,19107.0,1.0
1|practice_id[K81622],-0.099,0.086,-0.269,0.069,0.0,0.001,34973.0,19449.0,1.0
1|practice_id[K81630],-0.199,0.087,-0.372,-0.036,0.0,0.001,31151.0,19165.0,1.0
1|practice_id[K81632],-0.145,0.352,-0.833,0.547,0.002,0.002,24210.0,18130.0,1.0
1|practice_id[K81633],0.035,0.087,-0.139,0.202,0.0,0.001,38886.0,19638.0,1.0
1|practice_id[K81636],0.198,0.087,0.026,0.365,0.0,0.001,36099.0,18602.0,1.0
1|practice_id[K81638],0.191,0.085,0.024,0.357,0.0,0.001,30599.0,18085.0,1.0
1|practice_id[K81640],-0.328,0.09,-0.508,-0.153,0.0,0.001,33159.0,19379.0,1.0
1|practice_id[K81644],0.552,0.087,0.385,0.728,0.0,0.001,34364.0,18733.0,1.0
1|practice_id[K81645],0.143,0.086,-0.024,0.314,0.0,0.001,30725.0,18428.0,1.0
1|practice_id[K81647],-0.042,0.09,-0.217,0.136,0.0,0.001,34368.0,19929.0,1.0
1|practice_id[K81651],0.17,0.087,0.001,0.341,0.0,0.001,35717.0,19146.0,1.0
1|practice_id[K81655],0.729,0.087,0.562,0.904,0.0,0.001,34232.0,19057.0,1.0
1|practice_id[K81656],-0.331,0.086,-0.495,-0.159,0.001,0.001,29142.0,19318.0,1.0
1|practice_id[K81657],-0.052,0.086,-0.215,0.12,0.0,0.001,30326.0,20273.0,1.0
1|practice_id[K81658],-0.371,0.086,-0.543,-0.206,0.0,0.001,31100.0,19045.0,1.0
1|practice_id[K81663],-0.361,0.119,-0.591,-0.124,0.001,0.001,32671.0,19948.0,1.0
1|practice_id[K81666],-0.381,0.251,-0.86,0.128,0.002,0.002,23172.0,17668.0,1.0
1|practice_id[K82001],0.189,0.087,0.013,0.355,0.0,0.001,32912.0,19809.0,1.0
1|practice_id[K82003],-0.017,0.086,-0.183,0.151,0.0,0.001,31575.0,20385.0,1.0
1|practice_id[K82004],0.273,0.085,0.107,0.442,0.0,0.001,30615.0,19500.0,1.0
1|practice_id[K82006],0.005,0.085,-0.159,0.174,0.0,0.001,31449.0,19601.0,1.0
1|practice_id[K82007],0.868,0.085,0.708,1.042,0.0,0.001,33047.0,19647.0,1.0
1|practice_id[K82008],0.157,0.087,-0.014,0.323,0.001,0.001,28649.0,19698.0,1.0
1|practice_id[K82009],-0.136,0.087,-0.307,0.032,0.0,0.001,31333.0,19626.0,1.0
1|practice_id[K82010],0.314,0.086,0.139,0.476,0.0,0.001,34388.0,19381.0,1.0
1|practice_id[K82012],0.169,0.086,-0.002,0.335,0.0,0.001,30358.0,19126.0,1.0
1|practice_id[K82013],-0.188,0.086,-0.358,-0.022,0.0,0.001,30410.0,20485.0,1.0
1|practice_id[K82014],-0.212,0.086,-0.382,-0.047,0.0,0.001,31977.0,18726.0,1.0
1|practice_id[K82015],0.397,0.086,0.229,0.563,0.0,0.001,30728.0,19279.0,1.0
1|practice_id[K82016],0.085,0.086,-0.08,0.259,0.001,0.001,28450.0,19028.0,1.0
1|practice_id[K82017],-0.107,0.086,-0.278,0.06,0.0,0.001,32345.0,18881.0,1.0
1|practice_id[K82018],0.559,0.085,0.394,0.726,0.0,0.001,32124.0,19719.0,1.0
1|practice_id[K82019],0.006,0.087,-0.164,0.176,0.0,0.001,34594.0,18854.0,1.0
1|practice_id[K82020],-0.025,0.085,-0.189,0.144,0.0,0.001,33068.0,19609.0,1.0
1|practice_id[K82021],0.146,0.087,-0.024,0.314,0.001,0.001,29784.0,18650.0,1.0
1|practice_id[K82022],0.369,0.086,0.203,0.539,0.0,0.001,32046.0,20371.0,1.0
1|practice_id[K82024],0.234,0.087,0.063,0.403,0.0,0.001,31109.0,19166.0,1.0
1|practice_id[K82025],0.311,0.088,0.142,0.484,0.001,0.001,29938.0,19547.0,1.0
1|practice_id[K82026],-0.464,0.087,-0.634,-0.295,0.001,0.001,28757.0,19008.0,1.0
1|practice_id[K82027],0.52,0.085,0.351,0.686,0.0,0.001,33893.0,20007.0,1.0
1|practice_id[K82028],0.058,0.086,-0.108,0.229,0.0,0.001,31527.0,19197.0,1.0
1|practice_id[K82030],-0.202,0.086,-0.364,-0.031,0.0,0.001,30822.0,18595.0,1.0
1|practice_id[K82031],0.504,0.086,0.334,0.668,0.0,0.001,29813.0,18796.0,1.0
1|practice_id[K82032],0.36,0.086,0.191,0.529,0.0,0.001,30731.0,20478.0,1.0
1|practice_id[K82034],-0.525,0.135,-0.792,-0.265,0.001,0.001,26598.0,18307.0,1.0
1|practice_id[K82035],-0.19,0.086,-0.363,-0.025,0.0,0.001,29984.0,18949.0,1.0
1|practice_id[K82036],-0.163,0.086,-0.332,0.007,0.001,0.001,29614.0,18516.0,1.0
1|practice_id[K82037],0.242,0.085,0.072,0.407,0.0,0.001,31035.0,19481.0,1.0
1|practice_id[K82038],0.713,0.086,0.547,0.882,0.001,0.001,29069.0,19547.0,1.0
1|practice_id[K82039],0.036,0.086,-0.133,0.205,0.001,0.001,26406.0,19107.0,1.0
1|practice_id[K82040],0.281,0.086,0.114,0.45,0.0,0.001,29796.0,19867.0,1.0
1|practice_id[K82042],-0.407,0.086,-0.58,-0.242,0.0,0.001,31235.0,20157.0,1.0
1|practice_id[K82043],-0.364,0.085,-0.527,-0.195,0.0,0.001,30594.0,19723.0,1.0
1|practice_id[K82044],0.395,0.085,0.23,0.564,0.001,0.001,28108.0,19446.0,1.0
1|practice_id[K82047],0.115,0.086,-0.059,0.277,0.0,0.001,33994.0,20640.0,1.0
1|practice_id[K82048],0.127,0.086,-0.04,0.296,0.0,0.001,30278.0,19867.0,1.0
1|practice_id[K82049],0.102,0.086,-0.071,0.267,0.001,0.001,27909.0,18622.0,1.0
1|practice_id[K82050],-0.417,0.086,-0.584,-0.246,0.0,0.001,30463.0,19601.0,1.0
1|practice_id[K82051],0.124,0.087,-0.046,0.294,0.0,0.001,30241.0,18861.0,1.0
1|practice_id[K82053],0.148,0.086,-0.014,0.321,0.0,0.001,33023.0,20153.0,1.0
1|practice_id[K82054],0.259,0.086,0.084,0.422,0.0,0.001,31993.0,20072.0,1.0
1|practice_id[K82055],0.377,0.086,0.203,0.541,0.0,0.001,31239.0,19690.0,1.0
1|practice_id[K82057],-0.019,0.087,-0.192,0.151,0.001,0.001,28748.0,18727.0,1.0
1|practice_id[K82058],0.228,0.087,0.058,0.396,0.0,0.001,32840.0,19617.0,1.0
1|practice_id[K82059],-0.132,0.087,-0.299,0.042,0.0,0.001,30634.0,18983.0,1.0
1|practice_id[K82060],0.123,0.086,-0.047,0.289,0.001,0.001,28449.0,19490.0,1.0
1|practice_id[K82061],-0.395,0.086,-0.565,-0.228,0.0,0.001,32590.0,18703.0,1.0
1|practice_id[K82062],-0.251,0.089,-0.422,-0.075,0.001,0.001,31227.0,18543.0,1.0
1|practice_id[K82064],-0.266,0.086,-0.434,-0.098,0.0,0.001,32481.0,19647.0,1.0
1|practice_id[K82065],0.257,0.086,0.089,0.426,0.0,0.001,29798.0,19616.0,1.0
1|practice_id[K82067],0.301,0.086,0.137,0.474,0.0,0.001,31731.0,20445.0,1.0
1|practice_id[K82068],-0.092,0.085,-0.264,0.069,0.0,0.001,30884.0,19770.0,1.0
1|practice_id[K82069],-0.747,0.148,-1.04,-0.462,0.001,0.001,26354.0,19513.0,1.0
1|practice_id[K82070],-0.548,0.086,-0.715,-0.377,0.0,0.001,31051.0,20182.0,1.0
1|practice_id[K82071],-0.176,0.279,-0.723,0.369,0.002,0.002,24478.0,18263.0,1.0
1|practice_id[K82073],0.174,0.085,0.002,0.336,0.0,0.001,29613.0,19508.0,1.0
1|practice_id[K82074],-0.278,0.088,-0.451,-0.106,0.0,0.001,31555.0,19839.0,1.0
1|practice_id[K82076],0.517,0.085,0.355,0.688,0.001,0.0,27025.0,20678.0,1.0
1|practice_id[K82078],0.606,0.086,0.44,0.778,0.0,0.001,33103.0,19063.0,1.0
1|practice_id[K82079],0.297,0.085,0.127,0.461,0.001,0.001,26967.0,19208.0,1.0
1|practice_id[K82603],-0.001,0.086,-0.169,0.164,0.0,0.001,31091.0,20007.0,1.0
1|practice_id[K82608],0.474,0.277,-0.067,1.013,0.002,0.002,23630.0,18089.0,1.0
1|practice_id[K82610],0.371,0.086,0.207,0.544,0.0,0.001,31867.0,19398.0,1.0
1|practice_id[K82615],0.096,0.087,-0.075,0.264,0.0,0.001,31524.0,19122.0,1.0
1|practice_id[K82616],-0.702,0.345,-1.388,-0.036,0.002,0.002,26991.0,18230.0,1.0
1|practice_id[K82617],0.461,0.086,0.289,0.627,0.0,0.001,30596.0,18748.0,1.0
1|practice_id[K82618],-0.1,0.085,-0.271,0.065,0.0,0.001,31029.0,19626.0,1.0
1|practice_id[K82621],0.474,0.086,0.304,0.638,0.0,0.001,30238.0,19071.0,1.0
1|practice_id[K82631],-0.153,0.088,-0.322,0.025,0.001,0.001,29856.0,18955.0,1.0
1|practice_id[K82633],-0.089,0.086,-0.257,0.076,0.0,0.0,31412.0,20027.0,1.0
1|practice_id[K82634],-0.73,0.12,-0.968,-0.497,0.001,0.001,27846.0,19679.0,1.0
1|practice_id[K82638],-0.224,0.11,-0.44,-0.005,0.001,0.001,27860.0,19132.0,1.0
1|practice_id[K83002],0.817,0.087,0.646,0.984,0.0,0.001,31041.0,18878.0,1.0
1|practice_id[K83003],0.098,0.088,-0.077,0.27,0.001,0.001,30326.0,19880.0,1.0
1|practice_id[K83004],-0.236,0.195,-0.625,0.139,0.001,0.001,22481.0,17289.0,1.0
1|practice_id[K83005],0.351,0.087,0.181,0.522,0.001,0.001,29610.0,18889.0,1.0
1|practice_id[K83006],0.386,0.086,0.213,0.551,0.001,0.001,28835.0,19574.0,1.0
1|practice_id[K83007],0.109,0.086,-0.058,0.277,0.0,0.001,31031.0,19356.0,1.0
1|practice_id[K83008],0.182,0.087,0.013,0.351,0.0,0.001,31417.0,19923.0,1.0
1|practice_id[K83009],-0.2,0.087,-0.377,-0.034,0.0,0.001,30632.0,18628.0,1.0
1|practice_id[K83010],0.272,0.086,0.102,0.436,0.001,0.001,28870.0,19082.0,1.0
1|practice_id[K83011],0.303,0.086,0.133,0.467,0.001,0.001,29134.0,18984.0,1.0
1|practice_id[K83012],0.795,0.086,0.631,0.966,0.001,0.001,29612.0,19267.0,1.0
1|practice_id[K83013],0.217,0.086,0.056,0.391,0.001,0.001,29167.0,19510.0,1.0
1|practice_id[K83014],0.334,0.088,0.162,0.506,0.001,0.001,30432.0,19662.0,1.0
1|practice_id[K83015],0.367,0.086,0.204,0.541,0.0,0.001,32184.0,19466.0,1.0
1|practice_id[K83017],-0.192,0.086,-0.36,-0.02,0.0,0.001,31894.0,19000.0,1.0
1|practice_id[K83018],0.214,0.087,0.043,0.383,0.001,0.001,29200.0,19496.0,1.0
1|practice_id[K83019],0.017,0.087,-0.15,0.188,0.0,0.001,30690.0,19686.0,1.0
1|practice_id[K83020],0.017,0.088,-0.157,0.185,0.001,0.001,28327.0,19519.0,1.0
1|practice_id[K83021],0.293,0.087,0.119,0.46,0.0,0.001,30249.0,19550.0,1.0
1|practice_id[K83022],-0.141,0.086,-0.311,0.026,0.0,0.001,31049.0,19959.0,1.0
1|practice_id[K83023],0.34,0.087,0.171,0.511,0.001,0.001,28527.0,19829.0,1.0
1|practice_id[K83024],0.607,0.085,0.437,0.773,0.0,0.001,33555.0,19539.0,1.0
1|practice_id[K83025],0.5,0.086,0.326,0.664,0.0,0.001,30794.0,17958.0,1.0
1|practice_id[K83026],0.485,0.086,0.316,0.652,0.0,0.001,32210.0,19148.0,1.0
1|practice_id[K83027],0.253,0.088,0.076,0.418,0.0,0.001,32410.0,19447.0,1.0
1|practice_id[K83028],0.303,0.086,0.13,0.469,0.001,0.001,28800.0,19317.0,1.0
1|practice_id[K83029],0.127,0.086,-0.042,0.297,0.001,0.001,27982.0,17839.0,1.0
1|practice_id[K83030],0.192,0.086,0.025,0.362,0.001,0.001,25452.0,19576.0,1.0
1|practice_id[K83031],0.478,0.085,0.312,0.644,0.0,0.001,29967.0,19399.0,1.0
1|practice_id[K83032],-0.129,0.086,-0.296,0.04,0.0,0.001,32460.0,19920.0,1.0
1|practice_id[K83033],-0.222,0.089,-0.399,-0.053,0.001,0.001,30979.0,19222.0,1.0
1|practice_id[K83035],-0.239,0.088,-0.41,-0.069,0.001,0.001,27819.0,18479.0,1.0
1|practice_id[K83036],0.217,0.085,0.052,0.385,0.0,0.001,29322.0,19249.0,1.0
1|practice_id[K83037],0.437,0.086,0.269,0.602,0.0,0.001,30586.0,19422.0,1.0
1|practice_id[K83039],0.107,0.085,-0.064,0.27,0.0,0.001,31317.0,19873.0,1.0
1|practice_id[K83040],0.04,0.088,-0.127,0.217,0.001,0.001,29488.0,19050.0,1.0
1|practice_id[K83041],0.506,0.088,0.333,0.677,0.001,0.001,30902.0,19752.0,1.0
1|practice_id[K83042],-0.128,0.087,-0.296,0.049,0.001,0.001,28518.0,20132.0,1.0
1|practice_id[K83043],0.722,0.088,0.55,0.893,0.001,0.001,29232.0,19368.0,1.0
1|practice_id[K83044],0.183,0.086,0.016,0.351,0.0,0.001,32608.0,20379.0,1.0
1|practice_id[K83047],-0.006,0.086,-0.182,0.154,0.0,0.001,31607.0,18913.0,1.0
1|practice_id[K83048],-0.359,0.086,-0.528,-0.193,0.001,0.001,28454.0,20207.0,1.0
1|practice_id[K83049],0.128,0.086,-0.043,0.295,0.0,0.001,31270.0,19901.0,1.0
1|practice_id[K83050],0.229,0.088,0.052,0.398,0.0,0.001,31481.0,19095.0,1.0
1|practice_id[K83051],0.004,0.086,-0.161,0.175,0.0,0.001,32109.0,20336.0,1.0
1|practice_id[K83052],0.111,0.087,-0.058,0.28,0.001,0.001,28242.0,20257.0,1.0
1|practice_id[K83053],-0.372,0.086,-0.542,-0.205,0.001,0.001,29116.0,18347.0,1.0
1|practice_id[K83055],0.308,0.086,0.137,0.471,0.0,0.001,30071.0,18443.0,1.0
1|practice_id[K83056],0.422,0.088,0.249,0.594,0.001,0.001,30381.0,18845.0,1.0
1|practice_id[K83058],-0.466,0.142,-0.744,-0.191,0.001,0.001,25366.0,19415.0,1.0
1|practice_id[K83059],-0.425,0.087,-0.598,-0.261,0.001,0.001,28871.0,17964.0,1.0
1|practice_id[K83064],0.074,0.086,-0.101,0.236,0.001,0.001,27741.0,19480.0,1.0
1|practice_id[K83065],0.694,0.086,0.529,0.866,0.001,0.001,26331.0,19329.0,1.0
1|practice_id[K83066],-0.045,0.087,-0.22,0.121,0.0,0.001,31542.0,18163.0,1.0
1|practice_id[K83068],-0.151,0.086,-0.322,0.016,0.0,0.001,30452.0,18618.0,1.0
1|practice_id[K83069],0.172,0.086,0.011,0.344,0.001,0.001,29354.0,20054.0,1.0
1|practice_id[K83070],0.029,0.088,-0.143,0.197,0.001,0.001,30149.0,19072.0,1.0
1|practice_id[K83074],-0.709,0.311,-1.307,-0.088,0.002,0.002,24166.0,18248.0,1.0
1|practice_id[K83076],0.406,0.089,0.239,0.588,0.0,0.001,33167.0,19501.0,1.0
1|practice_id[K83077],0.557,0.088,0.388,0.731,0.0,0.001,32003.0,19709.0,1.0
1|practice_id[K83079],0.271,0.087,0.102,0.442,0.001,0.001,28703.0,20140.0,1.0
1|practice_id[K83080],0.264,0.087,0.096,0.436,0.0,0.001,32619.0,18728.0,1.0
1|practice_id[K83081],-0.068,0.086,-0.232,0.107,0.001,0.001,29419.0,19794.0,1.0
1|practice_id[K83601],0.307,0.086,0.138,0.475,0.001,0.001,27232.0,19988.0,1.0
1|practice_id[K83607],0.23,0.088,0.061,0.406,0.0,0.001,32190.0,19469.0,1.0
1|practice_id[K83610],0.468,0.087,0.301,0.641,0.0,0.001,31689.0,19016.0,1.0
1|practice_id[K83614],0.402,0.087,0.237,0.577,0.0,0.001,33054.0,19461.0,1.0
1|practice_id[K83616],0.004,0.086,-0.164,0.172,0.0,0.001,30432.0,19178.0,1.0
1|practice_id[K83618],0.31,0.089,0.139,0.486,0.0,0.001,31476.0,18843.0,1.0
1|practice_id[K83619],-0.402,0.157,-0.701,-0.084,0.001,0.001,22967.0,17915.0,1.0
1|practice_id[K83620],-0.106,0.086,-0.284,0.056,0.0,0.001,30001.0,19140.0,1.0
1|practice_id[K83621],0.861,0.086,0.693,1.031,0.0,0.001,30457.0,19059.0,1.0
1|practice_id[K83622],0.036,0.087,-0.133,0.209,0.0,0.001,32721.0,18890.0,1.0
1|practice_id[K83624],0.534,0.086,0.367,0.705,0.0,0.001,30307.0,19103.0,1.0
1|practice_id[K83625],0.314,0.085,0.148,0.48,0.0,0.001,29058.0,18878.0,1.0
1|practice_id[K84001],-0.533,0.086,-0.7,-0.362,0.0,0.001,36706.0,20353.0,1.0
1|practice_id[K84002],0.097,0.086,-0.074,0.264,0.0,0.001,31771.0,18020.0,1.0
1|practice_id[K84003],-0.137,0.088,-0.306,0.038,0.001,0.001,28882.0,19163.0,1.0
1|practice_id[K84004],0.198,0.087,0.028,0.364,0.001,0.001,30393.0,20634.0,1.0
1|practice_id[K84005],-0.738,0.14,-1.018,-0.467,0.001,0.001,30202.0,19508.0,1.0
1|practice_id[K84006],-0.215,0.086,-0.386,-0.05,0.0,0.001,29905.0,19919.0,1.0
1|practice_id[K84007],0.419,0.089,0.243,0.589,0.001,0.001,29891.0,19502.0,1.0
1|practice_id[K84008],-0.223,0.086,-0.39,-0.052,0.001,0.001,29456.0,20370.0,1.0
1|practice_id[K84009],0.77,0.087,0.599,0.941,0.001,0.001,29537.0,20042.0,1.0
1|practice_id[K84010],0.06,0.086,-0.117,0.221,0.0,0.001,31083.0,19338.0,1.0
1|practice_id[K84011],0.246,0.088,0.078,0.421,0.001,0.001,29107.0,18720.0,1.0
1|practice_id[K84012],0.064,0.086,-0.104,0.23,0.0,0.001,29975.0,19485.0,1.0
1|practice_id[K84013],-0.47,0.088,-0.64,-0.294,0.001,0.001,28907.0,19753.0,1.0
1|practice_id[K84014],0.207,0.086,0.042,0.379,0.001,0.001,28733.0,19189.0,1.0
1|practice_id[K84015],-0.237,0.086,-0.403,-0.067,0.0,0.001,32890.0,19549.0,1.0
1|practice_id[K84016],-0.34,0.088,-0.508,-0.168,0.001,0.001,29920.0,20677.0,1.0
1|practice_id[K84017],-0.126,0.087,-0.298,0.041,0.001,0.001,29202.0,18776.0,1.0
1|practice_id[K84019],0.259,0.087,0.09,0.426,0.001,0.001,29935.0,19387.0,1.0
1|practice_id[K84020],-0.295,0.087,-0.472,-0.13,0.0,0.001,37211.0,19075.0,1.0
1|practice_id[K84021],0.132,0.088,-0.035,0.312,0.001,0.001,29659.0,18642.0,1.0
1|practice_id[K84022],0.154,0.223,-0.269,0.604,0.001,0.001,25379.0,18297.0,1.0
1|practice_id[K84023],-0.332,0.086,-0.506,-0.167,0.001,0.001,28184.0,18565.0,1.0
1|practice_id[K84024],0.112,0.087,-0.055,0.285,0.0,0.001,31565.0,18603.0,1.0
1|practice_id[K84025],0.521,0.088,0.35,0.692,0.0,0.001,32328.0,19919.0,1.0
1|practice_id[K84026],0.44,0.089,0.258,0.606,0.001,0.001,27226.0,19409.0,1.0
1|practice_id[K84027],-0.139,0.086,-0.311,0.025,0.0,0.001,32059.0,19836.0,1.0
1|practice_id[K84028],-0.731,0.086,-0.904,-0.566,0.001,0.001,29752.0,19754.0,1.0
1|practice_id[K84029],-0.724,0.317,-1.321,-0.087,0.002,0.002,22354.0,17839.0,1.0
1|practice_id[K84030],0.739,0.086,0.574,0.911,0.0,0.001,31034.0,20010.0,1.0
1|practice_id[K84031],0.524,0.086,0.359,0.693,0.0,0.001,30762.0,19602.0,1.0
1|practice_id[K84032],0.142,0.088,-0.024,0.324,0.001,0.001,29867.0,18881.0,1.0
1|practice_id[K84033],-0.189,0.086,-0.352,-0.016,0.0,0.001,31686.0,19706.0,1.0
1|practice_id[K84034],0.59,0.086,0.428,0.765,0.0,0.001,30486.0,18577.0,1.0
1|practice_id[K84035],-0.209,0.087,-0.383,-0.044,0.0,0.001,36371.0,19976.0,1.0
1|practice_id[K84036],0.056,0.087,-0.117,0.219,0.0,0.001,30399.0,19297.0,1.0
1|practice_id[K84037],0.2,0.086,0.033,0.368,0.0,0.001,31287.0,19338.0,1.0
1|practice_id[K84038],0.082,0.087,-0.088,0.253,0.0,0.001,30958.0,19483.0,1.0
1|practice_id[K84039],-0.671,0.229,-1.123,-0.229,0.001,0.001,24569.0,18883.0,1.0
1|practice_id[K84040],-0.199,0.085,-0.364,-0.03,0.0,0.001,31175.0,19108.0,1.0
1|practice_id[K84041],-0.251,0.086,-0.42,-0.082,0.0,0.001,30779.0,19877.0,1.0
1|practice_id[K84042],-0.125,0.086,-0.293,0.046,0.001,0.001,28436.0,18422.0,1.0
1|practice_id[K84043],-0.19,0.086,-0.36,-0.021,0.001,0.001,29370.0,19081.0,1.0
1|practice_id[K84044],-0.116,0.088,-0.289,0.055,0.001,0.001,30802.0,20023.0,1.0
1|practice_id[K84045],0.12,0.089,-0.063,0.287,0.001,0.001,29647.0,19572.0,1.0
1|practice_id[K84046],0.226,0.085,0.063,0.397,0.0,0.001,31015.0,19172.0,1.0
1|practice_id[K84047],0.022,0.086,-0.148,0.19,0.001,0.001,29343.0,19011.0,1.0
1|practice_id[K84048],0.169,0.087,-0.001,0.341,0.0,0.001,31328.0,19770.0,1.0
1|practice_id[K84049],0.031,0.088,-0.139,0.207,0.001,0.001,29421.0,19467.0,1.0
1|practice_id[K84050],0.168,0.086,0.0,0.337,0.001,0.001,29231.0,18897.0,1.0
1|practice_id[K84051],0.28,0.086,0.109,0.447,0.0,0.001,31267.0,17675.0,1.0
1|practice_id[K84052],-0.238,0.087,-0.412,-0.071,0.0,0.001,30868.0,18365.0,1.0
1|practice_id[K84054],-0.37,0.087,-0.541,-0.205,0.0,0.001,31039.0,19860.0,1.0
1|practice_id[K84055],0.249,0.085,0.079,0.412,0.0,0.001,30239.0,19931.0,1.0
1|practice_id[K84056],-0.011,0.086,-0.177,0.159,0.0,0.001,30900.0,20057.0,1.0
1|practice_id[K84058],0.237,0.086,0.075,0.409,0.0,0.001,30477.0,20022.0,1.0
1|practice_id[K84059],-0.187,0.086,-0.356,-0.02,0.001,0.001,28218.0,18351.0,1.0
1|practice_id[K84060],-0.046,0.089,-0.22,0.128,0.001,0.001,30508.0,18561.0,1.0
1|practice_id[K84062],-0.216,0.086,-0.384,-0.048,0.0,0.001,31398.0,19151.0,1.0
1|practice_id[K84063],0.018,0.089,-0.151,0.197,0.001,0.001,30194.0,19651.0,1.0
1|practice_id[K84065],-0.295,0.086,-0.464,-0.13,0.001,0.001,29163.0,18841.0,1.0
1|practice_id[K84066],0.361,0.089,0.192,0.541,0.0,0.001,34132.0,19739.0,1.0
1|practice_id[K84071],0.329,0.085,0.166,0.5,0.0,0.001,29296.0,19383.0,1.0
1|practice_id[K84072],-0.285,0.086,-0.455,-0.117,0.001,0.001,29015.0,18604.0,1.0
1|practice_id[K84073],1.141,0.177,0.792,1.488,0.001,0.001,28093.0,18630.0,1.0
1|practice_id[K84074],0.351,0.208,-0.061,0.756,0.001,0.001,22800.0,18038.0,1.0
1|practice_id[K84075],-0.116,0.087,-0.289,0.049,0.0,0.001,30350.0,18008.0,1.0
1|practice_id[K84076],0.962,0.183,0.604,1.32,0.001,0.001,23380.0,18153.0,1.0
1|practice_id[K84077],-0.203,0.236,-0.666,0.256,0.002,0.001,24787.0,18516.0,1.0
1|practice_id[K84078],0.233,0.088,0.064,0.409,0.001,0.001,29538.0,19480.0,1.0
1|practice_id[K84079],0.567,0.085,0.404,0.737,0.0,0.001,30755.0,18588.0,1.0
