parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
Intercept,6.178,0.03,6.132,6.207,0.015,0.006,5.0,23.0,2.52,48102.69377803253,45935.59524865033,49521.03849506005
practice_offset[0],-0.728,0.111,-0.877,-0.59,0.055,0.012,5.0,28.0,3.1,-51.712622746877024,-58.39708711923475,-44.56727152654929
practice_offset[1],1.178,0.142,0.957,1.372,0.071,0.034,4.0,13.0,3.45,224.78719588953,160.38731248931538,294.3229272812564
practice_offset[2],-0.373,0.066,-0.48,-0.271,0.032,0.012,5.0,12.0,2.68,-31.133476715604424,-38.121660819385916,-23.738350359493467
practice_offset[3],0.218,0.025,0.184,0.265,0.012,0.006,5.0,15.0,2.32,24.35870676190619,20.20158230963014,30.343097577836886
practice_offset[4],0.372,0.056,0.295,0.469,0.028,0.014,4.0,17.0,3.26,45.06329812931589,34.31263586862767,59.83949987546404
practice_offset[5],0.876,0.088,0.729,0.996,0.044,0.022,5.0,28.0,2.73,140.12753690986247,107.30065642609921,170.74304184338024
practice_offset[6],0.304,0.049,0.248,0.39,0.024,0.011,5.0,15.0,2.85,35.52690560896716,28.145993219402122,47.69807938826427
practice_offset[7],-0.074,0.08,-0.208,0.049,0.039,0.02,5.0,12.0,2.59,-7.132830615871278,-18.779296328806094,5.022035074002806
practice_offset[8],0.339,0.081,0.252,0.484,0.04,0.021,4.0,15.0,3.16,40.35433452127262,28.65960372848406,62.25516456522613
practice_offset[9],0.57,0.064,0.466,0.668,0.032,0.016,5.0,13.0,2.85,76.8267051433735,59.36069993484847,95.03327518649616
practice_offset[10],0.081,0.045,0.006,0.157,0.022,0.01,5.0,12.0,3.04,8.437089656676022,0.6018036054064924,16.999561390091355
practice_offset[11],0.0,0.039,-0.059,0.059,0.019,0.007,5.0,12.0,3.07,0.0,-5.729323084290028,6.077524074015894
practice_offset[12],-0.234,0.046,-0.318,-0.182,0.023,0.012,5.0,22.0,2.7,-20.863818410441613,-27.239721158540455,-16.63986595842647
practice_offset[13],-0.682,0.099,-0.799,-0.537,0.049,0.013,5.0,17.0,2.18,-49.43952290603085,-55.022148217927224,-41.55008778774176
practice_offset[14],0.434,0.082,0.348,0.58,0.041,0.022,5.0,17.0,3.12,54.341886811648706,41.62322497400235,78.60384307500732
practice_offset[15],1.075,0.147,0.876,1.299,0.073,0.035,4.0,19.0,3.13,192.99929005337015,140.12753690986247,266.5629204988562
practice_offset[16],0.549,0.056,0.433,0.628,0.026,0.009,6.0,12.0,1.92,73.15206311872335,54.18762207006325,87.38591108247434
practice_offset[17],0.53,0.099,0.407,0.692,0.05,0.025,5.0,38.0,2.62,69.89323086185506,50.23041056619504,99.7706954400252
practice_offset[18],0.364,0.073,0.282,0.49,0.036,0.019,5.0,17.0,2.95,43.90742141580461,32.577871998679186,63.23162199553789
practice_offset[19],1.104,0.165,0.889,1.367,0.082,0.041,5.0,16.0,2.98,201.62067534469182,143.26957387976566,292.35623347663864
practice_offset[20],0.646,0.089,0.529,0.789,0.044,0.022,5.0,19.0,3.05,90.78939696124533,69.7234225493002,120.11941311607531
practice_offset[21],-0.44,0.062,-0.554,-0.359,0.031,0.015,4.0,13.0,3.3,-35.59635789168587,-42.53533794105343,-30.162564864842643
practice_offset[22],-0.586,0.095,-0.708,-0.459,0.047,0.01,4.0,16.0,3.11,-44.345096558953514,-50.73715301998645,-36.80847551005041
practice_offset[23],0.867,0.125,0.7,1.071,0.062,0.03,5.0,25.0,2.99,137.97608513294966,101.37527074704767,191.82963376527417
practice_offset[24],0.513,0.044,0.434,0.557,0.022,0.012,6.0,35.0,1.85,67.02945698405354,54.341886811648706,74.54283529493428
practice_offset[25],-0.11,0.038,-0.161,-0.061,0.019,0.002,5.0,27.0,2.2,-10.416586470347177,-14.870792889284889,-5.917676022399032
practice_offset[26],0.488,0.064,0.401,0.592,0.032,0.016,5.0,17.0,2.65,62.90548499725743,49.331726849996,80.76000026120045
practice_offset[27],0.553,0.08,0.444,0.684,0.04,0.02,5.0,19.0,2.71,73.84605843650698,55.893048562191524,98.17890552569948
practice_offset[28],0.608,0.082,0.495,0.74,0.041,0.02,5.0,28.0,2.66,83.67542143941897,64.0498239057044,109.59355144943643
practice_offset[29],-0.452,0.062,-0.563,-0.361,0.031,0.016,5.0,16.0,2.75,-36.36458302749129,-43.05019954704583,-30.30210015331273
practice_offset[30],1.131,0.137,0.929,1.33,0.068,0.032,4.0,12.0,3.18,209.8753704969158,153.19759352725134,278.1043387568781
practice_offset[31],0.318,0.072,0.247,0.447,0.036,0.019,5.0,14.0,2.69,37.437626122756114,28.017911277827,56.36142992864181
practice_offset[32],1.09,0.14,0.889,1.296,0.07,0.034,5.0,13.0,3.13,197.42740725630657,143.26957387976566,265.46487962220516
practice_offset[33],0.089,0.039,0.034,0.157,0.019,0.01,5.0,23.0,3.0,9.308065632633022,3.4584606728117917,16.999561390091355
practice_offset[34],-0.564,0.083,-0.662,-0.448,0.041,0.011,5.0,31.0,2.46,-43.10712088208783,-48.41813351634059,-36.109531596808374
practice_offset[35],0.303,0.039,0.251,0.362,0.019,0.006,5.0,18.0,3.13,35.391446444228826,28.53100843311953,43.61989419603518
practice_offset[36],0.137,0.024,0.098,0.174,0.011,0.003,5.0,20.0,2.47,14.682814852039815,10.296278510850776,19.005556582036263
practice_offset[37],0.273,0.049,0.216,0.352,0.024,0.01,5.0,24.0,2.49,31.390024482473923,24.110237900067165,42.19085237185774
practice_offset[38],0.676,0.142,0.438,0.849,0.071,0.035,4.0,12.0,3.22,96.59979912897259,54.960490741950885,133.73083745076474
practice_offset[39],0.459,0.078,0.36,0.602,0.039,0.021,4.0,19.0,3.86,58.24907027825334,43.332941456034014,82.57666846595977
practice_offset[40],1.315,0.147,1.084,1.5,0.073,0.034,4.0,13.0,3.83,272.4750985251216,195.64818581475447,348.1689070338065
practice_offset[41],0.461,0.07,0.362,0.579,0.035,0.017,4.0,15.0,3.44,58.56588512805472,43.61989419603518,78.42532850409398
practice_offset[42],0.587,0.072,0.479,0.699,0.036,0.018,5.0,14.0,2.63,79.85845599876696,61.445913555862305,101.17399613038182
practice_offset[43],0.319,0.06,0.237,0.427,0.029,0.014,5.0,13.0,2.76,37.575132490603934,26.744111777528357,53.26526617240188
practice_offset[44],0.341,0.108,0.15,0.452,0.054,0.028,5.0,27.0,2.88,40.635324086216926,16.183424272828304,57.145194857764906
practice_offset[45],0.161,0.036,0.109,0.237,0.017,0.01,5.0,12.0,2.9,17.468496881387164,11.516235034144785,26.744111777528357
practice_offset[46],-0.008,0.03,-0.075,0.025,0.015,0.01,5.0,12.0,2.08,-0.7968085162939342,-7.225651367144714,2.531512052442886
practice_offset[47],0.45,0.047,0.379,0.523,0.023,0.01,5.0,16.0,2.9,56.83121854901687,46.08230357434317,68.70813093472113
practice_offset[48],0.44,0.058,0.359,0.537,0.029,0.015,5.0,14.0,3.08,55.2707218511336,43.18968015716587,71.0866555912941
practice_offset[49],0.452,0.068,0.356,0.559,0.034,0.016,4.0,14.0,3.52,57.145194857764906,42.760754826384485,74.89227028403494
practice_offset[50],-0.979,0.133,-1.127,-0.785,0.066,0.02,4.0,12.0,3.42,-62.43134023316321,-67.59961887040859,-54.38802982143608
practice_offset[51],0.199,0.03,0.15,0.24,0.014,0.004,5.0,14.0,2.32,22.018196589987248,16.183424272828304,27.12491503214047
practice_offset[52],0.108,0.026,0.057,0.144,0.012,0.004,5.0,15.0,2.28,11.404774538646766,5.865581039550016,15.488410852491352
practice_offset[53],-0.597,0.116,-0.764,-0.45,0.058,0.019,5.0,26.0,2.92,-44.95394568738234,-53.42005023501717,-36.23718483782267
practice_offset[54],-0.042,0.032,-0.104,-0.005,0.015,0.009,6.0,22.0,1.85,-4.1130219427515495,-9.877470257879517,-0.498752080731768
practice_offset[55],-0.446,0.069,-0.536,-0.345,0.034,0.009,5.0,32.0,2.95,-35.981622793835285,-41.49160864082931,-29.177964653220002
practice_offset[56],-0.433,0.068,-0.557,-0.357,0.034,0.018,5.0,22.0,2.76,-35.14395081950239,-42.70747359464816,-30.022750226538896
practice_offset[57],-0.368,0.078,-0.472,-0.278,0.039,0.007,4.0,11.0,3.37,-30.788281831126962,-37.62464870822478,-24.270317848566446
practice_offset[58],0.26,0.024,0.223,0.297,0.011,0.003,5.0,26.0,2.11,29.69300866657718,24.982057373598398,34.581529944809766
practice_offset[59],-1.199,0.134,-1.428,-1.007,0.066,0.034,5.0,15.0,2.97,-69.85044432285682,-76.02119809746752,-63.46867228641386
practice_offset[60],-1.169,0.296,-1.665,-0.846,0.148,0.075,4.0,12.0,3.18,-68.93225365580382,-81.0809342018018,-57.087198444036744
practice_offset[61],-0.622,0.094,-0.734,-0.485,0.047,0.01,5.0,13.0,2.56,-46.313037610854046,-52.0014795733464,-38.43028032357149
practice_offset[62],-1.106,0.149,-1.277,-0.885,0.074,0.02,5.0,13.0,2.8,-66.91201630900079,-72.11273352254875,-58.728582672095044
practice_offset[63],-0.68,0.305,-1.208,-0.409,0.152,0.083,4.0,16.0,3.29,-49.33830076344105,-70.12057292188987,-33.568576767778325
practice_offset[64],-1.73,0.256,-2.093,-1.371,0.127,0.048,4.0,16.0,3.31,-82.27155900301221,-87.66833695540612,-74.61470203956134
practice_offset[65],0.082,0.031,0.027,0.132,0.015,0.006,5.0,11.0,3.06,8.545580982954903,2.736780276348938,14.11083192672351
practice_offset[66],-0.301,0.091,-0.447,-0.204,0.045,0.018,5.0,13.0,3.0,-25.99222272532924,-36.04560917251991,-18.45376288127073
practice_offset[67],-0.838,0.13,-1.013,-0.659,0.065,0.021,4.0,33.0,3.16,-56.74251915271134,-63.687204001954,-48.263155566197845
practice_offset[68],-0.905,0.121,-1.053,-0.715,0.06,0.02,5.0,27.0,2.19,-59.54581148969812,-65.11104909898467,-51.08078882036684
practice_offset[69],0.372,0.045,0.297,0.437,0.022,0.009,4.0,16.0,3.15,45.06329812931589,34.581529944809766,54.80560770563401
practice_offset[70],-1.218,0.184,-1.461,-0.963,0.092,0.032,4.0,11.0,3.19,-70.41787818879668,-76.799584546553,-61.825407138655294
practice_offset[71],-0.329,0.064,-0.412,-0.248,0.032,0.005,5.0,30.0,2.5,-28.035698325292458,-33.76757239478777,-21.964005672196574
practice_offset[72],-1.543,0.327,-2.06,-1.125,0.163,0.076,4.0,12.0,3.53,-78.62610781263383,-87.25460301051793,-67.53475326416503
practice_offset[73],-0.398,0.09,-0.531,-0.292,0.045,0.013,5.0,29.0,2.87,-32.833797233799025,-41.19833410869147,-25.323146402664285
practice_offset[74],1.72,0.156,1.475,1.884,0.078,0.031,5.0,26.0,2.31,458.4528464276054,337.10357729297584,557.9771379652822
practice_offset[75],-0.216,0.056,-0.286,-0.144,0.027,0.005,5.0,14.0,2.56,-19.426469812652037,-24.873738405311396,-13.4112251940795
practice_offset[76],1.501,0.233,1.215,1.882,0.116,0.056,4.0,12.0,3.75,348.6173001000073,237.0294064321607,556.6624987667632
practice_offset[77],0.379,0.044,0.323,0.465,0.021,0.011,6.0,22.0,1.85,46.08230357434317,38.12653509056301,59.20141888871011
practice_offset[78],1.642,0.126,1.43,1.792,0.062,0.029,4.0,13.0,3.24,416.5490168475172,317.86991919232463,500.1443358210744
practice_offset[79],0.503,0.052,0.431,0.584,0.026,0.009,4.0,26.0,3.15,65.367486118276,53.879554995686505,79.31968918506624
practice_offset[80],-0.787,0.116,-0.936,-0.605,0.058,0.025,5.0,11.0,3.14,-54.47916259863841,-60.7806524106495,-45.39255733602906
practice_offset[81],-0.275,0.113,-0.469,-0.16,0.056,0.03,5.0,25.0,3.02,-24.042787677503153,-37.43724168436893,-14.785621103378865
practice_offset[82],-0.192,0.054,-0.283,-0.103,0.027,0.013,4.0,11.0,3.69,-17.469313150831766,-24.64802121402827,-9.78730265184835
practice_offset[83],0.555,0.05,0.489,0.631,0.025,0.008,5.0,17.0,3.16,74.19409847740755,63.06847196215488,87.94891289619105
practice_offset[84],0.867,0.107,0.726,1.025,0.053,0.022,5.0,18.0,3.09,137.97608513294966,106.67968637762107,178.70954605658505
practice_offset[85],0.856,0.103,0.72,1.009,0.052,0.021,4.0,12.0,3.9,135.37269310346608,105.44332106438875,174.2856786344921
practice_offset[86],0.212,0.02,0.178,0.248,0.009,0.005,5.0,11.0,2.58,23.61478850785035,19.482532123480077,28.145993219402122
practice_offset[87],-0.665,0.111,-0.822,-0.486,0.054,0.025,5.0,36.0,2.8,-48.57264722933681,-56.04483285266524,-38.491819268647134
practice_offset[88],1.37,0.152,1.136,1.565,0.076,0.029,4.0,11.0,3.88,293.5350695470473,211.42862725534619,378.2674935895268
practice_offset[89],0.235,0.026,0.186,0.277,0.012,0.006,5.0,12.0,2.65,26.49087687328917,20.44222603776298,31.91663710349588
practice_offset[90],0.022,0.035,-0.044,0.062,0.017,0.009,5.0,24.0,2.51,2.2243784470438177,-4.3046042526953325,6.396234472803375
practice_offset[91],-0.237,0.047,-0.287,-0.15,0.023,0.012,5.0,11.0,2.46,-21.100871198239023,-24.948827116293202,-13.92920235749422
practice_offset[92],1.368,0.268,0.944,1.703,0.133,0.061,5.0,27.0,3.11,292.7487859536412,157.02418511877318,449.03938913168935
practice_offset[93],0.835,0.069,0.71,0.929,0.034,0.011,5.0,11.0,2.41,130.48140482870124,103.39912586467506,153.19759352725134
practice_offset[94],0.358,0.022,0.322,0.39,0.011,0.003,5.0,14.0,2.39,43.0465620479898,37.98847759572466,47.69807938826427
practice_offset[95],0.234,0.022,0.203,0.278,0.011,0.005,5.0,13.0,2.73,26.364449220777786,22.507246824749917,32.048619720909535
practice_offset[96],0.619,0.049,0.542,0.687,0.024,0.009,4.0,12.0,3.22,85.70700429587728,71.94423102121061,98.77433493982576
practice_offset[97],1.033,0.118,0.883,1.222,0.059,0.024,5.0,37.0,2.95,180.94816496136878,141.81432654423304,239.3968887982554
practice_offset[98],0.147,0.021,0.115,0.19,0.01,0.005,5.0,11.0,2.02,15.835396302985538,12.187343757193837,20.92495976572515
practice_offset[99],0.113,0.046,0.024,0.16,0.023,0.013,5.0,14.0,2.12,11.963193294858598,2.4290317890621527,17.35108709918103
practice_offset[100],0.266,0.044,0.217,0.346,0.022,0.011,5.0,20.0,2.58,30.473505868692797,24.234410213776393,41.34026158176771
practice_offset[101],0.241,0.011,0.221,0.263,0.004,0.002,7.0,28.0,1.55,27.2521035308229,24.73234305640648,30.082671895172417
practice_offset[102],1.053,0.109,0.885,1.184,0.054,0.022,4.0,14.0,3.09,186.62369437164648,142.29843914855502,226.74177694429181
practice_offset[103],0.713,0.096,0.588,0.859,0.048,0.02,4.0,14.0,3.33,104.0102394543184,80.03840441397763,136.07987141986743
practice_offset[104],-0.446,0.129,-0.663,-0.292,0.064,0.033,5.0,20.0,2.97,-35.981622793835285,-48.469689600485836,-25.323146402664285
practice_offset[105],0.265,0.02,0.234,0.301,0.009,0.003,5.0,27.0,2.18,30.343097577836886,26.364449220777786,35.12093415380156
practice_offset[106],-0.59,0.117,-0.763,-0.423,0.058,0.027,4.0,17.0,3.25,-44.56727152654929,-53.373446987512054,-34.49213668881937
practice_offset[107],1.198,0.142,0.991,1.381,0.071,0.028,5.0,16.0,3.17,231.34833247003095,169.39270528874988,297.8878517235706
practice_offset[108],0.425,0.035,0.377,0.478,0.017,0.005,4.0,12.0,3.3,52.95904196633787,45.790430937122586,61.2845483383623
practice_offset[109],0.242,0.017,0.208,0.27,0.007,0.003,6.0,32.0,1.73,27.379419281619487,23.121316954886773,30.99644507332473
practice_offset[110],0.667,0.076,0.56,0.779,0.038,0.015,4.0,16.0,3.39,94.83833939544984,75.06725002961012,117.92918836053477
practice_offset[111],0.369,0.027,0.32,0.407,0.013,0.006,5.0,14.0,2.88,44.628760367473966,37.71277643359572,50.23041056619504
practice_offset[112],-0.019,0.023,-0.054,0.021,0.011,0.004,5.0,21.0,2.31,-1.8820637757194003,-5.256789349820168,2.122205163752855
practice_offset[113],-0.414,0.09,-0.553,-0.289,0.045,0.02,4.0,12.0,3.88,-33.89990487340876,-42.47784453708362,-25.098779459733066
practice_offset[114],0.377,0.03,0.335,0.429,0.015,0.006,5.0,14.0,2.89,45.790430937122586,39.7940385222467,53.57210343973493
practice_offset[115],-0.254,0.067,-0.355,-0.146,0.032,0.014,5.0,14.0,3.05,-22.4308197953524,-29.882655679142754,-13.58422968153572
practice_offset[116],0.898,0.095,0.767,1.025,0.047,0.015,4.0,23.0,3.21,145.46888208630264,115.32966642600391,178.70954605658505
practice_offset[117],1.791,0.225,1.476,2.099,0.112,0.043,5.0,13.0,3.11,499.54449145742205,337.5408994949262,715.8007824379351
practice_offset[118],0.511,0.038,0.451,0.578,0.019,0.009,5.0,27.0,2.59,66.69573190640476,56.988128209320244,78.24699235852404
practice_offset[119],0.793,0.083,0.667,0.899,0.041,0.015,5.0,20.0,3.04,121.00165407413476,94.83833939544984,145.71447374375168
practice_offset[120],0.171,0.014,0.145,0.196,0.006,0.003,5.0,15.0,2.16,18.64907490217118,15.603957026802151,21.652690533431617
practice_offset[121],-0.113,0.077,-0.248,-0.023,0.038,0.02,5.0,15.0,2.62,-10.684933988398448,-21.964005672196574,-2.273751622672293
practice_offset[122],0.32,0.024,0.279,0.354,0.011,0.003,5.0,27.0,2.2,37.71277643359572,32.18073438695392,42.47551864798884
practice_offset[123],-0.044,0.098,-0.219,0.047,0.049,0.026,5.0,26.0,2.65,-4.3046042526953325,-19.667828184637347,4.812200907965569
practice_offset[124],0.004,0.032,-0.059,0.048,0.016,0.008,5.0,11.0,2.96,0.4008010677341911,-5.729323084290028,4.91706553244704
practice_offset[125],0.411,0.035,0.354,0.459,0.017,0.005,5.0,12.0,2.2,50.83253565580581,42.47551864798884,58.24907027825334
practice_offset[126],0.295,0.093,0.128,0.398,0.046,0.025,5.0,24.0,2.51,34.31263586862767,13.655300269706029,48.88440299072776
practice_offset[127],-0.15,0.065,-0.261,-0.07,0.032,0.016,5.0,16.0,3.06,-13.92920235749422,-22.971908038492085,-6.760618009405183
practice_offset[128],-0.983,0.15,-1.186,-0.741,0.074,0.033,4.0,11.0,3.29,-62.581314723284386,-69.45594138586422,-52.3362959917028
practice_offset[129],-0.285,0.059,-0.374,-0.192,0.029,0.014,4.0,11.0,3.27,-24.79857456806174,-31.202308817102054,-17.469313150831766
practice_offset[130],0.172,0.018,0.139,0.206,0.008,0.003,5.0,24.0,2.22,18.767783321390574,14.91241000036052,22.875320399531198
practice_offset[131],-0.254,0.058,-0.336,-0.17,0.028,0.01,4.0,13.0,3.57,-22.4308197953524,-28.537689418394272,-15.63351834036163
practice_offset[132],-0.61,0.092,-0.718,-0.458,0.046,0.021,4.0,16.0,3.46,-45.664913092550016,-51.227326537426876,-36.74525237926366
practice_offset[133],0.078,0.017,0.048,0.109,0.008,0.004,5.0,22.0,2.19,8.112265867008306,4.91706553244704,11.516235034144785
practice_offset[134],0.481,0.043,0.412,0.545,0.021,0.007,5.0,18.0,2.7,61.76912849017005,50.98344363287448,72.46083823764356
practice_offset[135],-0.73,0.107,-0.865,-0.551,0.053,0.023,4.0,12.0,3.69,-51.80910099097975,-57.89484473726788,-42.362685105112284
practice_offset[136],0.238,0.038,0.164,0.291,0.019,0.01,5.0,11.0,2.93,26.87091928249108,17.821431509272223,33.776458395003516
practice_offset[137],-0.149,0.042,-0.186,-0.069,0.021,0.012,5.0,19.0,2.04,-13.843088510104174,-16.972640501806737,-6.667331992179804
practice_offset[138],-0.5,0.076,-0.587,-0.374,0.038,0.018,5.0,12.0,2.98,-39.346934028736655,-44.400723644216335,-31.202308817102054
practice_offset[139],-2.26,0.319,-2.655,-1.764,0.159,0.062,4.0,13.0,4.32,-89.5649515245235,-92.97011613347715,-82.86419411066426
practice_offset[140],-0.889,0.159,-1.117,-0.671,0.079,0.034,5.0,22.0,3.01,-58.893338609856606,-67.27398962646546,-48.88028750222186
practice_offset[141],-1.794,0.244,-2.056,-1.392,0.121,0.053,4.0,12.0,3.16,-83.37063371093991,-87.20351932329712,-75.14223481589202
practice_offset[142],-1.124,0.143,-1.284,-0.893,0.071,0.033,4.0,11.0,3.83,-67.50227177939361,-72.30726274129829,-59.05743684015899
practice_offset[143],0.047,0.023,0.009,0.081,0.011,0.004,5.0,19.0,2.5,4.812200907965569,0.9040621773867885,8.437089656676022
practice_offset[144],-0.404,0.073,-0.495,-0.275,0.036,0.017,4.0,14.0,3.58,-33.23558787310711,-39.04290927036907,-24.042787677503153
practice_offset[145],-0.521,0.099,-0.665,-0.367,0.049,0.022,4.0,13.0,3.19,-40.607367541656394,-48.57264722933681,-30.71903549556083
practice_offset[146],-1.327,0.175,-1.53,-1.047,0.087,0.036,4.0,18.0,3.18,-73.47281155775599,-78.3464332683993,-64.90108613457386
practice_offset[147],-1.466,0.168,-1.648,-1.172,0.083,0.04,5.0,11.0,3.18,-76.91529710136548,-80.75656072059925,-69.02531722967792
practice_offset[148],-1.826,0.277,-2.211,-1.439,0.138,0.058,4.0,20.0,3.18,-83.89434929323937,-89.04089973009587,-76.28351950558189
practice_offset[149],-0.231,0.059,-0.323,-0.143,0.029,0.014,4.0,12.0,3.25,-20.62605339647573,-27.602614563208473,-13.324593110451099
practice_offset[150],-0.751,0.134,-0.956,-0.563,0.067,0.031,5.0,13.0,3.02,-52.810557770715796,-61.55724752496214,-43.05019954704583
practice_offset[151],-0.782,0.12,-0.935,-0.588,0.06,0.026,4.0,11.0,3.35,-54.25098845162668,-60.741413446848156,-44.45629513019818
practice_offset[152],-0.642,0.091,-0.747,-0.488,0.045,0.022,4.0,18.0,3.15,-47.376110692289465,-52.62142198240303,-38.6147126957183
practice_offset[153],0.024,0.284,-0.493,0.215,0.141,0.082,6.0,11.0,1.76,2.4290317890621527,-38.92087309341158,23.986189696606175
practice_offset[154],-0.092,0.051,-0.179,-0.033,0.025,0.01,5.0,11.0,2.67,-8.789485045490963,-16.38941006029645,-3.246144041096799
practice_offset[155],0.65,0.085,0.527,0.785,0.042,0.021,5.0,12.0,3.07,91.55408290138962,69.38431492486188,119.24069407332158
practice_offset[156],-0.103,0.044,-0.157,-0.038,0.022,0.003,5.0,18.0,2.15,-9.78730265184835,-14.529594118231493,-3.728705910880048
practice_offset[157],0.918,0.103,0.759,1.059,0.051,0.024,4.0,12.0,3.44,150.42768243931567,113.61390130581417,188.34860609832432
practice_offset[158],0.251,0.043,0.189,0.31,0.021,0.006,4.0,17.0,3.15,28.53100843311953,20.80409524829019,36.34251141321778
practice_offset[159],0.38,0.043,0.323,0.454,0.021,0.01,5.0,13.0,3.15,46.228458943422446,38.12653509056301,57.45979974750188
practice_offset[160],0.784,0.084,0.645,0.897,0.042,0.021,4.0,14.0,3.35,119.0215629630643,90.59870292719228,145.22353589775614
practice_offset[161],1.467,0.165,1.216,1.69,0.082,0.037,4.0,16.0,3.48,333.6206987640799,237.36660440948168,441.94807051312057
practice_offset[162],0.551,0.045,0.461,0.598,0.022,0.012,5.0,12.0,2.8,73.49871378007194,58.56588512805472,81.84782045990514
practice_offset[163],0.204,0.066,0.14,0.327,0.033,0.017,5.0,13.0,2.48,22.62981534562105,15.027379885722736,38.68014771803021
practice_offset[164],0.645,0.064,0.537,0.73,0.032,0.016,5.0,21.0,3.07,90.59870292719228,71.0866555912941,107.50806076741225
practice_offset[165],1.024,0.127,0.837,1.216,0.063,0.03,4.0,12.0,3.88,178.43097581886153,130.94282890863056,237.36660440948168
practice_offset[166],0.497,0.034,0.437,0.541,0.016,0.007,5.0,20.0,2.23,64.37825187200612,54.80560770563401,71.7723727336547
practice_offset[167],1.579,0.17,1.31,1.791,0.085,0.039,4.0,16.0,3.11,385.01032820951446,270.6173712210199,499.54449145742205
practice_offset[168],0.044,0.035,-0.0,0.106,0.017,0.006,5.0,16.0,2.45,4.498235488844382,0.0,11.182187650653086
practice_offset[169],1.169,0.138,0.956,1.359,0.069,0.033,4.0,11.0,3.74,221.87722563494262,160.12705532709526,289.2299055940867
practice_offset[170],0.999,0.114,0.823,1.165,0.057,0.028,4.0,13.0,3.44,171.5564905318567,127.73215645191884,220.59228832028145
practice_offset[171],0.073,0.026,0.037,0.115,0.013,0.004,5.0,26.0,2.3,7.573053691470344,3.7693020838156954,12.187343757193837
practice_offset[172],1.147,0.108,0.963,1.277,0.054,0.027,5.0,13.0,3.14,214.87325286275762,161.95433272389712,258.5865975098591
practice_offset[173],0.606,0.07,0.501,0.721,0.035,0.017,5.0,14.0,2.85,83.30843770260485,65.03708166063191,105.64886714136281
practice_offset[174],-0.095,0.082,-0.239,-0.011,0.041,0.02,5.0,15.0,2.61,-9.062706553176858,-21.258511762731203,-1.0939721224631271
practice_offset[175],0.714,0.07,0.602,0.811,0.035,0.018,5.0,13.0,2.96,104.21435173290266,82.57666846595977,125.01570189918864
practice_offset[176],-0.207,0.053,-0.276,-0.139,0.026,0.004,5.0,13.0,2.54,-18.698035001242896,-24.118706923875866,-12.977197154174846
practice_offset[177],0.55,0.047,0.464,0.596,0.023,0.013,5.0,22.0,3.09,73.32530178673953,59.042297044003924,81.48448827228366
practice_offset[178],-0.592,0.087,-0.686,-0.459,0.044,0.014,5.0,11.0,2.82,-44.678026191912615,-49.64136086936286,-36.80847551005041
practice_offset[179],0.593,0.058,0.494,0.687,0.028,0.014,5.0,11.0,2.61,80.94085067159598,63.88585607937585,98.77433493982576
practice_offset[180],0.157,0.02,0.116,0.185,0.009,0.005,5.0,16.0,2.33,16.999561390091355,12.29958721332547,20.32184401276953
practice_offset[181],1.306,0.143,1.082,1.5,0.071,0.034,4.0,11.0,4.03,269.1378627258037,195.05748034549603,348.1689070338065
practice_offset[182],-0.223,0.05,-0.299,-0.162,0.025,0.006,5.0,19.0,2.41,-19.988515070544587,-25.844059056498946,-14.955879545976703
practice_offset[183],0.618,0.066,0.51,0.706,0.033,0.017,5.0,14.0,2.66,85.5213901141401,66.52911949458864,102.58715438680044
practice_offset[184],0.944,0.125,0.767,1.144,0.062,0.031,4.0,11.0,3.79,157.02418511877318,115.32966642600391,213.93004861793963
practice_offset[185],0.065,0.026,0.009,0.103,0.012,0.006,5.0,20.0,2.54,6.715902438419263,0.9040621773867885,10.849140907600718
practice_offset[186],-0.438,0.077,-0.528,-0.341,0.038,0.006,5.0,21.0,2.63,-35.46742171427054,-41.02166423871496,-28.894109179359027
practice_offset[187],0.339,0.032,0.296,0.395,0.015,0.007,5.0,21.0,2.61,40.35433452127262,34.44701568320527,48.43841909209141
practice_offset[188],1.12,0.124,0.921,1.273,0.062,0.03,4.0,12.0,3.49,206.48542032930024,151.1800935389749,257.1551159914979
practice_offset[189],0.776,0.091,0.631,0.9,0.045,0.022,4.0,18.0,3.2,117.27638049685454,87.94891289619105,145.960311115695
practice_offset[190],0.902,0.098,0.744,1.026,0.049,0.024,4.0,16.0,3.12,146.45272398665972,110.43360464154782,178.98839500387788
practice_offset[191],-0.033,0.037,-0.089,0.018,0.018,0.003,5.0,31.0,2.07,-3.246144041096799,-8.515442642554794,1.8162976389793695
practice_offset[192],0.94,0.099,0.78,1.059,0.049,0.023,4.0,15.0,3.42,155.99814183292713,118.1472265498201,188.34860609832432
practice_offset[193],0.699,0.08,0.578,0.822,0.04,0.02,5.0,17.0,2.83,101.17399613038182,78.24699235852404,127.5045381235993
practice_offset[194],0.974,0.102,0.81,1.107,0.051,0.024,4.0,11.0,4.02,164.85173689134788,124.79079866764718,202.52689602207656
practice_offset[195],1.052,0.127,0.868,1.239,0.063,0.03,4.0,14.0,3.32,186.33721394136336,138.21418024579782,245.21595785288542
practice_offset[196],-0.838,0.158,-1.066,-0.638,0.079,0.029,5.0,13.0,3.05,-56.74251915271134,-65.561670078106,-47.16519358206091
