name,type,pred_coef,pred_ci_low,pred_ci_high,pred_p,imd_coef,imd_ci_low,imd_ci_high,imd_p,region_main,n_practices,n_obs,error
aqrean_daqi_overall_daqipair1,daqi_pair1,-0.8326587673689656,-1.0425842913530436,-0.6222879131859926,1.0467618819319656e-14,2.0213005074314117,1.2612188384492296,2.7870874617158314,1.563994236328154e-07,"{'East Midlands': {'coef': 13.32982356280732, 'ci_low': 5.421927382782288, 'ci_high': 21.830905843167958, 'p': 0.0006971633826157219}, 'East of England': {'coef': 10.68038722681175, 'ci_low': 3.464870624483707, 'ci_high': 18.39910534598537, 'p': 0.0031750842215448236}, 'London': {'coef': -28.590260812055, 'ci_low': -32.610481478926445, 'ci_high': -24.330207978920406, 'p': 4.690489471918443e-30}, 'North East': {'coef': 35.77665952566696, 'ci_low': 24.85171440968772, 'ci_high': 47.65757409990699, 'p': 8.935527085956493e-13}, 'North West': {'coef': -4.66026006711473, 'ci_low': -10.21465344973478, 'ci_high': 1.2377449073102342, 'p': 0.11916448327703053}, 'South West': {'coef': 18.108260776870754, 'ci_low': 10.241608216480568, 'ci_high': 26.536264205658753, 'p': 2.2174921388259567e-06}, 'West Midlands': {'coef': -10.15954203985363, 'ci_low': -15.72643517522997, 'ci_high': -4.2249143812594925, 'p': 0.0010284507336547457}, 'Yorkshire and The Humber': {'coef': 10.056507396918125, 'ci_low': 2.876051715996697, 'ci_high': 17.738138452726737, 'p': 0.005374887502680934}}",8812,809015,
aqrean_daqi_overall_daqipair2,daqi_pair2,-0.31297645747799807,-0.4078354633602621,-0.21802710080318644,1.093142041560041e-10,2.0511062065095453,1.2907241662514668,2.817196378996978,1.0327126742476388e-07,"{'East Midlands': {'coef': 13.315503424945163, 'ci_low': 5.408660726537362, 'ci_high': 21.815448825032856, 'p': 0.0007058615891475075}, 'East of England': {'coef': 10.683579484959571, 'ci_low': 3.4679188270250183, 'ci_high': 18.402446927380666, 'p': 0.0031661991521272624}, 'London': {'coef': -28.57490337425197, 'ci_low': -32.59597340991228, 'ci_high': -24.31395146432299, 'p': 5.0961073761964925e-30}, 'North East': {'coef': 35.794085006167876, 'ci_low': 24.86784572060241, 'ci_high': 47.67639672364312, 'p': 8.737836905799785e-13}, 'North West': {'coef': -4.667692468435536, 'ci_low': -10.221615123108851, 'ci_high': 1.2298101793106309, 'p': 0.1185599340505748}, 'South West': {'coef': 18.114803725240925, 'ci_low': 10.247772922065579, 'ci_high': 26.543207987650284, 'p': 2.1999530857936483e-06}, 'West Midlands': {'coef': -10.15654874296521, 'ci_low': -15.723589177233432, 'ci_high': -4.221766743836641, 'p': 0.001032095860416372}, 'Yorkshire and The Humber': {'coef': 10.044338733678915, 'ci_low': 2.8647189092816383, 'ci_high': 17.72507246155497, 'p': 0.0054280693724271505}}",8812,809015,
aqrean_nitrogen_monoxide_high_vs_not,binary_simple,-0.15849452062343117,-0.28897725328985713,-0.027841037090603482,0.017440705051750927,2.0226534864882018,1.2641052834068134,2.786883815282204,1.4479568857797547e-07,"{'East Midlands': {'coef': 13.281010697110961, 'ci_low': 5.376267757273423, 'ci_high': 21.778723593797245, 'p': 0.0007277472095300442}, 'East of England': {'coef': 10.663341279473237, 'ci_low': 3.447912374337858, 'ci_high': 18.382041957717643, 'p': 0.0032259160006398915}, 'London': {'coef': -28.46789914347243, 'ci_low': -32.495886753689426, 'ci_high': -24.19956048784786, 'p': 9.370009033654308e-30}, 'North East': {'coef': 35.94616469057901, 'ci_low': 25.00233438954782, 'ci_high': 47.8481164718422, 'p': 7.415653220900809e-13}, 'North West': {'coef': -4.626109350205154, 'ci_low': -10.183677240318744, 'ci_high': 1.2753443716170487, 'p': 0.12204268960769281}, 'South West': {'coef': 18.228397856938415, 'ci_low': 10.35000263971031, 'ci_high': 26.66926801493745, 'p': 1.9446904884779472e-06}, 'West Midlands': {'coef': -10.206048408572265, 'ci_low': -15.76983562103661, 'ci_high': -4.274747629278042, 'p': 0.0009715849463574151}, 'Yorkshire and The Humber': {'coef': 9.828701691411501, 'ci_low': 2.6665325582576394, 'ci_high': 17.490514334613728, 'p': 0.0064337099154130085}}",8822,817557,
aqrean_nitrogen_dioxide_high_vs_not,binary_simple,-0.8399835123365618,-1.0179430973111692,-0.6617039742828235,3.450125018973313e-20,2.0528310167932995,1.2942209081070022,2.8171224890543467,9.404138435413038e-08,"{'East Midlands': {'coef': 13.314555412214002, 'ci_low': 5.407302678552983, 'ci_high': 21.814980005937336, 'p': 0.0007069900118705358}, 'East of England': {'coef': 10.693425572772796, 'ci_low': 3.475855040602527, 'ci_high': 18.414430692329773, 'p': 0.0031452538460556836}, 'London': {'coef': -28.444260521220933, 'ci_low': -32.47360101890968, 'ci_high': -24.17448687307111, 'p': 1.0651831667176021e-29}, 'North East': {'coef': 36.03158910616931, 'ci_low': 25.080667116879773, 'ci_high': 47.94127390972687, 'p': 6.668437828763198e-13}, 'North West': {'coef': -4.588628032135134, 'ci_low': -10.148454069846213, 'ci_high': 1.3152284309805307, 'p': 0.12517527599046452}, 'South West': {'coef': 18.282085708152728, 'ci_low': 10.399937095022205, 'ci_high': 26.726990681425033, 'p': 1.8251271688980072e-06}, 'West Midlands': {'coef': -10.165931007398443, 'ci_low': -15.732321756961397, 'ci_high': -4.23184642049661, 'p': 0.0010202951805672164}, 'Yorkshire and The Humber': {'coef': 9.87102191803977, 'ci_low': 2.70597696925019, 'ci_high': 17.535919656638676, 'p': 0.006219698222891475}}",8822,817557,
aqrean_daqi_nitrogen_dioxide_daqipair1,daqi_pair1,,,,,,,,,{},8812,809015,Singular matrix
aqrean_daqi_nitrogen_dioxide_daqipair2,daqi_pair2,,,,,,,,,{},8812,809015,Singular matrix
aqrean_nox_expressed_as_nitrogen_dioxide_high_vs_not,binary_simple,-0.19788009378319815,-0.3332108313751081,-0.06236559980975498,0.004222097631079473,2.0223827849494835,1.2638757488636854,2.78657134289626,1.4513019364645945e-07,"{'East Midlands': {'coef': 13.284801927595424, 'ci_low': 5.379782025915625, 'ci_high': 21.782813563027204, 'p': 0.0007253649771843038}, 'East of England': {'coef': 10.664615072626415, 'ci_low': 3.44908943540847, 'ci_high': 18.383420250587502, 'p': 0.0032224889441220183}, 'London': {'coef': -28.465768302425275, 'ci_low': -32.49387337547596, 'ci_high': -24.197305334604756, 'p': 9.477593788284166e-30}, 'North East': {'coef': 35.95003012995874, 'ci_low': 25.00588602284981, 'ci_high': 47.85232344146011, 'p': 7.379860476040082e-13}, 'North West': {'coef': -4.624295363520769, 'ci_low': -10.181964989556658, 'ci_high': 1.2772661286483356, 'p': 0.12219238009366311}, 'South West': {'coef': 18.23042812925455, 'ci_low': 10.351881018417618, 'ci_high': 26.671462295181357, 'p': 1.9400939828329877e-06}, 'West Midlands': {'coef': -10.203396796684427, 'ci_low': -15.7673534052992, 'ci_high': -4.271915072878807, 'p': 0.0009747318473945528}, 'Yorkshire and The Humber': {'coef': 9.831676905286258, 'ci_low': 2.669313937339557, 'ci_high': 17.49369689164768, 'p': 0.006418383822292879}}",8822,817557,
aqrean_ozone_high_vs_not,binary_simple,-0.49940473474837654,-0.636412263905406,-0.3622082926960535,1.0678355340973726e-12,2.097204764921967,1.3381073990921477,2.861988331388443,5.010551889769904e-08,"{'East Midlands': {'coef': 13.371938972802845, 'ci_low': 5.460883210770895, 'ci_high': 21.8764356521169, 'p': 0.0006722298652738269}, 'East of England': {'coef': 10.685075070781869, 'ci_low': 3.4682730257829864, 'ci_high': 18.40524138613755, 'p': 0.0031666994411949237}, 'London': {'coef': -28.412383278666532, 'ci_low': -32.44347089068813, 'ci_high': -24.140761294171455, 'p': 1.262687209381127e-29}, 'North East': {'coef': 36.110217553896405, 'ci_low': 25.153214385513945, 'ci_high': 48.026492276121104, 'p': 6.03311357964273e-13}, 'North West': {'coef': -4.503035619418294, 'ci_low': -10.067751956256787, 'ci_high': 1.4060073475564483, 'p': 0.1325393357665405}, 'South West': {'coef': 18.2656982924845, 'ci_low': 10.38486410397088, 'ci_high': 26.709177985080522, 'p': 1.8598701244059207e-06}, 'West Midlands': {'coef': -10.10975108720169, 'ci_low': -15.67948820035615, 'ci_high': -4.172108575377898, 'p': 0.0010915709178915115}, 'Yorkshire and The Humber': {'coef': 9.964974762072142, 'ci_low': 2.793931407303729, 'ci_high': 17.63627977715405, 'p': 0.005764902944878539}}",8822,817557,
aqrean_daqi_ozone_daqipair1,daqi_pair1,1.3744306854570842,-0.04142278960759249,2.8103388783738747,0.057141185934710736,2.0154688650011465,1.25540582523187,2.7812372379298234,1.6977748035274628e-07,"{'East Midlands': {'coef': 13.30313762088473, 'ci_low': 5.39694657774985, 'ci_high': 21.802399515122794, 'p': 0.0007137524953455917}, 'East of England': {'coef': 10.663441690511256, 'ci_low': 3.448874803323876, 'ci_high': 18.381155426503515, 'p': 0.003221818380749217}, 'London': {'coef': -28.619339335195548, 'ci_low': -32.6380377626447, 'ci_high': -24.360892294220616, 'p': 4.0196383924970835e-30}, 'North East': {'coef': 35.80139012568022, 'ci_low': 24.874267383478312, 'ci_high': 47.68469074123431, 'p': 8.67093761094094e-13}, 'North West': {'coef': -4.6679839142374835, 'ci_low': -10.222038549400569, 'ci_high': 1.2296686640282717, 'p': 0.11854655846413789}, 'South West': {'coef': 18.13228389587287, 'ci_low': 10.263876577929931, 'ci_high': 26.56217912483898, 'p': 2.156176151274512e-06}, 'West Midlands': {'coef': -10.17038755170071, 'ci_low': -15.736711846792273, 'ci_high': -4.236359042387273, 'p': 0.0010152652527633745}, 'Yorkshire and The Humber': {'coef': 10.04668394912609, 'ci_low': 2.866706368530325, 'ci_high': 17.72781569201387, 'p': 0.005419097856154533}}",8812,809015,
aqrean_daqi_ozone_daqipair2,daqi_pair2,-0.27455563737833755,-0.4057734905320465,-0.14316490146235594,4.265076214992812e-05,2.0501320400934997,1.289636396312499,2.8163375831769866,1.051902249433537e-07,"{'East Midlands': {'coef': 13.31055915029793, 'ci_low': 5.403806408770406, 'ci_high': 21.810428412430085, 'p': 0.0007092025946735675}, 'East of England': {'coef': 10.680672783072653, 'ci_low': 3.464950957757318, 'ci_high': 18.39962435893017, 'p': 0.0031751245127720202}, 'London': {'coef': -28.59921261003503, 'ci_low': -32.61906758435459, 'ci_high': -24.33953854394507, 'p': 4.488393886021851e-30}, 'North East': {'coef': 35.81499252793958, 'ci_low': 24.886709618455384, 'ci_high': 47.69956107994402, 'p': 8.527130084312069e-13}, 'North West': {'coef': -4.662155897195818, 'ci_low': -10.216578903889474, 'ci_high': 1.2358897355978282, 'p': 0.11902030324485834}, 'South West': {'coef': 18.143394446181627, 'ci_low': 10.274205285217874, 'ci_high': 26.5741305064485, 'p': 2.128181804584552e-06}, 'West Midlands': {'coef': -10.155102436033491, 'ci_low': -15.722409815603333, 'ci_high': -4.220023370173176, 'p': 0.0010342982268896374}, 'Yorkshire and The Humber': {'coef': 10.046089010563875, 'ci_low': 2.8661121493036346, 'ci_high': 17.727222828678933, 'p': 0.005421974887057718}}",8812,809015,
aqrean_pm2p5_high_vs_not,binary_simple,-0.6283069738539981,-0.7754795223806288,-0.48091613493972396,7.754368865056821e-17,2.031250881103386,1.2727971238021274,2.7953848617054744,1.2757562297866473e-07,"{'East Midlands': {'coef': 13.295018431334093, 'ci_low': 5.389414688632965, 'ci_high': 21.793647296351914, 'p': 0.0007187931473938497}, 'East of England': {'coef': 10.652789414606744, 'ci_low': 3.4380996588708967, 'ci_high': 18.370695571680052, 'p': 0.003254710773548123}, 'London': {'coef': -28.487986538671638, 'ci_low': -32.514765567785, 'ci_high': -24.220933477975958, 'p': 8.385239067680905e-30}, 'North East': {'coef': 35.937721779916075, 'ci_low': 24.99473346799299, 'ci_high': 47.83874240146084, 'p': 7.488572824790757e-13}, 'North West': {'coef': -4.610262116544295, 'ci_low': -10.168632051866267, 'ci_high': 1.2920353025017262, 'p': 0.12334913831920184}, 'South West': {'coef': 18.22068793726379, 'ci_low': 10.342907388143384, 'ci_high': 26.66089182512945, 'p': 1.9620120500550875e-06}, 'West Midlands': {'coef': -10.186306912460363, 'ci_low': -15.751222017101508, 'ci_high': -4.2538104509935, 'p': 0.000994950941704105}, 'Yorkshire and The Humber': {'coef': 9.83884391415426, 'ci_low': 2.676155302145311, 'ci_high': 17.501201685001778, 'p': 0.006380524715716296}}",8822,817557,
aqrean_daqi_pm2p5_daqipair1,daqi_pair1,-0.8855029439803985,-1.0983508116243823,-0.6721970029359037,5.102303072513271e-16,2.0216454784447,1.2615639131559053,2.787432308036797,1.5563377634025315e-07,"{'East Midlands': {'coef': 13.332735250660988, 'ci_low': 5.424653233017729, 'ci_high': 21.834015910936255, 'p': 0.0006953751590343284}, 'East of England': {'coef': 10.680603270853851, 'ci_low': 3.4650888698633198, 'ci_high': 18.39931782021893, 'p': 0.003174430240555261}, 'London': {'coef': -28.586540557730235, 'ci_low': -32.606963192916616, 'ci_high': -24.326274180054696, 'p': 4.785106714175454e-30}, 'North East': {'coef': 35.778612364236714, 'ci_low': 24.853529508165593, 'ci_high': 47.65967488609866, 'p': 8.912831632427412e-13}, 'North West': {'coef': -4.657267056034831, 'ci_low': -10.211822500681523, 'ci_high': 1.2409091975751352, 'p': 0.11940671361185227}, 'South West': {'coef': 18.106841925697736, 'ci_low': 10.240302360518537, 'ci_high': 26.53472288241412, 'p': 2.2211021590711627e-06}, 'West Midlands': {'coef': -10.156489141986603, 'ci_low': -15.723559067255788, 'ci_high': -4.221673887063915, 'p': 0.0010322277338853318}, 'Yorkshire and The Humber': {'coef': 10.060009642548739, 'ci_low': 2.8793401592425605, 'ci_high': 17.741868326219866, 'p': 0.005359492483574483}}",8812,809015,
