parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct
mu_alpha,6.053,1.232,3.592,8.478,0.014,0.015,7285.0,4956.0,1.0,42438.72795534746,3530.661659481754,480682.4625556587
alpha_size[0],4.053,0.02,4.017,4.094,0.005,0.001,20.0,188.0,1.15,5656.990796362163,5453.425291382437,5897.932982795869
alpha_size[1],8.111,0.01,8.09,8.128,0.002,0.001,20.0,44.0,1.14,332990.7272267547,326068.7570226708,338701.6751086061
practice_offset[0],-0.721,0.059,-0.834,-0.607,0.015,0.003,16.0,51.0,1.16,-51.37342530009654,-56.56914270760049,-45.501663079245205
practice_offset[1],1.452,0.056,1.343,1.558,0.012,0.003,22.0,105.0,1.12,327.1649276115181,283.0517838776802,374.9313113948145
practice_offset[2],-0.291,0.061,-0.406,-0.171,0.015,0.003,17.0,59.0,1.15,-25.248432198190894,-33.36898325751137,-15.71784265283801
practice_offset[3],0.325,0.057,0.215,0.435,0.013,0.003,18.0,74.0,1.14,38.40306459807514,23.986189696606175,54.49630589513384
practice_offset[4],0.562,0.056,0.457,0.669,0.013,0.003,18.0,76.0,1.15,75.41773489770915,57.93288842494408,95.22840601083391
practice_offset[5],1.063,0.057,0.955,1.171,0.012,0.003,21.0,95.0,1.12,189.50431039036303,159.86705829195213,222.52162427004808
practice_offset[6],0.446,0.055,0.341,0.552,0.014,0.003,17.0,63.0,1.16,56.20514665337439,40.635324086216926,73.67229927213259
practice_offset[7],0.164,0.063,0.043,0.283,0.014,0.003,20.0,93.0,1.13,17.821431509272223,4.393789485061261,32.71051618171572
practice_offset[8],0.573,0.056,0.464,0.683,0.014,0.003,17.0,67.0,1.16,77.35798177529409,59.042297044003924,97.98082567660498
practice_offset[9],0.732,0.055,0.624,0.837,0.013,0.003,17.0,67.0,1.15,107.92349218188444,86.63786452864724,130.94282890863056
practice_offset[10],0.214,0.057,0.1,0.321,0.014,0.003,16.0,54.0,1.17,23.862265479345226,10.517091807564771,37.85055808937538
practice_offset[11],0.045,0.055,-0.059,0.152,0.014,0.003,16.0,61.0,1.17,4.602785990871694,-5.729323084290028,16.41602364321124
practice_offset[12],-0.112,0.058,-0.224,-0.002,0.014,0.003,18.0,75.0,1.15,-10.59557424996428,-20.06848656306349,-0.1998001332666921
practice_offset[13],-0.673,0.059,-0.783,-0.559,0.015,0.003,16.0,55.0,1.16,-48.982424755917975,-54.29671459629222,-42.82194413875791
practice_offset[14],0.664,0.056,0.555,0.77,0.014,0.003,17.0,70.0,1.15,94.25470027367541,74.19409847740755,115.97662537849152
practice_offset[15],1.371,0.056,1.263,1.48,0.012,0.003,22.0,102.0,1.12,293.9288014497347,253.60136321004734,339.2945680918757
practice_offset[16],0.561,0.055,0.456,0.668,0.014,0.003,17.0,65.0,1.16,75.2424048424499,57.775034476647804,95.03327518649616
practice_offset[17],0.769,0.056,0.661,0.877,0.013,0.003,17.0,70.0,1.15,115.76075670543857,93.67280944551469,140.36778455057203
practice_offset[18],0.583,0.056,0.478,0.698,0.014,0.003,17.0,53.0,1.16,79.14045912584665,61.2845483383623,100.97292268772887
practice_offset[19],1.418,0.057,1.305,1.525,0.013,0.003,18.0,78.0,1.14,312.88544680983665,268.76890937050166,359.51435693066884
practice_offset[20],0.854,0.055,0.746,0.955,0.013,0.003,17.0,58.0,1.15,134.90241814897198,110.85489299875869,159.86705829195213
practice_offset[21],-0.305,0.057,-0.417,-0.195,0.015,0.003,15.0,50.0,1.18,-26.287662560837223,-34.09790800558793,-17.716534194398157
practice_offset[22],-0.565,0.057,-0.676,-0.454,0.014,0.003,17.0,62.0,1.16,-43.16398532424594,-49.13524813196864,-36.491726675407186
practice_offset[23],1.114,0.057,1.002,1.22,0.013,0.003,18.0,70.0,1.15,204.65201352794563,172.37238323058088,238.71877336213348
practice_offset[24],0.614,0.056,0.511,0.724,0.013,0.003,18.0,76.0,1.14,84.78078674788694,66.69573190640476,106.26674008880342
practice_offset[25],-0.032,0.057,-0.149,0.07,0.014,0.003,16.0,55.0,1.17,-3.1493417920802402,-13.843088510104174,7.250818125421654
practice_offset[26],0.676,0.057,0.562,0.783,0.014,0.003,17.0,63.0,1.15,96.59979912897259,75.41773489770915,118.80265087438823
practice_offset[27],0.753,0.055,0.648,0.858,0.014,0.003,17.0,62.0,1.16,112.33605526962367,91.17135758847483,135.84390954904646
practice_offset[28],0.832,0.055,0.728,0.937,0.013,0.003,17.0,70.0,1.15,129.79099674414795,107.09345938545982,155.23129824793847
practice_offset[29],-0.342,0.06,-0.456,-0.225,0.015,0.003,17.0,56.0,1.15,-28.965179529082274,-36.6186162901451,-20.148378124062294
practice_offset[30],1.419,0.057,1.306,1.524,0.012,0.003,22.0,95.0,1.12,313.2985387682014,269.1378627258037,359.0550722543501
practice_offset[31],0.524,0.056,0.413,0.63,0.014,0.003,17.0,68.0,1.15,68.87692344784637,51.134502593399375,87.76105792643432
practice_offset[32],1.366,0.056,1.256,1.472,0.012,0.003,21.0,85.0,1.12,291.9640733559024,251.13479672208982,335.7942315617029
practice_offset[33],0.266,0.057,0.16,0.379,0.014,0.003,17.0,65.0,1.16,30.473505868692797,17.35108709918103,46.08230357434317
practice_offset[34],-0.528,0.058,-0.638,-0.414,0.015,0.004,15.0,53.0,1.18,-41.02166423871496,-47.16519358206091,-33.89990487340876
practice_offset[35],0.446,0.056,0.337,0.553,0.013,0.003,17.0,80.0,1.15,56.20514665337439,40.07390637385353,73.84605843650698
practice_offset[36],0.268,0.057,0.155,0.378,0.013,0.003,18.0,83.0,1.14,30.734714001493614,16.765796110512497,45.936294287579656
practice_offset[37],0.435,0.055,0.328,0.537,0.014,0.003,16.0,60.0,1.17,54.49630589513384,38.81889722894125,71.0866555912941
practice_offset[38],0.788,0.057,0.679,0.897,0.014,0.003,18.0,81.0,1.15,119.89940372598839,97.19048411081859,145.22353589775614
practice_offset[39],0.687,0.057,0.574,0.797,0.014,0.003,18.0,65.0,1.15,98.77433493982576,77.53542846562733,121.8874310633741
practice_offset[40],1.549,0.055,1.439,1.652,0.013,0.003,18.0,60.0,1.15,370.6761067358193,321.64772308241913,421.74042077399747
practice_offset[41],0.653,0.055,0.544,0.755,0.013,0.003,18.0,72.0,1.15,92.1296080061071,72.28846360108874,112.76115233552981
practice_offset[42],0.786,0.056,0.681,0.893,0.012,0.003,20.0,106.0,1.13,119.46004442429121,97.5852597230606,144.2446009293482
practice_offset[43],0.451,0.059,0.336,0.563,0.014,0.003,18.0,69.0,1.14,56.988128209320244,39.93390248109306,75.59324037071788
practice_offset[44],0.398,0.055,0.292,0.503,0.014,0.003,17.0,68.0,1.16,48.88440299072776,33.910301763929375,65.367486118276
practice_offset[45],0.311,0.057,0.198,0.419,0.014,0.003,17.0,64.0,1.16,36.47892211861614,21.896239382164275,52.04403547901961
practice_offset[46],0.099,0.056,-0.011,0.206,0.014,0.003,16.0,54.0,1.17,10.406629955888192,-1.0939721224631271,22.875320399531198
practice_offset[47],0.601,0.056,0.499,0.711,0.013,0.003,17.0,69.0,1.15,82.3941830554062,64.7073373515345,103.60262672401097
practice_offset[48],0.591,0.055,0.485,0.697,0.013,0.003,18.0,65.0,1.15,80.57933061082024,62.41750088442293,100.77205021801538
practice_offset[49],0.631,0.054,0.525,0.737,0.013,0.003,17.0,65.0,1.15,87.94891289619105,69.04588483790914,108.96571302360564
practice_offset[50],-0.987,0.059,-1.104,-0.873,0.015,0.004,16.0,41.0,1.17,-62.73069051364286,-66.84577412151202,-58.23034220020011
practice_offset[51],0.323,0.057,0.209,0.429,0.013,0.003,18.0,82.0,1.14,38.12653509056301,23.24449985302548,53.57210343973493
practice_offset[52],0.229,0.057,0.115,0.332,0.014,0.003,17.0,57.0,1.16,25.73420390098391,12.187343757193837,39.37528485125166
practice_offset[53],-0.626,0.057,-0.741,-0.523,0.015,0.003,15.0,49.0,1.18,-46.52735653680025,-52.3362959917028,-40.726034100458754
practice_offset[54],0.081,0.055,-0.028,0.185,0.014,0.003,16.0,52.0,1.17,8.437089656676022,-2.761163319875315,20.32184401276953
practice_offset[55],-0.378,0.057,-0.489,-0.267,0.014,0.004,16.0,52.0,1.17,-31.476949933412968,-38.67606730060725,-23.432692853462612
practice_offset[56],-0.322,0.057,-0.432,-0.215,0.015,0.003,15.0,51.0,1.18,-27.53018096700971,-35.079062331485254,-19.345855982267313
practice_offset[57],-0.331,0.057,-0.44,-0.224,0.014,0.003,16.0,63.0,1.16,-28.17948309594297,-35.59635789168587,-20.06848656306349
practice_offset[58],0.403,0.057,0.295,0.517,0.013,0.003,19.0,101.0,1.13,49.630689166358266,34.31263586862767,67.69891283107623
practice_offset[59],-1.041,0.065,-1.172,-0.918,0.015,0.003,20.0,71.0,1.13,-64.6898596054732,-69.02531722967792,-60.06831232636101
practice_offset[60],-1.157,0.058,-1.268,-1.043,0.015,0.004,15.0,36.0,1.19,-68.55719484751864,-71.86061529401904,-64.76040931303812
practice_offset[61],-0.6,0.058,-0.716,-0.487,0.014,0.003,17.0,66.0,1.16,-45.11883639059736,-51.12968358009204,-38.55329670553692
practice_offset[62],-1.319,0.065,-1.444,-1.191,0.015,0.003,19.0,67.0,1.15,-73.25974291199991,-76.40180594552415,-69.60828051374214
practice_offset[63],-0.814,0.059,-0.929,-0.702,0.014,0.003,17.0,50.0,1.16,-55.69178119178322,-60.505153857539675,-50.440687430734855
practice_offset[64],-1.935,0.069,-2.07,-1.8,0.016,0.004,19.0,58.0,1.14,-85.5575731176458,-87.38142182949612,-83.47011117784135
practice_offset[65],0.231,0.057,0.121,0.341,0.014,0.003,17.0,71.0,1.15,25.98592394492314,12.862491236734396,40.635324086216926
practice_offset[66],-0.309,0.057,-0.417,-0.197,0.015,0.003,16.0,48.0,1.17,-26.581922997373663,-34.09790800558793,-17.880936668734204
practice_offset[67],-0.873,0.057,-0.988,-0.766,0.015,0.004,15.0,43.0,1.18,-58.23034220020011,-62.767941194684475,-53.513117036723166
practice_offset[68],-0.945,0.063,-1.066,-0.822,0.015,0.003,17.0,48.0,1.16,-61.132042909824705,-65.561670078106,-56.04483285266524
practice_offset[69],0.444,0.055,0.339,0.553,0.013,0.003,18.0,75.0,1.15,55.893048562191524,40.35433452127262,73.84605843650698
practice_offset[70],-1.461,0.059,-1.583,-1.349,0.016,0.004,15.0,42.0,1.19,-76.799584546553,-79.46419011279824,-74.05003694301148
practice_offset[71],-0.292,0.056,-0.397,-0.183,0.015,0.004,15.0,43.0,1.18,-25.323146402664285,-32.76659743673428,-16.723184426290906
practice_offset[72],-1.955,0.071,-2.083,-1.809,0.016,0.004,20.0,59.0,1.13,-85.8435523305866,-87.5444016813823,-83.61821272061422
practice_offset[73],-0.405,0.058,-0.52,-0.295,0.014,0.003,17.0,62.0,1.15,-33.302318914152565,-40.54794520298057,-25.54684125340906
practice_offset[74],1.914,0.057,1.806,2.027,0.008,0.003,50.0,206.0,1.06,578.0155250540838,508.6054460968166,659.1278328854544
practice_offset[75],-0.185,0.055,-0.294,-0.078,0.014,0.003,15.0,49.0,1.18,-16.889571614787435,-25.472350855671134,-7.5035573456460725
practice_offset[76],1.864,0.058,1.751,1.977,0.008,0.003,52.0,192.0,1.06,544.9483176997456,476.0360156942414,622.1047315981049
practice_offset[77],0.263,0.054,0.159,0.369,0.009,0.002,40.0,277.0,1.07,30.082671895172417,17.233794668071756,44.628760367473966
practice_offset[78],1.754,0.056,1.646,1.864,0.008,0.003,50.0,207.0,1.06,477.7667184975021,418.61935082241246,544.9483176997456
practice_offset[79],0.594,0.064,0.467,0.712,0.009,0.004,50.0,80.0,1.07,81.12188202285726,59.520140341700056,103.80633118599062
practice_offset[80],-0.812,0.061,-0.933,-0.694,0.009,0.003,44.0,157.0,1.08,-55.603076078622,-60.66281770419779,-50.04262279464551
practice_offset[81],-0.354,0.063,-0.479,-0.233,0.01,0.003,42.0,173.0,1.09,-29.8125032644606,-38.05975153072008,-20.784642647568596
practice_offset[82],-0.149,0.062,-0.268,-0.03,0.009,0.003,47.0,196.0,1.08,-13.843088510104174,-23.509221889713604,-2.9554466451491845
practice_offset[83],0.679,0.064,0.55,0.8,0.009,0.004,51.0,86.0,1.07,97.19048411081859,73.32530178673953,122.55409284924679
practice_offset[84],1.065,0.065,0.937,1.193,0.009,0.004,50.0,78.0,1.07,190.0838984059634,155.23129824793847,229.69572576736672
practice_offset[85],1.055,0.065,0.925,1.178,0.009,0.004,49.0,66.0,1.07,187.19751539013458,152.1868260358148,224.78719588953
practice_offset[86],0.326,0.063,0.201,0.445,0.009,0.004,50.0,96.0,1.07,38.54153688727846,22.262477182332717,56.04901958326667
practice_offset[87],-0.733,0.071,-0.875,-0.598,0.009,0.004,67.0,123.0,1.05,-51.95345704565777,-58.31379803214916,-45.00896422783984
practice_offset[88],1.623,0.064,1.495,1.743,0.009,0.004,48.0,96.0,1.07,406.82723491759543,345.93365528478256,471.44611166426955
practice_offset[89],0.325,0.061,0.21,0.445,0.009,0.003,49.0,206.0,1.08,38.40306459807514,23.367805995674317,56.04901958326667
practice_offset[90],0.044,0.062,-0.075,0.166,0.009,0.003,48.0,176.0,1.07,4.498235488844382,-7.225651367144714,18.05731017232761
practice_offset[91],-0.176,0.061,-0.298,-0.06,0.009,0.003,52.0,174.0,1.07,-16.138201666292595,-25.769866025222566,-5.823546641575128
practice_offset[92],1.449,0.064,1.317,1.567,0.009,0.004,49.0,82.0,1.07,325.88535315005646,273.2207941692508,379.224985749702
practice_offset[93],0.962,0.068,0.824,1.086,0.009,0.003,58.0,142.0,1.06,161.69250932469143,127.96000251241387,196.24007387715037
practice_offset[94],0.466,0.062,0.344,0.584,0.009,0.003,52.0,159.0,1.07,59.36069993484847,41.057863550767834,79.31968918506624
practice_offset[95],0.348,0.062,0.234,0.473,0.009,0.003,51.0,146.0,1.07,41.62322497400235,26.364449220777786,60.480138297625885
practice_offset[96],0.751,0.062,0.627,0.868,0.009,0.003,50.0,162.0,1.07,111.91180754822172,87.19861883312423,138.21418024579782
practice_offset[97],1.089,0.063,0.964,1.206,0.009,0.004,49.0,87.0,1.07,197.130128513195,162.21641807745738,234.00975060812868
practice_offset[98],0.267,0.062,0.147,0.384,0.009,0.003,50.0,129.0,1.07,30.60404463306543,15.835396302985538,46.81454416819895
practice_offset[99],0.118,0.063,-0.008,0.234,0.009,0.004,51.0,98.0,1.07,12.524411136734237,-0.7968085162939342,26.364449220777786
practice_offset[100],0.432,0.063,0.309,0.549,0.009,0.004,51.0,133.0,1.07,54.03351151611271,36.2062370503422,73.15206311872335
practice_offset[101],0.341,0.062,0.221,0.464,0.009,0.003,45.0,205.0,1.08,40.635324086216926,24.73234305640648,59.042297044003924
practice_offset[102],1.27,0.064,1.145,1.39,0.009,0.003,47.0,186.0,1.08,256.08525623555204,214.24413568391668,301.4850052994201
practice_offset[103],0.949,0.063,0.831,1.073,0.009,0.003,47.0,180.0,1.08,158.3125242080516,129.56132060461326,192.41387708137302
practice_offset[104],-0.5,0.061,-0.621,-0.384,0.008,0.003,53.0,166.0,1.07,-39.346934028736655,-46.259323796033634,-31.886857282045288
practice_offset[105],0.375,0.062,0.25,0.488,0.009,0.003,51.0,179.0,1.07,45.49914146182012,28.40254166877414,62.90548499725743
practice_offset[106],-0.645,0.062,-0.765,-0.527,0.009,0.003,45.0,169.0,1.08,-47.533745789340706,-53.46660690256866,-40.96265640395361
practice_offset[107],1.431,0.063,1.305,1.55,0.009,0.004,49.0,103.0,1.07,318.2879981161389,268.76890937050166,371.1470182590742
practice_offset[108],0.519,0.064,0.39,0.633,0.009,0.005,47.0,73.0,1.08,68.03464627827445,47.69807938826427,88.32518687053312
practice_offset[109],0.372,0.064,0.254,0.498,0.009,0.003,50.0,203.0,1.08,45.06329812931589,28.91718042678042,64.54271234040729
practice_offset[110],0.836,0.062,0.719,0.958,0.009,0.003,50.0,194.0,1.08,130.71200151265555,105.23798043075291,160.64783003886967
practice_offset[111],0.514,0.062,0.387,0.628,0.009,0.003,49.0,176.0,1.08,67.19656998361128,47.255649127313546,87.38591108247434
practice_offset[112],0.074,0.062,-0.047,0.19,0.009,0.003,53.0,159.0,1.07,7.680680549621988,-4.591260240962891,20.92495976572515
practice_offset[113],-0.4,0.062,-0.519,-0.283,0.009,0.003,51.0,199.0,1.08,-32.967995396436066,-40.488463412245004,-24.64802121402827
practice_offset[114],0.48,0.064,0.356,0.604,0.009,0.005,47.0,64.0,1.07,61.607440219289344,42.760754826384485,82.94218719978595
practice_offset[115],-0.279,0.068,-0.409,-0.146,0.009,0.003,59.0,173.0,1.06,-24.34600967849526,-33.568576767778325,-13.58422968153572
practice_offset[116],1.061,0.064,0.931,1.18,0.009,0.004,48.0,71.0,1.08,188.9258803923903,153.70449544725852,225.43742028896708
practice_offset[117],2.099,0.073,1.961,2.243,0.01,0.004,58.0,118.0,1.06,715.8007824379351,610.6429943068839,842.1553593597615
practice_offset[118],0.587,0.062,0.463,0.703,0.009,0.003,51.0,98.0,1.07,79.85845599876696,58.88333424160801,101.98030365487591
practice_offset[119],0.939,0.064,0.812,1.057,0.009,0.004,50.0,111.0,1.07,155.74227164750943,125.24083014645075,187.7724851990672
practice_offset[120],0.25,0.062,0.125,0.365,0.009,0.004,52.0,141.0,1.07,28.40254166877414,13.314845306682631,44.05140081492171
practice_offset[121],-0.114,0.062,-0.237,0.003,0.009,0.004,50.0,112.0,1.07,-10.77420441175917,-21.100871198239023,0.3004504503377081
practice_offset[122],0.438,0.063,0.313,0.557,0.009,0.004,52.0,139.0,1.07,54.960490741950885,36.75215310276052,74.54283529493428
practice_offset[123],-0.096,0.067,-0.231,0.026,0.009,0.003,60.0,206.0,1.06,-9.153598393129393,-20.62605339647573,2.634094847344204
practice_offset[124],0.06,0.062,-0.064,0.176,0.009,0.003,46.0,187.0,1.08,6.183654654535964,-6.199500046927053,19.243805865066953
practice_offset[125],0.481,0.062,0.356,0.595,0.009,0.003,53.0,155.0,1.07,61.76912849017005,42.760754826384485,81.30309449601565
practice_offset[126],0.251,0.067,0.118,0.374,0.009,0.003,57.0,214.0,1.06,28.53100843311953,12.524411136734237,45.35371504568524
practice_offset[127],-0.179,0.063,-0.3,-0.055,0.009,0.004,50.0,111.0,1.07,-16.38941006029645,-25.91817793182821,-5.351485204651619
practice_offset[128],-0.827,0.064,-0.951,-0.703,0.009,0.004,50.0,150.0,1.07,-56.26406016340171,-61.36455242628822,-50.49022197190565
practice_offset[129],-0.342,0.063,-0.467,-0.222,0.009,0.005,53.0,90.0,1.07,-28.965179529082274,-37.311990958762294,-19.908463566534085
practice_offset[130],0.267,0.07,0.131,0.4,0.009,0.003,60.0,194.0,1.06,30.60404463306543,13.99677813119904,49.182469764127035
practice_offset[131],-0.196,0.062,-0.32,-0.077,0.01,0.003,43.0,200.0,1.09,-17.79877653218135,-27.385096292630905,-7.411014639350466
practice_offset[132],-0.615,0.063,-0.739,-0.5,0.009,0.005,51.0,88.0,1.07,-45.93591046906834,-52.24087319269479,-39.346934028736655
practice_offset[133],0.16,0.063,0.037,0.283,0.009,0.004,49.0,77.0,1.07,17.35108709918103,3.7693020838156954,32.71051618171572
practice_offset[134],0.491,0.064,0.364,0.613,0.009,0.005,49.0,71.0,1.07,63.39493526055651,43.90742141580461,84.59609832074332
practice_offset[135],-0.791,0.065,-0.913,-0.66,0.01,0.003,41.0,207.0,1.09,-54.660882266615076,-59.86815390894581,-48.31486655083008
practice_offset[136],0.26,0.063,0.14,0.381,0.009,0.004,50.0,118.0,1.07,29.69300866657718,15.027379885722736,46.37476054097285
practice_offset[137],-0.089,0.063,-0.216,0.03,0.009,0.005,52.0,91.0,1.07,-8.515442642554794,-19.426469812652037,3.045453395351694
practice_offset[138],-0.431,0.063,-0.548,-0.304,0.01,0.003,42.0,204.0,1.09,-35.01410892252505,-42.18951353294804,-26.21391335494089
practice_offset[139],-2.511,0.086,-2.674,-2.337,0.009,0.004,93.0,204.0,1.04,-91.8812988377771,-93.10242303120411,-90.33829449466438
practice_offset[140],-0.954,0.062,-1.071,-0.831,0.009,0.003,47.0,165.0,1.08,-61.48028508322447,-65.7334319651607,-56.43865450127995
practice_offset[141],-1.966,0.07,-2.105,-1.835,0.009,0.006,56.0,94.0,1.06,-85.99841992162106,-87.81543257309197,-84.0386498231882
practice_offset[142],-1.172,0.063,-1.302,-1.059,0.009,0.005,52.0,83.0,1.07,-69.02531722967792,-72.80127258516636,-65.31975605739501
practice_offset[143],0.129,0.063,-0.002,0.245,0.009,0.004,50.0,118.0,1.07,13.769012416573156,-0.1998001332666921,27.76213132048866
practice_offset[144],-0.419,0.062,-0.539,-0.298,0.009,0.005,48.0,84.0,1.07,-34.2295804732183,-41.66687079023612,-25.769866025222566
practice_offset[145],-0.525,0.062,-0.641,-0.405,0.009,0.003,49.0,150.0,1.07,-40.84446356331849,-47.32346048226426,-33.302318914152565
practice_offset[146],-1.377,0.07,-1.512,-1.24,0.009,0.003,63.0,177.0,1.06,-74.76655780446224,-77.95314004709842,-71.06157820609494
practice_offset[147],-1.482,0.07,-1.622,-1.348,0.009,0.003,61.0,199.0,1.06,-77.28171320209434,-80.24967027808874,-74.02407400064689
practice_offset[148],-2.039,0.07,-2.169,-1.894,0.01,0.003,46.0,167.0,1.08,-86.98411953746634,-88.57081483644097,-84.95312714343264
practice_offset[149],-0.207,0.062,-0.328,-0.091,0.009,0.003,51.0,177.0,1.07,-18.698035001242896,-27.963698029469864,-8.698228910073425
practice_offset[150],-0.797,0.063,-0.914,-0.675,0.01,0.003,40.0,187.0,1.09,-54.93210249865905,-59.908265695800786,-49.08435793924508
practice_offset[151],-0.859,0.063,-0.981,-0.734,0.009,0.005,50.0,106.0,1.07,-57.64145439483477,-62.50640246544387,-52.0014795733464
practice_offset[152],-0.646,0.063,-0.767,-0.525,0.009,0.005,49.0,88.0,1.07,-47.58618581916646,-53.559580683990845,-40.84446356331849
practice_offset[153],-0.021,0.061,-0.14,0.096,0.008,0.003,53.0,155.0,1.07,-2.078103543054044,-13.064176460119414,10.075906399397883
practice_offset[154],-0.049,0.055,-0.156,0.057,0.014,0.003,15.0,57.0,1.17,-4.781887030149512,-14.444080962898154,5.865581039550016
practice_offset[155],0.844,0.055,0.739,0.949,0.013,0.003,19.0,85.0,1.14,132.56510003566723,109.3840626598392,158.3125242080516
practice_offset[156],-0.044,0.057,-0.156,0.064,0.014,0.003,17.0,62.0,1.16,-4.3046042526953325,-14.444080962898154,6.609239876150519
practice_offset[157],1.093,0.055,0.992,1.204,0.014,0.003,17.0,67.0,1.16,198.32102924083586,169.66223273530127,233.34239868128986
practice_offset[158],0.361,0.056,0.249,0.464,0.014,0.003,17.0,63.0,1.15,43.476346087855575,28.27420330698114,59.042297044003924
practice_offset[159],0.516,0.055,0.411,0.623,0.013,0.003,17.0,71.0,1.15,67.53129773975874,50.83253565580581,86.45131995195231
practice_offset[160],0.965,0.055,0.86,1.071,0.012,0.003,20.0,93.0,1.13,162.47876564745752,136.31606937057947,191.82963376527417
practice_offset[161],1.716,0.056,1.605,1.822,0.013,0.004,19.0,82.0,1.14,456.2234967137881,397.78596027396856,518.4214518733481
practice_offset[162],0.679,0.055,0.573,0.783,0.013,0.003,18.0,82.0,1.15,97.19048411081859,77.35798177529409,118.80265087438823
practice_offset[163],0.387,0.056,0.276,0.491,0.014,0.003,17.0,66.0,1.16,47.255649127313546,31.784786402730326,63.39493526055651
practice_offset[164],0.816,0.056,0.71,0.923,0.013,0.003,19.0,87.0,1.13,126.14359779865106,103.39912586467506,151.6829564213142
practice_offset[165],1.232,0.057,1.117,1.339,0.012,0.003,21.0,89.0,1.12,242.80788423852465,205.56734187455316,281.52263707463743
practice_offset[166],0.558,0.055,0.453,0.664,0.014,0.003,17.0,66.0,1.16,74.71746543074462,57.30241865141752,94.25470027367541
practice_offset[167],1.795,0.055,1.687,1.898,0.012,0.003,21.0,90.0,1.13,501.94747218072496,440.32466263096023,567.2536016273524
practice_offset[168],0.062,0.056,-0.044,0.173,0.014,0.003,17.0,60.0,1.16,6.396234472803375,-4.3046042526953325,18.886610508403212
practice_offset[169],1.393,0.055,1.286,1.498,0.012,0.003,20.0,102.0,1.13,302.69126880588067,261.8284433111239,347.27346496029304
practice_offset[170],1.2,0.057,1.087,1.31,0.013,0.003,20.0,78.0,1.13,232.01169227365472,196.53646212045012,270.6173712210199
practice_offset[171],0.141,0.055,0.031,0.242,0.014,0.003,16.0,56.0,1.17,15.142464798474409,3.1485503886522714,27.379419281619487
practice_offset[172],1.257,0.056,1.147,1.36,0.013,0.003,20.0,104.0,1.13,251.4861071447473,214.87325286275762,289.6193301795215
practice_offset[173],0.783,0.058,0.672,0.893,0.013,0.003,19.0,81.0,1.14,118.80265087438823,95.81497063588058,144.2446009293482
practice_offset[174],-0.163,0.056,-0.271,-0.052,0.014,0.003,15.0,50.0,1.17,-15.040881158540975,-23.738350359493467,-5.0671133157110475
practice_offset[175],0.88,0.055,0.774,0.983,0.013,0.003,18.0,63.0,1.14,141.08997064172098,116.84226199906477,167.24616127073452
practice_offset[176],-0.175,0.056,-0.283,-0.068,0.014,0.003,15.0,50.0,1.17,-16.054297923079265,-24.64802121402827,-6.5739526422786465
practice_offset[177],0.693,0.055,0.588,0.801,0.013,0.003,18.0,75.0,1.14,99.97056605411639,80.03840441397763,122.77675825624405
practice_offset[178],-0.565,0.056,-0.677,-0.457,0.015,0.003,15.0,46.0,1.18,-43.16398532424594,-49.18608745993607,-36.68196599372402
practice_offset[179],0.759,0.057,0.651,0.869,0.013,0.003,20.0,77.0,1.13,113.61390130581417,91.74573279326611,138.45251357284602
practice_offset[180],0.254,0.056,0.141,0.358,0.013,0.003,17.0,66.0,1.15,28.91718042678042,15.142464798474409,43.0465620479898
practice_offset[181],1.561,0.055,1.452,1.666,0.012,0.003,21.0,90.0,1.12,376.3582446586949,327.1649276115181,429.09615667283146
practice_offset[182],-0.154,0.058,-0.265,-0.041,0.014,0.003,18.0,62.0,1.15,-14.272797898854261,-23.279405002414432,-4.017087005220111
practice_offset[183],0.792,0.056,0.689,0.9,0.013,0.003,19.0,86.0,1.14,120.78076288406328,99.17228142354028,145.960311115695
practice_offset[184],1.157,0.055,1.05,1.264,0.013,0.003,18.0,75.0,1.15,218.03778166436385,185.76511180631638,253.95514143288733
practice_offset[185],0.161,0.057,0.053,0.27,0.014,0.003,17.0,59.0,1.15,17.468496881387164,5.4429645119356,30.99644507332473
practice_offset[186],-0.443,0.056,-0.552,-0.333,0.014,0.003,16.0,53.0,1.17,-35.789279291220474,-42.42029361095355,-28.322980584430102
practice_offset[187],0.376,0.056,0.268,0.48,0.014,0.003,16.0,63.0,1.17,45.6447133771086,30.734714001493614,61.607440219289344
practice_offset[188],1.338,0.055,1.229,1.44,0.013,0.003,20.0,79.0,1.13,281.1413051353101,241.78100167980898,322.0695816996552
practice_offset[189],0.941,0.055,0.836,1.048,0.013,0.003,18.0,71.0,1.15,156.25426801650798,130.71200151265555,185.19415273209768
practice_offset[190],1.088,0.055,0.98,1.189,0.013,0.003,19.0,104.0,1.14,196.83314690023676,166.44562419294172,228.37957691686293
practice_offset[191],0.031,0.056,-0.075,0.139,0.014,0.003,17.0,61.0,1.15,3.1485503886522714,-7.225651367144714,14.91241000036052
practice_offset[192],1.121,0.055,1.014,1.226,0.012,0.003,20.0,90.0,1.13,206.79205904343334,175.6605413200825,240.7571951524154
practice_offset[193],0.873,0.057,0.757,0.979,0.013,0.003,20.0,86.0,1.13,139.40823379328498,113.18710044632896,166.17931174716438
practice_offset[194],1.156,0.055,1.048,1.257,0.013,0.003,17.0,72.0,1.15,217.71990284859726,185.19415273209768,251.4861071447473
