,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[A82012],0.006,0.087,-0.157,0.169,0.0,0.001,37805.0,19892.0,1.0
1|practice_id[A82013],0.086,0.088,-0.083,0.25,0.0,0.001,38170.0,19169.0,1.0
1|practice_id[A82014],0.871,0.088,0.702,1.032,0.0,0.001,37791.0,19042.0,1.0
1|practice_id[A82015],-0.131,0.088,-0.292,0.041,0.0,0.001,34192.0,18202.0,1.0
1|practice_id[A82016],0.2,0.088,0.037,0.368,0.0,0.001,35441.0,17908.0,1.0
1|practice_id[A82017],-0.057,0.174,-0.368,0.286,0.001,0.001,30498.0,18112.0,1.0
1|practice_id[A82018],-0.007,0.088,-0.173,0.156,0.0,0.001,37374.0,17812.0,1.0
1|practice_id[A82019],0.402,0.088,0.237,0.568,0.0,0.001,37324.0,18912.0,1.0
1|practice_id[A82020],0.05,0.088,-0.112,0.218,0.0,0.001,36005.0,16838.0,1.0
1|practice_id[A82021],0.162,0.088,-0.006,0.323,0.0,0.001,36853.0,17931.0,1.0
1|practice_id[A82022],-0.181,0.088,-0.347,-0.018,0.0,0.001,34767.0,19867.0,1.0
1|practice_id[A82023],-0.02,0.088,-0.188,0.143,0.0,0.001,36705.0,18176.0,1.0
1|practice_id[A82024],-0.28,0.088,-0.444,-0.115,0.0,0.001,34518.0,19131.0,1.0
1|practice_id[A82025],-0.189,0.089,-0.356,-0.021,0.0,0.001,35162.0,17771.0,1.0
1|practice_id[A82026],0.065,0.088,-0.103,0.228,0.0,0.001,36139.0,18747.0,1.0
1|practice_id[A82027],-0.315,0.088,-0.48,-0.151,0.0,0.001,36703.0,20193.0,1.0
1|practice_id[A82029],0.107,0.089,-0.062,0.271,0.0,0.001,37560.0,18444.0,1.0
1|practice_id[A82030],0.046,0.088,-0.12,0.213,0.0,0.001,36875.0,18767.0,1.0
1|practice_id[A82031],0.219,0.088,0.055,0.384,0.0,0.001,35460.0,19159.0,1.0
1|practice_id[A82032],0.036,0.088,-0.131,0.196,0.0,0.001,35840.0,19102.0,1.0
1|practice_id[A82033],0.396,0.088,0.227,0.557,0.0,0.001,35223.0,20234.0,1.0
1|practice_id[A82034],0.277,0.095,0.107,0.463,0.0,0.001,37830.0,19922.0,1.0
1|practice_id[A82035],0.324,0.088,0.162,0.493,0.0,0.001,34693.0,19969.0,1.0
1|practice_id[A82036],0.006,0.087,-0.16,0.168,0.0,0.001,33979.0,18813.0,1.0
1|practice_id[A82037],-0.243,0.089,-0.403,-0.071,0.0,0.001,36583.0,19240.0,1.0
1|practice_id[A82038],0.051,0.088,-0.111,0.219,0.0,0.001,36444.0,19114.0,1.0
1|practice_id[A82039],0.415,0.088,0.247,0.576,0.0,0.001,33793.0,19208.0,1.0
1|practice_id[A82040],-0.588,0.168,-0.908,-0.271,0.001,0.001,35486.0,19173.0,1.0
1|practice_id[A82041],-0.192,0.088,-0.36,-0.029,0.0,0.001,35573.0,19628.0,1.0
1|practice_id[A82044],0.265,0.097,0.084,0.45,0.0,0.001,45011.0,18164.0,1.0
1|practice_id[A82045],0.06,0.089,-0.105,0.224,0.0,0.001,37925.0,18562.0,1.0
1|practice_id[A82047],-0.511,0.088,-0.676,-0.346,0.0,0.001,35615.0,18531.0,1.0
1|practice_id[A82048],0.271,0.088,0.108,0.437,0.0,0.001,36045.0,19429.0,1.0
1|practice_id[A82049],0.562,0.088,0.393,0.727,0.0,0.001,36410.0,19696.0,1.0
1|practice_id[A82050],0.543,0.088,0.383,0.715,0.0,0.001,34773.0,19592.0,1.0
1|practice_id[A82052],0.131,0.173,-0.195,0.457,0.001,0.001,31467.0,18466.0,1.0
1|practice_id[A82053],-0.461,0.088,-0.623,-0.292,0.0,0.001,35792.0,19092.0,1.0
1|practice_id[A82055],0.294,0.088,0.129,0.459,0.0,0.001,38355.0,19401.0,1.0
1|practice_id[A82057],0.144,0.176,-0.177,0.488,0.001,0.001,33453.0,18856.0,1.0
1|practice_id[A82058],0.46,0.088,0.285,0.616,0.0,0.001,35855.0,19275.0,1.0
1|practice_id[A82060],0.514,0.106,0.322,0.721,0.001,0.001,35056.0,18488.0,1.0
1|practice_id[A82062],-0.001,0.088,-0.163,0.164,0.0,0.001,39428.0,19740.0,1.0
1|practice_id[A82064],-0.276,0.097,-0.458,-0.093,0.0,0.001,48569.0,17002.0,1.0
1|practice_id[A82065],0.17,0.087,0.011,0.339,0.0,0.001,36482.0,17919.0,1.0
1|practice_id[A82068],-0.13,0.087,-0.301,0.028,0.0,0.001,35292.0,18878.0,1.0
1|practice_id[A82071],0.578,0.088,0.414,0.745,0.0,0.001,37896.0,18594.0,1.0
1|practice_id[A82072],0.575,0.088,0.413,0.743,0.0,0.001,35948.0,18818.0,1.0
1|practice_id[A82074],-0.523,0.124,-0.753,-0.283,0.001,0.001,34844.0,18989.0,1.0
1|practice_id[A82075],0.053,0.087,-0.109,0.217,0.0,0.001,35506.0,18993.0,1.0
1|practice_id[A82077],0.24,0.087,0.078,0.403,0.0,0.001,39333.0,18839.0,1.0
1|practice_id[A82608],-0.535,0.088,-0.696,-0.366,0.0,0.001,35414.0,19422.0,1.0
1|practice_id[A82613],-0.281,0.158,-0.57,0.027,0.001,0.001,40745.0,19395.0,1.0
1|practice_id[A82617],-0.107,0.088,-0.268,0.061,0.0,0.001,35965.0,18863.0,1.0
1|practice_id[A82619],-0.63,0.226,-1.047,-0.198,0.001,0.002,35019.0,17955.0,1.0
1|practice_id[A82621],-0.303,0.088,-0.473,-0.14,0.0,0.001,36193.0,18180.0,1.0
1|practice_id[A82623],0.098,0.088,-0.068,0.263,0.0,0.001,34387.0,18729.0,1.0
1|practice_id[A82629],0.344,0.088,0.177,0.509,0.0,0.001,33818.0,18976.0,1.0
1|practice_id[A82631],-0.233,0.089,-0.404,-0.071,0.0,0.001,37577.0,19392.0,1.0
1|practice_id[A82635],-0.809,0.218,-1.222,-0.406,0.001,0.001,30210.0,18786.0,1.0
1|practice_id[A82641],-0.941,0.214,-1.342,-0.542,0.001,0.001,35411.0,18921.0,1.0
1|practice_id[A82642],0.795,0.199,0.431,1.181,0.001,0.001,34766.0,16928.0,1.0
1|practice_id[A82646],0.248,0.087,0.083,0.41,0.0,0.001,36581.0,18654.0,1.0
1|practice_id[A82647],-0.277,0.088,-0.443,-0.113,0.0,0.001,35558.0,19741.0,1.0
1|practice_id[A82650],-0.01,0.087,-0.173,0.153,0.0,0.001,36257.0,20000.0,1.0
1|practice_id[A82651],-0.573,0.089,-0.739,-0.407,0.0,0.001,38654.0,18447.0,1.0
1|practice_id[A82654],0.324,0.087,0.159,0.487,0.0,0.001,36842.0,19221.0,1.0
1|practice_id[A83004],0.84,0.092,0.672,1.016,0.001,0.001,32226.0,18526.0,1.0
1|practice_id[A83005],-0.429,0.087,-0.594,-0.267,0.0,0.001,39126.0,17876.0,1.0
1|practice_id[A83006],0.043,0.089,-0.12,0.214,0.0,0.001,35981.0,19642.0,1.0
1|practice_id[A83007],0.312,0.087,0.148,0.477,0.0,0.001,34965.0,18437.0,1.0
1|practice_id[A83008],0.03,0.087,-0.131,0.195,0.0,0.001,36348.0,19479.0,1.0
1|practice_id[A83009],0.503,0.088,0.334,0.667,0.0,0.001,35457.0,17962.0,1.0
1|practice_id[A83010],-0.166,0.087,-0.328,-0.001,0.0,0.001,36157.0,20200.0,1.0
1|practice_id[A83012],0.614,0.088,0.448,0.777,0.0,0.001,32604.0,19242.0,1.0
1|practice_id[A83013],0.056,0.089,-0.113,0.219,0.0,0.001,38010.0,19447.0,1.0
1|practice_id[A83014],-0.145,0.089,-0.312,0.022,0.0,0.001,37481.0,19788.0,1.0
1|practice_id[A83015],-0.153,0.089,-0.324,0.01,0.0,0.001,37769.0,19800.0,1.0
1|practice_id[A83016],0.282,0.089,0.107,0.443,0.0,0.001,41491.0,19023.0,1.0
1|practice_id[A83017],0.328,0.093,0.156,0.503,0.0,0.001,35616.0,18992.0,1.0
1|practice_id[A83018],0.747,0.087,0.585,0.915,0.0,0.001,39595.0,18935.0,1.0
1|practice_id[A83019],0.01,0.094,-0.172,0.186,0.001,0.001,34652.0,19060.0,1.0
1|practice_id[A83021],-0.006,0.088,-0.171,0.158,0.0,0.001,37754.0,18300.0,1.0
1|practice_id[A83023],0.314,0.088,0.152,0.481,0.0,0.001,38291.0,19438.0,1.0
1|practice_id[A83024],-0.006,0.088,-0.169,0.159,0.0,0.001,35266.0,19525.0,1.0
1|practice_id[A83025],0.412,0.088,0.242,0.574,0.0,0.001,35891.0,18331.0,1.0
1|practice_id[A83026],-0.194,0.09,-0.365,-0.027,0.0,0.001,40640.0,19519.0,1.0
1|practice_id[A83027],0.175,0.088,0.01,0.342,0.0,0.001,34838.0,18805.0,1.0
1|practice_id[A83028],0.206,0.088,0.044,0.371,0.0,0.001,33059.0,18997.0,1.0
1|practice_id[A83029],-0.132,0.088,-0.297,0.03,0.0,0.001,37162.0,19281.0,1.0
1|practice_id[A83031],0.197,0.088,0.035,0.365,0.0,0.001,36419.0,18471.0,1.0
1|practice_id[A83032],-0.219,0.088,-0.382,-0.052,0.0,0.001,37849.0,18936.0,1.0
1|practice_id[A83033],-0.103,0.088,-0.264,0.066,0.0,0.001,40002.0,20041.0,1.0
1|practice_id[A83034],0.048,0.088,-0.117,0.208,0.0,0.001,35574.0,18851.0,1.0
1|practice_id[A83037],0.688,0.087,0.524,0.852,0.0,0.001,38198.0,19262.0,1.0
1|practice_id[A83038],-0.193,0.089,-0.362,-0.032,0.0,0.001,41503.0,19425.0,1.0
1|practice_id[A83040],0.207,0.088,0.036,0.367,0.0,0.001,37046.0,19358.0,1.0
1|practice_id[A83041],0.46,0.089,0.294,0.625,0.0,0.001,38253.0,20519.0,1.0
