coef,pval,ci_low,ci_high,error,name
-0.046493938349158735,2.359200584392307e-153,-0.049948388094184136,-0.043039488604133334,,hydro_rain_high_vs_median
-0.04434956590651258,6.441886219274142e-78,-0.049001378669496685,-0.039697753143528476,,hydro_rain_low_vs_median
-0.03761603225443091,1.1758987078037897e-92,-0.04122700881641965,-0.034005055692442165,,met_rain_high_vs_median
-0.028234518653274927,1.1281713801712408e-30,-0.03304093572730373,-0.02342810157924612,,met_rain_low_vs_median
0.05366232759453834,2.309439025720178e-67,0.04759712862210498,0.059727526566971695,,met_tmax_high_vs_median
0.03783133271910946,3.584444069817576e-20,0.029771632112523747,0.04589103332569518,,met_tmax_low_vs_median
-0.46605466435040793,0.0,-0.48955378143164907,-0.4425555472691668,,flood_vs_not
0.08087227480857187,2.2472887634300778e-207,0.07571426644728257,0.08603028316986117,,aqrean_carbon_monoxide_high_vs_not
0.0006485452103572734,0.8687367008810399,-0.007042967871575615,0.008340058292290162,,aqrean_daqi_overall_high+vhigh_vs_low+mod
0.0053014496753910545,0.002509234874810642,0.0018633706228146506,0.008739528727967459,,aqrean_daqi_overall_high+vhigh+mod_vs_low
0.0594199831793493,2.4740416746342854e-133,0.054680536202465796,0.06415943015623281,,aqrean_nitrogen_monoxide_high_vs_not
0.04113727479327194,5.488295822590223e-35,0.0346036469537584,0.047670902632785485,,aqrean_nitrogen_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh_vs_low+mod
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh+mod_vs_low
0.05890430923382992,9.927577278745964e-122,0.0539836114390594,0.06382500702860044,,aqrean_nox_expressed_as_nitrogen_dioxide_high_vs_not
-0.03472856113004536,1.7811984786478645e-42,-0.03971180471217456,-0.029745317547916164,,aqrean_ozone_high_vs_not
0.09196018007872951,0.00036659069989672263,0.041374485058797934,0.1425458750986611,,aqrean_daqi_ozone_high+vhigh_vs_low+mod
-0.03739349876131839,1.843415236761555e-53,-0.042154962522697126,-0.03263203499993965,,aqrean_daqi_ozone_high+vhigh+mod_vs_low
0.025927738650652336,3.006107265672454e-21,0.020557347240179026,0.03129813006112565,,aqrean_pm2p5_high_vs_not
-0.012923620437365425,8.564333394828493e-07,-0.0180698181536861,-0.007777422721044749,,aqrean_pm10_high_vs_not
-0.12147518399153123,1.9428060988394214e-36,-0.14036113819406768,-0.10258922978899479,,aqrean_daqi_pm10_high+vhigh_vs_low+mod
0.0003091678610317963,0.9131530342647393,-0.005246900326203973,0.0058652360482675655,,aqrean_daqi_pm10_high+vhigh+mod_vs_low
0.018329357152857155,2.617428396355101e-16,0.013942797561262002,0.022715916744452308,,aqrean_sulfur_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_sulfur_dioxide_high+vhigh_vs_low+mod
0.14629427961015648,0.5783228347927716,-0.3695618632173642,0.6621504224376772,,aqrean_daqi_sulfur_dioxide_high+vhigh+mod_vs_low
