name,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
sigma,0.683,0.001,0.682,0.684,0.0,0.0,41533.0,17125.0,1.0
Intercept,-0.06,0.008,-0.075,-0.045,0.0,0.0,2302.0,5191.0,1.0
C(flood)[1.0],0.036,0.012,0.014,0.059,0.0,0.0,43648.0,17012.0,1.0
hydro_rain_values,0.007,0.002,0.003,0.011,0.0,0.0,18593.0,17903.0,1.0
met_rain_values,0.004,0.002,-0.0,0.007,0.0,0.0,19314.0,17906.0,1.0
met_tmax_values,0.081,0.006,0.068,0.093,0.0,0.0,10316.0,15362.0,1.0
met_tmin_values,-0.022,0.005,-0.033,-0.012,0.0,0.0,16777.0,17836.0,1.0
aqrean_carbon_monoxide_values,0.025,0.002,0.022,0.028,0.0,0.0,37386.0,18754.0,1.0
aqrean_daqi_overall_values,-0.003,0.003,-0.009,0.002,0.0,0.0,22937.0,18741.0,1.0
aqrean_nitrogen_monoxide_values,0.02,0.011,-0.001,0.042,0.0,0.0,19087.0,17293.0,1.0
aqrean_nitrogen_dioxide_values,0.005,0.003,-0.001,0.012,0.0,0.0,16270.0,18454.0,1.0
aqrean_daqi_nitrogen_dioxide_values,-0.004,0.001,-0.007,-0.001,0.0,0.0,31086.0,19037.0,1.0
aqrean_nox_expressed_as_nitrogen_dioxide_values,-0.04,0.013,-0.065,-0.016,0.0,0.0,19207.0,17283.0,1.0
aqrean_ozone_values,-0.015,0.003,-0.02,-0.01,0.0,0.0,26394.0,18819.0,1.0
aqrean_daqi_ozone_values,0.004,0.002,-0.001,0.008,0.0,0.0,21799.0,18250.0,1.0
aqrean_pm2p5_values,-0.03,0.003,-0.035,-0.024,0.0,0.0,20600.0,18883.0,1.0
aqrean_daqi_pm2p5_values,0.002,0.004,-0.005,0.009,0.0,0.0,20534.0,19139.0,1.0
aqrean_pm10_values,0.042,0.003,0.037,0.047,0.0,0.0,20589.0,18998.0,1.0
aqrean_daqi_pm10_values,-0.028,0.002,-0.033,-0.023,0.0,0.0,33810.0,19065.0,1.0
aqrean_sulfur_dioxide_values,-0.003,0.001,-0.005,0.0,0.0,0.0,27502.0,19570.0,1.0
aqrean_daqi_sulfur_dioxide_values,-0.0,0.001,-0.002,0.001,0.0,0.0,37271.0,19406.0,1.0
met_tmax_values:met_rain_values,0.028,0.006,0.016,0.039,0.0,0.0,11948.0,15604.0,1.0
met_tmin_values:met_rain_values,-0.027,0.006,-0.038,-0.015,0.0,0.0,12255.0,15576.0,1.0
met_tmax_values:hydro_rain_values,0.002,0.006,-0.011,0.014,0.0,0.0,12333.0,15473.0,1.0
met_tmin_values:hydro_rain_values,0.002,0.006,-0.011,0.014,0.0,0.0,12512.0,15544.0,1.0
C(month)[2],-0.406,0.005,-0.415,-0.396,0.0,0.0,12910.0,16401.0,1.0
C(month)[3],0.11,0.005,0.099,0.121,0.0,0.0,9822.0,15860.0,1.0
C(month)[4],-0.079,0.007,-0.092,-0.065,0.0,0.0,7011.0,13037.0,1.0
C(month)[5],0.042,0.008,0.027,0.058,0.0,0.0,5582.0,10118.0,1.0
C(month)[6],-0.124,0.01,-0.142,-0.105,0.0,0.0,5497.0,9360.0,1.0
C(month)[7],-0.029,0.011,-0.05,-0.006,0.0,0.0,5633.0,10074.0,1.0
C(month)[8],-0.106,0.01,-0.128,-0.087,0.0,0.0,5599.0,9914.0,1.0
C(month)[9],-0.129,0.009,-0.146,-0.111,0.0,0.0,5662.0,10281.0,1.0
C(month)[10],-0.009,0.007,-0.022,0.004,0.0,0.0,6224.0,11178.0,1.0
C(month)[11],-0.061,0.005,-0.071,-0.052,0.0,0.0,9626.0,15001.0,1.0
C(month)[12],0.217,0.004,0.208,0.226,0.0,0.0,12555.0,15748.0,1.0
1|practice_id_sigma,0.443,0.004,0.434,0.451,0.0,0.0,2792.0,6110.0,1.0
date_code|practice_id_sigma,0.746,0.007,0.732,0.759,0.0,0.0,1741.0,3680.0,1.01
1|practice_id[A81001],-0.193,0.085,-0.359,-0.028,0.0,0.001,30989.0,18790.0,1.0
1|practice_id[A81002],-0.039,0.086,-0.215,0.124,0.0,0.001,33752.0,20060.0,1.0
1|practice_id[A81003],0.561,0.18,0.2,0.907,0.001,0.001,23256.0,18490.0,1.0
1|practice_id[A81004],0.019,0.087,-0.148,0.188,0.0,0.001,32412.0,19378.0,1.0
1|practice_id[A81005],-0.244,0.085,-0.409,-0.076,0.0,0.001,29765.0,19587.0,1.0
1|practice_id[A81006],0.046,0.086,-0.124,0.215,0.0,0.001,31439.0,18880.0,1.0
1|practice_id[A81007],-0.212,0.084,-0.378,-0.048,0.001,0.001,28085.0,20152.0,1.0
1|practice_id[A81008],-0.622,0.189,-0.987,-0.253,0.001,0.001,21757.0,18446.0,1.0
1|practice_id[A81009],-0.267,0.086,-0.435,-0.1,0.001,0.001,29769.0,19061.0,1.0
1|practice_id[A81011],-0.318,0.085,-0.48,-0.147,0.001,0.001,28112.0,19322.0,1.0
1|practice_id[A81012],0.303,0.087,0.136,0.477,0.001,0.001,30319.0,19624.0,1.0
1|practice_id[A81013],-0.15,0.086,-0.316,0.019,0.001,0.001,28150.0,18457.0,1.0
1|practice_id[A81014],-0.568,0.086,-0.732,-0.396,0.0,0.001,29880.0,19134.0,1.0
1|practice_id[A81015],-0.259,0.109,-0.476,-0.05,0.001,0.001,24595.0,19736.0,1.0
1|practice_id[A81016],-0.275,0.086,-0.45,-0.111,0.0,0.001,32508.0,20133.0,1.0
1|practice_id[A81017],0.245,0.086,0.074,0.413,0.0,0.001,31542.0,19326.0,1.0
1|practice_id[A81018],0.119,0.085,-0.042,0.288,0.0,0.001,28703.0,19866.0,1.0
1|practice_id[A81019],-0.107,0.086,-0.275,0.064,0.0,0.001,31101.0,19315.0,1.0
1|practice_id[A81020],-0.019,0.086,-0.19,0.147,0.0,0.001,33987.0,19907.0,1.0
1|practice_id[A81021],-0.205,0.086,-0.376,-0.037,0.001,0.001,29516.0,19700.0,1.0
1|practice_id[A81022],-0.251,0.085,-0.418,-0.085,0.0,0.001,30268.0,19773.0,1.0
1|practice_id[A81023],-0.656,0.086,-0.825,-0.488,0.0,0.001,32847.0,19301.0,1.0
1|practice_id[A81025],0.096,0.086,-0.072,0.266,0.0,0.001,32662.0,19154.0,1.0
1|practice_id[A81026],-0.358,0.085,-0.527,-0.194,0.0,0.001,32291.0,19402.0,1.0
1|practice_id[A81027],0.304,0.086,0.135,0.471,0.001,0.001,28345.0,19773.0,1.0
1|practice_id[A81029],-0.115,0.087,-0.28,0.064,0.0,0.001,31891.0,18537.0,1.0
1|practice_id[A81030],-0.334,0.086,-0.503,-0.166,0.0,0.001,30749.0,18945.0,1.0
1|practice_id[A81031],-0.494,0.087,-0.663,-0.323,0.001,0.001,29923.0,19405.0,1.0
1|practice_id[A81032],-0.42,0.085,-0.586,-0.255,0.0,0.001,30550.0,20132.0,1.0
1|practice_id[A81033],-0.424,0.118,-0.657,-0.193,0.001,0.001,28603.0,19573.0,1.0
1|practice_id[A81034],0.038,0.086,-0.132,0.206,0.0,0.001,30998.0,18980.0,1.0
1|practice_id[A81035],-0.02,0.085,-0.191,0.144,0.0,0.001,31072.0,19856.0,1.0
1|practice_id[A81036],-0.442,0.086,-0.608,-0.275,0.0,0.001,30070.0,20049.0,1.0
1|practice_id[A81037],0.289,0.086,0.123,0.458,0.0,0.001,31907.0,18123.0,1.0
1|practice_id[A81038],0.468,0.085,0.298,0.634,0.0,0.001,29261.0,18604.0,1.0
1|practice_id[A81039],-0.222,0.085,-0.388,-0.056,0.001,0.001,26117.0,18465.0,1.0
1|practice_id[A81040],0.01,0.086,-0.165,0.173,0.0,0.001,31256.0,19957.0,1.0
1|practice_id[A81041],-0.238,0.085,-0.399,-0.066,0.001,0.001,27564.0,18674.0,1.0
1|practice_id[A81042],0.13,0.086,-0.038,0.298,0.0,0.0,32001.0,19890.0,1.0
1|practice_id[A81043],0.24,0.086,0.077,0.409,0.0,0.001,30943.0,19490.0,1.0
1|practice_id[A81044],0.248,0.085,0.082,0.414,0.0,0.0,30309.0,20269.0,1.0
1|practice_id[A81045],0.556,0.085,0.387,0.722,0.0,0.001,29354.0,19431.0,1.0
1|practice_id[A81046],0.023,0.086,-0.147,0.187,0.0,0.001,33243.0,19703.0,1.0
1|practice_id[A81047],-0.54,0.131,-0.803,-0.289,0.001,0.001,27970.0,18485.0,1.0
1|practice_id[A81048],0.369,0.085,0.197,0.531,0.0,0.001,30153.0,20137.0,1.0
1|practice_id[A81049],0.368,0.086,0.2,0.535,0.0,0.001,32682.0,19938.0,1.0
1|practice_id[A81051],0.058,0.086,-0.11,0.227,0.0,0.001,31210.0,19215.0,1.0
1|practice_id[A81052],-0.158,0.085,-0.324,0.01,0.0,0.001,29456.0,20409.0,1.0
1|practice_id[A81053],0.123,0.085,-0.045,0.29,0.0,0.001,30131.0,19054.0,1.0
1|practice_id[A81054],-0.101,0.085,-0.265,0.067,0.001,0.001,28175.0,19202.0,1.0
1|practice_id[A81056],-0.196,0.086,-0.362,-0.028,0.0,0.001,33663.0,19936.0,1.0
1|practice_id[A81057],-0.058,0.087,-0.226,0.112,0.001,0.001,30027.0,18433.0,1.0
1|practice_id[A81058],-0.171,0.086,-0.332,0.006,0.0,0.001,32643.0,19851.0,1.0
1|practice_id[A81060],-0.286,0.085,-0.456,-0.123,0.0,0.0,30040.0,19623.0,1.0
1|practice_id[A81063],-0.307,0.085,-0.47,-0.138,0.0,0.001,30193.0,19697.0,1.0
1|practice_id[A81064],-0.161,0.088,-0.331,0.012,0.0,0.001,31596.0,18991.0,1.0
1|practice_id[A81065],-0.03,0.087,-0.2,0.137,0.0,0.001,31191.0,19831.0,1.0
1|practice_id[A81066],-0.091,0.086,-0.26,0.076,0.0,0.001,29609.0,19416.0,1.0
1|practice_id[A81067],-0.306,0.086,-0.476,-0.141,0.0,0.001,31498.0,19253.0,1.0
1|practice_id[A81069],-0.741,0.217,-1.164,-0.316,0.001,0.001,22211.0,18736.0,1.0
1|practice_id[A81070],0.328,0.085,0.168,0.502,0.0,0.001,30634.0,18935.0,1.0
1|practice_id[A81602],0.477,0.086,0.311,0.646,0.0,0.001,31923.0,19932.0,1.0
1|practice_id[A81605],-0.819,0.183,-1.18,-0.467,0.001,0.001,22996.0,19101.0,1.0
1|practice_id[A81608],-0.178,0.087,-0.349,-0.007,0.0,0.001,32171.0,19390.0,1.0
1|practice_id[A81609],0.55,0.21,0.156,0.981,0.001,0.001,25063.0,17883.0,1.0
1|practice_id[A81610],-0.256,0.086,-0.423,-0.084,0.0,0.001,31893.0,19780.0,1.0
1|practice_id[A81611],-0.058,0.086,-0.229,0.108,0.001,0.001,28665.0,19452.0,1.0
1|practice_id[A81612],0.044,0.087,-0.12,0.221,0.001,0.001,29873.0,19218.0,1.0
1|practice_id[A81613],-0.633,0.169,-0.955,-0.289,0.001,0.001,24137.0,19202.0,1.0
1|practice_id[A81618],-0.016,0.085,-0.179,0.152,0.0,0.001,32282.0,19933.0,1.0
1|practice_id[A81621],0.14,0.085,-0.031,0.306,0.0,0.001,32056.0,19690.0,1.0
1|practice_id[A81622],0.038,0.085,-0.125,0.209,0.0,0.001,29563.0,19292.0,1.0
1|practice_id[A81623],-0.116,0.217,-0.546,0.302,0.001,0.001,21985.0,17582.0,1.0
1|practice_id[A81629],-0.073,0.086,-0.241,0.097,0.0,0.001,30938.0,20424.0,1.0
1|practice_id[A81630],0.092,0.086,-0.073,0.262,0.0,0.001,33312.0,19960.0,1.0
1|practice_id[A81631],-0.162,0.086,-0.329,0.008,0.0,0.001,31250.0,19733.0,1.0
1|practice_id[A81632],0.254,0.092,0.073,0.432,0.001,0.001,28279.0,17985.0,1.0
1|practice_id[A81633],-0.193,0.086,-0.364,-0.028,0.0,0.001,31706.0,18914.0,1.0
1|practice_id[A81634],-0.049,0.085,-0.216,0.117,0.0,0.001,31770.0,20239.0,1.0
1|practice_id[A82003],0.412,0.085,0.246,0.577,0.0,0.001,29573.0,18127.0,1.0
1|practice_id[A82004],0.321,0.086,0.152,0.49,0.0,0.001,30842.0,19429.0,1.0
1|practice_id[A82005],-0.03,0.085,-0.192,0.14,0.0,0.001,31142.0,19554.0,1.0
1|practice_id[A82006],-0.09,0.087,-0.265,0.075,0.0,0.001,31971.0,18970.0,1.0
1|practice_id[A82007],-0.045,0.086,-0.21,0.124,0.001,0.001,26635.0,17828.0,1.0
1|practice_id[A82008],-0.155,0.086,-0.326,0.009,0.001,0.001,28716.0,19243.0,1.0
1|practice_id[A82009],0.142,0.086,-0.025,0.312,0.001,0.001,26488.0,18976.0,1.0
1|practice_id[A82010],0.476,0.085,0.314,0.642,0.0,0.001,33119.0,20281.0,1.0
1|practice_id[A82011],0.414,0.255,-0.069,0.932,0.002,0.002,24089.0,17536.0,1.0
1|practice_id[A82012],-0.074,0.086,-0.241,0.095,0.0,0.001,30648.0,19162.0,1.0
1|practice_id[A82013],0.062,0.085,-0.105,0.227,0.001,0.001,27644.0,19854.0,1.0
1|practice_id[A82014],0.864,0.085,0.696,1.028,0.001,0.0,26789.0,19333.0,1.0
1|practice_id[A82015],-0.131,0.085,-0.301,0.031,0.0,0.001,30602.0,19689.0,1.0
1|practice_id[A82016],0.175,0.085,0.007,0.338,0.0,0.001,31500.0,19862.0,1.0
1|practice_id[A82017],0.212,0.174,-0.131,0.549,0.001,0.001,23428.0,18655.0,1.0
1|practice_id[A82018],-0.061,0.086,-0.228,0.108,0.0,0.001,30900.0,19393.0,1.0
1|practice_id[A82019],0.406,0.086,0.229,0.57,0.001,0.001,29426.0,19892.0,1.0
1|practice_id[A82020],0.05,0.084,-0.116,0.214,0.001,0.001,28326.0,20002.0,1.0
1|practice_id[A82021],0.13,0.085,-0.033,0.298,0.0,0.001,29675.0,19387.0,1.0
1|practice_id[A82022],-0.152,0.086,-0.323,0.015,0.001,0.001,28663.0,19622.0,1.0
1|practice_id[A82023],-0.06,0.086,-0.23,0.11,0.0,0.001,31549.0,20029.0,1.0
1|practice_id[A82024],-0.303,0.086,-0.468,-0.132,0.0,0.001,32717.0,19454.0,1.0
1|practice_id[A82025],-0.212,0.085,-0.376,-0.042,0.0,0.001,29424.0,18891.0,1.0
1|practice_id[A82026],-0.058,0.086,-0.223,0.111,0.001,0.001,27811.0,19044.0,1.0
1|practice_id[A82027],-0.327,0.085,-0.493,-0.161,0.001,0.001,29007.0,19733.0,1.0
1|practice_id[A82029],0.113,0.086,-0.061,0.276,0.001,0.001,28169.0,19328.0,1.0
1|practice_id[A82030],0.133,0.085,-0.032,0.299,0.0,0.001,30333.0,19369.0,1.0
1|practice_id[A82031],0.2,0.086,0.029,0.367,0.001,0.001,29604.0,18764.0,1.0
1|practice_id[A82032],-0.169,0.086,-0.337,-0.001,0.0,0.001,31689.0,19389.0,1.0
1|practice_id[A82033],0.317,0.085,0.153,0.487,0.001,0.001,27810.0,18653.0,1.0
1|practice_id[A82034],0.323,0.092,0.142,0.505,0.001,0.001,30638.0,19206.0,1.0
1|practice_id[A82035],0.419,0.085,0.253,0.586,0.0,0.001,30239.0,20517.0,1.0
1|practice_id[A82036],-0.04,0.085,-0.207,0.127,0.0,0.001,31447.0,18993.0,1.0
1|practice_id[A82037],-0.29,0.086,-0.454,-0.118,0.001,0.001,28770.0,20122.0,1.0
1|practice_id[A82038],0.01,0.086,-0.162,0.173,0.0,0.001,32975.0,19405.0,1.0
1|practice_id[A82039],0.41,0.086,0.248,0.585,0.001,0.001,29698.0,19841.0,1.0
1|practice_id[A82040],-0.566,0.165,-0.891,-0.245,0.001,0.001,27186.0,18555.0,1.0
1|practice_id[A82041],-0.191,0.087,-0.367,-0.026,0.001,0.001,28963.0,19272.0,1.0
1|practice_id[A82044],0.214,0.095,0.03,0.403,0.0,0.001,38203.0,17793.0,1.0
1|practice_id[A82045],0.009,0.086,-0.161,0.178,0.001,0.001,28695.0,19520.0,1.0
1|practice_id[A82047],-0.506,0.086,-0.672,-0.335,0.001,0.001,29099.0,20100.0,1.0
1|practice_id[A82048],0.205,0.086,0.035,0.372,0.0,0.001,32037.0,19814.0,1.0
1|practice_id[A82049],0.477,0.085,0.31,0.641,0.001,0.001,28698.0,19952.0,1.0
1|practice_id[A82050],0.528,0.085,0.355,0.69,0.001,0.001,27815.0,18845.0,1.0
1|practice_id[A82052],0.507,0.171,0.181,0.849,0.001,0.001,27395.0,18968.0,1.0
1|practice_id[A82053],-0.422,0.086,-0.591,-0.257,0.0,0.001,29644.0,19423.0,1.0
1|practice_id[A82055],0.331,0.086,0.162,0.499,0.0,0.001,30267.0,20077.0,1.0
1|practice_id[A82057],0.42,0.174,0.079,0.763,0.001,0.001,28381.0,18765.0,1.0
1|practice_id[A82058],0.443,0.085,0.277,0.607,0.0,0.001,29240.0,19916.0,1.0
1|practice_id[A82060],0.58,0.104,0.374,0.781,0.001,0.001,29290.0,19337.0,1.0
1|practice_id[A82062],-0.003,0.085,-0.173,0.161,0.0,0.001,29613.0,19020.0,1.0
1|practice_id[A82064],-0.316,0.095,-0.5,-0.132,0.0,0.001,42788.0,18024.0,1.0
1|practice_id[A82065],0.142,0.086,-0.026,0.309,0.0,0.001,29796.0,19539.0,1.0
1|practice_id[A82068],-0.118,0.085,-0.287,0.048,0.001,0.001,28156.0,18393.0,1.0
1|practice_id[A82071],0.641,0.086,0.47,0.806,0.0,0.001,32413.0,19703.0,1.0
1|practice_id[A82072],0.543,0.086,0.375,0.709,0.0,0.001,30841.0,18510.0,1.0
1|practice_id[A82074],-0.499,0.12,-0.734,-0.267,0.001,0.001,26350.0,19032.0,1.0
1|practice_id[A82075],0.062,0.086,-0.112,0.227,0.001,0.001,28193.0,19459.0,1.0
1|practice_id[A82077],0.176,0.086,0.005,0.342,0.0,0.001,30352.0,20138.0,1.0
1|practice_id[A82608],-0.538,0.085,-0.7,-0.365,0.0,0.001,29008.0,19544.0,1.0
1|practice_id[A82613],-0.294,0.155,-0.596,0.013,0.001,0.001,34327.0,20541.0,1.0
1|practice_id[A82617],-0.14,0.085,-0.308,0.025,0.0,0.001,29726.0,19736.0,1.0
1|practice_id[A82619],-0.697,0.221,-1.139,-0.279,0.001,0.001,22015.0,18235.0,1.0
1|practice_id[A82621],-0.311,0.086,-0.477,-0.14,0.0,0.001,29894.0,18759.0,1.0
1|practice_id[A82623],-0.202,0.086,-0.372,-0.033,0.0,0.001,30488.0,19136.0,1.0
1|practice_id[A82629],0.228,0.086,0.061,0.396,0.001,0.001,29000.0,19233.0,1.0
1|practice_id[A82631],-0.273,0.085,-0.442,-0.11,0.0,0.001,29118.0,18222.0,1.0
1|practice_id[A82635],-0.782,0.213,-1.207,-0.375,0.001,0.001,27855.0,18435.0,1.0
1|practice_id[A82641],-0.797,0.212,-1.196,-0.368,0.001,0.001,25743.0,17131.0,1.0
1|practice_id[A82642],0.98,0.195,0.592,1.362,0.001,0.001,23737.0,18931.0,1.0
1|practice_id[A82646],0.213,0.086,0.044,0.38,0.001,0.001,29506.0,17978.0,1.0
1|practice_id[A82647],-0.291,0.085,-0.462,-0.13,0.001,0.001,28761.0,19126.0,1.0
1|practice_id[A82650],-0.042,0.085,-0.206,0.128,0.001,0.001,28848.0,20159.0,1.0
1|practice_id[A82651],-0.592,0.086,-0.757,-0.42,0.001,0.001,28867.0,18225.0,1.0
1|practice_id[A82654],0.31,0.087,0.144,0.484,0.001,0.001,28937.0,19584.0,1.0
1|practice_id[A83004],0.825,0.089,0.652,1.001,0.001,0.001,29582.0,19563.0,1.0
1|practice_id[A83005],-0.536,0.085,-0.695,-0.363,0.001,0.0,28268.0,19687.0,1.0
1|practice_id[A83006],0.047,0.085,-0.12,0.212,0.001,0.0,27179.0,20277.0,1.0
1|practice_id[A83007],0.255,0.085,0.089,0.422,0.0,0.001,30016.0,18564.0,1.0
1|practice_id[A83008],0.007,0.086,-0.158,0.177,0.001,0.001,28968.0,18448.0,1.0
1|practice_id[A83009],0.464,0.086,0.298,0.632,0.0,0.001,29730.0,18530.0,1.0
1|practice_id[A83010],-0.183,0.086,-0.349,-0.008,0.001,0.001,29664.0,19123.0,1.0
1|practice_id[A83012],0.644,0.086,0.477,0.814,0.001,0.001,28451.0,19150.0,1.0
1|practice_id[A83013],0.055,0.085,-0.108,0.224,0.0,0.001,30051.0,20036.0,1.0
1|practice_id[A83014],-0.2,0.085,-0.369,-0.037,0.0,0.001,29380.0,19598.0,1.0
1|practice_id[A83015],-0.102,0.087,-0.266,0.073,0.0,0.001,30738.0,19688.0,1.0
1|practice_id[A83016],0.25,0.086,0.083,0.421,0.0,0.001,32466.0,20087.0,1.0
1|practice_id[A83017],0.793,0.097,0.602,0.982,0.001,0.001,28245.0,18299.0,1.0
1|practice_id[A83018],0.688,0.086,0.52,0.857,0.001,0.001,27891.0,19012.0,1.0
1|practice_id[A83019],0.043,0.092,-0.135,0.228,0.001,0.001,30489.0,19837.0,1.0
1|practice_id[A83021],-0.075,0.087,-0.247,0.092,0.001,0.001,29987.0,20565.0,1.0
1|practice_id[A83023],0.321,0.086,0.154,0.49,0.0,0.001,37122.0,20002.0,1.0
1|practice_id[A83024],0.034,0.085,-0.136,0.198,0.001,0.001,28720.0,19852.0,1.0
1|practice_id[A83025],0.411,0.086,0.243,0.576,0.001,0.001,28333.0,19534.0,1.0
1|practice_id[A83026],-0.235,0.086,-0.405,-0.068,0.0,0.001,31730.0,19003.0,1.0
1|practice_id[A83027],0.168,0.086,0.0,0.334,0.001,0.001,29355.0,18933.0,1.0
1|practice_id[A83028],0.175,0.086,0.007,0.343,0.0,0.001,31518.0,19263.0,1.0
1|practice_id[A83029],-0.08,0.086,-0.25,0.09,0.001,0.001,27021.0,19416.0,1.0
1|practice_id[A83031],0.247,0.085,0.077,0.412,0.001,0.001,27257.0,19349.0,1.0
1|practice_id[A83032],-0.178,0.085,-0.345,-0.013,0.0,0.0,29036.0,20155.0,1.0
1|practice_id[A83033],-0.117,0.086,-0.29,0.047,0.0,0.001,33479.0,20371.0,1.0
1|practice_id[A83034],-0.016,0.085,-0.187,0.145,0.001,0.0,27975.0,20229.0,1.0
1|practice_id[A83037],0.745,0.085,0.578,0.91,0.001,0.001,27703.0,19193.0,1.0
1|practice_id[A83038],-0.227,0.086,-0.396,-0.059,0.0,0.001,33836.0,20069.0,1.0
1|practice_id[A83040],0.29,0.086,0.122,0.456,0.0,0.001,30087.0,18388.0,1.0
1|practice_id[A83041],0.366,0.086,0.202,0.537,0.001,0.001,27555.0,18675.0,1.0
1|practice_id[A83042],-0.19,0.101,-0.385,0.009,0.001,0.001,27587.0,19942.0,1.0
1|practice_id[A83043],0.219,0.086,0.051,0.384,0.001,0.001,27422.0,19857.0,1.0
1|practice_id[A83044],0.103,0.085,-0.063,0.267,0.0,0.001,33465.0,19457.0,1.0
1|practice_id[A83045],-0.052,0.086,-0.221,0.111,0.0,0.001,29649.0,20016.0,1.0
1|practice_id[A83046],0.484,0.086,0.312,0.647,0.001,0.001,29572.0,18952.0,1.0
1|practice_id[A83047],0.212,0.084,0.046,0.378,0.0,0.001,31429.0,20059.0,1.0
1|practice_id[A83048],-0.134,0.086,-0.3,0.035,0.0,0.001,29886.0,18592.0,1.0
1|practice_id[A83049],-0.056,0.085,-0.224,0.11,0.0,0.001,29281.0,20606.0,1.0
1|practice_id[A83050],0.02,0.086,-0.148,0.19,0.0,0.001,34010.0,19015.0,1.0
1|practice_id[A83051],0.205,0.086,0.04,0.374,0.001,0.001,29115.0,20175.0,1.0
1|practice_id[A83054],-0.148,0.086,-0.318,0.022,0.001,0.001,27579.0,19508.0,1.0
1|practice_id[A83055],-0.105,0.086,-0.269,0.066,0.001,0.001,28451.0,19926.0,1.0
1|practice_id[A83057],-0.17,0.086,-0.334,-0.001,0.0,0.001,30630.0,20242.0,1.0
1|practice_id[A83060],-0.18,0.086,-0.349,-0.008,0.001,0.001,29601.0,20199.0,1.0
1|practice_id[A83061],-0.299,0.086,-0.46,-0.126,0.0,0.001,30946.0,20145.0,1.0
1|practice_id[A83066],0.128,0.085,-0.034,0.298,0.001,0.001,28495.0,20452.0,1.0
1|practice_id[A83068],-0.259,0.207,-0.664,0.146,0.001,0.001,23689.0,18311.0,1.0
1|practice_id[A83070],-0.056,0.085,-0.232,0.104,0.0,0.001,29652.0,19498.0,1.0
1|practice_id[A83071],-0.213,0.086,-0.38,-0.042,0.001,0.001,27538.0,19666.0,1.0
1|practice_id[A83073],-0.043,0.086,-0.209,0.129,0.0,0.001,33544.0,20624.0,1.0
1|practice_id[A83074],0.584,0.085,0.422,0.757,0.0,0.001,32620.0,19124.0,1.0
1|practice_id[A83075],-0.351,0.086,-0.521,-0.184,0.001,0.001,25794.0,18605.0,1.0
1|practice_id[A83076],0.144,0.103,-0.058,0.344,0.001,0.001,25015.0,18710.0,1.0
1|practice_id[A83610],-0.189,0.086,-0.354,-0.018,0.001,0.001,28115.0,18720.0,1.0
1|practice_id[A83616],-0.294,0.085,-0.463,-0.129,0.001,0.001,25973.0,18583.0,1.0
1|practice_id[A83618],-0.057,0.086,-0.223,0.112,0.0,0.001,32466.0,20203.0,1.0
1|practice_id[A83619],0.125,0.085,-0.041,0.293,0.0,0.001,30136.0,19943.0,1.0
1|practice_id[A83626],-0.328,0.086,-0.495,-0.16,0.0,0.001,30994.0,18920.0,1.0
1|practice_id[A83627],0.499,0.086,0.334,0.669,0.0,0.001,30639.0,19594.0,1.0
1|practice_id[A83632],0.466,0.086,0.3,0.637,0.0,0.001,34965.0,18379.0,1.0
1|practice_id[A83634],-0.05,0.085,-0.208,0.121,0.0,0.001,33073.0,19896.0,1.0
1|practice_id[A83635],-0.055,0.086,-0.219,0.116,0.0,0.001,29704.0,19276.0,1.0
1|practice_id[A83636],0.015,0.086,-0.159,0.178,0.001,0.001,27447.0,19505.0,1.0
1|practice_id[A83637],-0.568,0.087,-0.74,-0.402,0.0,0.001,34911.0,19276.0,1.0
1|practice_id[A83638],-0.699,0.159,-1.007,-0.388,0.001,0.001,25710.0,18296.0,1.0
1|practice_id[A83641],0.71,0.086,0.545,0.88,0.0,0.001,31233.0,19051.0,1.0
1|practice_id[A83644],-0.337,0.087,-0.505,-0.165,0.0,0.001,34668.0,19234.0,1.0
1|practice_id[A84002],0.118,0.087,-0.054,0.286,0.0,0.001,32784.0,18124.0,1.0
1|practice_id[A84003],0.705,0.085,0.538,0.867,0.001,0.001,28475.0,19815.0,1.0
1|practice_id[A84005],-0.304,0.085,-0.472,-0.142,0.001,0.0,28550.0,19813.0,1.0
1|practice_id[A84006],0.067,0.086,-0.099,0.235,0.0,0.001,31363.0,19922.0,1.0
1|practice_id[A84007],-0.151,0.085,-0.317,0.014,0.0,0.001,30756.0,19445.0,1.0
1|practice_id[A84008],-0.187,0.086,-0.357,-0.02,0.001,0.001,27069.0,19816.0,1.0
1|practice_id[A84009],-0.016,0.085,-0.182,0.15,0.0,0.001,30645.0,19651.0,1.0
1|practice_id[A84011],-0.102,0.085,-0.266,0.067,0.0,0.001,29260.0,20234.0,1.0
1|practice_id[A84013],-0.618,0.086,-0.788,-0.454,0.001,0.001,27902.0,18459.0,1.0
1|practice_id[A84014],-0.22,0.085,-0.389,-0.053,0.001,0.001,27198.0,18867.0,1.0
1|practice_id[A84015],0.47,0.086,0.299,0.634,0.001,0.001,29084.0,19064.0,1.0
1|practice_id[A84018],0.123,0.086,-0.045,0.291,0.001,0.001,29142.0,19351.0,1.0
1|practice_id[A84020],-0.623,0.086,-0.787,-0.453,0.0,0.001,30180.0,19422.0,1.0
1|practice_id[A84021],1.335,0.14,1.066,1.608,0.001,0.001,27124.0,17779.0,1.0
1|practice_id[A84022],0.068,0.085,-0.105,0.228,0.001,0.001,28492.0,19691.0,1.0
