coef,pval,ci_low,ci_high,error,name
-22.453590143080035,1.1580739879606363e-46,-25.521602981007614,-19.385577305152456,,hydro_rain_high_vs_median
-10.713262608461681,3.2595081805733665e-07,-14.824162651720677,-6.602362565202687,,hydro_rain_low_vs_median
-28.628336791459414,1.137929863721451e-62,-31.986552398286758,-25.27012118463207,,met_rain_high_vs_median
-25.314282044146555,4.1393071105706286e-29,-29.744728665540926,-20.883835422752185,,met_rain_low_vs_median
6.758459122642616,6.368828565226058e-06,3.8238023250484874,9.693115920236746,,met_tmax_high_vs_median
0.9929704333091394,0.8112717694312499,-7.157376902392675,9.143317769010954,,met_tmax_low_vs_median
-69.419808414997,2.0449402428637976e-10,-90.81991492414772,-48.01970190584627,,flood_vs_not
8.733410254608938,0.00014359182034561797,4.231140764316017,13.235679744901859,,aqrean_carbon_monoxide_high_vs_not
-19.63032807931866,1.1601973159883558e-08,-26.373805604104685,-12.886850554532632,,aqrean_daqi_overall_high+vhigh_vs_low+mod
-5.794224837722762,0.00015991402325066955,-8.80244550775699,-2.7860041676885334,,aqrean_daqi_overall_high+vhigh+mod_vs_low
-1.035670287599959,0.623713964171315,-5.173263516722585,3.1019229415226675,,aqrean_nitrogen_monoxide_high_vs_not
-14.947824748185363,2.8841581052921727e-07,-20.657818282107648,-9.237831214263078,,aqrean_nitrogen_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh_vs_low+mod
,,,,Singular matrix,aqrean_daqi_nitrogen_dioxide_high+vhigh+mod_vs_low
0.9579073315441246,0.6620307060993196,-3.337255720301268,5.253070383389517,,aqrean_nox_expressed_as_nitrogen_dioxide_high_vs_not
0.9441463285957389,0.669975242569562,-3.3978785806713834,5.286171237862861,,aqrean_ozone_high_vs_not
83.3135398192548,0.0002415022098823498,38.83334957084448,127.79373006766511,,aqrean_daqi_ozone_high+vhigh_vs_low+mod
-1.679863261995867,0.4295820061602931,-5.848038685055594,2.4883121610638606,,aqrean_daqi_ozone_high+vhigh+mod_vs_low
-12.08571960969945,4.316693384440096e-07,-16.77221385735625,-7.3992253620426505,,aqrean_pm2p5_high_vs_not
6.815162050353524,0.002910802516325347,2.3282778026303443,11.302046298076704,,aqrean_pm10_high_vs_not
-22.33184946662907,0.008234229091921438,-38.89674765977759,-5.766951273480551,,aqrean_daqi_pm10_high+vhigh_vs_low+mod
-10.192781249465558,3.9696584485809816e-05,-15.05438368035847,-5.331178818572646,,aqrean_daqi_pm10_high+vhigh+mod_vs_low
-13.22564967546201,1.3348229601984539e-11,-17.05750731637052,-9.3937920345535,,aqrean_sulfur_dioxide_high_vs_not
,,,,Singular matrix,aqrean_daqi_sulfur_dioxide_high+vhigh_vs_low+mod
444.5437800288022,0.056911927631223526,-13.06962558032285,902.1571856379272,,aqrean_daqi_sulfur_dioxide_high+vhigh+mod_vs_low
