,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
1|practice_id[C83032],0.027,0.085,-0.132,0.188,0.0,0.001,31115.0,19902.0,1.0
1|practice_id[C83033],-0.528,0.085,-0.69,-0.369,0.0,0.001,31280.0,19538.0,1.0
1|practice_id[C83035],0.192,0.086,0.026,0.349,0.0,0.001,32293.0,18053.0,1.0
1|practice_id[C83036],-0.044,0.085,-0.202,0.12,0.0,0.001,30690.0,19482.0,1.0
1|practice_id[C83037],-0.169,0.087,-0.331,-0.003,0.0,0.001,31072.0,19459.0,1.0
1|practice_id[C83038],0.264,0.087,0.105,0.433,0.0,0.001,30847.0,19970.0,1.0
1|practice_id[C83039],-0.148,0.086,-0.313,0.01,0.001,0.001,29038.0,19772.0,1.0
1|practice_id[C83040],0.251,0.085,0.095,0.412,0.0,0.001,29666.0,20092.0,1.0
1|practice_id[C83041],0.289,0.085,0.132,0.454,0.0,0.001,33083.0,18494.0,1.0
1|practice_id[C83042],-0.421,0.086,-0.579,-0.255,0.001,0.001,28749.0,19150.0,1.0
1|practice_id[C83043],-0.212,0.086,-0.382,-0.061,0.0,0.001,30182.0,18701.0,1.0
1|practice_id[C83044],0.424,0.086,0.257,0.581,0.0,0.001,30544.0,19181.0,1.0
1|practice_id[C83045],0.019,0.087,-0.145,0.181,0.0,0.001,33132.0,19076.0,1.0
1|practice_id[C83046],-0.175,0.086,-0.335,-0.011,0.0,0.001,30856.0,19070.0,1.0
1|practice_id[C83047],0.208,0.115,-0.009,0.422,0.001,0.001,27720.0,18024.0,1.0
1|practice_id[C83048],0.266,0.086,0.103,0.423,0.0,0.001,33440.0,20064.0,1.0
1|practice_id[C83049],-0.155,0.087,-0.32,0.004,0.0,0.001,30880.0,20098.0,1.0
1|practice_id[C83051],0.603,0.085,0.445,0.763,0.0,0.001,30335.0,19892.0,1.0
1|practice_id[C83052],-0.095,0.085,-0.249,0.073,0.0,0.001,31826.0,19524.0,1.0
1|practice_id[C83053],0.023,0.085,-0.136,0.183,0.0,0.0,30030.0,20177.0,1.0
1|practice_id[C83054],-0.042,0.086,-0.206,0.117,0.0,0.001,31033.0,19735.0,1.0
1|practice_id[C83055],0.189,0.085,0.029,0.349,0.0,0.0,31152.0,20387.0,1.0
1|practice_id[C83056],0.215,0.086,0.053,0.377,0.001,0.001,29603.0,19012.0,1.0
1|practice_id[C83057],0.084,0.087,-0.08,0.247,0.0,0.001,30430.0,18907.0,1.0
1|practice_id[C83058],-0.383,0.086,-0.547,-0.224,0.0,0.001,32849.0,19124.0,1.0
1|practice_id[C83059],-0.057,0.087,-0.222,0.103,0.0,0.001,35425.0,19384.0,1.0
1|practice_id[C83060],0.069,0.086,-0.092,0.231,0.001,0.001,29709.0,19241.0,1.0
1|practice_id[C83061],0.116,0.087,-0.044,0.283,0.0,0.001,32415.0,19644.0,1.0
1|practice_id[C83062],0.561,0.087,0.394,0.719,0.0,0.001,33497.0,19368.0,1.0
1|practice_id[C83063],-0.134,0.086,-0.294,0.031,0.001,0.001,28174.0,19612.0,1.0
1|practice_id[C83064],-0.082,0.085,-0.242,0.079,0.0,0.001,30333.0,19513.0,1.0
1|practice_id[C83065],-0.268,0.086,-0.427,-0.105,0.0,0.001,29947.0,19437.0,1.0
1|practice_id[C83067],0.231,0.085,0.068,0.388,0.0,0.001,30361.0,17952.0,1.0
1|practice_id[C83068],0.346,0.123,0.118,0.58,0.001,0.001,27882.0,18458.0,1.0
1|practice_id[C83071],0.215,0.087,0.048,0.374,0.0,0.001,30369.0,19120.0,1.0
1|practice_id[C83072],-0.119,0.087,-0.284,0.041,0.001,0.001,27318.0,18914.0,1.0
1|practice_id[C83073],-0.63,0.086,-0.793,-0.469,0.0,0.001,33428.0,19901.0,1.0
1|practice_id[C83074],-0.464,0.086,-0.626,-0.305,0.001,0.001,27702.0,18882.0,1.0
1|practice_id[C83075],-0.158,0.086,-0.323,0.001,0.001,0.001,29099.0,18999.0,1.0
1|practice_id[C83078],0.207,0.085,0.044,0.366,0.0,0.001,30365.0,19339.0,1.0
1|practice_id[C83079],-0.06,0.086,-0.221,0.102,0.0,0.001,30710.0,19499.0,1.0
1|practice_id[C83080],0.303,0.087,0.139,0.465,0.001,0.001,29602.0,20039.0,1.0
1|practice_id[C83081],-1.347,0.228,-1.775,-0.917,0.001,0.001,25153.0,18359.0,1.0
1|practice_id[C83082],-0.046,0.086,-0.209,0.116,0.0,0.001,31666.0,19520.0,1.0
1|practice_id[C83083],0.523,0.086,0.368,0.692,0.0,0.001,32410.0,19819.0,1.0
1|practice_id[C83085],0.349,0.085,0.189,0.508,0.0,0.001,31662.0,20055.0,1.0
1|practice_id[C83605],0.122,0.129,-0.116,0.368,0.001,0.001,29679.0,19340.0,1.0
1|practice_id[C83611],0.05,0.086,-0.112,0.21,0.0,0.001,32935.0,19333.0,1.0
1|practice_id[C83613],0.271,0.087,0.108,0.435,0.001,0.001,29990.0,19939.0,1.0
1|practice_id[C83614],-0.576,0.086,-0.738,-0.414,0.0,0.001,31700.0,19960.0,1.0
1|practice_id[C83615],-0.324,0.236,-0.765,0.118,0.001,0.002,26296.0,18081.0,1.0
1|practice_id[C83617],-0.376,0.086,-0.537,-0.214,0.001,0.001,28368.0,18869.0,1.0
1|practice_id[C83626],0.384,0.085,0.216,0.537,0.0,0.001,31367.0,19744.0,1.0
1|practice_id[C83628],0.039,0.108,-0.171,0.235,0.001,0.001,27219.0,18801.0,1.0
1|practice_id[C83631],-0.285,0.086,-0.452,-0.13,0.0,0.001,29441.0,20252.0,1.0
1|practice_id[C83633],-0.188,0.124,-0.421,0.042,0.001,0.001,25403.0,19291.0,1.0
1|practice_id[C83634],0.465,0.086,0.306,0.63,0.001,0.001,28585.0,19607.0,1.0
1|practice_id[C83635],0.027,0.086,-0.135,0.188,0.001,0.001,27870.0,19652.0,1.0
1|practice_id[C83637],0.424,0.086,0.266,0.591,0.001,0.001,29589.0,18925.0,1.0
1|practice_id[C83641],0.407,0.085,0.242,0.562,0.0,0.001,31979.0,17947.0,1.0
1|practice_id[C83643],-0.293,0.087,-0.458,-0.134,0.0,0.001,30908.0,19840.0,1.0
1|practice_id[C83644],-0.388,0.23,-0.824,0.042,0.001,0.002,23580.0,17359.0,1.0
1|practice_id[C83649],0.243,0.086,0.085,0.406,0.0,0.001,30635.0,19830.0,1.0
1|practice_id[C83650],-0.026,0.085,-0.185,0.137,0.0,0.001,31257.0,19062.0,1.0
1|practice_id[C83652],-0.591,0.122,-0.822,-0.365,0.001,0.001,27408.0,19636.0,1.0
1|practice_id[C83653],-0.011,0.087,-0.174,0.154,0.0,0.001,30391.0,18868.0,1.0
1|practice_id[C83655],-0.908,0.236,-1.352,-0.459,0.002,0.001,22003.0,17998.0,1.0
1|practice_id[C83656],-0.127,0.229,-0.549,0.306,0.001,0.001,25911.0,18183.0,1.0
1|practice_id[C84001],0.141,0.086,-0.018,0.304,0.0,0.001,29818.0,19217.0,1.0
1|practice_id[C84002],-0.082,0.109,-0.289,0.118,0.001,0.001,24994.0,19478.0,1.0
1|practice_id[C84003],-0.894,0.115,-1.108,-0.672,0.001,0.001,27024.0,19789.0,1.0
1|practice_id[C84004],0.244,0.085,0.083,0.402,0.0,0.001,30370.0,20750.0,1.0
1|practice_id[C84005],-0.502,0.086,-0.667,-0.344,0.0,0.001,33564.0,18203.0,1.0
1|practice_id[C84008],-0.832,0.085,-0.995,-0.674,0.0,0.001,31429.0,19440.0,1.0
1|practice_id[C84009],0.656,0.086,0.5,0.823,0.0,0.001,31238.0,19669.0,1.0
1|practice_id[C84010],0.065,0.087,-0.098,0.228,0.0,0.001,32026.0,19544.0,1.0
1|practice_id[C84011],0.025,0.086,-0.131,0.189,0.0,0.001,29668.0,20309.0,1.0
1|practice_id[C84012],0.737,0.085,0.578,0.899,0.0,0.001,33708.0,18578.0,1.0
1|practice_id[C84013],0.35,0.087,0.191,0.516,0.001,0.001,28805.0,18939.0,1.0
1|practice_id[C84014],-0.307,0.086,-0.472,-0.146,0.0,0.001,32075.0,19935.0,1.0
1|practice_id[C84016],-0.135,0.086,-0.294,0.026,0.0,0.001,32156.0,20057.0,1.0
1|practice_id[C84017],-0.066,0.086,-0.226,0.094,0.0,0.001,32418.0,19546.0,1.0
1|practice_id[C84018],0.399,0.085,0.237,0.559,0.0,0.001,29264.0,19076.0,1.0
1|practice_id[C84019],0.046,0.086,-0.119,0.203,0.0,0.001,31098.0,19363.0,1.0
1|practice_id[C84020],0.409,0.086,0.247,0.57,0.0,0.001,30141.0,19969.0,1.0
1|practice_id[C84021],0.109,0.086,-0.048,0.278,0.001,0.001,29227.0,18991.0,1.0
1|practice_id[C84023],0.157,0.085,-0.003,0.319,0.0,0.001,31215.0,20348.0,1.0
1|practice_id[C84024],0.353,0.086,0.197,0.519,0.0,0.001,31093.0,19359.0,1.0
1|practice_id[C84025],-0.247,0.086,-0.413,-0.088,0.0,0.001,29657.0,18003.0,1.0
1|practice_id[C84026],0.197,0.086,0.034,0.354,0.0,0.001,30700.0,19205.0,1.0
1|practice_id[C84028],-0.284,0.085,-0.447,-0.128,0.0,0.001,30958.0,19411.0,1.0
1|practice_id[C84029],-0.132,0.086,-0.294,0.028,0.0,0.001,31691.0,18068.0,1.0
1|practice_id[C84030],0.287,0.085,0.127,0.447,0.0,0.001,34607.0,19323.0,1.0
1|practice_id[C84031],0.449,0.086,0.289,0.612,0.001,0.001,28798.0,18900.0,1.0
1|practice_id[C84032],0.082,0.086,-0.08,0.241,0.0,0.001,29703.0,19856.0,1.0
1|practice_id[C84033],-0.188,0.086,-0.352,-0.029,0.0,0.001,32401.0,20575.0,1.0
1|practice_id[C84034],0.414,0.085,0.258,0.579,0.0,0.001,30014.0,20811.0,1.0
1|practice_id[C84035],-0.171,0.086,-0.337,-0.012,0.0,0.001,33044.0,20723.0,1.0
1|practice_id[C84036],0.728,0.087,0.569,0.892,0.001,0.001,30085.0,19839.0,1.0
1|practice_id[C84037],0.438,0.086,0.271,0.593,0.001,0.001,29175.0,20007.0,1.0
1|practice_id[C84039],0.431,0.085,0.273,0.592,0.0,0.001,29862.0,20304.0,1.0
1|practice_id[C84042],0.003,0.086,-0.16,0.165,0.0,0.001,29823.0,19705.0,1.0
1|practice_id[C84043],0.376,0.085,0.217,0.536,0.0,0.001,34542.0,19968.0,1.0
1|practice_id[C84044],0.502,0.085,0.341,0.66,0.001,0.001,25420.0,19438.0,1.0
1|practice_id[C84045],-0.314,0.085,-0.478,-0.157,0.001,0.001,28736.0,19038.0,1.0
1|practice_id[C84046],-0.032,0.086,-0.195,0.13,0.001,0.001,29320.0,18948.0,1.0
1|practice_id[C84047],0.124,0.086,-0.039,0.283,0.0,0.001,30788.0,19920.0,1.0
1|practice_id[C84048],-0.293,0.086,-0.455,-0.131,0.0,0.001,32680.0,19502.0,1.0
1|practice_id[C84049],0.244,0.086,0.08,0.406,0.0,0.001,30900.0,19176.0,1.0
1|practice_id[C84051],0.898,0.086,0.737,1.059,0.0,0.001,35233.0,19168.0,1.0
1|practice_id[C84052],-0.017,0.114,-0.231,0.198,0.001,0.001,26368.0,18926.0,1.0
1|practice_id[C84053],-0.073,0.086,-0.238,0.086,0.001,0.001,27921.0,18447.0,1.0
1|practice_id[C84055],0.492,0.086,0.329,0.653,0.0,0.001,30905.0,19264.0,1.0
1|practice_id[C84057],-0.479,0.086,-0.639,-0.316,0.0,0.001,29752.0,17952.0,1.0
1|practice_id[C84059],0.971,0.086,0.809,1.131,0.0,0.001,31311.0,20041.0,1.0
1|practice_id[C84060],-0.02,0.086,-0.179,0.143,0.0,0.001,30180.0,18677.0,1.0
1|practice_id[C84061],-0.05,0.086,-0.213,0.11,0.001,0.001,28914.0,18621.0,1.0
1|practice_id[C84063],0.343,0.085,0.182,0.503,0.0,0.001,32451.0,19134.0,1.0
1|practice_id[C84064],-0.383,0.086,-0.546,-0.223,0.0,0.001,30800.0,19050.0,1.0
1|practice_id[C84065],0.523,0.086,0.361,0.684,0.0,0.001,31095.0,19560.0,1.0
1|practice_id[C84066],0.341,0.086,0.176,0.501,0.0,0.001,31248.0,19413.0,1.0
1|practice_id[C84067],0.442,0.086,0.279,0.602,0.0,0.001,30721.0,19968.0,1.0
1|practice_id[C84069],0.307,0.086,0.152,0.475,0.0,0.001,30842.0,19775.0,1.0
1|practice_id[C84072],0.278,0.086,0.118,0.441,0.0,0.001,30171.0,20103.0,1.0
1|practice_id[C84074],-0.042,0.086,-0.201,0.12,0.0,0.001,32278.0,19835.0,1.0
1|practice_id[C84076],0.575,0.086,0.41,0.731,0.0,0.001,32230.0,19219.0,1.0
1|practice_id[C84077],-0.113,0.085,-0.268,0.052,0.001,0.001,28964.0,19302.0,1.0
1|practice_id[C84078],-0.039,0.087,-0.199,0.127,0.0,0.001,34720.0,18860.0,1.0
1|practice_id[C84080],-0.391,0.086,-0.555,-0.231,0.001,0.001,27830.0,19369.0,1.0
1|practice_id[C84081],0.389,0.085,0.229,0.55,0.0,0.001,33380.0,19210.0,1.0
1|practice_id[C84082],-0.731,0.339,-1.362,-0.098,0.002,0.002,22179.0,18775.0,1.0
1|practice_id[C84084],-0.032,0.086,-0.198,0.125,0.0,0.001,31129.0,18789.0,1.0
1|practice_id[C84085],0.043,0.087,-0.115,0.211,0.0,0.001,32130.0,18956.0,1.0
1|practice_id[C84086],0.056,0.085,-0.103,0.219,0.0,0.001,31102.0,20087.0,1.0
1|practice_id[C84087],0.006,0.086,-0.158,0.166,0.0,0.001,30884.0,19331.0,1.0
1|practice_id[C84090],0.039,0.087,-0.121,0.205,0.0,0.001,30483.0,19090.0,1.0
1|practice_id[C84091],-0.221,0.085,-0.379,-0.059,0.0,0.001,31285.0,18655.0,1.0
1|practice_id[C84092],0.223,0.086,0.067,0.392,0.001,0.001,29513.0,18926.0,1.0
1|practice_id[C84094],-0.092,0.085,-0.252,0.067,0.0,0.001,33744.0,19102.0,1.0
1|practice_id[C84095],-0.088,0.087,-0.253,0.073,0.001,0.001,28703.0,19918.0,1.0
1|practice_id[C84096],0.027,0.086,-0.137,0.188,0.0,0.001,32472.0,18915.0,1.0
1|practice_id[C84101],0.026,0.087,-0.131,0.196,0.0,0.001,32307.0,19966.0,1.0
1|practice_id[C84103],0.138,0.086,-0.022,0.301,0.001,0.001,28935.0,18625.0,1.0
1|practice_id[C84104],0.083,0.09,-0.08,0.26,0.001,0.001,28555.0,19607.0,1.0
1|practice_id[C84105],0.654,0.085,0.494,0.812,0.0,0.0,29615.0,20167.0,1.0
1|practice_id[C84106],0.296,0.086,0.136,0.456,0.0,0.001,32104.0,18746.0,1.0
1|practice_id[C84107],0.19,0.085,0.026,0.346,0.0,0.001,33147.0,19085.0,1.0
1|practice_id[C84112],0.202,0.085,0.043,0.363,0.0,0.001,31700.0,19714.0,1.0
1|practice_id[C84113],0.043,0.086,-0.12,0.201,0.0,0.001,31275.0,20576.0,1.0
1|practice_id[C84114],0.662,0.086,0.5,0.824,0.001,0.001,29025.0,20288.0,1.0
1|practice_id[C84115],0.021,0.087,-0.145,0.183,0.0,0.001,32363.0,18868.0,1.0
1|practice_id[C84116],-0.103,0.086,-0.268,0.055,0.001,0.001,29219.0,19755.0,1.0
1|practice_id[C84117],0.148,0.086,-0.013,0.311,0.0,0.001,29893.0,19226.0,1.0
1|practice_id[C84120],0.173,0.086,0.008,0.33,0.0,0.0,30469.0,19755.0,1.0
1|practice_id[C84121],0.048,0.291,-0.511,0.584,0.002,0.002,24953.0,18766.0,1.0
1|practice_id[C84122],-0.088,0.086,-0.249,0.074,0.0,0.001,31034.0,20109.0,1.0
1|practice_id[C84123],-0.252,0.085,-0.411,-0.093,0.0,0.001,31597.0,20506.0,1.0
1|practice_id[C84124],-0.093,0.087,-0.26,0.066,0.001,0.001,29396.0,19434.0,1.0
1|practice_id[C84125],-0.735,0.124,-0.971,-0.504,0.001,0.001,24565.0,18978.0,1.0
1|practice_id[C84127],0.202,0.085,0.043,0.363,0.0,0.001,30563.0,19096.0,1.0
1|practice_id[C84129],0.021,0.086,-0.14,0.184,0.0,0.001,32078.0,20696.0,1.0
1|practice_id[C84131],0.13,0.086,-0.036,0.286,0.001,0.001,29365.0,19306.0,1.0
1|practice_id[C84133],0.309,0.09,0.144,0.48,0.001,0.001,29402.0,19079.0,1.0
1|practice_id[C84135],-0.039,0.086,-0.198,0.124,0.0,0.001,30412.0,19844.0,1.0
1|practice_id[C84136],-0.102,0.086,-0.266,0.057,0.001,0.001,27433.0,18883.0,1.0
1|practice_id[C84138],0.012,0.085,-0.147,0.176,0.0,0.001,34706.0,20150.0,1.0
1|practice_id[C84140],0.342,0.085,0.184,0.504,0.0,0.001,30179.0,20166.0,1.0
1|practice_id[C84141],-0.577,0.355,-1.222,0.103,0.002,0.002,24419.0,19166.0,1.0
1|practice_id[C84142],0.381,0.086,0.219,0.54,0.0,0.001,32709.0,20292.0,1.0
1|practice_id[C84143],0.518,0.227,0.103,0.954,0.001,0.001,24954.0,18302.0,1.0
1|practice_id[C84144],-0.32,0.086,-0.488,-0.163,0.0,0.001,32824.0,19837.0,1.0
1|practice_id[C84145],-0.839,0.192,-1.212,-0.49,0.001,0.001,25957.0,18102.0,1.0
1|practice_id[C84146],-0.293,0.281,-0.814,0.247,0.002,0.002,27095.0,18976.0,1.0
1|practice_id[C84149],-0.956,0.275,-1.475,-0.447,0.002,0.002,24358.0,17660.0,1.0
1|practice_id[C84150],-0.054,0.086,-0.215,0.107,0.0,0.001,30130.0,19003.0,1.0
1|practice_id[C84151],-0.278,0.086,-0.44,-0.118,0.001,0.001,29519.0,19876.0,1.0
1|practice_id[C84602],-0.448,0.089,-0.615,-0.281,0.001,0.001,30353.0,20324.0,1.0
1|practice_id[C84605],0.561,0.085,0.401,0.721,0.0,0.001,29990.0,20617.0,1.0
1|practice_id[C84612],-0.022,0.178,-0.357,0.312,0.001,0.001,25057.0,18142.0,1.0
1|practice_id[C84613],-0.567,0.086,-0.733,-0.411,0.0,0.001,29709.0,20523.0,1.0
1|practice_id[C84619],0.316,0.086,0.154,0.478,0.0,0.001,31131.0,19702.0,1.0
1|practice_id[C84621],0.148,0.086,-0.016,0.306,0.0,0.001,30966.0,20500.0,1.0
1|practice_id[C84624],-0.021,0.087,-0.184,0.141,0.0,0.001,31133.0,19120.0,1.0
1|practice_id[C84628],-0.571,0.086,-0.728,-0.408,0.0,0.001,33146.0,20048.0,1.0
1|practice_id[C84629],0.527,0.086,0.364,0.687,0.001,0.001,27052.0,18255.0,1.0
1|practice_id[C84632],-0.767,0.26,-1.263,-0.282,0.002,0.002,21791.0,17470.0,1.0
1|practice_id[C84633],-0.241,0.156,-0.536,0.051,0.001,0.001,27092.0,18094.0,1.0
1|practice_id[C84635],0.043,0.15,-0.24,0.322,0.001,0.001,19362.0,16637.0,1.0
1|practice_id[C84636],0.574,0.238,0.113,1.006,0.002,0.001,23810.0,18893.0,1.0
1|practice_id[C84637],-0.067,0.085,-0.228,0.093,0.001,0.001,29140.0,19120.0,1.0
1|practice_id[C84646],0.074,0.086,-0.083,0.237,0.0,0.001,31674.0,19837.0,1.0
1|practice_id[C84647],-0.096,0.086,-0.258,0.065,0.001,0.001,25450.0,17925.0,1.0
1|practice_id[C84648],-0.24,0.175,-0.584,0.075,0.001,0.001,21315.0,17261.0,1.0
1|practice_id[C84650],-0.208,0.085,-0.364,-0.044,0.0,0.001,31513.0,19960.0,1.0
1|practice_id[C84654],0.082,0.086,-0.077,0.247,0.0,0.001,31452.0,19461.0,1.0
1|practice_id[C84656],-0.49,0.086,-0.653,-0.329,0.0,0.001,30960.0,19787.0,1.0
1|practice_id[C84658],-0.253,0.085,-0.417,-0.096,0.0,0.001,29823.0,18945.0,1.0
1|practice_id[C84660],0.47,0.087,0.305,0.631,0.0,0.001,32004.0,20352.0,1.0
1|practice_id[C84664],0.145,0.086,-0.019,0.306,0.001,0.001,29400.0,18378.0,1.0
1|practice_id[C84666],0.019,0.278,-0.507,0.54,0.002,0.002,23249.0,18642.0,1.0
1|practice_id[C84667],0.017,0.086,-0.142,0.181,0.0,0.001,30521.0,20078.0,1.0
1|practice_id[C84672],-0.735,0.107,-0.934,-0.533,0.001,0.001,25215.0,19737.0,1.0
1|practice_id[C84674],-0.177,0.279,-0.71,0.343,0.002,0.002,23628.0,18748.0,1.0
1|practice_id[C84675],-0.915,0.264,-1.413,-0.42,0.002,0.002,27864.0,18853.0,1.0
1|practice_id[C84676],-0.357,0.085,-0.515,-0.196,0.0,0.001,31221.0,18988.0,1.0
1|practice_id[C84678],-0.24,0.256,-0.727,0.235,0.002,0.002,23784.0,18359.0,1.0
1|practice_id[C84679],-0.123,0.087,-0.283,0.042,0.001,0.001,27625.0,18988.0,1.0
1|practice_id[C84680],-0.111,0.086,-0.275,0.046,0.0,0.001,32056.0,19500.0,1.0
1|practice_id[C84682],0.278,0.085,0.114,0.438,0.0,0.001,30538.0,20384.0,1.0
1|practice_id[C84683],0.461,0.085,0.307,0.628,0.0,0.001,31327.0,19810.0,1.0
1|practice_id[C84688],-0.323,0.09,-0.489,-0.152,0.001,0.001,28333.0,18425.0,1.0
1|practice_id[C84691],0.323,0.086,0.154,0.478,0.0,0.001,30121.0,20300.0,1.0
1|practice_id[C84692],0.148,0.086,-0.013,0.309,0.0,0.001,32912.0,19113.0,1.0
1|practice_id[C84693],0.095,0.085,-0.063,0.259,0.0,0.001,31270.0,20295.0,1.0
1|practice_id[C84694],-0.167,0.086,-0.329,-0.005,0.0,0.001,33570.0,19575.0,1.0
1|practice_id[C84695],0.104,0.086,-0.059,0.266,0.0,0.001,30723.0,18399.0,1.0
1|practice_id[C84696],0.553,0.086,0.394,0.716,0.0,0.001,30638.0,19506.0,1.0
1|practice_id[C84698],0.067,0.091,-0.099,0.246,0.001,0.001,30318.0,18959.0,1.0
1|practice_id[C84700],-1.075,0.211,-1.477,-0.689,0.001,0.001,24651.0,18414.0,1.0
1|practice_id[C84703],0.177,0.086,0.02,0.34,0.001,0.001,29354.0,19325.0,1.0
1|practice_id[C84704],-0.61,0.086,-0.775,-0.453,0.0,0.001,30542.0,19881.0,1.0
1|practice_id[C84705],-0.035,0.085,-0.196,0.128,0.0,0.001,30804.0,19450.0,1.0
1|practice_id[C84706],-0.904,0.226,-1.333,-0.482,0.001,0.001,24356.0,18528.0,1.0
1|practice_id[C84709],0.643,0.085,0.484,0.802,0.0,0.001,31854.0,19277.0,1.0
1|practice_id[C84710],0.19,0.085,0.031,0.355,0.0,0.001,29337.0,17804.0,1.0
1|practice_id[C84712],0.149,0.108,-0.052,0.355,0.001,0.001,27213.0,18892.0,1.0
1|practice_id[C84714],0.158,0.086,-0.006,0.316,0.0,0.001,31575.0,20467.0,1.0
1|practice_id[C84717],0.179,0.085,0.017,0.339,0.0,0.001,29685.0,19691.0,1.0
1|practice_id[C84718],-0.267,0.217,-0.671,0.14,0.001,0.001,25972.0,19042.0,1.0
1|practice_id[C84720],0.091,0.09,-0.08,0.258,0.0,0.001,35559.0,20269.0,1.0
1|practice_id[C84721],-0.423,0.2,-0.802,-0.053,0.001,0.001,26619.0,19048.0,1.0
1|practice_id[C85001],-0.099,0.085,-0.257,0.062,0.0,0.0,30409.0,21335.0,1.0
1|practice_id[C85003],0.187,0.085,0.029,0.35,0.0,0.001,29999.0,19536.0,1.0
1|practice_id[C85004],0.096,0.086,-0.068,0.255,0.0,0.001,29637.0,18547.0,1.0
1|practice_id[C85005],0.132,0.085,-0.03,0.29,0.0,0.0,33039.0,21173.0,1.0
1|practice_id[C85006],-0.347,0.086,-0.504,-0.182,0.0,0.001,35097.0,18794.0,1.0
1|practice_id[C85007],0.123,0.086,-0.034,0.289,0.001,0.001,27096.0,19074.0,1.0
1|practice_id[C85008],-0.096,0.087,-0.256,0.069,0.0,0.001,32227.0,20197.0,1.0
1|practice_id[C85009],0.541,0.087,0.385,0.709,0.0,0.001,30791.0,20076.0,1.0
1|practice_id[C85010],0.205,0.086,0.04,0.364,0.0,0.001,33381.0,19153.0,1.0
1|practice_id[C85012],-0.479,0.22,-0.895,-0.068,0.001,0.001,22791.0,18614.0,1.0
1|practice_id[C85013],0.561,0.086,0.394,0.716,0.001,0.0,28565.0,20272.0,1.0
1|practice_id[C85014],-0.148,0.086,-0.306,0.016,0.0,0.001,30485.0,20147.0,1.0
1|practice_id[C85015],-0.165,0.136,-0.423,0.089,0.001,0.001,23828.0,19683.0,1.0
1|practice_id[C85016],0.12,0.086,-0.039,0.281,0.001,0.001,29093.0,19767.0,1.0
1|practice_id[C85017],0.232,0.086,0.069,0.392,0.0,0.001,30637.0,19072.0,1.0
1|practice_id[C85018],0.199,0.086,0.036,0.356,0.001,0.0,26757.0,19149.0,1.0
1|practice_id[C85019],-0.046,0.086,-0.206,0.117,0.0,0.001,31826.0,19808.0,1.0
1|practice_id[C85020],0.355,0.086,0.195,0.519,0.0,0.001,31472.0,18963.0,1.0
1|practice_id[C85022],0.357,0.087,0.191,0.519,0.001,0.001,29862.0,19709.0,1.0
1|practice_id[C85023],0.442,0.086,0.279,0.604,0.0,0.001,34085.0,19389.0,1.0
1|practice_id[C85024],-0.154,0.085,-0.32,0.002,0.0,0.001,32125.0,20263.0,1.0
1|practice_id[C85026],-0.308,0.086,-0.469,-0.143,0.0,0.001,31645.0,19114.0,1.0
1|practice_id[C85028],-0.242,0.086,-0.405,-0.084,0.0,0.001,31347.0,20128.0,1.0
1|practice_id[C85030],0.274,0.087,0.117,0.441,0.001,0.001,29839.0,19129.0,1.0
1|practice_id[C85033],0.5,0.086,0.342,0.666,0.001,0.001,29750.0,19883.0,1.0
1|practice_id[C85609],0.294,0.328,-0.328,0.906,0.002,0.002,23793.0,18073.0,1.0
1|practice_id[C85614],-0.397,0.086,-0.561,-0.24,0.0,0.001,30386.0,19853.0,1.0
1|practice_id[C85617],-1.057,0.174,-1.389,-0.737,0.001,0.001,23832.0,18862.0,1.0
1|practice_id[C85619],-0.146,0.087,-0.308,0.019,0.0,0.001,32932.0,19723.0,1.0
1|practice_id[C85622],-0.02,0.086,-0.182,0.14,0.0,0.001,32305.0,19773.0,1.0
1|practice_id[C85623],0.334,0.086,0.169,0.494,0.0,0.001,31064.0,20176.0,1.0
1|practice_id[C85624],-0.659,0.148,-0.926,-0.368,0.001,0.001,25346.0,19596.0,1.0
1|practice_id[C85627],-1.2,0.27,-1.704,-0.694,0.002,0.002,24525.0,18401.0,1.0
1|practice_id[C85628],-0.514,0.086,-0.673,-0.352,0.0,0.001,30902.0,19229.0,1.0
1|practice_id[C86001],-0.331,0.086,-0.493,-0.169,0.0,0.001,33288.0,18749.0,1.0
1|practice_id[C86002],-0.317,0.085,-0.477,-0.156,0.0,0.001,32187.0,19911.0,1.0
1|practice_id[C86003],-0.162,0.086,-0.319,0.006,0.0,0.001,30154.0,19336.0,1.0
1|practice_id[C86005],0.175,0.086,0.012,0.336,0.0,0.001,30645.0,20119.0,1.0
1|practice_id[C86006],0.254,0.087,0.094,0.422,0.0,0.001,31115.0,18618.0,1.0
1|practice_id[C86007],-0.412,0.086,-0.567,-0.245,0.0,0.001,30185.0,19813.0,1.0
1|practice_id[C86009],0.306,0.086,0.148,0.472,0.0,0.001,31113.0,20164.0,1.0
1|practice_id[C86011],-0.03,0.086,-0.194,0.13,0.0,0.001,29829.0,19617.0,1.0
1|practice_id[C86012],-0.176,0.086,-0.343,-0.018,0.0,0.001,30942.0,19210.0,1.0
1|practice_id[C86013],0.25,0.086,0.088,0.41,0.0,0.001,29846.0,17815.0,1.0
1|practice_id[C86014],-0.73,0.113,-0.942,-0.52,0.001,0.001,25666.0,18867.0,1.0
