practice_id,kind,mean_flagged,mean_nonflagged,std_effect_size,n_flagged,n_nonflagged,p_value
H85065,flood,131.31428571428563,-17.3433962264151,0.735501444087053,7,53,0.14685622913508026
H85066,flood,408.11428571428576,-53.90188679245285,0.4451832083129685,7,53,0.3182433551423676
H85067,flood,21.542857142857038,-2.845283018867971,0.1078199005914896,7,53,0.8569929611825702
H85069,flood,59.88571428571439,-7.90943396226407,0.1791357455368634,7,53,0.9816284218046435
H85070,flood,168.71428571428547,-22.283018867924596,0.3237028360570599,7,53,0.7183504376358663
H85075,flood,73.1714285714286,-9.664150943396193,0.3601486797665243,7,53,0.34510002470963097
H85076,flood,167.02857142857127,-22.060377358490648,0.43020281637171265,7,53,0.3895845004537981
H85077,flood,-33.77142857142852,4.460377358490525,-0.16404739767478382,7,53,0.8538415379690061
H85078,flood,79.25714285714288,-10.467924528301873,0.6071983254736049,7,53,0.2495801818760378
H85082,flood,-38.57142857142857,5.09433962264151,-0.2765233274304583,7,53,0.6043720670382968
H85087,flood,-207.22857142857134,27.36981132075464,-0.6201228479476637,7,53,0.11346955150363436
H85088,flood,53.97142857142853,-7.128301886792456,0.5581368401881954,7,53,0.3815450063989223
H85090,flood,279.6285714285715,-36.93207547169814,0.4467692535908495,7,53,0.2755618982694561
H85092,flood,-54.57142857142863,7.207547169811278,-0.22206743110734214,7,53,0.9816284218046435
H85095,flood,33.05714285714267,-4.366037735848981,0.09689488315688888,7,53,0.7183504376358663
H85100,flood,32.28571428571416,-4.264150943396304,0.22267637447663505,7,53,0.7039732130428933
H85101,flood,-44.85714285714299,5.924528301886638,-0.15562601091871733,7,53,0.6519381216680425
H85103,flood,137.54285714285717,-18.166037735849052,0.42313047481045885,7,53,0.2277092238533685
H85105,flood,111.68571428571431,-14.750943396226452,0.3279837088691927,7,53,0.469442318641002
H85110,flood,25.59999999999991,-3.3811320754716774,0.10731752686876263,7,53,0.821758056536118
H85111,flood,-129.28571428571442,17.07547169811321,-0.22495441365957616,7,53,0.7015323754426772
H85112,flood,67.00000000000003,-8.849056603773603,0.514219114019664,7,53,0.36483757981343257
H85113,flood,59.51428571428577,-7.860377358490479,0.3752073928839905,7,53,0.4419072863842004
H85114,flood,22.514285714285638,-2.973584905660341,0.1270218830882561,7,53,0.6617339279467455
H85115,flood,71.42857142857143,-9.433962264151011,0.20491065452905338,7,53,0.9266109815134322
H85116,flood,627.5142857142857,-82.87924528301885,0.5953980573443826,7,53,0.10813138718488005
H85618,flood,-143.88571428571427,19.00377358490571,-0.6811362146854524,7,53,0.09325051969550416
H85634,flood,16.914285714285793,-2.2339622641508936,0.1208637770521742,7,53,0.5341017281680072
H85637,flood,94.91428571428571,-12.535849056603762,0.9748999647800726,7,53,0.026273610491995187
H85649,flood,-7.742857142856857,1.0226415094341303,-0.021843970112711584,7,53,0.9461340154132919
H85653,flood,813.4000000000004,-107.43018867924503,0.6479488544548935,7,53,0.3770914513908761
H85656,flood,73.17142857142855,-9.664150943396265,0.4398237204399493,7,53,0.469442318641002
H85659,flood,86.51428571428576,-11.4264150943396,0.352984898863945,7,53,0.3753120828657168
H85662,flood,150.2571428571429,-19.84528301886791,0.6628244880069495,7,53,0.12855393511998636
H85664,flood,-2.7714285714285722,0.36603773584905563,-0.09686337304596178,7,53,0.7384501257668327
H85665,flood,-36.02777777777775,2.844298245614045,-0.08019665652560667,3,57,
H85680,flood,32.971428571428596,-4.354716981132045,0.0757276321881333,7,53,0.928219261322402
H85682,flood,19.485714285714103,-2.5735849056602675,0.06545864498024388,7,53,0.8747175788564326
H85683,flood,-10.028571428571338,1.324528301886849,-0.033296137183648725,7,53,0.9449234408191302
H85686,flood,80.82857142857132,-10.67547169811333,0.2828811135184742,7,53,0.3295265242787466
H85691,flood,-18.885714285714293,2.494339622641506,-0.46592577346891756,7,53,0.205319159396671
H85693,flood,113.17142857142842,-14.947169811320906,0.24352343870627213,7,53,0.45556286769796867
H85695,flood,-583.6666666666666,116.73333333333333,-1.023321855345527,3,57,
H85697,flood,16.166666666666668,-2.108695652173913,1.4043861793104098,3,57,
J81002,flood,171.00000000000014,-18.999999999999932,0.5413554067544953,6,54,0.16800366571814482
J81006,flood,1501.2999999999993,-166.81111111111096,0.6163163142065158,6,54,0.3032082224582763
J81009,flood,269.3142857142858,-35.569811320754624,0.793573702792241,7,53,0.17817219328954537
J81010,flood,338.1000000000001,-37.56666666666674,0.5154418740369389,6,54,0.2133622806910973
J81012,flood,4820.099999999999,-535.566666666667,0.6638049845464317,6,54,0.03491380808431472
J81013,flood,199.06666666666675,-22.118518518518496,0.5203988434588206,6,54,0.20121241150802197
J81014,flood,376.83333333333366,-41.87037037037044,0.6321815809757217,6,54,0.25909009013687717
J81017,flood,50.84999999999991,-3.6321428571428993,0.17430150415872764,4,56,0.7110547587964844
J81018,flood,63.69999999999997,-7.077777777777775,0.3272961609452967,6,54,0.43283997678165437
J81021,flood,106.26666666666672,-11.807407407407617,0.13918545178556432,6,54,0.7094430593246305
J81022,flood,-104.56666666666676,11.618518518518579,-0.2583945961887788,6,54,0.4980070094124026
J81027,flood,3430.942857142857,-453.1433962264148,1.383742917811329,7,53,0.0013678936669493129
J81028,flood,422.0333333333335,-46.892592592592706,0.49803490858989086,6,54,0.21941204693365635
J81029,flood,344.39999999999986,-24.60000000000012,0.9575098997327349,4,56,0.025289407036000293
J81030,flood,123.69999999999997,-13.74444444444434,0.36607224098288127,6,54,0.31493612358295986
J81033,flood,380.4333333333334,-42.270370370370514,0.6941529118601452,6,54,0.09195219865188184
J81034,flood,31.800000000000182,-3.5333333333333536,0.038866510085430364,6,54,0.588128881792175
J81036,flood,143.79999999999987,-15.977777777777757,0.5625626569817298,6,54,0.26220979822961443
J81039,flood,-30.166666666666742,3.3518518518519445,-0.07904432388375719,6,54,0.8340977939227854
J81041,flood,87.83333333333333,-9.759259259259057,0.19935434437516197,6,54,0.7274504203231631
J81042,flood,153.1,-17.011111111111152,0.5558460880285819,6,54,0.21017792075960584
J81045,flood,-5.299999999999879,0.5888888888890607,-0.012876949567510863,6,54,0.9901698914712754
J81046,flood,220.16666666666683,-24.462962962963065,0.4487190165701615,6,54,0.4047509720584868
J81047,flood,38.433333333333245,-4.270370370370444,0.11467336641721057,6,54,0.7580723322531522
J81049,flood,131.76666666666657,-14.64074074074073,0.3259916611335538,6,54,0.44727601906844566
J81051,flood,-460.94285714285695,60.879245283018946,-0.922440573814045,7,53,0.009044845700848654
J81052,flood,-827.0277777777778,65.29166666666666,-0.8546941874022689,3,57,
J81053,flood,197.0,-14.071428571428571,0.7708707750600476,4,56,0.134503321183347
J81056,flood,-71.0000000000003,7.888888888888653,-0.11688644365256261,6,54,0.6915868652556953
J81057,flood,-103.33333333333319,11.481481481481515,-0.694801375325527,6,54,0.13601831685621527
J81058,flood,430.6333333333332,-47.848148148148134,0.5971706061390594,6,54,0.11959665115714212
J81059,flood,134.16666666666652,-14.90740740740739,0.6381267434921061,6,54,0.08705884843877403
J81061,flood,68.13333333333337,-7.570370370370458,0.3270421044611251,6,54,0.4091018450246293
J81062,flood,-67.63333333333306,7.51481481481502,-0.16001596236281126,6,54,0.7208707894681731
J81064,flood,127.83333333333333,-14.203703703703745,0.6873924445260662,6,54,0.14599005257540407
