station_id,kind,mean_flagged,mean_nonflagged,rel_change,n_flagged,n_nonflagged,p_value
E84704,flood,79.71428571428571,84.05660377358491,-0.05165945165883721,7,53,0.5962561469712644
E84707,flood,1.75,1.375,0.2727272725289256,4,56,
E84709,flood,358.2857142857143,325.49056603773585,0.10075606383035864,7,53,0.44043399177359976
E85001,flood,266.85714285714283,257.37735849056605,0.03683223894337785,7,53,0.5725949878636626
E85003,flood,455.85714285714283,451.3018867924528,0.010093589674653446,7,53,0.8538335063780137
E85004,flood,261.42857142857144,265.92452830188677,-0.01690689047004513,7,53,0.9632645422292115
E85005,flood,83.85714285714286,88.84905660377359,-0.05618420653396705,7,53,0.7296808116200648
E85006,flood,156.57142857142858,147.03773584905662,0.06483840809473602,7,53,0.33341505247040426
E85007,flood,517.7142857142857,490.07547169811323,0.05639705639694117,7,53,0.3220602676547971
E85008,flood,193.71428571428572,196.52830188679246,-0.014318630678004833,7,53,0.8357948306259947
E85012,flood,201.71428571428572,209.33962264150944,-0.03642567437052062,7,53,0.8628508828003677
E85013,flood,162.14285714285714,160.79245283018867,0.008398430951770005,7,53,0.5804664418819192
E85014,flood,229.57142857142858,233.60377358490567,-0.01726147207118735,7,53,0.7822366046488451
E85015,flood,281.7142857142857,263.1132075471698,0.07069610203323037,7,53,0.35096811251751303
E85016,flood,252.28571428571428,254.39622641509433,-0.008296161303619612,7,53,0.9357517648707521
E85019,flood,223.71428571428572,217.9811320754717,0.026301146269864944,7,53,0.9632589302113959
E85020,flood,367.7142857142857,357.9811320754717,0.02718901295818809,7,53,0.5963327296594723
E85021,flood,265.6666666666667,272.17543859649123,-0.02391388423350755,3,57,0.865300014741422
E85023,flood,114.0,113.2280701754386,0.006817477533252406,3,57,0.8253819421844052
E85024,flood,178.14285714285714,176.37735849056602,0.010009780548876612,7,53,0.83578808181398
E85025,flood,254.57142857142858,246.24528301886792,0.03381240627414934,7,53,0.5493093095964877
E85026,flood,380.7142857142857,385.2641509433962,-0.011809729033852273,7,53,0.8268155083999473
E85028,flood,192.85714285714286,197.24528301886792,-0.02224712345229091,7,53,0.8000081709058225
E85029,flood,399.2857142857143,378.9811320754717,0.05357676277705952,7,53,0.38152516123432567
E85030,flood,187.57142857142858,174.24528301886792,0.07647923273217777,7,53,0.413613053806809
E85032,flood,126.28571428571429,122.9622641509434,0.02702821192902024,7,53,0.8719035540851823
E85033,flood,205.71428571428572,206.9056603773585,-0.005758057372109369,7,53,0.9540859818473508
E85034,flood,204.0,196.58490566037736,0.03771955082042431,7,53,0.5340108025920631
E85035,flood,248.28571428571428,244.62264150943398,0.014974381576711326,7,53,0.8992099307212673
E85038,flood,129.0,124.67924528301887,0.03465496368010942,7,53,0.6700338796967373
E85040,flood,305.85714285714283,300.20754716981133,0.018818966213787442,7,53,0.5568785076354394
E85041,flood,196.57142857142858,185.47169811320754,0.059845952622842695,7,53,0.4968409907047815
E85042,flood,173.85714285714286,173.9056603773585,-0.000278987585050816,7,53,0.8088587641558839
E85045,flood,141.0,136.73584905660377,0.03118531806241858,7,53,0.5804085719911809
E85046,flood,196.71428571428572,185.58490566037736,0.05996920931821522,7,53,0.3815053142214383
E85048,flood,194.85714285714286,198.60377358490567,-0.01886485165974054,7,53,0.8089108737902021
E85049,flood,301.0,297.42105263157896,0.012033268448021791,3,57,0.6108709710005052
E85050,flood,262.85714285714283,252.73584905660377,0.040046925825042774,7,53,0.3941605702826858
E85051,flood,237.42857142857142,218.96226415094338,0.08433556964324136,7,53,0.30542858509172244
E85052,flood,243.66666666666666,230.3684210526316,0.05772599192724914,3,57,0.3869662093264573
E85053,flood,124.0,130.7719298245614,-0.0517842768979136,3,57,0.5525569973402789
E85054,flood,361.85714285714283,330.45283018867923,0.09503417673995286,7,53,0.3569068944467403
E85055,flood,268.85714285714283,265.1509433962264,0.013977696678846482,7,53,0.6450495309352877
E85057,flood,304.57142857142856,297.9056603773585,0.02237543316768169,7,53,0.678483510883165
E85058,flood,294.2857142857143,275.6981132075472,0.06742012435938152,7,53,0.4202214180761501
E85059,flood,241.28571428571428,237.81132075471697,0.014609874416223644,7,53,0.6450770939781104
E85060,flood,208.57142857142858,206.96226415094338,0.007775158563707133,7,53,0.40052998544806007
E85061,flood,253.66666666666666,205.140350877193,0.23655178311695166,3,57,0.1592007709321822
E85062,flood,236.28571428571428,249.49056603773585,-0.052927258780483856,7,53,0.908327682082503
E85064,flood,288.3333333333333,240.01754385964912,0.20130107448202067,3,57,0.09312002691900821
E85066,flood,81.71428571428571,82.18867924528301,-0.005772005771935536,7,53,0.9816197390677466
E85069,flood,206.42857142857142,208.69811320754718,-0.010874759450785565,7,53,0.9449142706405
E85071,flood,59.57142857142857,54.77358490566038,0.08759411446127167,7,53,0.6120775136896601
E85074,flood,106.28571428571429,95.58490566037736,0.11195082059552389,7,53,0.482378676061785
E85075,flood,175.57142857142858,162.49056603773585,0.08050228916412547,7,53,0.47518544814919084
E85077,flood,83.57142857142857,79.18867924528301,0.0553456550590377,7,53,0.5724989188775971
E85083,flood,325.6666666666667,310.2105263157895,0.049824680465850056,3,57,0.44532941054358643
E85088,flood,267.2857142857143,256.1132075471698,0.0436233134772761,7,53,0.5190433375308531
E85090,flood,176.0,192.40350877192984,-0.08525576730146267,3,57,0.5414778342981366
E85091,flood,56.42857142857143,40.35849056603774,0.3981833967710061,7,53,0.14986384161962793
E85096,flood,211.85714285714286,196.64150943396226,0.07737752556366063,7,53,0.3941408555170337
E85098,flood,198.0,149.91228070175438,0.3207723815075151,3,57,0.06447519505131545
E85099,flood,162.28571428571428,158.43396226415095,0.02431140373247206,7,53,0.7384256160773268
E85103,flood,104.66666666666667,93.49122807017544,0.11953462187899921,3,57,0.4656237510761543
E85107,flood,188.14285714285714,185.54716981132074,0.013989366338284279,7,53,0.9082921506199614
E85108,flood,167.66666666666666,165.96491228070175,0.010253699788521677,3,57,0.9324125914439266
E85109,flood,107.14285714285714,97.94339622641509,0.09392630101453488,7,53,0.2221265528470655
E85111,flood,164.42857142857142,152.69811320754718,0.07682123881258038,7,53,0.4403577601569276
E85112,flood,201.14285714285714,199.26415094339623,0.0094282197302271,7,53,0.686918072296377
E85113,flood,233.28571428571428,225.0943396226415,0.03639085139488079,7,53,0.4968828611209899
E85114,flood,288.0,277.33962264150944,0.0384379889787035,7,53,0.34505310384424814
E85116,flood,180.57142857142858,198.8679245283019,-0.09200325291360621,7,53,0.4136000746973374
E85118,flood,214.42857142857142,204.79245283018867,0.04705309431654616,7,53,0.2093040421314687
E85119,flood,357.3333333333333,333.6666666666667,0.07092907092885824,3,57,0.43528185374505934
E85120,flood,334.57142857142856,309.8679245283019,0.0797226885636904,7,53,0.5570210612870272
E85121,flood,431.0,397.56140350877195,0.08410926260955849,3,57,0.2777313139450437
E85122,flood,413.7142857142857,394.0377358490566,0.04993569923647271,7,53,0.3334419216175264
E85123,flood,224.14285714285714,224.30188679245282,-0.0007089982695603549,7,53,0.7125120936481287
E85124,flood,1363.0,1421.811320754717,-0.04136366049150438,7,53,0.8178764265936179
E85125,flood,114.42857142857143,115.37735849056604,-0.008223338394976023,7,53,0.6532989473163766
E85126,flood,266.2857142857143,246.8679245283019,0.0786565925663931,7,53,0.4336290764111975
E85127,flood,332.0,320.188679245283,0.03688862698868854,7,53,0.48967752895123806
E85128,flood,310.2857142857143,311.62264150943395,-0.004290212088696725,7,53,0.8448022433073115
E85129,flood,169.42857142857142,161.49056603773585,0.04915460751392453,7,53,0.40056926746399846
E85130,flood,139.57142857142858,132.9056603773585,0.05015413320315971,7,53,0.45414952468195413
E85600,flood,193.85714285714286,190.79245283018867,0.01606295207948191,7,53,0.6700425101512768
E85605,flood,281.14285714285717,279.24528301886795,0.006795366795342451,7,53,0.8000136113541625
E85617,flood,80.42857142857143,74.50943396226415,0.0794414499139213,7,53,0.19301931872503475
E85623,flood,73.33333333333333,68.57894736842105,0.0693271936546554,3,57,0.5080982953920586
E85624,flood,216.71428571428572,211.0754716981132,0.026714681581811707,7,53,0.8900983820635097
E85625,flood,55.0,61.829268292682926,-0.11045364891340094,6,54,
E85628,flood,168.57142857142858,179.24528301886792,-0.05954887218011883,7,53,0.23549481212360335
E85633,flood,168.0,181.75438596491227,-0.07567567567525928,3,57,1.0
E85635,flood,145.71428571428572,129.58490566037736,0.12446958981516401,7,53,0.07610856973151711
E85636,flood,351.2857142857143,342.7358490566038,0.024945932130004587,7,53,0.42020204303245756
E85640,flood,72.0,71.01886792452831,0.01381509032924215,7,53,0.8809430751396241
E85643,flood,138.33333333333334,192.47368421052633,-0.2812870294397928,3,57,0.05108545031886869
E85649,flood,62.42857142857143,66.26415094339623,-0.05788317604858958,7,53,0.7557615705933802
E85656,flood,171.0,138.01754385964912,0.2389729248743331,3,57,0.05523858292140104
E85657,flood,300.42857142857144,292.75471698113205,0.02621257319624251,7,53,0.5190433375308531
E85658,flood,82.0,76.60377358490567,0.0704433497527749,7,53,0.433398929566131
E85659,flood,48.42857142857143,49.0377358490566,-0.012422360248193815,7,53,1.0
E85663,flood,370.0,349.5263157894737,0.05857551573541436,3,57,0.47627076234522325
E85677,flood,179.0,167.47169811320754,0.06883731410504193,7,53,0.5265222673299994
E85680,flood,237.28571428571428,241.62264150943398,-0.017949175609573067,7,53,0.7125235455837644
E85681,flood,384.0,350.17543859649123,0.09659318637246964,3,57,0.2487604451621238
E85682,flood,151.71428571428572,163.71698113207546,-0.07331368642837047,7,53,0.5416110468326876
E85683,flood,98.28571428571429,93.50943396226415,0.051078058341434654,7,53,0.5039624826103906
E85685,flood,224.42857142857142,217.69811320754718,0.030916474754086144,7,53,0.5963327296594723
E85687,flood,97.28571428571429,95.56603773584905,0.017994641094156775,7,53,1.0
E85692,flood,118.0,139.525,-0.15427342770002317,7,53,
E85693,flood,307.57142857142856,286.188679245283,0.07471556660612824,7,53,0.6954249043277707
E85694,flood,80.28571428571429,86.67924528301887,-0.0737608060194239,7,53,0.7910895767602383
E85696,flood,335.3333333333333,310.4035087719298,0.08031424857262319,3,57,0.48682773871922536
E85707,flood,241.33333333333334,208.2280701754386,0.15898559271976898,3,57,0.23512709416890842
E85708,flood,248.28571428571428,217.9433962264151,0.1392210940295626,7,53,0.11205030042948004
E85712,flood,346.3333333333333,344.859649122807,0.004273286869804933,3,57,0.8786833038894958
E85713,flood,135.14285714285714,134.49056603773585,0.004850088183385448,7,53,0.6954088211531259
E85714,flood,90.75,103.41379310344827,-0.12245748582742534,4,56,
E85715,flood,270.3333333333333,229.21052631578948,0.1794106391113488,3,57,0.19732899728236786
E85716,flood,367.42857142857144,324.60377358490564,0.13192945162213995,7,53,0.1706344674765281
E85719,flood,220.57142857142858,223.0,-0.010890454836594288,7,53,0.7558273249533003
E85721,flood,37.0,37.280701754385966,-0.007529411764503941,3,57,0.7088763555120489
E85725,flood,157.33333333333334,146.82456140350877,0.07157366471453235,3,57,0.455438967847826
E85726,flood,65.14285714285714,64.0754716981132,0.016658253407110014,7,53,0.8900649813579277
E85735,flood,186.42857142857142,165.30188679245282,0.12780667568856433,7,53,0.1404818731630135
E85736,flood,214.0,233.75471698113208,-0.0845104528206894,7,53,0.3815053142214383
E85739,flood,396.0,360.280701754386,0.0991429684453812,3,57,0.4253792351826008
E85740,flood,24.333333333333332,41.0,-0.4065040650307357,3,57,
E85743,flood,130.66666666666666,112.70175438596492,0.1594022415926079,3,57,0.1973165407415084
E85744,flood,263.57142857142856,257.64150943396226,0.023016163623910218,7,53,0.8900801672714315
E85745,flood,298.6666666666667,257.43859649122805,0.16014719912708694,3,57,0.25582710518892093
E85746,flood,53.42857142857143,50.490566037735846,0.05818919495934304,7,53,0.43327735227132913
E85748,flood,78.71428571428571,76.52830188679245,0.02856438433324183,7,53,0.3938646524189924
E85750,flood,215.28571428571428,217.60377358490567,-0.010652661307255621,7,53,0.9540885310835833
E86001,flood,386.3333333333333,386.7368421052632,-0.001043367809832281,3,57,0.9054915346453801
E86005,flood,322.75,291.2857142857143,0.10801863658619124,4,56,0.13832208565508575
E86006,flood,348.6666666666667,318.43859649122805,0.09492589939918414,3,57,0.17483082119245752
E86007,flood,391.0,432.625,-0.09621496677238668,4,56,0.5533573362165428
E86009,flood,281.5,262.76785714285717,0.07128780156275953,4,56,0.285965005378504
E86011,flood,221.33333333333334,221.73684210526315,-0.0018197642218447116,3,57,0.6839606326595469
E86012,flood,497.0,450.6842105263158,0.10276772159267168,3,57,0.14469558441748964
E86014,flood,251.66666666666666,237.47368421052633,0.0597665484631052,3,57,0.35087419159853606
E86015,flood,705.75,655.25,0.07706982067901248,4,56,0.2187173768911166
E86016,flood,258.0,199.3684210526316,0.2940865892276695,3,57,0.02991669348955488
E86017,flood,477.0,430.5263157894737,0.10794621026869788,3,57,0.34223201800966196
E86018,flood,294.3333333333333,278.1578947368421,0.058152002522654414,3,57,0.3508608020195545
E86019,flood,252.66666666666666,234.6140350877193,0.0769460853956191,3,57,0.5641213365010239
E86020,flood,264.3333333333333,230.80701754385964,0.14525691699541804,3,57,0.2702456906548413
E86022,flood,235.0,226.50877192982455,0.03748741383300008,3,57,0.49746236838302127
E86024,flood,144.66666666666666,132.21052631578948,0.09421443736659088,3,57,0.29296397286108344
E86026,flood,260.75,272.4642857142857,-0.04299383929725998,4,56,0.8938938547189148
E86028,flood,437.6666666666667,367.96491228070175,0.18942500238338916,3,57,0.10713941791840369
E86029,flood,376.3333333333333,372.17543859649123,0.011171867634550855,3,57,0.6108461853606486
E86030,flood,137.25,136.51785714285714,0.005362982341360354,4,56,0.7331578841347347
E86033,flood,219.33333333333334,226.6315789473684,-0.032203127418962946,3,57,0.8786632281934292
E86034,flood,91.0,102.08928571428571,-0.10862340388209143,4,56,0.3353478058415694
E86036,flood,361.75,365.35714285714283,-0.009872922776121494,4,56,0.8356432902260169
E86038,flood,199.0,210.60714285714286,-0.05511276920441868,4,56,0.7896473233209151
E86041,flood,194.66666666666666,166.2280701754386,0.17108179419422137,3,57,0.12690326995427795
E86605,flood,88.33333333333333,91.0701754385965,-0.03005201309926554,3,57,0.9188940076651252
E86609,flood,246.66666666666666,191.56140350877192,0.28766370546603204,3,57,0.15922394871593348
E86610,flood,103.0,98.70175438596492,0.04354781372156371,3,57,0.42522480930729956
E86612,flood,121.0,109.71428571428571,0.10286458333239583,4,56,0.229922363478832
E86615,flood,93.0,75.94736842105263,0.22453222452926813,3,57,0.1972853973623141
E86618,flood,218.33333333333334,213.50877192982455,0.02259654889060915,3,57,0.6839730954134263
E86619,flood,66.75,81.41071428571429,-0.18008335160998368,4,56,0.052163792375999905
E86620,flood,210.5,215.53571428571428,-0.023363711681747407,4,56,0.8821974086343689
E86625,flood,109.33333333333333,115.71929824561404,-0.05518496058169422,3,57,0.7729933982071869
E86626,flood,165.66666666666666,168.89473684210526,-0.019112911602670712,3,57,0.9729355583497864
E86629,flood,132.33333333333334,132.80701754385964,-0.0035667107001051317,3,57,0.5872066107676636
E86632,flood,261.5,253.625,0.031049778215747465,4,56,0.5336734954571278
E86637,flood,176.25,187.69642857142858,-0.06098373132875898,4,56,0.7443689843037326
E86640,flood,316.6666666666667,260.03508771929825,0.21778437457749206,3,57,0.06700545534047378
E87002,flood,389.42857142857144,380.22641509433964,0.02420178075193543,7,53,0.6954168630585711
E87003,flood,108.71428571428571,113.18867924528301,-0.039530397923114184,7,53,0.69535250999309
E87004,flood,184.28571428571428,195.49056603773585,-0.05731658554715813,7,53,0.468062469372753
E87005,flood,167.28571428571428,170.83018867924528,-0.02074852472454645,7,53,1.0
E87006,flood,107.28571428571429,106.0754716981132,0.011409259541489313,7,53,0.7733999860655913
E87007,flood,92.75,111.36666666666666,-0.16716551930409604,4,56,
E87008,flood,307.57142857142856,300.8490566037736,0.0223446669353734,7,53,0.6533619923762722
E87009,flood,68.85714285714286,66.60377358490567,0.033832456494838,7,53,0.46741791843356173
E87010,flood,99.71428571428571,101.62264150943396,-0.018778844623442655,7,53,0.6203624206891982
E87011,flood,169.85714285714286,177.18867924528303,-0.041377002296798616,7,53,0.5804454010432425
E87013,flood,241.71428571428572,234.66037735849056,0.030060074202424236,7,53,0.6450770939781104
E87016,flood,249.71428571428572,257.3018867924528,-0.029489100032359994,7,53,0.8992043582136805
E87021,flood,115.42857142857143,115.84905660377359,-0.003629595160508484,7,53,0.9082845313585506
E87024,flood,155.0,140.49056603773585,0.10327692720850477,7,53,0.3219324858150632
E87026,flood,51.714285714285715,57.320754716981135,-0.09780870873524469,7,53,0.6449484115943149
E87029,flood,260.14285714285717,241.9811320754717,0.07505430242241344,7,53,0.18162301540306847
E87034,flood,519.7142857142857,464.37735849056605,0.11916370643794993,7,53,0.17062258487881032
E87037,flood,159.71428571428572,161.0,-0.007985803016809267,7,53,0.9265926736468478
E87038,flood,172.14285714285714,166.75471698113208,0.032311770600782504,7,53,0.6204256082803015
E87043,flood,100.71428571428571,93.71698113207547,0.07466421237229418,7,53,0.33902077447745305
E87045,flood,119.42857142857143,110.47169811320755,0.08107844333219272,7,53,0.22203655164149572
E87046,flood,240.57142857142858,224.56603773584905,0.07127253522785565,7,53,0.4335907376900332
E87047,flood,56.42857142857143,56.75471698113208,-0.005746580547011202,7,53,0.7124013210586537
E87048,flood,61.857142857142854,67.01886792452831,-0.07701898326783418,7,53,0.46094817784053155
E87052,flood,87.28571428571429,83.98113207547169,0.03934910292985224,7,53,0.29977107415444537
E87061,flood,271.42857142857144,263.8867924528302,0.028579600008063127,7,53,0.6450908730969551
E87063,flood,280.2857142857143,287.66037735849056,-0.025636700961287187,7,53,0.8992043582136805
E87065,flood,84.71428571428571,77.16981132075472,0.09776458260439143,7,53,0.28398329293857516
E87066,flood,122.71428571428571,120.52830188679245,0.018136684855382206,7,53,0.9174214358575775
E87067,flood,278.7142857142857,272.6981132075472,0.02206165798491479,7,53,0.4968708992000076
E87069,flood,36.714285714285715,39.264150943396224,-0.06494130568929125,7,53,0.4401034337946581
E87070,flood,60.285714285714285,70.37735849056604,-0.143393335884596,7,53,0.050193864509139915
E87609,flood,448.14285714285717,432.0377358490566,0.037277117153002595,7,53,0.4335971280067753
E87637,flood,486.85714285714283,475.9056603773585,0.02301187691501206,7,53,0.6533799989465015
E87648,flood,55.714285714285715,66.94339622641509,-0.1677403768697764,7,53,0.07233788401739774
E87663,flood,100.57142857142857,92.49056603773585,0.08736958675664704,7,53,0.2739688402382574
E87665,flood,116.42857142857143,115.39622641509433,0.008946089881264233,7,53,0.9265886033710435
E87677,flood,126.0,124.58490566037736,0.01135847342108102,7,53,0.5115026899217631
E87681,flood,410.0,376.0943396226415,0.09015200923068396,7,53,0.34507321396485213
E87691,flood,2.1666666666666665,3.096774193548387,-0.3003472221252351,6,54,
E87694,flood,8.25,8.88888888888889,-0.0718749999919141,4,56,
E87701,flood,187.57142857142858,175.35849056603774,0.06964554704992719,7,53,0.35096141855478624
E87702,flood,38.0,39.886792452830186,-0.04730368968660963,7,53,0.8265924372379649
E87706,flood,97.14285714285714,97.64150943396227,-0.0051069703243094245,7,53,0.9724349556424073
E87711,flood,51.57142857142857,47.18867924528302,0.09287713485837333,7,53,0.316109014884032
E87714,flood,81.42857142857143,82.49056603773585,-0.0128741340999615,7,53,0.5725309490349314
E87715,flood,97.85714285714286,103.05660377358491,-0.05045247685257316,7,53,0.8718982576445874
E87720,flood,164.0,156.54716981132074,0.047607569000539654,7,53,0.5041759628475134
E87722,flood,81.0,91.0754716981132,-0.11062771907895931,7,53,0.1255217131177202
E87733,flood,167.14285714285714,152.9433962264151,0.09284128158974923,7,53,0.09265409203493702
E87737,flood,123.42857142857143,114.50943396226415,0.07788997952054003,7,53,0.09035101444853029
E87738,flood,250.0,251.81132075471697,-0.007193166491804164,7,53,0.9449142706405
E87739,flood,183.85714285714286,197.9056603773585,-0.07098593083875164,7,53,0.13434209496451238
E87740,flood,74.42857142857143,77.49056603773585,-0.039514417892286276,7,53,0.8537872990225148
E87741,flood,84.14285714285714,86.88679245283019,-0.031580580114418694,7,53,0.9082908808749267
E87742,flood,64.42857142857143,65.18867924528301,-0.011660119908855526,7,53,0.9448897944196046
E87745,flood,96.57142857142857,106.54716981132076,-0.09362746338043627,7,53,0.4070014108434872
E87746,flood,47.42857142857143,45.339622641509436,0.046073360679086066,7,53,0.4606986166700383
E87750,flood,80.0,76.33962264150944,0.04794859120055823,7,53,0.44693292713809063
E87751,flood,146.57142857142858,142.67924528301887,0.02727925340971554,7,53,0.6869015890531331
E87753,flood,212.42857142857142,206.75471698113208,0.027442442572808045,7,53,0.9449165636145702
E87754,flood,106.42857142857143,97.83018867924528,0.08789089406164467,7,53,0.16339663521336034
E87755,flood,77.85714285714286,71.79245283018868,0.08447531443471601,7,53,0.556905932425046
E87756,flood,112.28571428571429,114.33962264150944,-0.017963224893760822,7,53,0.8719141449958708
E87762,flood,145.0,148.33962264150944,-0.0225133553801586,7,53,0.9540776938959948
E87768,flood,139.0,132.52830188679246,0.04883257403152212,7,53,0.5963072069206733
E87772,flood,8.857142857142858,11.452830188679245,-0.22664156270085098,7,53,0.1215583921609219
E87774,flood,5.0,3.64,0.37362637352372896,7,53,
F81001,flood,666.8571428571429,576.9811320754717,0.15576941044539955,7,53,0.029544108763263983
F81003,flood,237.71428571428572,210.28301886792454,0.13044927257516634,7,53,0.05025135823840853
F81006,flood,187.71428571428572,183.50943396226415,0.022913545430385433,7,53,0.8719194394662361
F81007,flood,1112.7142857142858,974.6037735849056,0.14170939603611796,7,53,0.05307282048698703
F81010,flood,398.25,430.0,-0.07383720930215387,4,56,0.4497613903533947
F81011,flood,456.42857142857144,397.47169811320754,0.1483297391866717,7,53,0.030404112802318046
F81012,flood,450.7142857142857,393.9811320754717,0.14399967160813715,7,53,0.016103415322640438
F81013,flood,529.75,514.5178571428571,0.02960469232632298,4,56,0.32075720056823775
F81017,flood,560.0,533.3584905660377,0.04995047403415,7,53,0.22224222983549102
F81019,flood,813.5714285714286,790.2641509433962,0.029493021542454197,7,53,0.5804822204430591
F81021,flood,683.1428571428571,610.3207547169811,0.11931775523433713,7,53,0.04513318345327425
F81022,flood,752.1428571428571,670.9811320754717,0.12095977246963097,7,53,0.06713725448018808
F81023,flood,408.0,410.17857142857144,-0.005311275576826447,4,56,0.9409346476270375
F81025,flood,358.25,345.4107142857143,0.037171069637487404,4,56,0.41503243014172364
F81026,flood,485.42857142857144,451.9056603773585,0.07418121521900353,7,53,0.1256426105123625
F81027,flood,822.75,806.5,0.020148791072510667,4,56,0.7896787201700999
F81028,flood,484.14285714285717,398.8490566037736,0.21384982395383395,7,53,0.009577377994125428
F81029,flood,308.5,306.32142857142856,0.007112043838148691,4,56,0.6890684642505218
F81030,flood,929.1428571428571,824.2264150943396,0.12729080277824106,7,53,0.01941785747587392
F81031,flood,411.14285714285717,340.9622641509434,0.20583096832275588,7,53,0.011296180804010226
F81032,flood,158.42857142857142,151.79245283018867,0.04371836988340196,7,53,0.482378676061785
F81036,flood,911.5714285714286,795.622641509434,0.14573339295859397,7,53,0.00837144068138055
F81037,flood,542.8571428571429,446.92452830188677,0.2146505919456748,7,53,0.0023674717602499666
F81038,flood,564.75,590.8035714285714,-0.0440985340788131,4,56,0.6040135822122163
F81041,flood,707.1428571428571,591.5283018867924,0.19545058940898444,7,53,0.005921815523409371
F81042,flood,1833.857142857143,1595.0754716981132,0.14969929347899358,7,53,0.02129351219572753
F81043,flood,997.5,848.0714285714286,0.1761980965213117,4,56,0.034087600715379335
F81044,flood,370.85714285714283,350.60377358490564,0.05776711717928693,7,53,0.1172890489763508
F81045,flood,147.75,158.57142857142858,-0.06824324324281296,4,56,0.6143834824755448
F81046,flood,222.28571428571428,195.54716981132074,0.13673705684442403,7,53,0.05446648679040588
F81047,flood,553.5,508.55357142857144,0.0883809122509586,4,56,0.13063978658585804
F81048,flood,528.75,518.0178571428571,0.020717708297385007,4,56,0.6459586118038736
F81049,flood,690.25,682.3392857142857,0.011593520190504136,4,56,0.7000307970455468
F81051,flood,446.0,370.37735849056605,0.20417727967341712,7,53,0.006580783100256588
F81052,flood,1235.4285714285713,998.0188679245283,0.2378809771377573,7,53,0.00297242771813302
F81055,flood,685.75,629.1071428571429,0.09003690036886051,4,56,0.5336848666302217
F81056,flood,647.75,596.0892857142857,0.08666606752329618,4,56,0.18724122786809672
F81060,flood,220.28571428571428,211.60377358490567,0.041029233806569934,7,53,0.22654459830812357
F81061,flood,401.42857142857144,340.0377358490566,0.18054124324185536,7,53,0.02705297064204601
F81062,flood,395.75,351.19642857142856,0.12686225657156133,4,56,0.20783873980472556
F81065,flood,208.0,176.83018867924528,0.17626973964902454,7,53,0.02126290179435207
F81066,flood,349.14285714285717,303.79245283018867,0.14928087873818513,7,53,0.07619835259155085
F81067,flood,747.5714285714286,698.7735849056604,0.06983355513114649,7,53,0.04634285761674589
F81068,flood,960.2857142857143,827.8490566037735,0.1599768177849937,7,53,0.042722721816608945
F81069,flood,450.42857142857144,379.62264150943395,0.1865166145976343,7,53,0.015599854447875339
F81072,flood,365.75,329.17857142857144,0.11109905609166636,4,56,0.24173089866411568
F81075,flood,662.8571428571429,611.9245283018868,0.08323349073212147,7,53,0.12854862670314654
F81076,flood,255.71428571428572,212.75471698113208,0.20192064055041162,7,53,0.010560078769472308
F81078,flood,504.0,510.125,-0.0120068610634413,4,56,0.7782796130701619
F81080,flood,478.25,480.9107142857143,-0.005532657532200428,4,56,0.8472392528482674
F81081,flood,969.1428571428571,840.5283018867924,0.1530163290958813,7,53,0.050305668876623875
F81082,flood,242.75,248.125,-0.0216624685137666,4,56,0.8705003281978075
F81085,flood,510.25,513.125,-0.0056029232643008955,4,56,1.0
F81086,flood,277.7142857142857,244.16981132075472,0.1373817435167191,7,53,0.05591144518660852
F81088,flood,87.0,86.44642857142857,0.006403635612402708,4,56,0.9173489844990274
F81089,flood,648.4285714285714,539.433962264151,0.20205366511729891,7,53,0.012062869857043709
F81091,flood,413.7142857142857,361.35849056603774,0.14488602458487176,7,53,0.02001892559974275
F81092,flood,237.42857142857142,207.81132075471697,0.14251990972459888,7,53,0.09496597882998996
F81095,flood,941.4285714285714,805.7924528301887,0.168326370049532,7,53,0.02261725878655325
F81096,flood,718.4285714285714,624.622641509434,0.1501801626855861,7,53,0.02786098163195289
F81097,flood,696.8571428571429,654.5849056603773,0.064578692284471,7,53,0.14364776666955897
F81099,flood,712.5714285714286,587.8679245283018,0.21212843708554976,7,53,0.004619874801272318
F81100,flood,1095.0,877.1698113207547,0.24833297483301445,7,53,0.001605375771641742
F81101,flood,221.0,209.24528301886792,0.05617673579774777,7,53,0.33341505247040426
F81102,flood,253.75,249.98214285714286,0.015072505178881044,4,56,0.6781529346726063
F81104,flood,244.5,274.69642857142856,-0.1099265422865399,4,56,0.2300324542092098
F81106,flood,639.0,576.6964285714286,0.10803529958179134,4,56,0.207832423090051
F81108,flood,740.25,624.375,0.18558558558528834,4,56,0.1000207379425634
F81110,flood,416.25,524.4821428571429,-0.20636001498036993,4,56,0.08837227806840615
F81112,flood,813.7142857142857,670.566037735849,0.21347375190899912,7,53,0.006357562435174095
F81113,flood,614.0,589.9285714285714,0.0408039714250428,4,56,0.38191582652286005
F81114,flood,626.2857142857143,523.3018867924528,0.19679620901865622,7,53,0.0014824902791130841
F81115,flood,1381.5714285714287,1182.301886792453,0.16854370614210815,7,53,0.004295624537087785
F81116,flood,524.1428571428571,499.64150943396226,0.049037854634221834,7,53,0.15006778372356464
F81119,flood,411.57142857142856,349.9056603773585,0.1762354119318615,7,53,0.00513793730323417
F81120,flood,520.75,497.1607142857143,0.04744800833293859,4,56,0.44977398704910787
F81121,flood,676.7142857142857,438.0566037735849,0.5448101452740778,7,53,0.002368467865425689
F81123,flood,993.4285714285714,906.3962264150944,0.09602019787483496,7,53,0.05596601040997013
