parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,mean_pct,hdi_2.5pc_pct,hdi_97.5pc_pct,eti_mean_pct,eti_2.5pc_pct,eti_97.5pc_pct
practice_intercept_offset[33],0.29,0.061,0.207,0.4,0.021,0.009,9.0,23.0,3.56,33.6427488025472,22.998257178075264,49.18246976412704,,,
practice_intercept_offset[34],-0.056,0.055,-0.151,0.038,0.019,0.01,9.0,22.0,4.09,-5.446086410960371,-14.015230134079449,3.873123287849767,,,
practice_intercept_offset[35],0.441,0.062,0.362,0.556,0.022,0.01,9.0,22.0,3.4,55.426070234230586,43.61989419603518,74.36837970197381,,,
practice_intercept_offset[36],0.285,0.057,0.207,0.392,0.02,0.009,9.0,22.0,3.58,32.97620281214737,22.998257178075264,47.99377114022885,,,
practice_intercept_offset[37],0.435,0.065,0.347,0.549,0.023,0.01,9.0,23.0,3.35,54.49630589513384,41.48167253704287,73.15206311872335,,,
practice_intercept_offset[38],0.762,0.079,0.638,0.895,0.028,0.012,9.0,22.0,3.85,114.25570523427142,89.26917079807227,144.7335789462311,,,
practice_intercept_offset[39],0.541,0.069,0.444,0.66,0.024,0.01,9.0,23.0,3.88,71.7723727336547,55.89304856219152,93.47923344020316,,,
practice_intercept_offset[40],1.086,0.093,0.93,1.231,0.033,0.015,9.0,19.0,3.69,196.2400738771504,153.4509177617855,242.4652477011079,,,
practice_intercept_offset[41],0.549,0.068,0.454,0.669,0.024,0.01,9.0,23.0,3.96,73.15206311872335,57.45979974750188,95.22840601083392,,,
practice_intercept_offset[42],0.579,0.068,0.486,0.7,0.024,0.01,9.0,22.0,4.0,78.42532850409398,62.57999962113414,101.37527074704768,,,
practice_intercept_offset[43],0.542,0.068,0.44,0.662,0.024,0.01,9.0,23.0,3.31,71.94423102121061,55.2707218511336,93.8665791236518,,,
practice_intercept_offset[44],0.593,0.07,0.491,0.721,0.024,0.01,9.0,24.0,3.4,80.94085067159598,63.39493526055651,105.6488671413628,,,
practice_intercept_offset[45],0.385,0.064,0.299,0.496,0.022,0.01,9.0,23.0,3.03,46.96143214411443,34.85096234729106,64.21395578187052,,,
practice_intercept_offset[46],0.284,0.061,0.2,0.394,0.021,0.009,9.0,22.0,3.4,32.84329307527947,22.140275816016985,48.290054867475305,,,
practice_intercept_offset[47],0.557,0.068,0.462,0.678,0.024,0.01,9.0,22.0,3.85,74.54283529493428,58.7245303225596,96.99339218909296,,,
practice_intercept_offset[48],0.55,0.068,0.456,0.67,0.024,0.01,9.0,23.0,3.94,73.32530178673953,57.77503447664781,95.42373206359396,,,
practice_intercept_offset[49],0.572,0.069,0.476,0.693,0.024,0.01,9.0,22.0,4.02,77.18071244295741,60.96230159584366,99.9705660541164,,,
practice_intercept_offset[50],-0.257,0.049,-0.349,-0.173,0.017,0.009,9.0,22.0,4.01,-22.66317862345509,-29.46068697300456,-15.886238515537675,,,
practice_intercept_offset[51],0.34,0.059,0.266,0.452,0.02,0.01,9.0,22.0,3.37,40.49475905635938,30.4735058686928,57.145194857764906,,,
practice_intercept_offset[52],0.313,0.062,0.228,0.421,0.022,0.009,9.0,22.0,3.31,36.75215310276052,25.608532543234407,52.34842784087539,,,
practice_intercept_offset[53],-0.141,0.054,-0.237,-0.05,0.019,0.01,9.0,22.0,4.01,-13.151068830233214,-21.100871198239023,-4.877057549928598,,,
practice_intercept_offset[54],0.283,0.06,0.199,0.391,0.021,0.009,9.0,22.0,3.42,32.71051618171572,22.018196589987248,47.84585134131471,,,
practice_intercept_offset[55],-0.069,0.055,-0.163,0.025,0.019,0.01,9.0,22.0,4.17,-6.667331992179804,-15.040881158540977,2.531512052442886,,,
practice_intercept_offset[56],0.005,0.056,-0.092,0.099,0.019,0.009,9.0,22.0,3.79,0.501252085940096,-8.789485045490963,10.406629955888192,,,
practice_intercept_offset[57],0.072,0.051,-0.008,0.171,0.018,0.01,9.0,21.0,4.15,7.465534406381358,-0.7968085162939342,18.64907490217118,,,
practice_intercept_offset[58],0.326,0.058,0.25,0.436,0.02,0.01,9.0,23.0,3.3,38.54153688727846,28.40254166877414,54.65087947493774,,,
practice_intercept_offset[59],-0.415,0.056,-0.522,-0.32,0.018,0.008,10.0,25.0,2.28,-33.96597192950171,-40.6667304876948,-27.385096292630905,,,
practice_intercept_offset[60],-0.396,0.059,-0.511,-0.3,0.019,0.009,10.0,26.0,2.28,-32.69933040626136,-40.01046166188145,-25.91817793182821,,,
practice_intercept_offset[61],-0.055,0.05,-0.143,0.038,0.017,0.01,9.0,22.0,3.94,-5.351485204651619,-13.3245931104511,3.873123287849767,,,
practice_intercept_offset[62],-0.364,0.055,-0.473,-0.271,0.018,0.009,10.0,27.0,2.47,-30.51088052570893,-37.686992882234215,-23.738350359493467,,,
practice_intercept_offset[63],-0.068,0.05,-0.153,0.028,0.017,0.01,9.0,23.0,3.69,-6.573952642278647,-14.18702781886062,2.839568442142504,,,
practice_intercept_offset[64],-0.853,0.063,-0.961,-0.77,0.022,0.008,9.0,22.0,3.07,-57.38653914018512,-61.74898155282196,-53.69869316887719,,,
practice_intercept_offset[65],0.284,0.057,0.207,0.392,0.02,0.01,9.0,22.0,3.63,32.84329307527947,22.998257178075264,47.99377114022885,,,
practice_intercept_offset[66],0.13,0.058,0.04,0.231,0.02,0.009,9.0,22.0,3.83,13.882838332462178,4.081077419238821,25.98592394492314,,,
practice_intercept_offset[67],-0.174,0.054,-0.272,-0.087,0.019,0.01,9.0,22.0,4.13,-15.97031023415686,-23.814573891016245,-8.332290436684776,,,
practice_intercept_offset[68],-0.307,0.056,-0.412,-0.213,0.019,0.009,9.0,26.0,2.69,-26.434939909274668,-33.76757239478777,-19.184386278351163,,,
practice_intercept_offset[69],0.539,0.068,0.447,0.66,0.024,0.01,9.0,21.0,3.87,71.42917130401752,56.36142992864181,93.47923344020316,,,
practice_intercept_offset[70],-0.5,0.058,-0.609,-0.424,0.02,0.009,9.0,24.0,2.95,-39.346934028736655,-45.61055082904101,-34.55761180911414,,,
practice_intercept_offset[71],0.07,0.056,-0.019,0.17,0.019,0.009,9.0,23.0,3.75,7.250818125421654,-1.8820637757194003,18.530485132036542,,,
practice_intercept_offset[72],-0.871,0.063,-0.982,-0.785,0.022,0.008,9.0,22.0,2.99,-58.14671928956419,-62.54387732242704,-54.38802982143608,,,
practice_intercept_offset[73],0.003,0.05,-0.081,0.099,0.018,0.01,9.0,22.0,4.06,0.3004504503377081,-7.780630855539194,10.406629955888192,,,
practice_intercept_offset[74],-1.812,0.108,-1.981,-1.63,0.038,0.019,9.0,15.0,4.28,-83.66728443807241,-86.20687629148051,-80.40704258730906,,,
practice_intercept_offset[75],0.137,0.057,0.05,0.239,0.02,0.01,9.0,23.0,3.84,14.682814852039815,5.127109637602412,26.99785365838365,,,
practice_intercept_offset[76],-1.797,0.108,-1.967,-1.612,0.038,0.018,9.0,17.0,3.83,-83.42044705243485,-86.01241450324241,-80.05117616441612,,,
practice_intercept_offset[77],-2.491,0.148,-2.73,-2.24,0.052,0.027,8.0,12.0,4.67,-91.7172901950234,-93.47807103318723,-89.35414956207472,,,
practice_intercept_offset[78],-1.606,0.097,-1.755,-1.446,0.034,0.016,9.0,15.0,4.07,-79.9311234233374,-82.70927577082836,-76.44895516869352,,,
practice_intercept_offset[79],0.57,0.065,0.476,0.71,0.023,0.015,9.0,23.0,3.48,76.8267051433735,60.96230159584366,103.39912586467506,,,
practice_intercept_offset[80],-0.157,0.057,-0.274,-0.079,0.02,0.011,9.0,20.0,3.53,-14.529594118231492,-23.96679247391179,-7.596007555491324,,,
practice_intercept_offset[81],0.116,0.063,-0.011,0.221,0.022,0.013,9.0,20.0,4.11,12.29958721332547,-1.0939721224631271,24.73234305640648,,,
practice_intercept_offset[82],0.177,0.06,0.061,0.286,0.021,0.013,9.0,17.0,4.35,19.36310931271388,6.289891418719518,33.10924552522916,,,
practice_intercept_offset[83],0.572,0.065,0.48,0.713,0.023,0.015,9.0,18.0,3.71,77.18071244295741,61.607440219289344,104.0102394543184,,,
practice_intercept_offset[84],0.779,0.073,0.687,0.939,0.026,0.017,9.0,18.0,3.95,117.92918836053477,98.77433493982576,155.74227164750943,,,
practice_intercept_offset[85],0.801,0.074,0.708,0.96,0.026,0.017,9.0,17.0,3.88,122.77675825624404,102.99273414013412,161.16964734231178,,,
practice_intercept_offset[86],0.435,0.06,0.342,0.562,0.021,0.013,9.0,20.0,3.31,54.49630589513384,40.776029751410256,75.41773489770915,,,
practice_intercept_offset[87],-0.171,0.05,-0.267,-0.099,0.017,0.008,9.0,23.0,3.07,-15.71784265283801,-23.43269285346261,-9.42572919764515,,,
practice_intercept_offset[88],1.115,0.092,1.005,1.307,0.032,0.02,9.0,23.0,3.58,204.9568179182683,173.1907272825927,269.5071852189992,,,
practice_intercept_offset[89],0.446,0.068,0.331,0.582,0.024,0.015,9.0,18.0,3.49,56.20514665337439,39.23597923081943,78.96140820710107,,,
practice_intercept_offset[90],0.377,0.061,0.27,0.499,0.021,0.013,9.0,19.0,3.43,45.790430937122586,30.99644507332473,64.7073373515345,,,
practice_intercept_offset[91],0.128,0.055,0.024,0.229,0.019,0.011,9.0,21.0,3.93,13.655300269706029,2.4290317890621527,25.73420390098391,,,
practice_intercept_offset[92],1.201,0.097,1.081,1.404,0.034,0.021,9.0,22.0,3.6,232.3438700271237,194.76257034472675,307.1453251610544,,,
practice_intercept_offset[93],0.743,0.077,0.633,0.911,0.026,0.017,9.0,22.0,3.11,110.22327621864508,88.32518687053312,148.68080984936256,,,
practice_intercept_offset[94],0.465,0.064,0.361,0.597,0.022,0.014,9.0,17.0,3.16,59.20141888871011,43.476346087855575,81.66606353305505,,,
practice_intercept_offset[95],0.405,0.062,0.301,0.531,0.022,0.014,9.0,18.0,3.28,49.93025000567668,35.12093415380156,70.06320906765498,,,
practice_intercept_offset[96],0.603,0.069,0.501,0.75,0.024,0.015,9.0,15.0,3.66,82.75933645319702,65.03708166063191,111.70000166126748,,,
practice_intercept_offset[97],0.975,0.085,0.87,1.158,0.03,0.019,9.0,19.0,3.83,165.11672109826063,138.69108535242765,218.35597851793852,,,
practice_intercept_offset[98],0.418,0.063,0.314,0.547,0.022,0.014,9.0,16.0,3.18,51.89206744022399,36.88897365473756,72.80610506585812,,,
practice_intercept_offset[99],0.406,0.06,0.31,0.533,0.021,0.013,9.0,19.0,3.34,50.08025524580199,36.34251141321778,70.40367583907279,,,
practice_intercept_offset[100],0.48,0.063,0.381,0.611,0.022,0.014,9.0,17.0,3.26,61.607440219289344,46.37476054097285,84.22727507029337,,,
practice_intercept_offset[101],0.396,0.07,0.271,0.527,0.024,0.015,9.0,18.0,4.07,48.58693175513898,31.12750703845879,69.38431492486188,,,
practice_intercept_offset[102],0.892,0.088,0.766,1.073,0.031,0.018,9.0,14.0,4.3,144.00047841002203,115.11444438853182,192.41387708137304,,,
practice_intercept_offset[103],0.686,0.08,0.563,0.849,0.028,0.016,9.0,16.0,3.96,98.57565995893265,75.59324037071788,133.73083745076474,,,
practice_intercept_offset[104],0.073,0.055,-0.034,0.169,0.019,0.011,9.0,22.0,3.74,7.573053691470344,-3.342849536249337,18.412013892396928,,,
practice_intercept_offset[105],0.487,0.065,0.38,0.62,0.023,0.014,9.0,19.0,3.13,62.74266093785854,46.228458943422446,85.8928041846342,,,
practice_intercept_offset[106],-0.02,0.058,-0.137,0.071,0.02,0.012,9.0,20.0,3.8,-1.9801326693244747,-12.80297738678906,7.358122586835747,,,
practice_intercept_offset[107],0.962,0.085,0.86,1.141,0.03,0.019,9.0,18.0,4.05,161.69250932469143,136.31606937057947,212.9896697456783,,,
practice_intercept_offset[108],0.503,0.062,0.411,0.636,0.022,0.014,9.0,21.0,3.49,65.367486118276,50.83253565580581,88.89101074258497,,,
practice_intercept_offset[109],0.413,0.07,0.287,0.549,0.025,0.015,9.0,18.0,3.91,51.134502593399375,33.242421347567586,73.15206311872335,,,
practice_intercept_offset[110],0.648,0.074,0.533,0.802,0.026,0.016,9.0,16.0,3.7,91.17135758847483,70.40367583907279,122.99964644001815,,,
practice_intercept_offset[111],0.488,0.068,0.373,0.624,0.024,0.015,9.0,16.0,3.56,62.90548499725743,45.20843398327752,86.63786452864724,,,
practice_intercept_offset[112],0.303,0.06,0.2,0.424,0.021,0.013,9.0,18.0,3.75,35.391446444228826,22.140275816016985,52.80615937840572,,,
practice_intercept_offset[113],0.069,0.059,-0.046,0.168,0.02,0.012,9.0,19.0,4.13,7.143620914834625,-4.495803780928531,18.29366106478108,,,
practice_intercept_offset[114],0.547,0.064,0.455,0.686,0.022,0.015,9.0,18.0,3.52,72.80610506585812,57.61733830339912,98.57565995893265,,,
practice_intercept_offset[115],0.137,0.056,0.029,0.243,0.019,0.011,9.0,22.0,2.97,14.682814852039815,2.9424594475130794,27.506862411845965,,,
practice_intercept_offset[116],0.816,0.076,0.719,0.978,0.027,0.017,9.0,17.0,4.07,126.14359779865106,105.23798043075293,165.91326548072095,,,
practice_intercept_offset[117],1.337,0.102,1.202,1.55,0.036,0.022,9.0,21.0,4.26,280.76035433731965,232.6763801244903,371.1470182590742,,,
practice_intercept_offset[118],0.602,0.069,0.498,0.749,0.024,0.015,9.0,20.0,3.44,82.57666846595977,64.54271234040729,111.48840747433252,,,
practice_intercept_offset[119],0.759,0.073,0.664,0.918,0.026,0.017,9.0,16.0,4.13,113.61390130581415,94.2547002736754,150.42768243931567,,,
practice_intercept_offset[120],0.382,0.059,0.284,0.505,0.021,0.013,9.0,21.0,3.37,46.521208513296,32.84329307527947,65.69855204608508,,,
practice_intercept_offset[121],0.207,0.054,0.11,0.314,0.019,0.011,9.0,19.0,3.8,22.998257178075264,11.627807045887128,36.88897365473756,,,
practice_intercept_offset[122],0.482,0.063,0.382,0.614,0.022,0.014,9.0,20.0,3.1,61.93097853019272,46.521208513296,84.78078674788694,,,
practice_intercept_offset[123],0.267,0.06,0.16,0.388,0.02,0.012,9.0,23.0,3.25,30.60404463306543,17.35108709918103,47.40297842881416,,,
practice_intercept_offset[124],0.298,0.067,0.171,0.422,0.024,0.014,8.0,14.0,4.35,34.71617878795541,18.64907490217118,52.50085246832794,,,
practice_intercept_offset[125],0.546,0.067,0.442,0.686,0.023,0.015,9.0,19.0,3.23,72.63338533505097,55.581574043410754,98.57565995893265,,,
practice_intercept_offset[126],0.534,0.069,0.418,0.682,0.024,0.014,9.0,23.0,2.79,70.5741647451575,51.89206744022399,97.78294380835264,,,
practice_intercept_offset[127],0.197,0.054,0.101,0.303,0.019,0.011,9.0,19.0,3.87,21.77440407059084,10.627664176342355,35.391446444228826,,,
practice_intercept_offset[128],-0.28,0.054,-0.384,-0.202,0.018,0.007,10.0,25.0,2.16,-24.42162585442745,-31.886857282045288,-18.29050720577634,,,
practice_intercept_offset[129],0.103,0.051,0.009,0.197,0.018,0.01,9.0,21.0,3.82,10.849140907600718,0.9040621773867884,21.77440407059084,,,
practice_intercept_offset[130],0.409,0.06,0.311,0.536,0.021,0.013,9.0,19.0,3.15,50.53117204855597,36.47892211861614,70.91565445052328,,,
practice_intercept_offset[131],0.128,0.064,0.001,0.236,0.022,0.014,9.0,17.0,4.28,13.655300269706029,0.1000500166708384,26.617431016687988,,,
practice_intercept_offset[132],-0.087,0.05,-0.182,-0.01,0.017,0.009,9.0,21.0,3.26,-8.332290436684776,-16.63986595842647,-0.9950166250832004,,,
practice_intercept_offset[133],0.374,0.058,0.282,0.495,0.02,0.013,9.0,20.0,3.5,45.35371504568524,32.577871998679186,64.0498239057044,,,
practice_intercept_offset[134],0.594,0.066,0.5,0.736,0.023,0.015,9.0,22.0,3.42,81.12188202285726,64.87212707001282,108.75685175861962,,,
practice_intercept_offset[135],-0.124,0.062,-0.253,-0.03,0.021,0.013,9.0,22.0,3.12,-11.662015911724913,-22.353211817626217,-2.9554466451491845,,,
practice_intercept_offset[136],0.444,0.061,0.347,0.572,0.021,0.014,9.0,18.0,3.27,55.89304856219152,41.48167253704287,77.18071244295741,,,
practice_intercept_offset[137],0.1,0.051,0.006,0.195,0.018,0.01,9.0,22.0,3.78,10.517091807564771,0.6018036054064924,21.531098648973067,,,
practice_intercept_offset[138],-0.03,0.062,-0.155,0.065,0.022,0.013,9.0,19.0,4.16,-2.9554466451491845,-14.358482251638648,6.715902438419263,,,
practice_intercept_offset[139],-1.002,0.073,-1.101,-0.867,0.025,0.012,9.0,18.0,3.34,-63.2855582442279,-66.74616210055413,-57.97897089359497,,,
practice_intercept_offset[140],-0.212,0.057,-0.328,-0.137,0.02,0.011,9.0,18.0,3.14,-19.10353024335002,-27.963698029469864,-12.80297738678906,,,
practice_intercept_offset[141],-0.818,0.069,-0.927,-0.694,0.023,0.009,10.0,35.0,2.3,-55.868660073414375,-60.42608512287633,-50.04262279464551,,,
practice_intercept_offset[142],-0.358,0.051,-0.45,-0.295,0.018,0.007,9.0,23.0,2.62,-30.09269249934743,-36.23718483782267,-25.54684125340906,,,
practice_intercept_offset[143],0.29,0.056,0.192,0.404,0.02,0.012,9.0,19.0,3.76,33.6427488025472,21.16705169649005,49.78039469581388,,,
practice_intercept_offset[144],0.035,0.051,-0.06,0.125,0.018,0.01,9.0,20.0,3.42,3.5619708799623284,-5.823546641575128,13.314845306682631,,,
practice_intercept_offset[145],0.013,0.054,-0.091,0.104,0.019,0.011,9.0,21.0,3.63,1.3084867359809182,-8.698228910073425,10.960045491558246,,,
practice_intercept_offset[146],-0.47,0.06,-0.582,-0.377,0.02,0.008,10.0,27.0,2.27,-37.49977317172992,-44.122031111715366,-31.408392610397986,,,
practice_intercept_offset[147],-0.554,0.062,-0.672,-0.453,0.02,0.009,10.0,27.0,2.41,-42.53533794105343,-48.93138166338121,-36.42818663735857,,,
practice_intercept_offset[148],-0.765,0.072,-0.899,-0.636,0.025,0.013,9.0,19.0,3.44,-53.46660690256866,-59.302356724705184,-47.05941822913054,,,
practice_intercept_offset[149],0.163,0.056,0.058,0.266,0.02,0.012,9.0,22.0,3.87,17.7036689688467,5.97149957102876,30.4735058686928,,,
practice_intercept_offset[150],-0.161,0.062,-0.289,-0.077,0.022,0.012,9.0,22.0,3.35,-14.870792889284887,-25.098779459733063,-7.411014639350466,,,
practice_intercept_offset[151],-0.13,0.05,-0.225,-0.055,0.017,0.008,9.0,22.0,3.24,-12.190456907943869,-20.14837812406229,-5.351485204651619,,,
practice_intercept_offset[152],-0.064,0.049,-0.158,0.015,0.017,0.009,9.0,22.0,3.22,-6.199500046927053,-14.615021803151828,1.511306461571893,,,
practice_intercept_offset[153],0.422,0.063,0.316,0.55,0.022,0.014,9.0,22.0,3.08,52.50085246832794,37.16302556260427,73.32530178673953,,,
practice_intercept_offset[154],0.306,0.061,0.222,0.415,0.021,0.009,9.0,23.0,3.37,35.79823065478924,24.85713778642836,51.43707406920481,,,
practice_intercept_offset[155],0.656,0.071,0.553,0.779,0.025,0.011,9.0,20.0,3.92,92.7068622785935,73.84605843650698,117.92918836053477,,,
practice_intercept_offset[156],0.208,0.055,0.128,0.314,0.019,0.01,9.0,23.0,3.73,23.121316954886773,13.655300269706029,36.88897365473756,,,
practice_intercept_offset[157],0.847,0.082,0.715,0.979,0.029,0.012,9.0,16.0,4.15,133.26384292605275,104.41866822585564,166.17931174716438,,,
practice_intercept_offset[158],0.425,0.062,0.345,0.538,0.022,0.01,9.0,23.0,3.34,52.95904196633787,41.19899196676591,71.25782781873475,,,
practice_intercept_offset[159],0.526,0.067,0.434,0.644,0.024,0.01,9.0,23.0,3.91,69.21501527387082,54.34188681164871,90.40819949185804,,,
practice_intercept_offset[160],0.755,0.075,0.642,0.883,0.026,0.011,9.0,20.0,3.77,112.7611523355298,90.02776365552259,141.81432654423304,,,
practice_intercept_offset[161],1.18,0.098,1.012,1.328,0.034,0.016,9.0,14.0,4.28,225.43742028896708,175.1097711911613,277.3488857841548,,,
practice_intercept_offset[162],0.605,0.069,0.507,0.728,0.024,0.01,9.0,21.0,4.0,83.12522088857732,66.03028076832325,107.09345938545982,,,
practice_intercept_offset[163],0.426,0.065,0.34,0.54,0.023,0.01,9.0,23.0,3.34,53.11207751332474,40.49475905635938,71.60068621848585,,,
practice_intercept_offset[164],0.682,0.072,0.576,0.807,0.025,0.011,9.0,22.0,3.88,97.78294380835264,77.89085463024783,124.11743681943786,,,
practice_intercept_offset[165],0.897,0.083,0.764,1.033,0.029,0.013,9.0,15.0,3.76,145.22353589775614,114.68464544196762,180.9481649613688,,,
practice_intercept_offset[166],0.615,0.072,0.511,0.74,0.025,0.01,9.0,20.0,3.97,84.96565995583272,66.69573190640476,109.59355144943645,,,
practice_intercept_offset[167],1.252,0.101,1.079,1.405,0.035,0.016,9.0,15.0,4.2,249.73306287187987,194.1736343363576,307.55267412675266,,,
practice_intercept_offset[168],0.336,0.062,0.25,0.447,0.022,0.009,9.0,23.0,3.07,39.93390248109306,28.40254166877414,56.36142992864181,,,
practice_intercept_offset[169],0.952,0.084,0.819,1.09,0.03,0.013,9.0,16.0,4.13,159.08862535031338,126.823047256647,197.42740725630657,,,
practice_intercept_offset[170],0.887,0.082,0.756,1.021,0.029,0.012,9.0,19.0,3.71,142.7835209469566,112.97401990391056,177.59693457879587,,,
practice_intercept_offset[171],0.378,0.063,0.293,0.489,0.022,0.01,9.0,22.0,3.18,45.936294287579656,34.04427904316813,63.06847196215488,,,
practice_intercept_offset[172],0.971,0.086,0.831,1.109,0.03,0.013,9.0,20.0,3.91,164.05837232255033,129.56132060461326,203.1325552714837,,,
practice_intercept_offset[173],0.636,0.071,0.53,0.759,0.025,0.011,9.0,22.0,4.06,88.89101074258497,69.89323086185506,113.61390130581415,,,
practice_intercept_offset[174],0.259,0.06,0.174,0.366,0.021,0.009,9.0,22.0,3.6,29.563380482804845,19.005556582036263,44.19552426545161,,,
practice_intercept_offset[175],0.747,0.076,0.63,0.875,0.027,0.011,9.0,20.0,3.94,111.0658533543552,87.76105792643432,139.8875293967098,,,
practice_intercept_offset[176],0.217,0.059,0.13,0.322,0.021,0.009,9.0,22.0,3.6,24.2344102137764,13.882838332462178,37.98847759572466,,,
