name,type,pred_coef,pred_ci_low,pred_ci_high,pred_p,imd_coef,imd_ci_low,imd_ci_high,imd_p,region_main,n_practices,n_obs,error
aqrean_daqi_overall_daqipair1,daqi_pair1,0.26731935682529073,0.03174378903463282,0.5034497069883903,0.02612007835919314,2.421273004735891,1.590961932619983,3.2583702757750244,8.380439170597078e-09,"{'East Midlands': {'coef': -4.857357441033083, 'ci_low': -11.332303162638802, 'ci_high': 2.090420254257941, 'p': 0.16615975765507096}, 'East of England': {'coef': -4.3193386552098705, 'ci_low': -10.423511941784437, 'ci_high': 2.2008023961236134, 'p': 0.1892704206968996}, 'London': {'coef': -21.700025111907586, 'ci_low': -26.063293951446763, 'ci_high': -17.07926420944649, 'p': 6.173008600235901e-17}, 'North East': {'coef': -5.724493530173969, 'ci_low': -13.08804229908217, 'ci_high': 2.2629262445937215, 'p': 0.15541143820405365}, 'North West': {'coef': -13.777296456643139, 'ci_low': -18.702905973186624, 'ci_high': -8.553255250752157, 'p': 7.845258247841001e-07}, 'South West': {'coef': -3.0998019489787754, 'ci_low': -9.431484740391195, 'ci_high': 3.674531435259998, 'p': 0.36108175148613564}, 'West Midlands': {'coef': -9.262801651614405, 'ci_low': -14.828060731425175, 'ci_high': -3.3339004040733644, 'p': 0.002613170030381069}, 'Yorkshire and The Humber': {'coef': -9.805522712786752, 'ci_low': -15.571505836963562, 'ci_high': -3.645755929220129, 'p': 0.0022001331852457857}}",9016,821810,
aqrean_daqi_overall_daqipair2,daqi_pair2,0.2168888249591383,0.11117449070725538,0.3227147903103855,5.736532483889042e-05,2.3996117637536285,1.5694000422385335,3.2366095005671447,1.135310347171362e-08,"{'East Midlands': {'coef': -4.858200524826605, 'ci_low': -11.333155034779264, 'ci_high': 2.0895917851222245, 'p': 0.166088869832266}, 'East of England': {'coef': -4.3248861812455575, 'ci_low': -10.428777713177318, 'ci_high': 2.1949591680214375, 'p': 0.18869540892317704}, 'London': {'coef': -21.721633067526348, 'ci_low': -26.08375200175136, 'ci_high': -17.10208654313503, 'p': 5.703402443386283e-17}, 'North East': {'coef': -5.725203190007422, 'ci_low': -13.088777533212903, 'ci_high': 2.262251770325907, 'p': 0.1553634154309969}, 'North West': {'coef': -13.775301398523688, 'ci_low': -18.70107707871319, 'ci_high': -8.551080607627902, 'p': 7.878508015947075e-07}, 'South West': {'coef': -3.097188335380019, 'ci_low': -9.429107743981358, 'ci_high': 3.6774031326252343, 'p': 0.3614983882129381}, 'West Midlands': {'coef': -9.269392010204246, 'ci_low': -14.834308107698213, 'ci_high': -3.340851893647423, 'p': 0.0025941775862555294}, 'Yorkshire and The Humber': {'coef': -9.801769845055308, 'ci_low': -15.568052464870352, 'ci_high': -3.641678765027434, 'p': 0.0022094642173195738}}",9016,821810,
aqrean_nitrogen_monoxide_high_vs_not,binary_simple,1.0069171295178814,0.8604550499071717,1.1535918905085651,1.0066157141091378e-41,2.547866509743124,1.7176517409064118,3.384857453123735,1.309095811945898e-09,"{'East Midlands': {'coef': -4.514801241437805, 'ci_low': -11.030534817730707, 'ci_high': 2.478116096163019, 'p': 0.20014545249667026}, 'East of England': {'coef': -3.869660328832858, 'ci_low': -10.019804118188592, 'ci_high': 2.7008456108724044, 'p': 0.2420289556135493}, 'London': {'coef': -21.436179571710344, 'ci_low': -25.82644927249531, 'ci_high': -16.786053522448274, 'p': 1.9829948193349927e-16}, 'North East': {'coef': -5.350033835085721, 'ci_low': -12.7657463709413, 'ci_high': 2.6960823567498737, 'p': 0.18654377691638713}, 'North West': {'coef': -13.494100186272561, 'ci_low': -18.448881348238555, 'ci_high': -8.238282609738123, 'p': 1.4582470892468687e-06}, 'South West': {'coef': -2.735199089082996, 'ci_low': -9.110364781166968, 'ci_high': 4.087132415732753, 'p': 0.42266232895803646}, 'West Midlands': {'coef': -9.041715767352066, 'ci_low': -14.634646101559824, 'ci_high': -3.0823502425807447, 'p': 0.003423379117455546}, 'Yorkshire and The Humber': {'coef': -9.926158240654015, 'ci_low': -15.696997677522251, 'ci_high': -3.760284381657819, 'p': 0.0019713113433048788}}",9028,830443,
aqrean_nitrogen_dioxide_high_vs_not,binary_simple,-0.03888620916161489,-0.23822422140303834,0.16085010837074698,0.7025446250526435,2.4452683565951983,1.615914010359476,3.2813916094369455,5.706646191766183e-09,"{'East Midlands': {'coef': -4.61737629802268, 'ci_low': -11.12649925995125, 'ci_high': 2.368476863354574, 'p': 0.18990437422247541}, 'East of England': {'coef': -3.9070705247755577, 'ci_low': -10.055186321971298, 'ci_high': 2.661295493750737, 'p': 0.23744519256113739}, 'London': {'coef': -21.53337080777804, 'ci_low': -25.91847214280183, 'ci_high': -16.88870255675471, 'p': 1.399436553206974e-16}, 'North East': {'coef': -5.51614020246639, 'ci_low': -12.919255220603453, 'ci_high': 2.516346005715131, 'p': 0.17288616294043957}, 'North West': {'coef': -13.659375924739303, 'ci_low': -18.604942811469748, 'ci_high': -8.41331619881258, 'p': 1.0599669112350143e-06}, 'South West': {'coef': -2.7976411033205584, 'ci_low': -9.169130149967486, 'ci_high': 4.02078710331204, 'p': 0.41203243088532404}, 'West Midlands': {'coef': -9.167109051892341, 'ci_low': -14.752643075990202, 'ci_high': -3.215602504304227, 'p': 0.002984273809949553}, 'Yorkshire and The Humber': {'coef': -10.081206704405554, 'ci_low': -15.842469082422394, 'ci_high': -3.9255394071086913, 'p': 0.0016590673817847555}}",9028,830443,
aqrean_daqi_nitrogen_dioxide_daqipair1,daqi_pair1,,,,,,,,,{},9016,821810,Singular matrix
aqrean_daqi_nitrogen_dioxide_daqipair2,daqi_pair2,,,,,,,,,{},9016,821810,Singular matrix
aqrean_nox_expressed_as_nitrogen_dioxide_high_vs_not,binary_simple,0.9993925371998502,0.8474020635176549,1.151612080779918,2.6105153964137865e-38,2.5268669814100697,1.6968554437306826,3.3636527615149125,1.7752683264916888e-09,"{'East Midlands': {'coef': -4.552112733972747, 'ci_low': -11.065219711336493, 'ci_high': 2.4379793144835293, 'p': 0.19635992246675738}, 'East of England': {'coef': -3.8812809492281275, 'ci_low': -10.0306180636626, 'ci_high': 2.6883585629011275, 'p': 0.24058465409263774}, 'London': {'coef': -21.46751955780106, 'ci_low': -25.85596864417986, 'ci_high': -16.819326227258934, 'p': 1.7682004727951693e-16}, 'North East': {'coef': -5.39488276640856, 'ci_low': -12.807003268208883, 'ci_high': 2.647328825186568, 'p': 0.18277049625002373}, 'North West': {'coef': -13.5371857164875, 'ci_low': -18.48942234586164, 'ci_high': -8.28407221518912, 'p': 1.341494207333266e-06}, 'South West': {'coef': -2.7544292035853735, 'ci_low': -9.128261772670744, 'ci_high': 4.066470213908935, 'p': 0.41935707978732195}, 'West Midlands': {'coef': -9.080133980255766, 'ci_low': -14.670631449071692, 'ci_high': -3.1233656426921885, 'p': 0.0032820694575560094}, 'Yorkshire and The Humber': {'coef': -9.96999468674591, 'ci_low': -15.737949141068663, 'ci_high': -3.8072088908167157, 'p': 0.001877388916999613}}",9028,830443,
aqrean_ozone_high_vs_not,binary_simple,-1.2549637734136532,-1.4056703624155342,-1.104026821509041,4.589627697413685e-59,2.580509552171195,1.7500099375252987,3.417787835540076,8.104734988888343e-10,"{'East Midlands': {'coef': -4.474180369540126, 'ci_low': -10.993730135634028, 'ci_high': 2.522914733723236, 'p': 0.20439400235336458}, 'East of England': {'coef': -3.879821832930197, 'ci_low': -10.03026617911733, 'ci_high': 2.6910746369772864, 'p': 0.24084522466060643}, 'London': {'coef': -21.431241502416153, 'ci_low': -25.822472220115543, 'ci_high': -16.780054598615678, 'p': 2.0410889099312611e-16}, 'North East': {'coef': -5.308580480462311, 'ci_low': -12.728712126278463, 'ci_high': 2.7424385394568596, 'p': 0.1901489659890373}, 'North West': {'coef': -13.455652689580877, 'ci_low': -18.413402798753108, 'ci_high': -8.196636355462793, 'p': 1.5760476559185615e-06}, 'South West': {'coef': -2.7572245135015327, 'ci_low': -9.13199955303038, 'ci_high': 4.064767990973239, 'p': 0.41896363411151605}, 'West Midlands': {'coef': -8.980843932149662, 'ci_low': -14.578398542670012, 'ci_high': -3.0164896236230865, 'p': 0.0036633343509907173}, 'Yorkshire and The Humber': {'coef': -9.870064239346465, 'ci_low': -15.64544202255348, 'ci_high': -3.6992722741615247, 'p': 0.002100991348951451}}",9028,830443,
aqrean_daqi_ozone_daqipair1,daqi_pair1,1.0867165352303365,-0.4579488295351486,2.655351579754761,0.16890306311153758,2.4239545022878506,1.5936205339619258,3.2610748662096123,8.073423537532104e-09,"{'East Midlands': {'coef': -4.849443382171847, 'ci_low': -11.324971881491951, 'ci_high': 2.0989631103693895, 'p': 0.16687149735815787}, 'East of England': {'coef': -4.31600266078116, 'ci_low': -10.420432168571248, 'ci_high': 2.204415230495016, 'p': 0.18962332199274212}, 'London': {'coef': -21.68704466421626, 'ci_low': -26.0510690687471, 'ci_high': -17.065481593966958, 'p': 6.480184075980636e-17}, 'North East': {'coef': -5.72311901981527, 'ci_low': -13.086840357343032, 'ci_high': 2.2644939373441364, 'p': 0.1555174728304091}, 'North West': {'coef': -13.771509593729657, 'ci_low': -18.69748789902337, 'ci_high': -8.547074799980992, 'p': 7.937318129350359e-07}, 'South West': {'coef': -3.1019917718817513, 'ci_low': -9.433579067686004, 'ci_high': 3.672243000456321, 'p': 0.3607409512536055}, 'West Midlands': {'coef': -9.25579485126189, 'ci_low': -14.821524838137822, 'ci_high': -3.3263890621607617, 'p': 0.002634014532235055}, 'Yorkshire and The Humber': {'coef': -9.799046906447328, 'ci_low': -15.565490668269888, 'ci_high': -3.638784622773461, 'p': 0.0022160288588051343}}",9016,821810,
aqrean_daqi_ozone_daqipair2,daqi_pair2,-1.1776613004582437,-1.3218939255894346,-1.0332178580446771,6.656145937397169e-57,2.5658472137697563,1.734286292561693,3.404205190236964,1.062715326852777e-09,"{'East Midlands': {'coef': -4.820652928407609, 'ci_low': -11.29852462167954, 'ci_high': 2.130297949799176, 'p': 0.16949469142438}, 'East of England': {'coef': -4.259375419059941, 'ci_low': -10.367762774359356, 'ci_high': 2.265295153498137, 'p': 0.19565549083093792}, 'London': {'coef': -21.593020532025143, 'ci_low': -25.96254911063005, 'ci_high': -16.96561192419319, 'p': 9.205470509077152e-17}, 'North East': {'coef': -5.677368886404411, 'ci_low': -13.045107915514642, 'ci_high': 2.3146429938334157, 'p': 0.1589744265215952}, 'North West': {'coef': -13.74356787080957, 'ci_low': -18.671414193743317, 'ci_high': -8.517134413454219, 'p': 8.400412592747243e-07}, 'South West': {'coef': -3.05885882422563, 'ci_low': -9.393645225134096, 'ci_high': 3.7188271817364393, 'p': 0.36759354541169476}, 'West Midlands': {'coef': -9.181854004762357, 'ci_low': -14.752432072384913, 'ci_high': -3.247261563922421, 'p': 0.0028626774926069007}, 'Yorkshire and The Humber': {'coef': -9.795407155529157, 'ci_low': -15.562390059424436, 'ci_high': -3.6345465490647766, 'p': 0.002226149762858468}}",9016,821810,
