,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-440.2551389482775,151.45988289340593,0.051894058
A81002,8485.073066218412,904.9068582888839,0.051894058
A81003,351.35847405659626,154.91876204119777,-0.9630492
A81004,2362.1504521366387,818.509153904701,0.051894058
A81005,3164.916821727231,78.87001719817592,-0.4994641
A81006,5998.1069161512205,1211.8148529905338,0.051894058
A81007,2121.3324122075383,144.82172045919782,-0.98884374
A81008,1179.7799689061706,-159.77340262337165,-1.1439692
A81009,2524.637247310971,-453.72158190137,-1.1439692
A81011,3567.7388124645654,579.0722720344575,-0.98884374
A81012,1344.9686941395894,-88.91448798347281,-1.1439692
A81013,1502.5039589248106,554.2811604113816,-0.4994641
A81014,926.6841074345979,-346.94347654703023,0.051894058
A81015,-685.6848780400913,-255.22543854843738,-0.4772686
A81016,2867.4932031120534,-101.49174376611205,-1.1439692
A81017,7812.3052909054895,545.5696888923741,0.051894058
A81018,3879.386073211493,1790.7864877997372,-0.4994641
A81019,2949.9822649814528,268.31037838905644,-1.1439692
A81020,2812.834630776427,187.06653029328194,-1.1439692
A81021,7527.9572005989585,849.9020885931543,-1.1439692
A81022,4287.491154286399,-32.22779387802561,-0.4994641
A81023,-233.23855969092835,-112.0066310222797,-1.1439692
A81025,-65.23772300477384,236.8809425886098,0.051894058
A81026,5012.479556129664,574.3393542889258,-1.1439692
A81027,4013.5350573774845,1184.314112194124,0.051894058
A81029,1006.2230671696537,553.9928845708188,-1.1439692
A81030,3039.3224061830597,781.1844697138448,-1.1439692
A81031,3112.486451031574,-113.27805613990702,-0.98884374
A81032,3945.461105643116,49.97123160093686,-0.4994641
A81033,-426.50883797294966,-286.81087035398,-1.1439692
A81034,7576.316428282999,929.5491018788287,0.051894058
A81035,2117.7545853859883,138.14419131640616,-1.1439692
A81036,7729.067459605027,-85.1363825747755,0.051894058
A81037,1278.2055086868272,168.706185161324,-1.1439692
A81038,-208.168635680655,428.7985397960897,-1.1439692
A81039,2703.2351139229295,353.82049839277255,0.051894058
A81040,1621.5449096680804,281.39251906302934,0.051894058
A81041,2234.584100464318,46.74146186467344,-0.98884374
A81042,5126.306967077583,3179.732289132577,-1.1439692
A81043,2988.3424357726562,-33.12481207264993,-1.1439692
A81044,9910.3921800493,1852.0798906099435,-0.98884374
A81045,3274.1096915954677,-17.61947736788193,-0.4994641
A81046,3915.775407611338,379.6051867121518,0.051894058
A81047,1668.4020484880687,-1277.0818535025053,-0.4564732
A81048,3843.6837580387382,1734.419056240181,-0.4994641
A81049,1825.6479373370692,380.2409211715457,-1.1439692
A81051,1261.683250012672,258.69615834962764,-1.1439692
A81052,3412.9571545018457,546.9317316162778,-0.4994641
A81053,3309.8315764528966,39.15502783941905,-0.4994641
A81054,3539.027621083173,328.00095182307734,-0.4994641
A81056,-647.1449854119116,-38.75394128301084,0.051894058
A81057,1990.9168177475212,626.1376976855489,0.051894058
A81058,1408.0278553540675,580.792536548238,-1.1439692
A81060,-429.8840835239027,343.3086665246605,-0.98884374
A81063,1304.2314861276257,160.2166925238316,-0.98884374
A81064,-235.6173404847239,216.4153352292278,-1.1439692
A81065,44.72588998599285,-9.382630591348853,-1.1439692
A81066,504.74385998611757,265.84546207863394,0.051894058
A81067,1915.4637766364858,330.04006160601995,0.051894058
A81069,-1070.3450670562418,-156.40828290418477,-0.4564732
A81070,-151.82726276618578,1263.7492077466966,-0.98884374
A81602,-20.53787097472976,91.59199311767357,0.051894058
A81605,-1654.9696163170365,-498.8432329833345,-0.4564732
A81608,42.54950092309165,1190.9802877318614,0.051894058
A81609,-1669.934850101438,46.298236862824126,0.08628677
A81610,1628.9825030074862,98.80968676021696,0.051894058
A81611,505.0155568270148,834.46425654987,-1.1439692
A81612,-540.5550501749082,227.7047882067876,-0.98884374
A81613,-1262.5903008592645,-312.9169994883565,-0.9630492
A81618,3259.840613962218,1262.4851273865868,-0.4994641
A81621,-1285.490215932986,330.8337939986144,-1.1439692
A81622,281.4605371101921,301.86373461785536,-0.98884374
A81623,-1764.549436011328,40.27007473252958,0.08628677
A81629,215.92150797047506,533.7405742861499,0.051894058
A81630,-2259.0060886027964,81.41674118031679,0.051894058
A81631,565.9768188481186,384.68732745712754,-0.98884374
A81632,-2266.3293633809117,10.297494230233639,0.056444295
A81633,-2303.6016911102574,-4.8596840586380505,-1.1439692
A81634,-2192.8744968355327,129.31657098464254,0.051894058
A82003,2417.666261892628,636.5631196182096,-0.8544972
A82004,-626.3166983463188,69.07892138474026,0.703206
A82005,450.3836748152378,595.4899939535807,1.4250947
A82006,580.2139665971955,291.03537487948455,0.703206
A82007,2353.794494152016,362.756457546622,-0.8544972
A82008,4095.4415596639774,-30.06952909248488,-0.8544972
A82009,4306.537166148308,78.60572970398162,-0.8544972
A82010,1465.1866316575354,120.55155812692817,-0.8544972
A82011,-632.444055283273,147.2625489455985,-0.8544972
A82012,9305.763405373018,824.2194462294688,-0.077436864
A82013,2093.3260815729254,453.12137756867395,0.703206
A82014,1381.351291880303,492.1137297153491,-0.0670474
A82015,184.14188756016063,-15.704368993768549,-0.077436864
A82016,10782.287149826192,5990.418273866545,-0.077436864
A82017,3409.2308345435176,172.98887448087564,-0.09463322
A82018,1924.6463890178493,343.39957296546095,-0.077436864
A82019,1547.6511343982245,130.20194795940304,-0.077436864
A82020,2927.4113522554308,661.1623106755087,-0.077436864
A82021,7057.111383953117,3154.037749399926,-0.0670474
A82022,1615.3561492009942,-89.11477312414361,-0.077436864
A82023,1397.3391458992667,587.9747136708398,-0.59440225
A82024,1859.889016424805,-359.612256564903,-0.59440225
A82025,2019.6064698630278,240.34467832417195,1.4250947
A82026,7115.477949300024,330.8358389306184,1.4250947
A82027,4550.2257268568555,-612.2748767361182,1.4250947
