,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-430.7333484811342,155.08621143726208,0.05223124
A81002,8494.641564546713,908.2855600600991,0.05223124
A81003,362.8840460932621,159.7742814036923,-0.9630492
A81004,2372.5624339477235,820.2203369308205,0.05223124
A81005,3175.2906665680334,84.39396332144238,-0.49904263
A81006,6007.673422993781,1215.453595775897,0.05223124
A81007,2130.6519292176063,147.09969505315857,-0.98859084
A81008,1192.341122399403,-146.7988908679506,-1.1439692
A81009,2532.898690347122,-428.7523282967207,-1.1439692
A81011,3577.0126486974004,579.4916164526315,-0.98859084
A81012,1352.6572281044623,-82.3554136270334,-1.1439692
A81013,1513.0456031014453,555.8909123666161,-0.49904263
A81014,936.1052313126352,-346.63990620230277,0.05223124
A81015,-674.3414658624597,-248.90208185211884,-0.47703227
A81016,2875.109043299072,-97.53375618738933,-1.1439692
A81017,7823.0619866313955,557.5704157702801,0.05223124
A81018,3889.2307327447206,1787.8913862668685,-0.49904263
A81019,2957.701221615452,275.4651583170451,-1.1439692
A81020,2820.535638974424,193.6911028266048,-1.1439692
A81021,7535.995202902789,866.3934027024276,-1.1439692
A81022,4298.023596867227,-27.219660612388466,-0.49904263
A81023,-225.81573008506442,-113.7494984096761,-1.1439692
A81025,-55.74886781684927,239.35318494421045,0.05223124
A81026,5019.709328016929,565.2550169610491,-1.1439692
A81027,4024.2985501091,1189.2087529692983,0.05223124
A81029,1013.7114476591069,553.9433005874556,-1.1439692
A81030,3046.9691523742017,785.829519550974,-1.1439692
A81031,3121.859681359789,-109.35211973748731,-0.98859084
A81032,3955.901861392553,57.53184274947731,-0.49904263
A81033,-417.9394761171772,-282.8123564238905,-1.1439692
A81034,7587.003727651628,939.2272672079541,0.05223124
A81035,2125.5458308685556,147.8153161605419,-1.1439692
A81036,7738.696908879775,-79.34609805228335,0.05223124
A81037,1285.9330004173505,176.45204773655686,-1.1439692
A81038,-200.6051714924497,431.4188124741294,-1.1439692
A81039,2713.631475557673,355.11771163528596,0.05223124
A81040,1631.1111652852169,286.0627889380111,0.05223124
A81041,2243.833155290341,46.756889531320816,-0.98859084
A81042,5133.502912272994,3168.7059203705053,-1.1439692
A81043,2995.930088051465,-30.11907504185079,-1.1439692
A81044,9920.096996633965,1864.9291063489795,-0.98859084
A81045,3284.184882549706,-12.393403931911164,-0.49904263
A81046,3925.271092441934,381.57657123884803,0.05223124
A81047,1685.3828921061029,-1256.660099679618,-0.45647317
A81048,3854.1653056919267,1737.296280999087,-0.49904263
A81049,1833.2238472502324,382.9331770321429,-1.1439692
A81051,1270.3856827820175,259.15561625116464,-1.1439692
A81052,3422.8916860853283,547.4135882560981,-0.49904263
A81053,3320.4058378073605,41.67513626583751,-0.49904263
A81054,3549.108684254784,333.26141098996874,-0.49904263
A81056,-637.6160088779299,-34.799866248552256,0.05223124
A81057,2000.4789687437872,630.502837178834,0.05223124
A81058,1416.7335601197074,583.3894902948874,-1.1439692
A81060,-420.6613400379325,342.8324942052096,-0.98859084
A81063,1313.3919941822603,157.49549002180765,-0.98859084
A81064,-228.01001306361096,220.52393951043592,-1.1439692
A81065,52.33140287565151,-5.308195336760331,-1.1439692
A81066,515.3996453921666,268.3222120790437,0.05223124
A81067,1924.8720479264935,329.54502074792094,0.05223124
A81069,-1055.8801614203435,-146.70629420623374,-0.4564732
A81070,-142.73739623477846,1258.6429335935873,-0.98859084
A81602,-10.992845356612996,95.9162152284758,0.05223124
A81605,-1644.7730005277804,-497.6107379442981,-0.4564732
A81608,51.906852291827285,1188.8849272236985,0.05223124
A81609,-1660.325058501643,46.5377753517182,0.08628677
A81610,1638.509640727237,102.2741440318097,0.05223124
A81611,513.6882114153387,836.066725767475,-1.1439692
A81612,-531.2240156440598,230.78001546529276,-0.98859084
A81613,-1251.6781242562843,-309.1023183346303,-0.9630492
A81618,3270.349470168715,1266.4934939889908,-0.49904263
A81621,-1277.9652864139562,332.4242492273368,-1.1439692
A81622,290.6275408367457,299.48068008407165,-0.98859084
A81623,-1753.9799820221901,42.52322282120015,0.08628677
A81629,225.3906538991535,535.434195412173,0.05223124
A81630,-2249.59594481092,81.77008060330759,0.05223124
A81631,575.2837169803823,386.7455059542227,-0.98859084
A81632,-2257.0251859408713,11.03090455363621,0.056748807
A81633,-2296.1097231477006,-4.053390497409788,-1.1439692
A81634,-2183.4805507214087,129.12053228568217,0.05223124
A82003,2428.266920614593,635.8061050442473,-0.8544972
A82004,-613.2637445551723,70.7395561462318,0.7035432
A82005,463.78667637750675,591.7231418065668,1.4250947
A82006,592.8223104410481,287.5035937106375,0.7035432
A82007,2364.5269999675365,366.3604665957449,-0.8544972
A82008,4106.5021008213935,-16.046594809264995,-0.8544972
A82009,4317.424223413785,86.9579305746695,-0.8544972
A82010,1476.0741274342863,129.38688813420154,-0.8544972
A82011,-618.6697336884612,152.33082639266576,-0.85449713
A82012,9318.02420517321,830.2302040495048,-0.077605456
A82013,2106.171127817105,456.17943661977387,0.7035432
