,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-430.3152310949759,156.7520319157874,0.05223124
A81002,8495.062011452896,909.956900414246,0.05223124
A81003,363.0313148261408,163.0547188172018,-0.9630492
A81004,2372.7860388191943,822.0430333921726,0.05223124
A81005,3175.4888631214467,87.50877416740241,-0.49904263
A81006,6008.0937588993265,1217.1241625271075,0.05223124
A81007,2131.480510491613,150.86034131749034,-0.98859084
A81008,1190.4085293213088,-141.29905016067187,-1.1439692
A81009,2532.7968313388296,-421.7970189539875,-1.1439692
A81011,3577.841930444866,583.2536160540494,-0.98859084
A81012,1352.5555252127551,-75.40017478593826,-1.1439692
A81013,1513.809038134304,557.3355401449317,-0.49904263
A81014,936.5230632452432,-344.97415276110775,0.05223124
A81015,-673.8215991607412,-245.6123615393948,-0.47703227
A81016,2875.0075882600463,-90.57778818854278,-1.1439692
A81017,7823.286262046829,559.3954146837087,0.05223124
A81018,3889.5499220495753,1790.9652778966558,-0.49904263
A81019,2957.6001690664148,282.42171857757063,-1.1439692
A81020,2820.434477568178,200.64747446687002,-1.1439692
A81021,7535.895558196335,873.3530968640498,-1.1439692
A81022,4298.658309808168,-25.371252274018484,-0.49904263
A81023,-225.91773900154283,-106.79508524135107,-1.1439692
A81025,-55.330597794561214,241.0193151346914,0.05223124
A81026,5019.608934144603,572.2130236487836,-1.1439692
A81027,4024.822463995456,1190.3758830600116,0.05223124
A81029,1013.610348278306,560.8993128817319,-1.1439692
A81030,3046.8686464314023,792.7868784672993,-1.1439692
A81031,3122.6881673935286,-105.59136330665385,-0.98859084
A81032,3956.1001651726983,60.646999249009845,-0.49904263
A81033,-417.74800666506917,-275.53200247357904,-1.1439692
A81034,7587.2283593800585,941.0527138729846,0.05223124
A81035,2125.44450136249,154.7712768716644,-1.1439692
A81036,7739.116197018902,-77.67659112868958,0.05223124
A81037,1285.8315553158782,183.40763629042306,-1.1439692
A81038,-200.70660867634234,438.37404413275516,-1.1439692
A81039,2713.8546554519426,356.93988880905846,0.05223124
A81040,1631.5297760403307,287.72982095371157,0.05223124
A81041,2244.661651737826,50.51744331157471,-0.98859084
A81042,5133.405247570403,3175.667832500603,-1.1439692
A81043,2995.828724095827,-23.162947722127967,-1.1439692
A81044,9920.928714630705,1868.6961379363968,-0.98859084
A81045,3284.5020934897184,-9.322472763117943,-0.49904263
A81046,3925.6901998943235,383.2448770484379,0.05223124
A81047,1686.293388424045,-1254.5334506910374,-0.45647317
A81048,3854.8017781334397,1739.147079094147,-0.49904263
A81049,1833.1227118151678,389.8893410582896,-1.1439692
