,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-433.7453766424181,153.99282942191476,0.05223124
A81002,8491.6291999527,907.1962874269899,0.05223124
A81003,360.3410408464967,159.34121468535494,-0.9630492
A81004,2368.6781205498187,819.2598318942279,0.05223124
A81005,3171.068016331346,83.70528451708483,-0.49904263
A81006,6004.658768450585,1214.357960388854,0.05223124
A81007,2127.948110652586,146.5606440709643,-0.98859084
A81008,1192.6657743843903,-147.42294663389785,-1.1439692
A81009,2532.335598392941,-430.12005736263853,-1.1439692
A81011,3574.307344879704,578.9500996393397,-0.98859084
A81012,1352.092124473738,-83.72818686953111,-1.1439692
A81013,1507.6408666885711,555.789720478744,-0.49904263
A81014,933.0959965064774,-347.7264317130033,0.05223124
A81015,-677.8148063280629,-249.96852210556017,-0.47703227
A81016,2874.544544577216,-98.90437876332355,-1.1439692
A81017,7819.180799215628,556.6197124580059,0.05223124
A81018,3885.9542363210558,1787.0130188405678,-0.49904263
A81019,2957.1350322782437,274.0908799774736,-1.1439692
A81020,2819.9697784442023,192.31746974710228,-1.1439692
A81021,7535.427897858504,865.0191678323525,-1.1439692
A81022,4292.885785989044,-27.398227843584475,-0.49904263
A81023,-226.38124359446093,-115.12402583299773,-1.1439692
A81025,-58.761152718250855,238.2594445357173,0.05223124
A81026,5019.142527181065,563.8805196068341,-1.1439692
A81027,4019.8456810189277,1188.5463513234924,0.05223124
A81029,1013.1432914172696,552.5636614186283,-1.1439692
A81030,3046.400641479529,784.4502079813417,-1.1439692
A81031,3119.1573933847862,-109.88728224222973,-0.98859084
A81032,3951.679609274872,56.844459205595875,-0.49904263
A81033,-418.8206397751659,-284.5041585353384,-1.1439692
A81034,7583.120697747382,938.272402683806,0.05223124
A81035,2124.979937646773,146.44123419395171,-1.1439692
A81036,7735.688831929207,-80.42639579957408,0.05223124
A81037,1285.3666801657503,175.07657518949978,-1.1439692
A81038,-201.17318952532824,430.0388165507071,-1.1439692
A81039,2709.7494262550745,354.16234768216424,0.05223124
A81040,1628.0992577365562,284.9707903599599,0.05223124
A81041,2241.1298391008513,46.21899965694044,-0.98859084
A81042,5132.924148765047,3167.3052995387284,-1.1439692
A81043,2995.365320978689,-31.4902194144648,-1.1439692
A81044,9917.387995305038,1864.382939799209,-0.98859084
A81045,3280.916473362901,-13.254397583014763,-0.49904263
A81046,3922.259550625999,380.48661877508994,0.05223124
A81047,1680.0417989992932,-1257.0501105986748,-0.45647317
A81048,3849.019203937612,1737.0993247670526,-0.49904263
A81049,1832.6567673579484,381.5563388354617,-1.1439692
A81051,1268.2475757689804,258.3434768603415,-1.1439692
A81052,3419.620744765486,546.5471272882837,-0.49904263
A81053,3315.004107113176,41.581504897489275,-0.49904263
A81054,3545.838774586351,332.3972767430546,-0.49904263
A81056,-640.6272343018234,-35.89160345994518,0.05223124
A81057,1997.465603009283,629.4078472965831,0.05223124
A81058,1414.746588734735,582.1622936923659,-1.1439692
A81060,-423.36695741860535,342.2881205966155,-0.98859084
A81063,1310.687840536706,156.95526186537487,-0.98859084
A81064,-228.5770684402594,219.1460358810197,-1.1439692
A81065,51.76548715068851,-6.683452161923231,-1.1439692
A81066,511.11491701614085,267.63793911079216,0.05223124
A81067,1921.860043127791,328.452968789371,0.05223124
A81069,-1058.0099762897976,-146.65734058280788,-0.4564732
A81070,-145.447138111959,1258.0896827084239,-0.98859084
A81602,-14.004453247036286,94.82398103803654,0.05223124
A81605,-1647.446214941483,-497.97602210497996,-0.4564732
A81608,48.89022760437162,1187.7817458435095,0.05223124
A81609,-1662.9143620257487,45.82313523313827,0.08628677
A81610,1635.4985830971889,101.18400986765027,0.05223124
A81611,511.69975781864565,834.8357944498067,-1.1439692
A81612,-533.929155279152,230.23662757553512,-0.98859084
A81613,-1254.202579824702,-309.5160025562449,-0.9630492
A81618,3265.205333820427,1266.3005228923294,-0.49904263
A81621,-1278.5332265973157,331.0438387867921,-1.1439692
A81622,287.9223732393625,298.93767718944554,-0.98859084
A81623,-1756.4804380708165,41.879274470446674,0.08628677
A81629,222.3771027613313,534.3378359580958,0.05223124
A81630,-2252.6082740420657,80.67505206729386,0.05223124
A81631,572.5782470842613,386.2019959006649,-0.98859084
A81632,-2259.904084315655,10.076908081637747,0.056748807
A81633,-2296.6764698080415,-5.431741197183221,-1.1439692
A81634,-2186.493075020059,128.0251126567171,0.05223124
A82003,2422.902734623611,635.383856301025,-0.8544972
A82004,-622.210310982999,70.62089968028623,0.7035432
A82005,454.0020279006612,591.1414954573701,1.4250947
A82006,584.1911275781185,287.37691344377686,0.7035432
A82007,2359.3802326901514,365.90063948071935,-0.8544972
A82008,4101.357708610956,-16.50027734231456,-0.8544972
A82009,4312.279430436191,86.50348530477987,-0.8544972
A82010,1470.9281405069796,128.9282867713577,-0.8544972
