,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-174.34410781688703,251.48912247657046,0.03537071
A81002,8688.893794537727,829.4416283596325,0.03537071
A81003,589.0897227217199,124.0481536883397,-0.9630492
A81004,2584.169090201073,894.5300937145995,0.03537071
A81005,3582.7111531703467,348.2574056483817,-0.53762573
A81006,6196.437249556847,1293.2551522963038,0.03537071
A81007,2542.551707509916,391.9065780444706,-0.99567753
A81008,1419.854777934184,-172.2210010111451,-1.1439692
A81009,2860.117939190023,-269.45286772576253,-1.1382831
A81010,-2175.4909981911514,-51.74564631335454,-0.9630492
A81011,4462.516774887264,1351.8760453828809,-0.99567753
A81012,1455.5073468359883,-254.5250617901783,-1.1382831
A81013,1978.8187282386787,880.3083873975343,-0.5353413
A81014,1247.8137858996815,-117.66411262569734,0.03537071
A81015,-456.5463463881318,-238.5329397121659,-0.47474793
A81016,3165.9232323746373,-17.860904391976536,-1.1382831
A81017,7824.631296308291,210.55285097958242,0.03537071
A81018,4070.7875696524543,1771.999487571039,-0.53762573
A81019,3226.099587442797,217.15087651772654,-1.1382831
A81020,3080.4926542775947,115.0535054407788,-1.1382831
A81021,7956.1310271928505,886.5057713184318,-1.1382831
A81022,4692.922137133713,232.23920777301697,-0.5353413
A81023,458.92175029824625,402.6658658567888,-1.1382831
A81025,129.02112525535117,249.61138931622736,0.03537071
A81026,5899.181934158249,1235.6791066733024,-1.1382831
A81027,3996.471448661391,926.9866422984069,0.0494753
A81029,1415.150795915942,842.9877313501502,-1.1382831
A81030,3953.258457358429,1647.8818869610714,-1.1382831
A81031,4003.9291874689607,728.1135470558957,-0.99567753
A81032,4589.129406928182,547.5208777716913,-0.53762573
A81033,-245.7871070630665,-479.7716156823815,-1.1439692
A81034,7716.764920663123,847.0290644613051,0.03537071
A81035,2352.512920857694,143.46925175253384,-1.1382831
A81036,8257.119869722079,412.21575592118086,0.03537071
A81037,1455.9416804366963,138.05807111117932,-1.1382831
A81038,-64.22734748647353,268.95285817585204,-1.1382831
A81039,3223.762250655621,768.6092676832455,0.0494753
A81040,1795.8240981490462,177.54669860283462,0.03537071
A81041,2630.796399876304,246.81897327992937,-0.99567753
A81042,5298.103051418894,3310.3253015091386,-1.1382831
A81043,3002.284318820383,-514.5818152684225,-1.1387628
A81044,9872.971463445552,1485.3406370206162,-0.99567753
A81045,3264.0455097060226,-245.48064039351337,-0.53762573
A81046,4104.509686153944,335.16555471108916,0.03537071
A81047,1910.9587660564994,-1222.8776123068455,-0.4564732
A81048,3680.002512931227,1199.3695956629253,-0.53762573
A81049,1966.524664349798,265.405837578147,-1.1382831
A81051,1496.241350364016,246.59732243852255,-1.1382831
A81052,3920.160770295626,884.0321433764922,-0.53762573
A81053,3536.1568245766725,35.96616744312795,-0.53809756
A81054,3891.3605868678123,491.57644401157165,-0.53762573
A81056,-442.9433516993238,-9.971246838717047,0.03537071
A81057,2233.6130060273754,643.4834629599319,0.03537071
A81058,1877.380142582259,900.5703067410271,-1.1382831
A81060,132.22537590778776,717.1536820494795,-0.99567753
A81063,1822.5665564772157,499.308559728852,-0.99567753
A81064,94.08628959706759,341.1226570071133,-1.1382831
A81065,304.38476219286565,-42.08323567116999,-1.1382831
A81066,788.6288140985021,390.6307250853436,0.0494753
A81067,2356.9097525480233,657.8222935859019,0.03537071
A81069,-838.2516727402591,-153.32440703155868,-0.4564732
A81070,-157.05608477581072,873.7698339719466,-0.99567753
A81602,114.77521352010086,25.533757957552684,0.03537071
A81605,-1435.7197885237356,-516.420293828243,-0.4564732
A81608,628.1152991393441,1827.45372636115,0.03537071
A81609,-1407.8949762436673,162.63589697598314,0.08628677
A81610,1915.4295160317354,166.99765970297358,0.03537071
A81611,897.0699660347999,1102.8042567488578,-1.1382831
A81612,-274.0395297903964,257.96089041390894,-0.99567753
A81613,-1014.3603127504499,-315.8300885297018,-0.9630492
A81618,3703.873625837816,1496.7032189950564,-0.5353413
A81621,-1032.522701571267,331.36147035372585,-1.1382831
A81622,555.0324118980019,314.5070270672428,-0.99567753
A81623,-1628.9742484628955,-48.38857501508233,0.08628677
A81629,448.1404739913952,617.6902606739666,0.03537071
A81630,-2029.7890664778167,126.40931908776697,0.03537071
A81631,1015.1939706707437,649.1633608769088,-0.99567753
A81632,-2066.6499914438373,20.392177423984954,0.056444295
A81633,-2034.3891297794905,13.460889137100063,-1.1407528
A81634,-1962.8573450391643,134.09027582763173,0.03537071
A82003,2496.369064166503,390.5245490405436,-0.9415061
A82004,-481.8645274586957,45.405764811156736,0.6807083
A82005,712.2643673779578,721.7733302578362,1.2845418
A82006,852.9556097824121,367.1513068896736,0.6807083
A82007,2724.6665563504052,515.5437036089638,-0.9415061
A82008,4497.878270008546,168.17957634899497,-0.9415061
A82009,4554.881603675777,122.09299735594306,-0.9415061
