,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-430.47864613182196,155.10858709244215,0.05223124
A81002,8494.894740954844,908.3038541087108,0.05223124
A81003,364.27024786406304,160.2040605576643,-0.9630492
A81004,2372.9108361596595,820.2775036299694,0.05223124
A81005,3177.639384487516,85.07952930960357,-0.49904263
A81006,6007.927032113527,1215.4732976028151,0.05223124
A81007,2132.465204687039,147.9631822341076,-0.98859084
A81008,1191.1721944472217,-146.65423753112276,-1.1439692
A81009,2532.6107650824674,-427.77880462747527,-1.1439692
A81011,3578.8256814043284,580.3546045533514,-0.98859084
A81012,1352.36951111116,-81.38111691564943,-1.1439692
A81013,1516.1226128831256,556.7067540873833,-0.49904263
A81014,936.3596910020938,-346.6184784153587,0.05223124
A81015,-673.5348658367925,-248.86339061396464,-0.47703227
A81016,2874.8210639297326,-96.5602308490045,-1.1439692
A81017,7823.409446475591,557.6247119177638,0.05223124
A81018,3890.510073970795,1788.4007492258247,-0.49904263
A81019,2957.413233447798,276.4388373657886,-1.1439692
A81020,2820.2476732346786,194.66480787849702,-1.1439692
A81021,7535.70643497863,867.3650950989913,-1.1439692
A81022,4300.639299847863,-26.332237908733287,-0.49904263
A81023,-226.10317573144798,-112.77442659664581,-1.1439692
A81025,-55.494228812173496,239.3754166459901,0.05223124
A81026,5019.420989003905,566.2278136145103,-1.1439692
A81027,4024.7274880797618,1189.3514538811542,0.05223124
A81029,1013.4237982862667,554.9181001293682,-1.1439692
A81030,3046.681156262555,786.8034208231709,-1.1439692
A81031,3123.6727824197733,-108.48926375467327,-0.98859084
A81032,3958.250444504722,58.217003248041735,-0.49904263
A81033,-418.77374030565085,-282.38476682147086,-1.1439692
A81034,7587.351233698732,939.2818813830116,0.05223124
A81035,2125.257984136078,148.789345716049,-1.1439692
A81036,7738.950201083169,-79.3279415948199,0.05223124
A81037,1285.645298678384,177.4265132964466,-1.1439692
A81038,-200.89261354954223,432.3941568386369,-1.1439692
A81039,2713.9798122738152,355.17446399684496,0.05223124
A81040,1631.3655145008577,286.0841991993043,0.05223124
A81041,2245.6464098119245,47.62026746539855,-0.98859084
A81042,5133.214591531339,3169.6800219019287,-1.1439692
A81043,2995.6420888574517,-29.14557502265594,-1.1439692
A81044,9921.908955794202,1865.7895861609704,-0.98859084
A81045,3285.4643017771036,-11.88467935341407,-0.49904263
A81046,3925.525048005887,381.59688106032115,0.05223124
A81047,1687.335341102627,-1256.425751337982,-0.45647317
A81048,3856.781110767423,1738.184849344339,-0.49904263
A81049,1832.936054275288,383.90747616952996,-1.1439692
A81051,1272.04775153089,259.96305257181143,-1.1439692
A81052,3424.171089570167,547.9225361311554,-0.49904263
A81053,3323.482528892914,42.48980268531115,-0.49904263
A81054,3550.388062891522,333.7701835445093,-0.49904263
A81056,-637.3612736676492,-34.77748618712049,0.05223124
A81057,2000.7332593676583,630.5242424073973,0.05223124
A81058,1418.2158357223877,584.3230695806332,-1.1439692
A81060,-418.84762239918246,343.69736313499715,-0.98859084
A81063,1315.2054105308619,158.35939245587699,-0.98859084
A81064,-228.29745346978066,221.4991872918631,-1.1439692
A81065,52.04391091118075,-4.333206271781141,-1.1439692
A81066,515.8049156612524,268.4733298283006,0.05223124
A81067,1925.126347192291,329.56630644989997,0.05223124
A81069,-1055.121876069347,-146.74606979619406,-0.4564732
A81070,-140.9237131309914,1259.5081422453861,-0.98859084
A81602,-10.738216145254173,95.93834945132247,0.05223124
A81605,-1644.3965795695365,-497.94200495922263,-0.4564732
A81608,52.16148657170399,1188.9076016690933,0.05223124
A81609,-1660.569660061631,46.096394010454944,0.08628677
A81610,1638.7639859971111,102.2954544382067,0.05223124
A81611,515.1706461917457,837.0008900676715,-1.1439692
A81612,-529.4102805977999,231.64488121872012,-0.98859084
A81613,-1250.5547948352284,-308.8845738954611,-0.9630492
A81618,3272.96536892789,1267.3821087983572,-0.49904263
A81621,-1278.2525443963411,333.4000820468207,-1.1439692
A81622,292.44113536468944,300.34516965961745,-0.98859084
A81623,-1754.1067744671861,42.17572688560833,0.08628677
A81629,225.64524880050354,535.4564410251754,0.05223124
A81630,-2249.340930329495,81.79332997302478,0.05223124
A81631,577.0972637617813,387.60989843978575,-0.98859084
A81632,-2256.7097434040165,11.117697021481524,0.056748807
A81633,-2296.3968107071028,-3.0772231509980523,-1.1439692
A81634,-2183.2255469366637,129.14377327209016,0.05223124
A82003,2432.9236639630158,635.8523832783966,-0.8544972
A82004,-615.7330422093022,70.82573362463522,0.7035432
A82005,457.97102987909483,591.2201762704074,1.4250947
A82006,590.6456576741228,287.64954855948247,0.7035432
A82007,2368.4046723447973,366.4635360851181,-0.8544972
A82008,4110.379467676745,-15.944598881212395,-0.8544972
A82009,4321.3015554486265,87.05987462071626,-0.8544972
A82010,1479.9519493512082,129.49027917039857,-0.8544972
A82011,-615.0684373005463,152.27750269841889,-0.85449713
A82012,9319.455515480053,830.0841755678006,-0.077605456
A82013,2103.9738147436046,456.3279798883113,0.7035432
A82014,1395.2946528004397,500.3856591072559,-0.06696311
A82015,196.467783136139,-14.049888033697837,-0.077605456
A82016,10793.886859241597,5964.970366729943,-0.077605456
A82017,3426.850637686028,184.71253512467018,-0.09463322
A82018,1937.0377731254305,346.76694466528073,-0.077605456
A82019,1560.0398681628246,133.61382404554598,-0.077605456
A82020,2940.3772750402877,665.5700675223898,-0.077605456
A82021,7069.898747056489,3130.366485081575,-0.06696311
A82022,1628.5524769702552,-89.49714372449355,-0.077605456
A82023,1411.838054102697,570.5177255585504,-0.5948238
A82024,1874.9358075862829,-355.2958290006141,-0.5948238
A82025,2029.6275425456517,256.4420916654463,1.4250947
A82026,7125.3652509459835,341.7468247101358,1.4250947
A82027,4560.249413453713,-596.2380665985288,1.4250947
A82028,2534.048684536534,777.634200039947,-0.06696311
A82029,12.279535802433353,513.1936269819965,-0.06696311
A82030,2117.639782108869,287.23098120177235,0.02456112
A82031,-183.2410896523093,242.11127771778627,0.7035432
A82032,6827.836863326855,258.6172817945629,-0.06696311
A82033,1909.2491806427993,519.8667778584227,-0.8544972
A82034,2138.1273413034173,40.06918504893896,1.4250947
A82035,3718.6685371325457,390.1441861949945,0.7035432
A82036,2383.43351314196,-92.18475002606888,0.7035432
A82037,1000.4007617264715,-27.25481404326718,-0.06696311
A82038,110.69550728084869,154.09993408918206,0.7035432
A82039,2200.943936661838,137.4492893079546,-0.8544972
A82040,-650.4638015567048,-514.8457145164608,-0.6373932
A82041,4674.318509442114,626.035352159119,-0.5948238
A82044,13474.465736542437,2774.4492438004945,-0.5948238
A82045,2916.8490746899192,812.4189968675929,-0.06696311
A82046,182.0099490963889,-526.0857766256556,1.4250947
A82047,4007.950253875093,300.7685174012952,-0.5948238
A82048,1199.059332978721,4.502787465117042,-0.5948238
A82049,422.3373474098521,354.63807774654356,-0.5948238
A82050,2057.177641927547,442.75163269899554,-0.5948238
A82052,378.6462164703661,244.50029341715938,-0.09463322
A82053,1313.1701236100187,226.12533165872406,1.4250947
A82055,2569.2630077947792,733.2331068972899,-0.06696311
A82057,1678.654022356894,310.66285300978285,-0.058449227
A82058,380.4995875034839,409.1359862100563,-0.5948238
A82060,-244.7996730829095,640.6963825051337,-0.6132705
A82062,-15.85082054253916,440.21077562238173,-0.8544972
A82063,-1748.8040248273176,-653.3051785551304,-0.058449224
A82064,1483.2861504776556,158.25758398286808,-0.5948238
A82065,488.8044303974557,-32.806166263308526,1.4250947
A82068,-619.1479479362077,-12.804512251162189,-0.8544972
A82070,1027.4196359713503,247.58883214698804,1.4250947
A82071,1149.5688012377252,89.99272845817508,-0.8544972
A82072,2605.4868077548767,1156.6161834245313,-0.8544972
A82074,-790.6200206071891,-337.24463650385985,1.4250947
A82075,1640.2498896061038,866.90102933314,-0.5948238
A82077,-46.241886290157474,72.90435396493524,-0.8544972
A82608,-136.2419081483012,-287.7076960173861,1.4250947
A82613,-1947.6736027916122,-6.760566932636729,-0.8544972
A82617,-790.6290899795844,144.22910947786036,0.7035432
A82619,-1906.8341502345552,-118.1996767271889,-0.85449725
A82620,-2053.5719258799736,59.31277878004752,1.4250947
A82621,-1197.488157516339,-80.79572101626992,-0.8544972
A82623,709.4734724651559,-313.9378928021677,-0.5948238
A82629,-212.55251036505214,134.18040568487163,-0.8544972
A82631,-216.93116777332864,147.47270453293766,-0.077605456
A82635,-1707.941815557806,-283.2565170060836,-0.09463322
