,practice_intercept,practice_slope,imd_centile_practice_mean
A81001,-438.948651738262,151.158245760923,0.051894058
A81002,8486.377321420852,904.5978734393024,0.051894058
A81003,349.48332527063087,155.49997946381978,-0.9630492
A81004,2363.835373265473,817.9759857978066,0.051894058
A81005,3163.701739725755,77.85607909984012,-0.4994641
A81006,5999.4101551422755,1211.5050266351345,0.051894058
A81007,2118.6512785588893,144.6444123096555,-0.98884374
A81008,1176.3575462659826,-159.995852589783,-1.1439692
A81009,2521.552944235973,-453.6948489260808,-1.1439692
A81011,3565.0563277545707,578.8920284079132,-0.98884374
A81012,1341.8832141923695,-88.88937952551619,-1.1439692
A81013,1500.3457057257226,553.2031372021459,-0.4994641
A81014,927.9921982198415,-347.2428082454811,0.051894058
A81015,-686.4762067785833,-255.7380960883267,-0.4772686
A81016,2864.4077896451063,-101.46710002907186,-1.1439692
A81017,7813.991172393621,545.0361311536051,0.051894058
A81018,3878.307874843819,1789.9713326529543,-0.4994641
A81019,2946.8956808742014,268.33292616278544,-1.1439692
A81020,2809.7483017719574,187.089580366334,-1.1439692
A81021,7524.868853183955,849.9197768956577,-1.1439692
A81022,4285.514469680496,-33.06204005688147,-0.4994641
A81023,-236.32399403792468,-111.98083890528707,-1.1439692
A81025,-63.931499979622885,236.57869622020328,0.051894058
A81026,5009.3920381335265,574.3594667730052,-1.1439692
A81027,4014.990223767877,1183.456651673962,0.051894058
A81029,1003.1355436202368,554.0145185916825,-1.1439692
A81030,3036.2341980976,781.2041194293978,-1.1439692
A81031,3109.80615275358,-113.4542699584635,-0.98884374
A81032,3944.246128881555,48.957180743765136,-0.4994641
A81033,-429.3230156921153,-286.5160438175999,-1.1439692
A81034,7578.001088627563,929.0134808480476,0.051894058
A81035,2114.6683992924854,138.16775909056238,-1.1439692
A81036,7730.374839521402,-85.43956800134339,0.051894058
A81037,1275.1192110479033,168.72987713210458,-1.1439692
A81038,-211.25578366008193,428.82130032096046,-1.1439692
A81039,2704.921513835074,353.2898077634514,0.051894058
A81040,1622.8510211021733,281.0894311597204,0.051894058
A81041,2231.9032796598867,46.564662129131186,-0.98884374
A81042,5123.211193328123,3179.7377990043806,-1.1439692
A81043,2985.256807731608,-33.10059293322346,-1.1439692
A81044,9907.705771449164,1851.8903027898866,-0.98884374
A81045,3273.0372143554882,-18.42431189345196,-0.4994641
A81046,3917.0812478712805,379.3007436574653,0.051894058
A81047,1667.479419672269,-1276.8654024382868,-0.4564732
A81048,3841.7014663207415,1733.5750915008146,-0.4994641
A81049,1822.5609788146717,380.2632384146318,-1.1439692
A81051,1258.9711673229633,258.57954295542703,-1.1439692
A81052,3411.8828903529443,546.123692790024,-0.4994641
A81053,3307.6749875320006,38.07924878090631,-0.4994641
A81054,3537.9540530340278,327.19409238929654,-0.4994641
A81056,-645.8378989409313,-39.054442530532256,0.051894058
A81057,1992.2218429758398,625.8325530610514,0.051894058
A81058,1405.3497093890444,580.6037432444195,-1.1439692
A81060,-432.5658908711138,343.131145456552,-0.98884374
A81063,1301.5502894018462,160.03958545774296,-0.98884374
A81064,-238.70381579979377,216.43929249673698,-1.1439692
A81065,41.640135233767836,-9.357509759761175,-1.1439692
A81066,506.1768187302896,265.3449120624876,0.051894058
A81067,1916.7697390206667,329.73659850737,0.051894058
A81069,-1070.9874322954358,-156.73433137385328,-0.4564732
A81070,-154.51198256987215,1263.5664442477716,-0.98884374
A81602,-19.23118667774955,91.29054312126246,0.051894058
A81605,-1655.312871366099,-498.92765789924636,-0.4564732
A81608,43.852701834660984,1190.672670633122,0.051894058
A81609,-1668.6240354680767,46.03853343972957,0.08628677
A81610,1630.2891932641342,98.50761677384715,0.051894058
A81611,502.3365910680609,834.2743626921351,-1.1439692
A81612,-543.2364930530401,227.52795218642888,-0.98884374
A81613,-1264.8489800182103,-312.6451377756434,-0.9630492
A81618,3257.859807820701,1261.6440056442752,-0.4994641
A81621,-1288.5770722488585,330.8574806632859,-1.1439692
A81622,278.77887355719326,301.68619523350037,-0.98884374
A81623,-1763.3252624813317,39.94123249664079,0.08628677
A81629,217.226795020402,533.4365698468769,0.051894058
A81630,-2257.699411189532,81.11613466292413,0.051894058
A81631,563.2948977617218,384.50922515770003,-0.98884374
A81632,-2265.3706110115086,9.628122510749055,0.056444295
A81633,-2306.687501250614,-4.833763297140712,-1.1439692
A81634,-2191.5679700819974,129.01567349678933,0.051894058
A82003,2414.710263767413,636.2656211132326,-0.8544972
A82004,-623.9509152950417,68.19598675196303,0.703206
A82005,455.09961179948743,594.4241953993185,1.4250947
A82006,582.7300770752661,289.8369487139914,0.703206
A82007,2350.8895949904854,362.3666335727328,-0.8544972
A82008,4092.537936000992,-30.457769421562148,-0.8544972
A82009,4303.633201732656,78.21680776472803,-0.8544972
A82010,1462.2824846246235,120.16340019571831,-0.8544972
A82011,-633.9275132826803,148.07892563147377,-0.8544972
A82012,9305.931855388302,823.6024039008934,-0.077436864
A82013,2095.576207603607,451.5595966677865,0.703206
A82014,1381.3336464213187,491.4179883166705,-0.0670474
A82015,185.13850741082268,-15.721528178266649,-0.077436864
A82016,10783.264918670324,5990.363819767585,-0.077436864
A82017,3410.32079625716,173.1418528859637,-0.09463322
A82018,1925.6419011232317,343.3797949820172,-0.077436864
